10年 5月15日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 5月15日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9, 9, ラセｰヌ,---,北村友, 2.1, 55,  -5,   1, 8, 33.8,⑮⑭⑪, 9, 1,Ｊマイネポロｰニア, 54,丹内祐, 1.4, 50,  -3,  -8,10, 78.3, ⑨⑩, 9, 1,Ｄファイトシｰン, 74,小野寺, 0.9, 68,  -2,  16, 8, 38.7,⑨⑫⑩, 9, 1,Ａマンゴプディング, 67,柴原央, 0.8, 57,  -5,  -3, 4,  6.2, ⑫⑬
10, 2,Ｄグッドティアラ, 54,長谷川, 2.2, 51,  -4,  -4, 7, 26.5,⑧⑩⑩,10, 3,Ａマイネルイｰガｰ, 63,丸山元, 1.5, 47,  -6,  -6, 4,  6.0, ⑬⑫,10, 5,Ｆニュｰジェットラン, 73,石橋脩, 1.1, 68,  -3,  15, 4, 12.0,⑮⑬⑭,10,10,Ｐランドスパウト, 51,大野拓, 0.9, 55,  -6,  -3,12, 47.1, ⑭⑭
11, 3,Ｉサマｰブルｰヘブン, 48,田中博, 3.7, 43,  -3, -18,11, 91.6,⑨⑦⑦,11, 7,Ｌネイビｰウッド, 50,菅原隆, 1.5, 48,  -5,  -7,15,334.7, ⑪⑬,11, 4,Ｍマイネルフォルザ, 69,丹内祐, 1.1, 66,  -1,  12,11, 98.3,⑤⑧⑦,11, 8,Ｇラブグランデｰ, 64,松田大, 0.9, 55,   4, -14, 5, 10.8, ⑤⑥
12,13, ルｰジュブリエ,---,小野寺, 3.9, 41,  -5, -14,14,188.3,⑪⑬⑫,12, 4,Ｂグリｰリｰレイ, 63,小島太, 1.6, 53,*  7, -19, 5,  8.2, ①①,12,11,Ｊロングエンパイヤ, 71,川須栄, 1.2, 65,  -1,  11,13,196.2,⑩⑩⑪,12,16,Ｅウネントリッヒ, 65,田中博, 1.0, 53,   0, -11, 6, 15.0, ⑨⑨
13, 7,Ｌスズマスカット, 24,宮崎北, 4.4, 37,  -4, -22,15,292.8,②⑧⑬,13,14,Ｋベルウッドグロス, 51,大下智, 2.0, 44,  -6, -10,12,169.1, ⑭⑭,13,10,Ｃマイネルビスタ, 74,木幡初, 1.2, 63,  -1,  12, 3,  8.3,⑫⑪⑫,13,15,Ｍドンイｰスタｰ, 56,西田雄, 1.3, 49,   4, -19,15,125.1, ⑥④
14, 6,Ｋプリティジェンヌ, 31,荻野琢, 6.0, 32, -12, -18,13,180.5,⑭⑮⑮,14,15,Ｆシャイニｰベスト, 57,平野優, 2.1, 47,*  6, -21, 9, 64.9, ②②,14,14,Ｈヤマニンワｰシップ, 71,田辺裕, 1.5, 63,*  1,   6,14,208.3,⑪④④,14, 9,Ｂデｰトマスタｰ, 66,松山弘, 1.9, 40,*  7, -30,10, 30.8, ③③
15,15, フロｰラシチｰ,---,川須栄, 7.1, 22,  -6, -42, 9, 68.2,⑩⑫⑭,15,10,Ｍヒカリバレンシア, 45,田中博, 2.3, 45,   3, -21, 8, 45.6, ④⑤,15, 8,Ｎサクラアメｰジング, 67,赤木高, 2.3, 58,  -4,   7,15,239.8,⑭⑮⑮,15, 6,Ｆブライティアモア, 65,田辺裕, 1.9, 40,*  8, -31,11, 39.1, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 7,Ｋショウナンナックル, 61,北村友, 2.5, 35,*  7, -37,13, 53.4, ②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,
"単勝:190円 複勝:05=110円 01=310円 11=190円 枠連:1,010円",,,,,,,,,,,,単勝:590円 複勝:11=170円 12=130円 09=200円 枠連:580円,,,,,,,,,,,,単勝:160円 複勝:09=120円 15=250円 13=570円 枠連:490円,,,,,,,,,,,,単勝:610円 複勝:05=180円 12=140円 04=190円 枠連:820円,,,,,,,,,,,
"馬連:1,160円 ワイド:01-05=460円 05-11=270円 01-11=1,140円",,,,,,,,,,,,馬連:890円 ワイド:11-12=400円 09-11=890円 09-12=440円,,,,,,,,,,,,"馬連:710円 ワイド:09-15=430円 09-13=1,040円 13-15=3,970円",,,,,,,,,,,,馬連:920円 ワイド:05-12=440円 04-05=630円 04-12=460円,,,,,,,,,,,
"馬単:1,840円 3連複:2,000円 3連単:7,570円",,,,,,,,,,,,"馬単:1,980円 3連複:2,140円 3連単:14,180円",,,,,,,,,,,,"馬単:1,210円 3連複:8,000円 3連単:19,220円",,,,,,,,,,,,"馬単:2,160円 3連複:2,080円 3連単:10,710円",,,,,,,,,,,
■ 2R  芝2200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 8R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■11R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中ﾉ岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂダンシングムｰン, 60,丸山元,, 71,   6,* -2, 3,  8.6,⑫⑩⑦, 1, 9,Ｋコマノティブロン, 38,中舘英,, 63,   6,* -3, 8, 33.6,⑪⑨⑦, 1, 4,Ａワンダｰキラメキ, 76,松田大,, 72,   7,*  5, 1,  2.8, ③③, 1,14,Ｂランフォルセ, 82,丸山元,, 81,   8,* 19, 2,  4.4,⑥⑥⑥
 2, 1,Ａコｰドゼット, 68,吉田隼, 0.0, 69,   7,* -6, 1,  1.8,⑪⑦⑤, 2,13,Ｍドリｰムプロメテル, 35,吉田隼, 0.1, 60,   6,* -6, 6, 21.2,⑨⑧⑥, 2,10,Ｂクｰルフォｰマ, 75,木幡初, 0.1, 68,*  9,   2, 2,  2.9, ②②, 2, 8,Ｎゴｰルデンルｰヴェ, 74,ウィリ, 0.5, 77,*  8,  14, 3,  6.9,⑤⑤⑤
 3, 8,Ｈマイネルシエロ, 54,丹内祐, 0.6, 64,*  8, -18, 9, 28.0,⑦④④, 3, 7,Ｃヴォイスメｰル, 56,丸山元, 0.9, 54,   3, -12, 2,  3.9,⑫⑫⑭, 3, 3,Ｈダンツフロント, 62,荻野琢, 0.8, 64,* 11,  -6, 8, 41.1, ①①, 3, 1,Ｃアイノレグルス, 81,吉田隼, 0.6, 80,   7,  17, 4,  7.4,⑩⑨⑧
 4,12,Ｉホｰプカムトゥルｰ, 53,ウィリ, 0.9, 61,   7, -19, 7, 21.5,⑨⑥⑥, 4,15,Ｏヤマテリュウジョウ, 29,宮崎北, 1.1, 52,   2, -10,15,251.0,⑬⑮⑮, 4, 2,Ｆクリスタルドア, 67,古川吉, 0.9, 60,   2,   1, 4, 10.4, ⑨⑨, 4, 5,Ｅタガノアッシュ, 80,赤木高, 0.6, 78,   7,  17,13, 49.1,⑦⑧⑨
 5, 3,Ｊコウギョウロブロイ, 51,小島太, 0.9, 62,   4, -12,14,110.6,⑩⑫⑫, 5,10,Ｊアドマイヤアｰチ, 39,芹沢純, 1.2, 51,   3, -16, 5, 19.3,⑮⑭⑫, 5, 9,Ｅコスモスプライト, 67,丸山元, 0.9, 57,  -5,*  8, 3,  5.6, ⑭⑭, 5,11,Ｍロｰドイノセント, 75,中舘英, 0.8, 74,*  9,  10, 6, 12.3,③③③
 6, 6,Ｃシゲルタカカゲ, 60,松山弘, 1.1, 60,   4, -13,10, 35.3,⑭⑬⑬, 6,12,Ｂシルクウェッジ, 59,田中博, 1.3, 50,* 11, -31, 3,  5.0,①①①, 6,14,Ｄイｰサンヘモス, 68,村田一, 1.0, 61,   7,  -4, 5, 12.2, ④④, 6,13,Ｋハジメレンジャｰ, 77,鮫島良, 0.8, 78,   4,* 19,12, 45.7,⑮⑮⑮
 7, 2,Ｋダノングッドラック, 49,田辺裕, 1.4, 56,   4, -20,13, 70.6,⑬⑪⑩, 7,11,Ｄウインアクレイム, 54,ウィリ, 1.3, 49,*  9, -29, 4, 16.3,④③②, 7,11,Ｋマコトバンクウ, 58,松山弘, 1.0, 58,  -4,*  6,11, 70.0, ⑬⑬, 7,10,Ｈサクセスヒュｰゴｰ, 79,的場勇, 0.9, 76,   5,  16, 9, 19.3,⑪⑬⑬
 8, 5,Ｅゲンパチヒｰロｰ, 59,木幡初, 1.5, 57,   6, -25, 2,  6.7,⑥⑧⑨, 8, 5,Ｇビップレジェンド, 47,鮫島良, 1.5, 49,   8, -30,11,131.6,⑦⑤③, 8, 6,Ｍウインルナ, 58,吉田隼, 1.1, 58,  -1,   3, 7, 19.4, ⑫⑫, 8, 9,Ｆメイクアダッシュ, 80,西田雄, 1.0, 75,   6,  14, 7, 14.2,⑫⑪⑪
 9,11,Ｄホッコｰブリット, 60,長谷川, 2.2, 53,*  8, -40, 5, 13.9,④③③, 9,14,Ｅアフタｰスクｰル, 52,的場勇, 1.5, 47,   4, -20, 7, 23.5,⑭⑬⑪, 9, 8,Ｊヤマイチリブ, 60,田嶋翔, 1.2, 58,   5,  -4,10, 62.7, ⑥⑤, 9, 2,Ａスカｰレットライン, 82,石橋脩, 1.0, 74,*  9,   7,10, 20.9,①①①
10, 9,Ｌマイネルトルネｰド, 48,黛弘人, 2.4, 50,   6, -38, 8, 23.4,⑤⑨⑪,10, 3,Ａツヨイキモチ, 59,丸田恭, 1.5, 46,   7, -29, 1,  2.0,③④④,10,12,Ｃシンボリバッハ, 68,石橋脩, 1.3, 57,   3,  -3, 6, 18.2, ⑧⑧,10,15,Ｉブラッシュアップ, 78,古川吉, 1.1, 74,   7,  12, 5, 10.0,⑧⑦⑦
11,10,Ｆスマｰトクロｰザｰ, 58,北村友, 2.5, 51,*  9, -47, 4, 12.4,①①①,11, 2,Ｎロｰドギャラクシｰ, 31,大野拓, 2.1, 44,   6, -34,10, 59.3,⑥⑦⑧,11,13,Ｇキングオブハイシｰ, 62,西田雄, 1.8, 52,   2,  -7, 9, 54.5, ⑪⑪,11, 4,Ｊワｰズワｰス, 78,丸田恭, 1.1, 74,   8,  10, 8, 16.7,④④④
12,14,Ｎサンデｰチョウサン, 38,中舘英, 2.6, 50,*  8, -48, 6, 18.4,②②②,12, 8,Ｉカンタベリｰナナ, 40,国分優, 2.1, 44,   5, -29,14,237.2,⑩⑪⑩,12, 5,Ｎアメリカンアイドル, 51,国分優, 1.9, 51,   3,  -8,12,136.3, ⑩⑩,12,12,Ｇトｰセンバスケット, 79,田辺裕, 1.2, 74,   5,  14,11, 37.2,⑭⑭⑭
13, 7,Ｍブロンドペタル, 46,的場勇, 3.3, 46,   7, -54,11, 51.1,③⑤⑧,13, 4,Ｌケアラケクア, 36,木幡初, 2.2, 42,*  9, -41,13,180.4,②②⑤,13,15,Ｉキタグニノホシ, 61,平野優, 2.2, 49,   5, -13,13,222.7, ⑦⑥,13, 3,Ｌロｰンウルフ, 76,木幡初, 1.4, 69,*  9,   5,15,132.3,②②②
14,13,Ｇカシマパステル, 55,田中博, 5.7,  9,   4, -78,12, 64.3,⑧⑭⑭,14, 6,Ｆマイネアカツキ, 48,石橋脩, 2.4, 42,   5, -34, 9, 42.5,⑧⑩⑬,14, 1,Ｌメイプルスペシャル, 58,宮崎北, 2.5, 46,   5, -16,15,276.3, ⑤⑦,14, 7,Ｄトｰホウアレス, 81,松田大, 1.7, 73,   7,   7, 1,  3.9,⑨⑩⑩
,,,,,,,,,,,,15, 1,Ｈマイネレヴェランス, 44,丹内祐, 3.5, 34,   6, -54,12,133.1,⑤⑥⑨,15, 7,Ｏマンガンオトメ, 34,柄崎将, 2.8, 42, -10,  -3,14,229.6, ⑮⑮,15, 6,Ｏスプリングヘッド, 61,田中博, 2.0, 69,   5,   7,14,113.8,⑬⑫⑫
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-10 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:重(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:稍重(指数:-2),,,,,,,,,,,
単勝:860円 複勝:04=250円 01=130円 08=490円 枠連:650円,,,,,,,,,,,,"単勝:3,360円 複勝:09=870円 13=450円 07=190円 枠連:3,530円",,,,,,,,,,,,単勝:280円 複勝:04=140円 10=140円 03=640円 枠連:410円,,,,,,,,,,,,単勝:440円 複勝:14=180円 08=290円 01=220円 枠連:750円,,,,,,,,,,,
"馬連:650円 ワイド:01-04=320円 04-08=2,330円 01-08=800円",,,,,,,,,,,,"馬連:9,700円 ワイド:09-13=6,840円 07-09=1,550円 07-13=1,180円",,,,,,,,,,,,"馬連:420円 ワイド:04-10=240円 03-04=1,730円 03-10=1,290円",,,,,,,,,,,,"馬連:2,380円 ワイド:08-14=910円 01-14=670円 01-08=960円",,,,,,,,,,,
"馬単:2,320円 3連複:5,100円 3連単:39,130円",,,,,,,,,,,,"馬単:15,880円 3連複:23,170円 3連単:177,600円",,,,,,,,,,,,"馬単:890円 3連複:4,520円 3連単:14,260円",,,,,,,,,,,,"馬単:4,010円 3連複:4,980円 3連単:22,990円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  芝1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  芝1600m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,石打特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｃプリンシプルレディ, 61,丸山元,, 64,  -8,*  3, 4,  6.5, ⑤⑤, 1, 3,Ｄカルテブランシェ, 52,田中健,, 63,   0,* -4, 8, 14.5,   , 1,14,Ｇエイシンサクセス, 66,北村友,, 75,*  7,  -2, 2,  4.6, ①①, 1, 1,Ｂサマｰアクトレス, 70,木幡初,, 71,   6,  -2, 3,  5.9, ⑦⑦
 2,16,Ｌアルブネア, 45,大野拓, 0.2, 61,  -5,  -2, 5, 10.8, ④③, 2, 5,Ｎテイエムヨカゲナ, 35,田嶋翔, 0.5, 56,   0, -11,13, 30.6,   , 2, 5,Ａカシノネロ, 72,丸山元, 0.2, 73,   4,*  2, 5,  8.0, ⑥⑥, 2,13,Ｄブライダルベｰル, 68,ウィリ, 0.0, 74,   4,*  6, 1,  3.0, ⑫⑪
 3, 6,Ｂリッカスウィｰプ, 63,中舘英, 0.2, 61,* -1,  -6, 2,  4.2, ①①, 3, 2,Ａブラウンチｰタｰ, 54,西田雄, 0.6, 51,  -8,* -7, 2,  6.8,   , 3, 4,Ｆネコパンチ, 67,丸田恭, 0.3, 71,   4,*  0, 3,  6.2, ⑤⑤, 3,11,Ａカネトシスラｰヴァ, 72,鮫島良, 0.1, 72,   3,*  3, 4,  6.3, ⑩⑫
 4,12,Ｄユキノラムセス, 59,的場勇, 0.2, 62, -14,*  7, 1,  3.1, ⑫⑩, 4,14,Ｈオウカランマン, 45,宮崎北, 0.6, 53,  -2, -11,11, 27.8,   , 4, 2,Ｅドナフュｰジョン, 67,村田一, 0.8, 68,   0,*  1, 7, 15.1, ⑫⑫, 4,16,Ｇエアワルツ, 64,丸田恭, 0.2, 68,  -1,*  7,10, 75.4, ⑯⑯
 5,14,Ｅモノリス, 57,田辺裕, 0.3, 59, -11,*  2, 7, 19.6, ⑦⑦,11,12,Ｉスズカデジタル, 45,芹沢純, 0.7, 49,  -9,  -9, 4,  7.7,   , 5,15,Ｍマイネルアテッサ, 59,ウィリ, 0.8, 65,*  7, -12,10, 30.4, ②②, 5, 3,Ｉクリアソウル, 63,大野拓, 0.4, 67,   3,  -3, 9, 69.5, ⑪⑩
 6, 8,Ｆスマイルバラッド, 56,小野寺, 0.5, 57,* -3,  -9, 6, 15.8, ②②, 5,16,Ｇグランデメディコ, 46,松山弘, 0.7, 50,  -6, -10,10, 27.7,   , 6, 9,Ｈマイネルビジュｰ, 63,丹内祐, 0.9, 66,   3,  -5,13, 83.7, ⑧⑧, 6, 6,Ｌリバｰインバウンド, 60,西田雄, 0.4, 66,   8, -10,16,281.4, ⑤④
 7, 9, キョウワレジｰナ,---,北村友, 0.8, 54, -15,  -1,13, 73.4, ⑪⑪, 6,11,Ｅサニｰエリザベス, 51,丸田恭, 0.9, 47, -12,  -8, 9, 24.0,   , 7, 8,Ｌシンメイゲイルス, 59,長谷川, 0.9, 67,   3,  -5, 8, 17.6, ⑦⑦, 7, 4,Ｆファビュラスセンス, 65,吉田隼, 0.5, 65,   1,   0, 2,  5.7, ⑬⑬
 8, 4,Ｈコロラトゥｰラ, 50,西田雄, 0.8, 54,  -5, -10,10, 40.8, ③④, 7,10,Ｃクｰルパｰソン, 53,国分優, 0.9, 49,  -2, -15, 1,  3.3,   , 8,11,Ｉバイタルシチｰ, 63,石橋脩, 1.1, 65,   2,  -6, 6, 11.0, ⑬⑬, 8,15,Ｅヤサシイキモチ, 67,田中博, 0.6, 64,   4,  -9, 6,  8.7, ⑥⑥
 9,15,Ｋプリモウェｰブ, 46,宮崎北, 0.8, 53, -10,  -5,15,119.1, ⑧⑧, 8, 4,Ｊウィングヴェｰル, 43,鷹野宏, 1.0, 46,  -9, -11,14,108.2,   , 9, 6,Ｂダノンイチロｰ, 72,鮫島良, 1.1, 64,*  6, -14, 1,  4.0, ④④, 9,12,Ｊコウヨウマリｰン, 62,村田一, 0.8, 60,* 11, -23,12, 89.5, ②②
10,10,Ｇサラノガンプ, 55,丸田恭, 1.1, 48,  -8, -11, 9, 30.0, ⑥⑥, 9,15,Ｋサンレイラヴ, 41,松田大, 1.3, 40, -12, -14, 7, 12.8,   ,10,12,Ｃファミリズム, 70,古川吉, 1.2, 64,   2, -10, 4,  7.0, ⑨⑨,10, 8,Ｈネオイユドゥレｰヌ, 64,中舘英, 0.9, 61,   0,  -6, 8, 17.8, ⑮⑮
11, 3,Ｉアントロジｰア, 48,荻野琢, 1.1, 51, -15,  -2, 8, 22.1, ⑩⑬,10, 8,Ｆティンクルチャｰミ, 50,北村友, 1.3, 41,  -8, -17, 3,  6.8,   ,11,16,Ｋキクノアキレス, 61,松田大, 1.4, 61,   1,  -9,12, 52.2, ⑩⑪,11, 7,Ｍタｰジオン, 58,田辺裕, 1.0, 58,   1,  -7,11, 76.3, ⑭⑭
12,11, カゼノルビｰ,---,村田一, 1.5, 46, -18,  -5,11, 47.5, ⑬⑭,12, 9,Ｏカホノトップガン, 34,丹内祐, 1.4, 39, -12, -15,16,113.8,   ,12,10,Ｊキングケイザンオｰ, 62,西田雄, 1.5, 59,   1, -11,15,191.0, ⑭⑭,12,10,Ｐマヤノアンズ, 54,古川吉, 1.1, 59,* 12, -27,13,195.0, ①①
13, 5,Ｍケｰジｰハナコ, 45,芹沢純, 1.5, 45, -18,  -6,12, 63.4, ⑭⑫,13, 7, ヒロコミステリｰ,---,南田雅, 1.6, 36, -29,* -7,15,113.5,   ,13, 7,Ｄメイショウベｰネ, 68,大野拓, 1.7, 58,   1, -14, 9, 22.9, ⑪⑩,13,14,Ｋロイヤルクリッパｰ, 60,北村友, 1.4, 54,* 11, -31, 7, 16.6, ③③
14, 2,Ａキョウワバｰニング, 65,国分優, 1.5, 44, -12, -12, 3,  6.4, ⑨⑨,14,13,Ｍグランプリオｰジｰ, 35,中舘英, 1.6, 41,*  4, -29, 5, 10.4,   ,14, 1,Ｎモエレオフィシャル, 58,田中博, 2.3, 52,  -4, -12,11, 47.3, ⑮⑮,14, 2,Ｏポルタノｰヴァ, 54,宮崎北, 1.5, 53,   6, -24,15,232.0, ④⑤
