10年 3月28日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,10年 3月28日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2000m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,常総ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｄウイニングタワｰ, 56,小林淳,, 60,  -6,*  5, 5, 13.3, ⑪⑥, 1, 2, プラテアｰド,,横山義,,,,, 3,  5.3,③④③, 1, 4,Ａテイクバイストｰム, 74,戸崎圭,, 71,*  1,*  8, 1,  2.3,⑦③③, 1,10,Ｄケイアイドウソジン, 79,戸崎圭,, 81,* 13,  -3, 3,  4.1,①①①
 2, 4,Ａサングレアズｰル, 70,松岡正, 0.0, 60,  -2,*  1, 2,  3.3, ④③, 2, 1, ディアディアｰ,,柴田大,195.5,,,, 8, 17.1,⑧⑦⑤, 2, 2,Ｃウインク, 72,吉田隼, 0.1, 72,  -3,* 13, 5, 14.2,⑫⑩⑦, 2, 7,Ｋパｰルシャドウ, 72,北村宏, 0.1, 84,   4,* 18,10, 65.8,⑫⑬⑫
 3,11,Ｂシンボリマルセイユ, 63,後藤浩, 0.2, 59,*  1,  -4, 1,  2.1, ①①, 3, 4, アイズオブゾロ,,穂苅寿,195.8,,,, 2,  4.7,④③②, 3, 6,Ｍモアスマイル, 63,後藤浩, 0.5, 66,  -1,   6, 8, 19.0,⑤⑥⑥, 3, 3,Ｉエフティイカロス, 77,蛯名正, 0.3, 81,   6,  11, 8, 40.0,⑪⑨⑦
 4, 1,Ｈダノンフリｰデン, 47,戸崎圭, 0.6, 57,*  1,  -7, 3,  7.9, ②②, 4,12, トｰセンコックス,,水出大,195.9,,,, 4,  8.4,⑪⑨⑨, 4,12,Ｆマチカネナツノジン, 70,三浦皇, 0.5, 67,  -1,   6, 4,  9.3,⑧⑤④, 4, 5,Ｆスマｰトステｰジ, 78,内田博, 0.3, 79,   9,   3, 2,  4.0,⑥⑤⑤
 5,16,Ｊダイワスピアｰ, 44,的場勇, 1.2, 49,  -5,  -7,12,198.2, ⑧⑧, 5, 9, ナカヤマスナイパｰ,,石神深,196.2,,,, 6, 14.2,⑦⑥⑦, 5,15,Ｈクリノマックス, 69,村田一, 0.7, 67,  -3,*  8, 9, 53.2,⑨⑪⑨, 5, 8,Ｃスノｰクラッシャｰ, 80,松岡正, 0.4, 83,   5,  12, 1,  3.4,⑩⑪⑨
 6, 2,Ｉスｰパｰドリｰマｰ, 45,郷原洋, 1.4, 47,  -6,  -8,13,243.0, ⑥⑤, 6,13, シデンカイ,,草野太,196.4,,,,13,210.4,⑨⑧⑧, 6, 8,Ｄハｰレムスウィング, 72,水口優, 1.0, 63,*  1,  -2, 3,  7.1,①①①, 6, 2,Ａドットコム, 81,吉田隼, 0.5, 80,   3,* 13, 6, 11.6,⑬⑫⑬
 7,14,Ｋゴｰルデンブレット, 44,小林久, 1.8, 44,  -3, -14,10,192.1, ⑤⑦, 7,11, クイックステップ,,金子光,196.4,,,, 9, 17.7,⑩⑩⑩, 7,14,Ｅハエヌキ, 72,伊藤工, 1.0, 62,*  1,  -2, 6, 15.8,②②②, 7,11,Ｇイケドラゴン, 78,中舘英, 0.6, 77,   6,   4, 5, 11.4,⑦⑧⑧
 8, 8,Ｎアシュラノカゼ, 38,高橋智, 1.8, 46,  -5,  -9,14,321.5, ⑩⑪, 8, 7, トキノナスティア,,浜野谷,196.4,,,, 5, 10.6,②②④, 8,10,Ｂエレガントマナｰ, 73,内田博, 1.3, 63,*  0,  -2, 2,  3.7,③④⑤, 8, 6,Ｎバルバレスコ, 66,江田照, 0.9, 75,   6,   3,13,239.9,⑨⑩⑪
 9,15, オリオンシチｰ,---,北村宏, 2.1, 37, -18,  -3, 8, 26.2, ⑮⑯, 9, 6, ステルススキャン,,山本康,196.9,,,,11,149.7,⑤⑤⑥, 9,11,Ｇドナプレミア, 69,大庭和, 1.4, 58,  -1,   0,12,254.9,⑥⑦⑩, 9,14,Ｊコスモピロリ, 77,三浦皇, 1.0, 71,  10, -11,11, 66.0,③③③
10, 9,Ｇケイビイスペンサｰ, 47,岩部純, 2.2, 39, -14,  -7,15,370.9, ⑭⑭,10, 3, エプソムブラスト,,平沢健,196.9,,,,12,168.0,⑬⑫⑪,10, 3,Ｉビュｰティファイン, 67,蛯名正, 1.5, 62,  -1,  -1, 7, 17.6,⑪⑧⑧,10, 4,Ｂブルｰマｰテル, 81,後藤浩, 1.0, 72,   9,  -5, 4,  8.2,⑤⑥⑥
11, 6,Ｆレイディオドリｰム, 47,水口優, 2.5, 37,  -9, -14,11,195.0, ⑫⑫,11,10, タイキヴァルト,,高田潤,197.5,,,, 1,  2.7,①①①,11,13,Ｊマキハタセンシブル, 66,武士沢, 1.7, 60,  -4,   3,14,379.1,⑮⑮⑬,11,12,Ｅアグネススタｰチ, 79,柴山雄, 1.1, 71,* 13, -16, 7, 12.3,②②②
12, 3,Ｍスズカハイライト, 39,吉田隼, 2.5, 41,*  1, -22, 4, 11.6, ③④,12,14, エビスホウシュウ,,柴田未,201.4,,,,14,248.9,⑫⑬⑬,12, 9,Ｋセイカドルチェ, 65,柴山雄, 2.1, 55,  -3,  -4,15,379.9,⑩⑫⑪,12,13,Ｌテラノファントム, 71,木幡初, 1.1, 71,  11, -11,12, 72.9,④④④
13, 5,Ｅオリオンザカフェ, 52,大庭和, 2.9, 33,  -6, -20, 7, 25.2, ⑨⑨,13, 5, センザイイチグウ,,高野和,203.1,,,,10,107.2,⑥⑪⑫,13, 7,Ｌチｰフヴァｰジニア, 63,郷原洋, 2.4, 56,  -3,  -4,13,278.9,⑭⑭⑫,13, 1,Ｈフサイチアソｰト, 78,武士沢, 1.2, 71,   7,  -4, 9, 53.4,⑧⑦⑩
14,13,Ｌランコントレ, 42,嘉藤貴, 3.2, 32,  -9, -19, 9,140.7, ⑬⑬,,,,,,,,,,,,,14, 5,Ｎキストゥクラウン, 62,中舘英, 2.4, 55,  -2,  -6,11, 88.8,⑬⑬⑭,14, 9,Ｍグレｰトバルサｰ, 67,大庭和, 2.5, 60,   2, -10,14,261.9,⑭⑭⑭
15,12,Ｏヒカリバイカル, 29,伊藤工, 3.8, 27, -21, -14,16,435.0, ⑯⑮,,,,,,,,,,,,,15, 1,Ｏシャドウノｰト, 48,北村宏, 3.6, 44,  -2, -17,10, 78.1,④⑨⑮,,,,,,,,,,,,
16, 7,Ｃテルザトゥルｰス, 62,木幡初, 5.2, 14,  -5, -42, 6, 13.6, ⑦⑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:-3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:稍重(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:5),,,,,,,,,,,
"単勝:1,330円 複勝:10=170円 04=120円 11=110円 枠連:1,620円",,,,,,,,,,,,"単勝:530円 複勝:02=180円 01=380円 04=170円 枠連:3,310円",,,,,,,,,,,,単勝:230円 複勝:04=140円 02=250円 06=400円 枠連:500円,,,,,,,,,,,,"単勝:410円 複勝:10=220円 07=1,690円 03=980円 枠連:670円",,,,,,,,,,,
"馬連:1,890円 ワイド:04-10=370円 10-11=290円 04-11=150円",,,,,,,,,,,,"馬連:3,480円 ワイド:01-02=1,140円 02-04=510円 01-04=1,230円",,,,,,,,,,,,"馬連:1,130円 ワイド:02-04=450円 04-06=820円 02-06=1,780円",,,,,,,,,,,,"馬連:14,350円 ワイド:07-10=3,900円 03-10=2,910円 03-07=13,960円",,,,,,,,,,,
"馬単:4,640円 3連複:730円 3連単:9,790円",,,,,,,,,,,,"馬単:5,720円 3連複:5,510円 3連単:34,660円",,,,,,,,,,,,"馬単:1,870円 3連複:4,500円 3連単:18,400円",,,,,,,,,,,,"馬単:14,140円 3連複:133,780円 3連単:700,770円",,,,,,,,,,,
