0.2897 7.1 2.05687
0.1774 13.8 2.44812
0.1097 27.7 3.03869
0.1273 66.1 8.41453
0.1342 24.7 3.31474
0.1575 25.4 4.0005
0.1492 19.6 2.92432
0.1869 21.8 4.07442
0.1101 33.4 3.67734
0.1074 22.9 2.45946
0.1665 16.1 2.68065
0.4013 5 2.0065
0.1446 14.1 2.03886
0.1144 82.1 9.39224
0.1186 26.7 3.16662
0.1791 34.4 6.16104
0.1037 19.4 2.01178
0.1395 36.4 5.0778
0.1288 15.6 2.00928
0.1245 22.5 2.80125
0.1968 12.6 2.47968
0.146 28.6 4.1756
0.108 30.7 3.3156
0.2859 7.5 2.14425
0.1862 54.8 10.2038
0.2737 10.5 2.87385
0.121 20.4 2.4684
0.2835 7.5 2.12625
0.1082 27.5 2.9755
0.1045 24.6 2.5707
0.106 27.8 2.9468
0.1763 29 5.1127
0.1445 20.2 2.9189
0.2678 8.8 2.35664
0.1141 33.6 3.83376
0.2534 13.5 3.4209
0.1023 84.7 8.66481
0.1449 54.5 7.89705
0.1442 21.5 3.1003
0.1037 29.8 3.09026
0.102 25.6 2.6112
0.1152 18 2.0736
0.1115 212.8 23.7272
0.1886 29.3 5.52598
0.1367 20.2 2.76134
0.1269 26.3 3.33747
0.1542 21.8 3.36156
0.2004 32 6.4128
0.1716 26.2 4.49592
0.1131 23.9 2.70309
0.1247 23.1 2.88057
0.1467 14.3 2.09781
0.3785 5.9 2.23315
0.3675 8.7 3.19725
0.1778 14.6 2.59588
0.1196 17.6 2.10496
0.164 17.9 2.9356
0.1434 23.8 3.41292
0.3043 7.7 2.34311
0.1286 46.9 6.03134
0.1441 14 2.0174
0.1006 23.6 2.37416
0.142 15.3 2.1726
0.3219 9 2.8971
0.1284 32.3 4.14732
0.1066 24.6 2.62236
0.1251 34 4.2534
0.1069 22.9 2.44801
0.1634 12.5 2.0425
0.1012 21.9 2.21628
0.116 54.1 6.2756
0.2414 14.7 3.54858
0.1025 84.4 8.651
0.1214 100.7 12.225
0.128 16.6 2.1248
0.2199 9.7 2.13303
0.2073 9.7 2.01081
0.2492 11.8 2.94056
0.1147 37.3 4.27831
0.126 60.8 7.6608
0.1746 14.5 2.5317
0.1227 21.3 2.61351
0.1206 18.5 2.2311
0.1212 34.7 4.20564
0.122 80.6 9.8332
0.1141 29.8 3.40018
0.1223 23.6 2.88628
0.1217 68 8.2756
0.1376 16.4 2.25664
0.2641 21.5 5.67815
0.1464 43.6 6.38304
0.1281 26.7 3.42027
0.1049 22.4 2.34976
0.1035 27.2 2.8152
0.1573 17.6 2.76848
0.1056 25.8 2.72448
0.1927 42.6 8.20902
0.1315 17.2 2.2618
0.1887 11 2.0757
0.3086 15.1 4.65986
0.166 17.6 2.9216
0.1538 17.8 2.73764
0.1414 16.8 2.37552
0.1137 79.7 9.06189
0.1365 39 5.3235
0.119 42.9 5.1051
0.1222 102 12.4644
0.3159 6.5 2.05335
0.1356 17.5 2.373
0.1353 61.7 8.34801
0.1362 32.4 4.41288
0.1172 44.4 5.20368
0.101 23.1 2.3331
0.1062 20.2 2.14524
0.1633 14.7 2.40051
0.1118 56.5 6.3167
0.114 509.6 58.0944
0.17 26.5 4.505
0.1069 21.8 2.33042
0.1185 47.9 5.67615
0.1051 19.6 2.05996
0.1259 18 2.2662
0.1322 37 4.8914
0.1116 28.9 3.22524
0.1277 39.5 5.04415
0.2165 18.6 4.0269
0.1327 19.4 2.57438
0.2344 8.7 2.03928
0.4246 6.8 2.88728
0.2866 25.5 7.3083
0.1159 18.9 2.19051
0.1318 28.1 3.70358
0.2604 17.9 4.66116
0.1084 59.8 6.48232
0.1047 20.7 2.16729
0.1074 20.8 2.23392
0.2148 12.7 2.72796
0.1461 14.2 2.07462
0.1478 48 7.0944
0.1197 29.8 3.56706
0.1411 18.7 2.63857
0.1045 26 2.717
0.1197 22.2 2.65734
0.1442 16.1 2.32162
0.122 41.2 5.0264
0.133 25.3 3.3649
0.1527 14.8 2.25996
0.1303 15.7 2.04571
0.1398 26.4 3.69072
0.1146 53.9 6.17694
0.1387 31.5 4.36905
0.2807 13.4 3.76138
0.1201 25.3 3.03853
0.111 62.9 6.9819
0.1132 17.8 2.01496
0.1119 30.7 3.43533
0.1921 11 2.1131
