0.2108 22.9 4.82732
0.1118 24.9 2.78382
0.1289 22.5 2.90025
0.2581 35.9 9.26579
0.1358 48.3 6.55914
0.1467 18.5 2.71395
0.1265 32.5 4.11125
0.1651 35.3 5.82803
0.15 29 4.35
0.1217 20.8 2.53136
0.1559 24.1 3.75719
0.1011 37.6 3.80136
0.2044 27.4 5.60056
0.188 11.1 2.0868
0.1995 10.3 2.05485
0.1224 20.1 2.46024
0.1107 47.2 5.22504
0.1257 22 2.7654
0.1141 105.3 12.0147
0.1428 15.3 2.18484
0.1331 19.7 2.62207
0.1347 15.6 2.10132
0.2071 13.9 2.87869
0.1088 30.5 3.3184
0.1562 16.2 2.53044
0.1683 14.5 2.44035
0.154 31.8 4.8972
0.141 19.7 2.7777
0.1066 19.2 2.04672
0.145 17.4 2.523
0.1069 30.3 3.23907
0.1158 37.5 4.3425
0.1094 151.3 16.5522
0.1129 24.5 2.76605
0.1409 19.3 2.71937
0.1277 27.7 3.53729
0.1107 24.8 2.74536
0.1072 27.3 2.92656
0.1125 18.4 2.07
0.2502 12.6 3.15252
0.3432 6.1 2.09352
0.1784 13.1 2.33704
0.5524 9.7 5.35828
0.123 23.7 2.9151
0.1485 20.4 3.0294
0.3363 8.6 2.89218
0.164 14.1 2.3124
0.1158 30.7 3.55506
0.2296 50 11.48
0.1968 11.1 2.18448
0.104 20.4 2.1216
0.1224 19.8 2.42352
0.109 35.5 3.8695
0.1145 22.9 2.62205
0.1332 29.2 3.88944
0.637 6.7 4.2679
0.1017 29 2.9493
0.177 18.1 3.2037
0.1538 15.4 2.36852
0.1527 42.8 6.53556
0.2082 25.6 5.32992
0.1707 17 2.9019
0.1664 24.7 4.11008
0.2605 9.9 2.57895
0.1773 57.4 10.177
0.1784 14.6 2.60464
0.2929 26.4 7.73256
0.3332 6.8 2.26576
0.1251 72.3 9.04473
0.2098 9.9 2.07702
0.2761 11.6 3.20276
0.1146 68.5 7.8501
0.1887 19 3.5853
0.1086 21.4 2.32404
0.1018 21.9 2.22942
0.1117 19.2 2.14464
0.2394 15.2 3.63888
0.1063 31.5 3.34845
0.1869 31.3 5.84997
0.1007 44.7 4.50129
0.1165 56.2 6.5473
0.1968 66.8 13.1462
0.176 20 3.52
0.1236 28.9 3.57204
0.1065 20 2.13
0.1301 106.3 13.8296
0.1156 45.1 5.21356
0.1363 41.1 5.60193
0.101 21.4 2.1614
0.2096 13.3 2.78768
0.1625 20 3.25
0.1967 25.1 4.93717
0.1696 21.4 3.62944
0.2238 40.7 9.10866
0.1023 28 2.8644
0.1224 21.9 2.68056
0.1002 30.5 3.0561
0.1345 22.1 2.97245
0.1452 37.9 5.50308
0.111 69.6 7.7256
0.1578 19.2 3.02976
0.1538 15.3 2.35314
0.1584 13.9 2.20176
0.1037 67.7 7.02049
0.1215 28.8 3.4992
0.1792 17.5 3.136
0.131 20.7 2.7117
0.1222 30.4 3.71488
0.1028 32.2 3.31016
0.1384 16.1 2.22824
0.147 21.9 3.2193
0.2356 13.9 3.27484
0.1024 55.6 5.69344
0.2229 11 2.4519
0.1009 37.9 3.82411
0.1045 23.9 2.49755
0.1715 12.7 2.17805
0.1641 14.2 2.33022
0.1186 18.4 2.18224
0.1003 32.5 3.25975
0.1469 50.6 7.43314
0.1435 111.2 15.9572
0.1416 86.9 12.305
0.1836 13.5 2.4786
0.135 33.7 4.5495
0.1175 41.7 4.89975
0.1619 68.3 11.0578
0.1383 19.7 2.72451
0.1552 16.1 2.49872
0.1859 12.7 2.36093
0.2482 12.3 3.05286
0.1011 20.9 2.11299
0.1562 23.9 3.73318
0.1215 25.6 3.1104
0.1774 67.8 12.0277
0.1714 13.7 2.34818
0.102 32.1 3.2742
0.1003 22.2 2.22666
0.207 11.2 2.3184
0.1117 19.1 2.13347
0.1658 31.1 5.15638
0.2194 14.8 3.24712
0.1502 15.1 2.26802
0.1289 71.6 9.22924
0.1038 25.8 2.67804
0.1404 36 5.0544
0.1363 15.1 2.05813
0.5276 5.4 2.84904
0.1109 20.4 2.26236
0.3732 13.5 5.0382
0.1181 18.5 2.18485
0.1281 35.4 4.53474
0.1249 17.8 2.22322
0.121 20.3 2.4563
0.1079 142.7 15.3973
0.1269 70.9 8.99721
0.121 21.5 2.6015
0.287 10.7 3.0709
0.1901 18.8 3.57388
0.1679 16 2.6864
0.1186 80.5 9.5473
0.149 16.4 2.4436
0.1645 12.4 2.0398
0.1515 15.9 2.40885
0.1189 18.7 2.22343
0.1164 66 7.6824
0.2902 8.2 2.37964
0.2443 102.1 24.943
0.1917 30 5.751
0.1434 29.9 4.28766
0.1176 26.3 3.09288
0.1045 29.6 3.0932
0.1368 86 11.7648
0.1133 21.1 2.39063
0.1062 19.6 2.08152
0.1838 12.5 2.2975
0.2335 12.6 2.9421
0.1137 20.7 2.35359
0.116 25.5 2.958
0.1947 34.8 6.77556
0.1146 85.7 9.82122
0.1308 15.7 2.05356
0.101 73.6 7.4336
0.138 17.7 2.4426
0.156 30.8 4.8048
0.2056 13.5 2.7756
0.161 21.1 3.3971
0.1584 23.8 3.76992
0.1109 194.1 21.5257
0.1255 17.7 2.22135
0.1125 60.9 6.85125
0.1085 19.8 2.1483
0.1933 19.3 3.73069
0.2163 9.4 2.03322
0.1136 23.9 2.71504
0.1139 24.1 2.74499
0.105 31.3 3.2865
0.3427 9.4 3.22138
0.101 21.5 2.1715
0.11 44.2 4.862
0.2545 8.8 2.2396
0.1038 67.2 6.97536
0.1814 13.9 2.52146
0.292 8.4 2.4528
0.107 19.5 2.0865
0.131 16.1 2.1091
0.107 242.8 25.9796
0.1171 23.4 2.74014
0.1978 18.4 3.63952
0.128 199.8 25.5744
0.2749 10 2.749
0.1442 20.9 3.01378
0.143 44.3 6.3349
0.1296 20 2.592
0.2315 10.6 2.4539
0.2285 10.1 2.30785
0.2764 15.2 4.20128
0.1052 67.8 7.13256
0.1012 83 8.3996
0.1611 23.3 3.75363
0.1195 21.2 2.5334
0.1797 26 4.6722
0.347 8.9 3.0883
0.1577 27 4.2579
0.121 56.2 6.8002
0.1174 47.7 5.59998
0.1258 18.9 2.37762
0.1454 40.9 5.94686
0.1027 21.6 2.21832
0.1004 20.3 2.03812
0.29 6.9 2.001
0.1251 18.1 2.26431
0.1929 40.2 7.75458
0.2003 10.1 2.02303
0.1251 19.6 2.45196
0.2096 22.9 4.79984
0.1243 21.5 2.67245
0.1285 18.1 2.32585
0.1063 19 2.0197
0.1158 47.7 5.52366
0.1548 20.8 3.21984
0.1681 31.7 5.32877
0.1246 20.2 2.51692
0.186 11.9 2.2134
0.1021 226.7 23.1461
0.119 52 6.188
0.1398 22.7 3.17346
0.1338 15.1 2.02038
0.1104 103.6 11.4374
0.3165 16 5.064
0.1174 29.5 3.4633
0.1688 21 3.5448
0.1664 13.2 2.19648
0.2943 7.2 2.11896
0.1574 23.6 3.71464
0.1111 22.3 2.47753
0.1089 257.2 28.0091
0.1018 20.1 2.04618
0.1797 11.5 2.06655
0.1432 20 2.864
0.1253 16.3 2.04239
0.2539 14.9 3.78311
0.1142 68.6 7.83412
0.1142 17.6 2.00992
0.101 45.4 4.5854
0.3708 21 7.7868
0.2234 22.4 5.00416
0.3817 6.4 2.44288
0.1523 15 2.2845
0.1195 17.9 2.13905
0.1101 71.8 7.90518
0.2444 9.1 2.22404
0.1809 35.3 6.38577
0.2513 11.2 2.81456
0.1097 48.7 5.34239
0.136 15.6 2.1216
0.1173 50.7 5.94711
0.1299 16.1 2.09139
