0.3072 10.1 3.10272
0.1234 28.8 3.55392
0.2502 8.1 2.02662
0.1066 34.5 3.6777
0.1438 34.5 4.9611
0.2276 25.7 5.84932
0.1046 23.3 2.43718
0.1129 19.4 2.19026
0.1195 38.8 4.6366
0.3588 7.7 2.76276
0.1271 18.6 2.36406
0.2447 14.2 3.47474
0.1407 38.6 5.43102
0.4132 5.4 2.23128
0.1184 171.2 20.2701
0.1506 20.5 3.0873
0.1215 79.4 9.6471
0.184 20.3 3.7352
0.1209 24.7 2.98623
0.1897 16.3 3.09211
0.2068 11.9 2.46092
0.1093 46.9 5.12617
0.1496 14.5 2.1692
0.1239 36.2 4.48518
0.1315 24.6 3.2349
0.2501 13.1 3.27631
0.1445 74.5 10.7652
0.1049 32.9 3.45121
0.1553 34.2 5.31126
0.1288 66.7 8.59096
0.1003 31.4 3.14942
0.441 11.6 5.1156
0.1536 39.6 6.08256
0.2895 8.5 2.46075
0.1334 22.4 2.98816
0.1154 97.1 11.2053
0.1591 14.3 2.27513
0.2092 17.3 3.61916
0.1593 13.5 2.15055
0.1126 25.6 2.88256
0.1517 17.6 2.66992
0.2444 20.7 5.05908
0.1712 12.5 2.14
0.159 17.4 2.7666
0.1699 13.2 2.24268
0.128 91.7 11.7376
0.2607 18.6 4.84902
0.207 28.8 5.9616
0.2005 18.6 3.7293
0.319 18.7 5.9653
0.4487 13.2 5.92284
0.1041 30.5 3.17505
0.1829 14.5 2.65205
0.2887 9.1 2.62717
0.1366 34.4 4.69904
0.2151 18.8 4.04388
0.1672 71.5 11.9548
0.1733 16 2.7728
0.1239 19.4 2.40366
0.238 13.1 3.1178
0.1981 14.2 2.81302
0.1026 26.3 2.69838
0.1479 16.5 2.44035
0.124 16.7 2.0708
0.148 27.3 4.0404
0.433 11.1 4.8063
0.2481 12 2.9772
0.1149 80.4 9.23796
0.1076 70.4 7.57504
0.1406 18.4 2.58704
0.1031 32.7 3.37137
0.1779 11.5 2.04585
0.1586 28.7 4.55182
0.1525 25.9 3.94975
0.1232 19.3 2.37776
0.1662 23.3 3.87246
0.1933 34.6 6.68818
0.1005 23.1 2.32155
0.2379 10.3 2.45037
0.1769 14.1 2.49429
0.1182 26 3.0732
0.2726 9.9 2.69874
0.1249 48.5 6.05765
0.1786 26 4.6436
0.23 9.8 2.254
0.139 18.9 2.6271
0.1173 25.1 2.94423
0.1369 42.5 5.81825
0.1358 86.3 11.7195
0.1293 36.7 4.74531
0.1301 21 2.7321
0.1061 23.8 2.52518
0.1129 18.1 2.04349
0.1097 24.4 2.67668
0.1289 42 5.4138
0.1123 25.7 2.88611
0.21 48.2 10.122
0.1045 167.4 17.4933
0.1441 16.4 2.36324
0.1757 12.5 2.19625
0.1684 14.9 2.50916
0.3701 5.6 2.07256
0.1667 217.3 36.2239
0.1978 16.9 3.34282
0.1127 53.9 6.07453
0.1439 79.5 11.44
0.1183 17.6 2.08208
0.1657 27.8 4.60646
0.119 48.1 5.7239
0.2752 13 3.5776
0.2828 19.6 5.54288
0.1409 15.2 2.14168
0.1546 34.8 5.38008
0.2267 14 3.1738
0.1353 71.8 9.71454
0.1568 28.4 4.45312
0.1271 70.2 8.92242
0.1091 25.7 2.80387
0.169 14.2 2.3998
0.2641 8.1 2.13921
0.1479 16.1 2.38119
0.1247 235.2 29.3294
0.129 44.7 5.7663
0.1516 18.5 2.8046
0.1302 26.8 3.48936
0.1107 85.9 9.50913
0.1063 41.6 4.42208
0.1147 20.1 2.30547
0.2211 15 3.3165
0.1367 14.7 2.00949
0.1371 19.3 2.64603
0.1359 38.3 5.20497
0.1333 28.5 3.79905
0.145 32.2 4.669
0.3163 20.6 6.51578
0.1056 22.4 2.36544
0.145 163.7 23.7365
0.1699 15.3 2.59947
0.1361 17.8 2.42258
0.1862 25 4.655
0.3074 42.6 13.0952
0.2263 12.2 2.76086
0.1247 45 5.6115
0.2496 14.2 3.54432
0.1039 21.6 2.24424
0.1283 18.1 2.32223
0.1227 18.1 2.22087
0.1224 32.2 3.94128
0.1879 10.9 2.04811
0.1057 94.2 9.95694
0.4163 7.1 2.95573
0.124 30.9 3.8316
0.2927 9 2.6343
0.3661 7.8 2.85558
0.1718 21.8 3.74524
0.101 23.8 2.4038
0.1188 24.4 2.89872
0.1362 15.4 2.09748
0.2436 13.4 3.26424
0.155 46.9 7.2695
0.178 16.6 2.9548
0.1003 45.8 4.59374
0.1076 120.4 12.955
0.3485 8.4 2.9274
0.1682 20.1 3.38082
0.1465 33.5 4.90775
0.4523 15 6.7845
0.2445 38.7 9.46215
0.1488 13.8 2.05344
0.2296 68.7 15.7735
0.1129 25 2.8225
0.1597 22.1 3.52937
0.1722 14.8 2.54856
0.1805 55.8 10.0719
0.1595 19.8 3.1581
0.12 25.5 3.06
0.2058 13.4 2.75772
0.1213 57.1 6.92623
0.198 14.9 2.9502
0.169 14.1 2.3829
0.1416 65.4 9.26064
0.2457 15.6 3.83292
0.2966 22.7 6.73282
0.1144 22.3 2.55112
0.3183 10.7 3.40581
0.116 45.1 5.2316
0.1386 97.9 13.5689
0.13 33.7 4.381
0.1964 34.3 6.73652
0.2089 21.6 4.51224
0.167 33.3 5.5611
0.1061 24.7 2.62067
0.1753 15.5 2.71715
0.161 20.8 3.3488
0.142 36.7 5.2114
0.1441 22.8 3.28548
0.133 18.9 2.5137
0.1112 40.1 4.45912
0.1134 31.7 3.59478
0.1124 21.7 2.43908
0.2061 10.6 2.18466
0.1837 34.6 6.35602
0.1348 31.7 4.27316
0.1178 40.9 4.81802
0.1438 76.8 11.0438
0.1983 40 7.932
0.2859 14.2 4.05978
0.1251 22.5 2.81475
0.1036 23.7 2.45532
0.3165 8.3 2.62695
0.226 16 3.616
0.1717 12.3 2.11191
0.1465 16.4 2.4026
0.2005 18.5 3.70925
0.1467 16.6 2.43522
0.1429 66 9.4314
0.3232 63.9 20.6525
0.1195 17.9 2.13905
0.1206 20.2 2.43612
0.3523 10.3 3.62869
0.2122 10.1 2.14322
0.1653 12.1 2.00013
0.1766 43.1 7.61146
0.2085 9.6 2.0016
0.1339 25.5 3.41445
0.129 17.8 2.2962
0.166 30 4.98
0.23 18.7 4.301
0.1543 18.9 2.91627
0.2527 9.1 2.29957
0.1294 15.9 2.05746
0.1696 35.7 6.05472
0.2384 17.3 4.12432
0.1054 23.6 2.48744
0.1598 17.3 2.76454
0.3118 11.2 3.49216
0.1365 26.8 3.6582
