0.1321 36.8 4.86128
0.1595 59.2 9.4424
0.201 12 2.412
0.139 18.8 2.6132
0.1404 22.1 3.10284
0.1375 17.5 2.40625
0.1048 26.6 2.78768
0.1247 110 13.717
0.1999 11.4 2.27886
0.1548 20.8 3.21984
0.1056 56.8 5.99808
0.1522 26.2 3.98764
0.2146 32.4 6.95304
0.1389 15 2.0835
0.1165 36.9 4.29885
0.1002 52.4 5.25048
0.1053 23.4 2.46402
0.256 10.2 2.6112
0.154 19.7 3.0338
0.1722 13.6 2.34192
0.1389 27 3.7503
0.1001 22.6 2.26226
0.1244 21.5 2.6746
0.1047 34.3 3.59121
0.1138 44.1 5.01858
0.1117 79.6 8.89132
0.1198 17.6 2.10848
0.1068 138.3 14.7704
0.216 47.6 10.2816
0.2092 86.8 18.1586
0.128 16.7 2.1376
0.1292 39.1 5.05172
0.1061 178.9 18.9813
0.1051 32.1 3.37371
0.2362 18.5 4.3697
0.1354 38.3 5.18582
0.1555 18.7 2.90785
0.2896 9.1 2.63536
0.2519 21.3 5.36547
0.1453 33 4.7949
0.1249 33.3 4.15917
0.1289 33.9 4.36971
0.1002 40.7 4.07814
0.1529 30 4.587
0.189 48.3 9.1287
0.1434 16.9 2.42346
0.2887 10.4 3.00248
0.291 60 17.46
0.5016 5.8 2.90928
0.104 52.8 5.4912
0.1025 29.5 3.02375
0.1677 12.5 2.09625
0.1145 50.6 5.7937
0.1253 29.8 3.73394
0.1681 119.8 20.1384
0.1207 121.2 14.6288
0.1929 12.1 2.33409
0.261 11.2 2.9232
0.3784 9.1 3.44344
0.1877 11.1 2.08347
0.2655 10.1 2.68155
0.2024 38.8 7.85312
0.1601 22.1 3.53821
0.2928 22.7 6.64656
0.1043 23.9 2.49277
0.1737 23.3 4.04721
0.1451 15 2.1765
0.2446 13 3.1798
0.1443 16.5 2.38095
0.1203 20.1 2.41803
0.1786 16.2 2.89332
0.3917 5.2 2.03684
0.1663 12.4 2.06212
0.1057 31 3.2767
0.2072 15.8 3.27376
0.2294 22.1 5.06974
0.1551 31.8 4.93218
0.1352 29.9 4.04248
0.1138 85.9 9.77542
0.1313 15.9 2.08767
0.1082 24.4 2.64008
0.1045 100.4 10.4918
0.1267 26.3 3.33221
0.1342 42.8 5.74376
0.2827 7.1 2.00717
0.176 15.7 2.7632
0.1069 93.7 10.0165
0.1739 18.8 3.26932
0.111 70.4 7.8144
0.1229 34.5 4.24005
0.1972 15.5 3.0566
0.2459 12.4 3.04916
0.1152 35.1 4.04352
0.1547 34.4 5.32168
0.1118 113 12.6334
0.1549 14 2.1686
0.2028 18.6 3.77208
0.1054 86.7 9.13818
0.1156 34.8 4.02288
0.1833 14.2 2.60286
0.1303 22.7 2.95781
0.1121 180 20.178
0.11 39.2 4.312
0.1721 28.2 4.85322
0.1657 30.1 4.98757
0.1151 21.8 2.50918
0.1165 123.4 14.3761
0.1537 22.7 3.48899
0.1748 13.2 2.30736
0.1268 27.6 3.49968
0.1502 31 4.6562
0.1223 39.7 4.85531
0.1145 18.7 2.14115
0.1319 20.4 2.69076
0.1165 50.4 5.8716
0.1022 24.7 2.52434
0.1101 35.2 3.87552
0.1901 12.3 2.33823
0.1266 28.3 3.58278
0.154 19 2.926
0.2545 11.3 2.87585
0.1389 18.3 2.54187
0.2248 14.2 3.19216
0.4127 6.1 2.51747
0.1063 25.3 2.68939
0.1505 22.1 3.32605
0.1278 25.5 3.2589
0.1375 64.4 8.855
0.106 20 2.12
0.1344 53.9 7.24416
0.2538 8.4 2.13192
0.1682 12.2 2.05204
0.1062 53.3 5.66046
0.1418 18.6 2.63748
0.1665 27.7 4.61205
0.1162 86.8 10.0862
0.1985 11.4 2.2629
0.1297 37.9 4.91563
0.1057 39.8 4.20686
0.1396 52.6 7.34296
0.1084 57.3 6.21132
0.3277 15.8 5.17766
0.1761 18.1 3.18741
0.1431 14.5 2.07495
0.1113 20.4 2.27052
0.2159 13.2 2.84988
0.1376 21.7 2.98592
0.289 10.6 3.0634
0.2839 7.2 2.04408
0.1094 30.2 3.30388
0.4476 10.6 4.74456
0.1005 36.5 3.66825
0.1103 23.8 2.62514
0.1076 19.2 2.06592
0.124 24.3 3.0132
0.1059 19.8 2.09682
0.3682 13.4 4.93388
0.2109 9.5 2.00355
0.222 13.9 3.0858
0.1265 16.5 2.08725
0.1446 21.9 3.16674
0.107 20 2.14
0.154 49.5 7.623
0.1956 53.7 10.5037
0.2175 10.3 2.24025
0.1499 24.9 3.73251
0.1806 17.1 3.08826
0.1225 17.8 2.1805
0.1909 29 5.5361
0.1289 25.2 3.24828
0.1059 34.4 3.64296
0.1492 14.7 2.19324
0.1117 25.3 2.82601
0.1017 28.6 2.90862
0.1365 85.5 11.6708
0.1548 29.1 4.50468
0.1999 11.3 2.25887
0.122 32 3.904
0.1139 33.9 3.86121
0.3032 31.5 9.5508
0.1212 29.6 3.58752
0.121 37.5 4.5375
0.1307 44.8 5.85536
0.2806 28.6 8.02516
0.2064 9.7 2.00208
0.107 110.3 11.8021
0.3252 24 7.8048
0.237 16.1 3.8157
0.1664 15.9 2.64576
0.1044 29.1 3.03804
0.2182 11.2 2.44384
0.1268 24.4 3.09392
0.2298 9.3 2.13714
0.1025 25.2 2.583
0.1189 23.5 2.79415
0.1659 14 2.3226
0.1463 29.9 4.37437
0.1851 22.5 4.16475
0.1415 15.6 2.2074
0.1778 117.2 20.8382
0.1851 12.6 2.33226
0.1146 19.1 2.18886
0.2404 8.4 2.01936
0.289 11.7 3.3813
0.1002 79.6 7.97592
0.3634 6.7 2.43478
0.1136 21.6 2.45376
0.105 25 2.625
0.3515 6.9 2.42535
0.1666 119.5 19.9087
0.174 26.9 4.6806
0.4226 7.2 3.04272
0.1127 19.8 2.23146
0.1138 22 2.5036
0.1089 44.6 4.85694
0.1255 90.1 11.3075
0.1309 36.2 4.73858
0.1071 34.3 3.67353
0.2605 11.1 2.89155
0.2115 18.4 3.8916
0.197 11.4 2.2458
0.152 22.1 3.3592
0.2999 7 2.0993
0.1084 33.5 3.6314
0.1053 46.3 4.87539
0.121 17.2 2.0812
0.1013 44.6 4.51798
0.2027 13.7 2.77699
0.1262 19.9 2.51138
0.1261 33.8 4.26218
0.139 17.6 2.4464
0.1248 21.7 2.70816
0.1885 15.2 2.8652
0.1298 218.5 28.3613
0.1568 14.1 2.21088
0.3696 6.7 2.47632
0.1402 109.8 15.394
0.1286 18 2.3148
0.1269 24.6 3.12174
0.1067 68.7 7.33029
0.1294 18.4 2.38096
0.2207 13.9 3.06773
0.1505 72.3 10.8811
0.1006 40.3 4.05418
0.1705 21.9 3.73395
0.1057 25.2 2.66364
0.1114 50.1 5.58114
0.1433 19 2.7227
0.41 5.5 2.255
0.2105 33.8 7.1149
0.1518 26.4 4.00752
0.3433 5.9 2.02547
0.1196 31 3.7076
0.1125 20.1 2.26125
0.1061 32.2 3.41642
0.111 41.7 4.6287
0.1167 182.5 21.2978
0.126 33.1 4.1706
0.3662 13.7 5.01694
0.1001 26.9 2.69269
0.2151 11.3 2.43063
0.1991 14.3 2.84713
0.1466 14.4 2.11104
0.1739 116 20.1724
0.1107 34.3 3.79701
0.1147 21.7 2.48899
0.1312 17.1 2.24352
0.1797 15.2 2.73144
0.1237 33.9 4.19343
0.1005 21.6 2.1708
0.1216 19.3 2.34688
0.1205 31.4 3.7837
0.2351 9.5 2.23345
0.2098 10.2 2.13996
0.1187 111.4 13.2232
0.1164 19.2 2.23488
0.1853 26.4 4.89192
0.1106 19.1 2.11246
0.1935 11.5 2.22525
0.1333 18.8 2.50604
0.1389 18.4 2.55576
0.1087 37 4.0219
0.1292 15.5 2.0026
0.1239 16.4 2.03196
0.1377 16.6 2.28582
0.1189 23.9 2.84171
0.1407 21.4 3.01098
0.1014 27.9 2.82906
0.1705 22.5 3.83625
0.1235 28.9 3.56915
0.237 11.1 2.6307
0.1739 16.4 2.85196
0.121 20.1 2.4321
0.1934 16.4 3.17176
0.1233 43 5.3019
0.1275 52.3 6.66825
0.1334 25.7 3.42838
0.1671 12.1 2.02191
0.116 21.7 2.5172
0.1457 28.4 4.13788
0.1637 16.4 2.68468
0.1011 315.5 31.8971
0.2108 11.8 2.48744
0.1249 61.9 7.73131
0.1381 17.9 2.47199
0.1385 63.7 8.82245
0.1013 37 3.7481
0.1017 33 3.3561
0.128 67.2 8.6016
0.1252 27.6 3.45552
0.1647 12.3 2.02581
0.1226 20.8 2.55008
0.1425 16.5 2.35125
0.1723 18.1 3.11863
0.1576 18.7 2.94712
0.3705 6.4 2.3712
0.139 20.3 2.8217
0.1657 43 7.1251
0.1169 33.7 3.93953
0.1023 21.2 2.16876
0.3144 29.5 9.2748
0.2656 8.7 2.31072
0.1222 17.8 2.17516
0.1583 19.7 3.11851
0.1382 19 2.6258
0.2594 45 11.673
0.1013 25.4 2.57302
0.2299 80.8 18.5759
0.1006 42.7 4.29562
0.1533 17.5 2.68275
0.2404 15.6 3.75024
0.1022 52.9 5.40638
0.2359 98.8 23.3069
0.5423 3.9 2.11497
0.2154 47 10.1238
0.1263 23.6 2.98068
0.144 14 2.016
0.1029 44.1 4.53789
0.1505 15.1 2.27255
0.1876 11 2.0636
0.1396 29.2 4.07632
0.2155 19.6 4.2238
0.2223 19.1 4.24593
0.1639 12.3 2.01597
0.1241 18.7 2.32067
0.2649 8.5 2.25165
0.1458 16.3 2.37654
0.2041 37.5 7.65375
0.1031 88.2 9.09342
0.1432 15.8 2.26256
0.1257 23.3 2.92881
0.2116 26.1 5.52276
0.1452 36.4 5.28528
0.1252 21.3 2.66676
0.1207 17.9 2.16053
0.1088 169.3 18.4198
0.2062 10.9 2.24758
0.1817 11.2 2.03504
0.1752 37.2 6.51744
0.1093 21.6 2.36088
0.2156 13 2.8028
0.1482 16.7 2.47494
0.1165 27.7 3.22705
0.102 30.2 3.0804
0.216 10 2.16
0.2155 24.1 5.19355
0.1218 27.4 3.33732
0.1857 17.5 3.24975
0.1616 12.9 2.08464
0.2126 21.6 4.59216
0.1398 18.3 2.55834
0.1139 23.2 2.64248
0.1168 43.5 5.0808
