0.1411 28.5 4.02135
0.105 22.6 2.373
0.1719 15.5 2.66445
0.11 20.1 2.211
0.2586 12.5 3.2325
0.1935 16.9 3.27015
0.1302 16.9 2.20038
0.2307 10 2.307
0.1199 23.7 2.84163
0.1774 38.2 6.77668
0.1005 31.2 3.1356
0.1932 12.8 2.47296
0.1264 21.9 2.76816
0.1266 28.8 3.64608
0.1712 105 17.976
0.1021 22.6 2.30746
0.1018 24.1 2.45338
0.1607 19.1 3.06937
0.1093 35.5 3.88015
0.1047 39.1 4.09377
0.2422 10.6 2.56732
0.2104 9.9 2.08296
0.1573 13.7 2.15501
0.1305 50.2 6.5511
0.1304 35.1 4.57704
0.1449 19.3 2.79657
0.1419 23.2 3.29208
0.2209 10 2.209
0.1152 49.8 5.73696
0.2757 11.9 3.28083
0.1034 34.9 3.60866
0.1122 20 2.244
0.108 22.1 2.3868
0.105 21.1 2.2155
0.1264 20 2.528
0.2158 26.2 5.65396
0.1116 31.8 3.54888
0.1259 18.5 2.32915
0.1283 20.7 2.65581
0.1034 21.8 2.25412
0.1469 15.7 2.30633
0.127 21.5 2.7305
0.1086 30.7 3.33402
0.1117 235.4 26.2942
0.1096 109.9 12.045
0.118 21.4 2.5252
0.1183 17.3 2.04659
0.1479 41.8 6.18222
0.1736 16.2 2.81232
0.1792 23.4 4.19328
0.1743 54.5 9.49935
0.1309 18.4 2.40856
0.1727 13.6 2.34872
0.1743 42.5 7.40775
0.1639 28.7 4.70393
0.2826 8.2 2.31732
0.1192 18.4 2.19328
0.2738 31.6 8.65208
0.291 13.4 3.8994
0.127 27.1 3.4417
0.1247 20.8 2.59376
0.1058 19.6 2.07368
0.261 24.4 6.3684
0.1137 110.4 12.5525
0.1447 14.2 2.05474
0.1457 14.6 2.12722
0.1342 54 7.2468
0.1719 12.6 2.16594
0.1472 19.1 2.81152
0.1684 15.8 2.66072
0.1396 15.5 2.1638
0.109 23.2 2.5288
0.1561 15.5 2.41955
0.1763 20.9 3.68467
0.1379 20.2 2.78558
0.2699 7.7 2.07823
0.293 7.3 2.1389
0.1685 43.1 7.26235
0.1199 39.5 4.73605
0.1864 21.9 4.08216
0.1659 27.2 4.51248
0.1035 34.2 3.5397
0.1744 34.6 6.03424
0.109 19.4 2.1146
0.1495 21 3.1395
0.1657 23.8 3.94366
0.3592 10.6 3.80752
0.2438 14.6 3.55948
0.1517 14.1 2.13897
0.1364 21.9 2.98716
0.21 11.8 2.478
0.109 37.2 4.0548
0.1845 15.1 2.78595
0.2181 18.3 3.99123
0.1148 37.2 4.27056
0.1279 23.9 3.05681
0.1032 48.9 5.04648
0.1048 21.4 2.24272
0.113 31 3.503
0.129 180.2 23.2458
0.161 15.2 2.4472
0.1112 27.3 3.03576
0.1265 21.4 2.7071
0.1482 15.2 2.25264
0.1366 15.4 2.10364
0.1734 13.7 2.37558
0.1692 12 2.0304
0.1467 17 2.4939
0.1037 24.5 2.54065
0.3268 7.5 2.451
0.1587 18.5 2.93595
0.1626 233.1 37.9021
0.1159 23.9 2.77001
0.1259 36.7 4.62053
0.1029 19.5 2.00655
0.1005 24.5 2.46225
0.1505 19.4 2.9197
0.1486 20.7 3.07602
0.144 18.7 2.6928
0.1147 33.1 3.79657
0.185 11.3 2.0905
0.149 19.5 2.9055
0.1316 20.2 2.65832
0.2104 39.1 8.22664
0.1123 22.1 2.48183
0.1767 21.4 3.78138
0.3813 12.8 4.88064
0.1064 20.1 2.13864
0.1229 62.6 7.69354
0.1473 28.6 4.21278
0.1007 60.3 6.07221
0.1006 32.7 3.28962
0.1042 57.8 6.02276
0.1539 34.2 5.26338
0.1055 69.5 7.33225
0.1319 26.8 3.53492
0.157 24.3 3.8151
0.185 20.9 3.8665
0.113 33.2 3.7516
0.136 30.7 4.1752
0.1282 18.2 2.33324
0.1883 44.9 8.45467
0.1262 42.3 5.33826
0.1632 13 2.1216
0.1687 13.9 2.34493
0.1512 18 2.7216
0.1116 22 2.4552
0.1569 21.6 3.38904
0.1253 118.4 14.8355
0.1216 194 23.5904
0.1416 20.6 2.91696
0.1358 15 2.037
0.1225 23.2 2.842
0.1243 19.2 2.38656
0.1142 59.4 6.78348
0.1476 37.6 5.54976
0.108 50.4 5.4432
0.1007 26.5 2.66855
0.126 39.9 5.0274
0.1743 12 2.0916
0.1953 11.8 2.30454
0.2861 40 11.444
0.1893 12.7 2.40411
0.264 10.2 2.6928
0.1768 20.9 3.69512
0.1244 40.5 5.0382
0.1032 28.1 2.89992
0.2072 10.8 2.23776
0.1083 165.2 17.8912
0.1479 19.7 2.91363
0.1746 16.6 2.89836
0.1394 220.4 30.7238
0.1165 22.8 2.6562
0.1353 37.8 5.11434
0.1495 46.2 6.9069
0.1187 21.8 2.58766
0.1802 19.9 3.58598
0.2082 28 5.8296
0.1057 125.8 13.2971
0.1363 20.5 2.79415
0.211 25.1 5.2961
0.1978 151.8 30.026
0.1443 49.8 7.18614
0.1327 17.1 2.26917
0.1428 29.9 4.26972
0.1715 19.8 3.3957
0.1722 18 3.0996
0.2187 9.5 2.07765
0.1332 23.9 3.18348
0.1031 85.6 8.82536
0.1099 84.8 9.31952
0.1577 18.5 2.91745
0.1377 58.2 8.01414
0.1262 141.6 17.8699
0.1595 17.9 2.85505
0.1308 34.5 4.5126
0.1587 79.9 12.6801
0.246 42.5 10.455
0.2854 7.3 2.08342
0.1128 56.4 6.36192
0.1281 57.4 7.35294
0.1176 24.9 2.92824
0.207 18.1 3.7467
0.1331 16.9 2.24939
0.1209 41.4 5.00526
0.1268 467.2 59.241
0.1315 59 7.7585
0.1114 27.6 3.07464
0.1111 22.9 2.54419
0.2175 17.5 3.80625
0.1053 26.5 2.79045
0.1411 21.4 3.01954
0.1008 55.4 5.58432
0.1434 17.8 2.55252
0.1418 14.8 2.09864
0.1825 17.8 3.2485
0.1601 26.9 4.30669
0.1982 30.1 5.96582
0.1672 22.6 3.77872
0.1608 25.5 4.1004
0.1382 15.1 2.08682
0.1002 98.4 9.85968
0.1626 24.4 3.96744
0.1397 73.5 10.2679
0.1754 11.8 2.06972
0.1156 34.7 4.01132
0.1116 36.5 4.0734
0.1266 16.8 2.12688
0.1081 216.2 23.3712
0.2918 11.2 3.26816
0.1388 45.2 6.27376
0.149 20.5 3.0545
0.1842 30.2 5.56284
0.1264 18 2.2752
0.1093 22.1 2.41553
0.1049 24.3 2.54907
0.1424 35.6 5.06944
0.1166 22.1 2.57686
0.2837 13.9 3.94343
0.222 9.2 2.0424
0.1304 19.4 2.52976
0.1155 40.2 4.6431
0.1336 21.4 2.85904
0.2371 25.8 6.11718
0.1472 274.8 40.4506
0.1092 55.9 6.10428
0.1369 66.3 9.07647
0.1916 10.5 2.0118
0.2643 13.6 3.59448
0.11 52.5 5.775
0.1234 16.5 2.0361
0.4319 7.7 3.32563
0.2482 10.1 2.50682
0.1131 142.6 16.1281
0.1335 16.6 2.2161
0.1554 37.9 5.88966
0.1515 14.1 2.13615
0.2367 9.4 2.22498
0.281 10.6 2.9786
0.3361 9 3.0249
0.1071 50.5 5.40855
0.1109 151 16.7459
0.1046 32 3.3472
0.1744 19.1 3.33104
0.1427 16.8 2.39736
0.1496 22.6 3.38096
0.1166 52.6 6.13316
0.1176 92.8 10.9133
0.1059 28 2.9652
0.1383 92.1 12.7374
0.1257 18.6 2.33802
0.1234 37 4.5658
0.1043 36.3 3.78609
0.5837 19.7 11.4989
0.1377 41.8 5.75586
0.1362 42.2 5.74764
0.1865 13.2 2.4618
0.1235 25.8 3.1863
0.1626 18.5 3.0081
0.1661 22.6 3.75386
0.4121 13.7 5.64577
0.199 14.1 2.8059
