0.1548 36.5 5.6502
0.2369 13.5 3.19815
0.1207 61.2 7.38684
0.1332 19.9 2.65068
0.8129 4 3.2516
0.1067 40.9 4.36403
0.1833 48.5 8.89005
0.1062 32.6 3.46212
0.1123 31.9 3.58237
0.1761 11.9 2.09559
0.2072 132.8 27.5162
0.1284 26.2 3.36408
0.1516 13.9 2.10724
0.1053 32.9 3.46437
0.1094 25.3 2.76782
0.1251 17.8 2.22678
0.4644 10.6 4.92264
0.5338 7.1 3.78998
0.1577 15.8 2.49166
0.1036 63.3 6.55788
0.1341 16.1 2.15901
0.1008 42.3 4.26384
0.2071 12 2.4852
0.1502 17.6 2.64352
0.1592 18.2 2.89744
0.1332 36.5 4.8618
0.1408 16.7 2.35136
0.1248 35.5 4.4304
0.1762 21.7 3.82354
0.1182 30.6 3.61692
0.1099 18.9 2.07711
0.1124 38.1 4.28244
0.1335 118.2 15.7797
0.1034 86.6 8.95444
0.1111 96.5 10.7211
0.1247 36.5 4.55155
0.1207 20.1 2.42607
0.1235 43.2 5.3352
0.1088 25.7 2.79616
0.2726 16.7 4.55242
0.135 21.9 2.9565
0.3288 7.5 2.466
0.1648 28.8 4.74624
0.1633 15.9 2.59647
0.2535 9.4 2.3829
0.1069 19.3 2.06317
0.1044 88.5 9.2394
0.3276 8.7 2.85012
0.1121 65.4 7.33134
0.2093 15.3 3.20229
0.103 98.6 10.1558
0.1274 39.5 5.0323
0.1169 50.2 5.86838
0.1037 24.2 2.50954
0.2723 14.3 3.89389
0.1045 25.4 2.6543
0.1682 15.4 2.59028
0.1473 14.9 2.19477
0.1054 52.8 5.56512
0.1022 20.6 2.10532
0.1509 16.1 2.42949
0.1309 36.6 4.79094
0.1629 16.8 2.73672
0.1418 16.9 2.39642
0.1143 38.1 4.35483
0.1386 15.8 2.18988
0.1535 24.4 3.7454
0.1577 103.7 16.3535
0.1176 77.4 9.10224
0.1133 29.4 3.33102
0.1204 128.2 15.4353
0.1308 17.9 2.34132
0.2644 11.9 3.14636
0.1027 25.4 2.60858
0.16 13.4 2.144
0.1155 24.6 2.8413
0.1831 17.3 3.16763
0.1858 11.1 2.06238
0.1181 79.3 9.36533
0.1488 23.7 3.52656
0.1488 22.2 3.30336
0.1431 36.5 5.22315
0.1256 37.5 4.71
0.1084 54 5.8536
0.1492 151 22.5292
0.1928 18.8 3.62464
0.1158 64.5 7.4691
0.1883 16.8 3.16344
0.1531 13.1 2.00561
0.1058 29.7 3.14226
0.3656 6 2.1936
0.1464 40.3 5.89992
0.3056 11.4 3.48384
0.1107 25.4 2.81178
0.1102 38.9 4.28678
