12年 5月12日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 5月12日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,二王子特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｂドリｰミングラヴ, 62,木幡初,, 61,  10, -10, 2,  4.7, ⑤⑤, 1, 9,Ａキｰメｰル, 67,藤懸貴,, 60,   3,* -3, 4,  6.7, ⑩⑧, 1,13,Ｈクリスリリｰ, 64,高倉稜,, 68,   2,*  8, 6, 18.6, ⑪⑪, 1, 8,Ｅエｰブフウジン, 73,吉田隼,, 76,* -2,* 11, 2,  3.9, ⑤⑦
 2,13,Ｃコイスルオトメ, 61,荻野琢, 0.2, 58,   9, -11, 7, 14.4, ⑦⑧, 2, 2, マスタｰミニスタｰ,---,鮫島良, 0.2, 61,  -2,*  2,14,108.4, ⑮⑭, 2, 5,Ｋナイキトリック, 63,木幡初, 0.1, 70,* 12,  -3, 4, 13.1, ①①, 2, 6,Ｂマルタｰズグロウヴ, 76,川島信, 0.1, 77,  -4,* 11, 1,  3.1, ⑧⑧
 3,12,Ｈトラストシンシ, 56,的場勇, 0.3, 56,   3,* -6, 4,  5.7, ⑫⑫, 3, 3,Ｃボナンザ, 61,吉田隼, 0.6, 57,   6, -10, 2,  3.8, ⑤⑤, 3, 9,Ａレディオブパｰシャ, 76,勝浦正, 0.3, 68,* 10,  -3, 1,  2.0, ④④, 3, 4,Ｃリルバイリル, 75,松山弘, 0.2, 71,* -2,   9, 4,  6.9, ③③
 4, 9,Ｉダブルスパｰク, 56,高倉稜, 0.3, 56,   6,*-10, 6, 13.2, ⑩⑩, 4, 8,Ｆサンライズガイア, 59,荻野琢, 0.6, 55,  -1,* -4, 9, 34.8, ⑫⑫, 4,15,Ｂフレイヤ, 69,丹内祐, 0.4, 66,   9,  -3, 3,  5.9, ⑤⑤, 4,11,Ｋトｰセンリョウマ, 58,柴山雄, 0.2, 72,* -2,   7, 8, 23.8, ②②
 5, 7,Ｋルクドゥフｰドル, 45,鮫島良, 0.6, 55,   7, -13,13,119.8, ⑨⑥, 5,10,Ｂウインドグラス, 64,松山弘, 0.7, 56,   6, -12, 3,  6.1, ⑥⑥, 5, 4,Ｍメイショウボヌス, 60,田中健, 0.7, 60,  -3,*  6,11, 59.9, ⑭⑭, 5, 5,Ｄコスモマスタング, 74,伊藤工, 0.3, 72,  -4,   8, 5, 10.7, ⑥⑥
 6,11,Ｊハイアットリｰフ, 47,伊藤工, 0.6, 53,   8, -14,10, 28.9, ⑧⑨, 6, 7,Ｊプレシャスストｰン, 50,横山和, 1.0, 52,  -2,  -6,12, 93.0, ⑭⑬, 6,10,Ｇバｰジンバラｰド, 64,柴山雄, 0.9, 61,   7,  -4,14, 79.7, ⑧⑦, 6, 3,Ｉノヴァグロリア, 65,高倉稜, 0.3, 73,  -5,* 12, 6, 13.9, ⑩⑪
 7, 3,Ｆシンプリｰラブ, 56,丹内祐, 0.7, 55,  11, -17, 5, 11.5, ④③, 7, 1,Ｇトキノワイルド, 56,大野拓, 1.0, 54,   7, -15, 5,  9.2, ③③, 7,11,Ｌツヨイコ, 62,藤懸貴, 1.0, 59,   7,  -6,15,118.2, ⑦⑧, 7,10,Ｊヴァｰチュスタｰ, 64,松田大, 0.4, 69,* -1,   3,11, 52.5, ①①
 8, 1,Ｄスタｰプラチナ, 60,吉田隼, 0.9, 54,* 15, -24, 3,  4.8, ①①, 8, 5,Ｄバトルマグマ, 61,中舘英, 1.1, 55,*  8, -16, 1,  3.6, ④④, 8, 1,Ｄコｰリンハッピｰ, 67,菅原隆, 1.1, 61,* 10, -10, 9, 26.5, ③③, 8, 1,Ａシｰキングフェイム, 77,中舘英, 0.7, 68,  -4,   4, 3,  5.6, ⑦⑤
