12年11月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年11月10日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝2000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1400m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 2, 5,Ｂオリオンザジャパン, 55,田辺裕, 0.4, 51,  -6,*  3, 4, 11.6, ⑯⑮, 2, 7, エジル,---,北村宏, 1.2, 56,* -1,  -7, 5, 11.2, ③②, 2,13,Ｃコスモケンジ, 80,ムｰア, 0.1, 79,   3,  12, 2,  3.5, ⑩⑪, 2, 1,Ｅラブリｰデイ, 69,川田将, 0.1, 74,*  3,  12, 7, 16.6, ③②
 3, 4,Ｎアンルｰリｰ, 34,和田竜, 0.5, 51,* -1,  -6,15,133.0, ③③, 3, 3, ソラニｰ,---,宮崎北, 1.2, 56,  -3,  -4, 2,  3.4, ⑥④, 3, 5,Ｂダンシングミッシｰ, 81,吉田豊, 0.3, 77,   3,  11, 4,  7.9, ⑫⑩, 3,15,Ｄカオスモス, 69,内田博, 0.3, 71,   2,  12, 8, 20.7, ⑥⑥
 4, 6,Ｅプリズンブレｰク, 49,北村宏, 1.0, 46,  -4,  -5,12, 91.8, ⑩⑪, 4,10, ドラゴンビュｰティ,---,武士沢, 1.5, 53, -12,*  5,10, 70.9, ⑩⑪, 4, 4,Ｉマックスガイ, 75,柴田善, 0.4, 76,   7,   4, 7, 16.6, ⑤④, 4, 2,Ｊタイセイドリｰム, 64,石橋脩, 0.4, 71,  -2,* 14,12, 39.7, ⑪⑩
 5,12,Ｋヴェルフェン, 37,蛯名正, 1.3, 43,  -4, -10, 5, 11.7, ⑪⑨, 5, 1, ノｰブルダンス,---,大庭和, 2.7, 44,  -9,  -9,11, 81.0, ⑨⑨, 5, 9,Ｇラヴリｰドリｰム, 76,木幡初, 0.5, 75,   5,   5,13, 99.7, ⑦⑦, 5, 7,Ｈノウレッジ, 66,蛯名正, 0.4, 70,  -2,* 14, 4,  6.1, ⑧⑪
 6,10,Ｐオベロン, 18,メンデ, 1.5, 42,*  0, -17, 3,  6.4, ②②, 6, 4, バンブｰデルピエロ,---,和田竜, 3.5, 38,  -6, -21, 4,  7.6, ⑤⑧, 6, 2,Ｐユメノキズナ, 70,川田将, 0.5, 75,   3,   8,15,225.7, ⑧⑧, 6,16,Ｋコスモシルバｰド, 61,木幡初, 0.6, 68,  -3,* 14,11, 38.3, ⑭⑮
 7, 7,Ｏブルｰロｰズ, 33,川田将, 1.8, 41,  -3, -15, 9, 76.5, ⑤⑥, 7,11, ケイアイエイト,---,松岡正, 3.5, 38,  -3, -24, 1,  2.7, ⑧⑥, 7,12,Ｎアルセｰヌシチｰ, 73,武士沢, 0.6, 75,  -1,  11, 9, 29.3, ⑬⑭, 7, 8,Ｉモグモグパクパク, 64,北村宏, 0.7, 68,  -3,  13,14, 74.7, ⑫⑬
 8,14,Ｆウインコサｰジュ, 48,石橋脩, 1.9, 40,  -6, -11, 8, 46.7, ⑬⑬, 8, 5, カナデル,---,二本柳, 4.7, 30, -23,  -8,12, 90.2, ⑫⑫, 8, 6,Ｈクラッチヒット, 76,田辺裕, 0.6, 75,  -3,* 14, 8, 23.1, ⑮⑯, 8, 3,Ｂマイネルエテルネル, 71,和田竜, 0.7, 66,*  6,   1, 2,  5.6, ①①
 9,15,Ｍグラスリｰド, 35,松岡正, 2.0, 38,* -1, -20, 6, 31.1, ④④, 9, 9, ドナヴェスタ,---,吉田豊, 4.7, 29,  -4, -34, 8, 47.1, ⑦⑤, 9, 7,Ｅエイブルサクセス, 79,田中勝, 1.0, 70,   0,   7,10, 43.8, ⑪⑬, 9,10,Ｃテイエムイナズマ, 70,池添謙, 0.8, 65,   0,   6, 1,  4.7, ⑮⑨
10, 3,Ｃトウショウアミラル, 52,武士沢, 2.0, 41,  -7, -10,11, 80.7, ⑮⑭,10, 2, ヴィトルオｰゾ,---,川田将, 4.8, 29,  -4, -34, 6, 38.2, ②⑦,10, 3,Ａエｰスインザホｰル, 81,北村宏, 1.2, 69,   7,  -3, 3,  7.0, ②③,10, 4,Ｆガチバトル, 67,田中勝, 0.8, 66,   1,   7,13, 57.9, ⑦⑦
11, 8,Ｇリネンナデシコ, 48,田中勝, 2.2, 37,  -5, -13,16,350.4, ⑫⑫,11, 8, エヴォトウショウ,---,岩田康, 5.0, 28,*  1, -41, 7, 40.0, ①①,11, 1,Ｊカリスマアキラ, 75,内田博, 1.3, 69,   5,  -1, 6, 12.6, ⑥⑥,11, 6,Ｌナカナカ, 59,ムｰア, 0.8, 67,  -4,  14, 9, 25.5, ⑯⑯
12,11,Ｉベルモントホウオウ, 43,三浦皇, 2.5, 34,  -3, -22, 2,  4.0, ⑥⑦,12,13, サキノリュウジン,---,柴田大, 7.3,  5, -10, -46, 9, 60.2, ⑪⑩,12,14,Ｍロｰレンルｰナ, 74,蛯名正, 1.5, 67,  -2,   4, 5,  8.0, ⑭⑮,12,14,Ｇアットウィル, 67,岩田康, 1.0, 62,   2,   1, 3,  5.9, ⑤⑤
13, 9,Ｄリアンハｰト, 49,江田照, 2.6, 33,*  0, -27,14,131.6, ①①,,,,,,,,,,,,,13,16,Ｏトウカイアストロ, 72,三浦皇, 1.8, 64,   7,  -8,14,173.8, ④⑤,13, 9,Ｎレッドヴィｰヴォ, 54,三浦皇, 1.2, 62,  -2,   5,10, 34.9, ⑬⑭
14, 1,Ｈセイクリッドナイト, 47,ムｰア, 2.7, 33,  -4, -21, 7, 36.7, ⑨⑩,,,,,,,,,,,,,14,15,Ｌウエスタンレビュｰ, 74,和田竜, 2.3, 60,*  8, -14,12, 98.4, ③②,14, 5,Ｐリメンバｰメジロ, 51,松岡正, 1.2, 63,   2,   0,15, 93.2, ④④
15, 2,Ｌタカラクルｰズ, 36,柴田善, 2.7, 33,  -3, -23,10, 79.3, ⑧⑤,,,,,,,,,,,,,15,11,Ｋギガワット, 74,宮崎北, 2.3, 59,   3,  -8,16,273.1, ⑨⑨,15,13,Ｍツクバリンカｰン, 55,柴田善, 1.2, 61,  -2,   4,16,115.8, ⑩⑫
16,13,Ｊルｰミナリｰ, 42,浜中俊, 3.7, 27,  -7, -25,13,131.1, ⑭⑯,,,,,,,,,,,,,16,10,Ｆミッドタウンレディ, 77,浜中俊, 3.2, 52,*  9, -23,11, 55.7, ①①,16,11,Ａヴァンフレｰシュ, 74,メンデ, 1.6, 56,  -1,  -3, 6,  9.6, ⑨⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:0),,,,,,,,,,,
"単勝:190円 複勝:16=110円 05=270円 04=2,100円 枠連:750円",,,,,,,,,,,,"単勝:430円 複勝:12=160円 07=270円 03=150円 枠連:2,160円",,,,,,,,,,,,単勝:350円 複勝:08=140円 13=160円 05=200円 枠連:360円,,,,,,,,,,,,"単勝:650円 複勝:12=310円 01=550円 15=610円 枠連:2,390円",,,,,,,,,,,
"馬連:800円 ワイド:05-16=430円 04-16=3,310円 04-05=6,680円",,,,,,,,,,,,"馬連:2,420円 ワイド:07-12=730円 03-12=350円 03-07=700円",,,,,,,,,,,,馬連:570円 ワイド:08-13=280円 05-08=590円 05-13=580円,,,,,,,,,,,,"馬連:4,900円 ワイド:01-12=2,130円 12-15=3,130円 01-15=5,600円",,,,,,,,,,,
"馬単:1,280円 3連複:29,450円 3連単:91,210円",,,,,,,,,,,,"馬単:3,720円 3連複:3,160円 3連単:17,450円",,,,,,,,,,,,"馬単:1,190円 3連複:1,850円 3連単:6,320円",,,,,,,,,,,,"馬単:8,700円 3連複:47,470円 3連単:246,630円",,,,,,,,,,,
■ 3R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-11,,,,,■ 6R  芝2000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 9R  ダ1600m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■12R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,錦秋ｽﾃｰｸｽ,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ｋエフティシリウス, 28,蛯名正,, 54, -30,* 13, 7, 16.3, ⑭⑫, 1, 6, ダブルゴｰルド,---,蛯名正,, 64, -18,  12, 3,  7.2,⑥⑥⑤, 1, 5,Ｅウォｰタｰルルド, 88,内田博,, 89,* 15,  12, 1,  2.6, ②②, 1, 1,Ｇクッカｰニャ, 78,岩田康,, 87,  -5,* 21, 3,  4.6,⑤⑤④
 2, 3,Ｅエスユｰハリケｰン, 50,江田照, 0.0, 49, -24,   2, 2,  4.0, ③③, 2, 8, ミッキｰタイム,---,横山典, 0.2, 61, -18,   9, 1,  1.6,④④④, 2, 2,Ｇツクバコガネオｰ, 87,吉田豊, 0.3, 87,  12,  13, 2,  5.9, ⑤⑤, 2, 5,Ａソウルフルヴォイス, 91,蛯名正, 0.2, 85,* -3,  17, 2,  3.2,③③③
 3, 7,Ｇスティレット, 45,田辺裕, 0.1, 47,*-22,  -2,10, 38.7, ②②, 3,10, ベストフォンテン,---,江田照, 0.2, 59,*-15,   5,10,125.0,②③②, 3, 4,Ｍテｰプカット, 83,柴田善, 0.4, 86,   9,* 18,14,203.9, ⑩⑩, 3, 7,Ｄオメガブルｰハワイ, 81,三浦皇, 0.3, 82,* -2,  11, 7, 20.0,①①①
 4,13,Ｆテンミライ, 49,内田博, 0.1, 51, -27,   7, 9, 18.8, ⑨⑨, 4, 9, ミラクルルｰジュ,---,柴田善, 0.3, 68, -22,* 19, 6, 22.1,⑩⑩⑩, 4, 3,Ｄナイトフッド, 88,田中勝, 0.4, 85,  10,  15, 4,  6.1, ⑧⑧, 4, 2,Ｅアラドヴァル, 78,浜中俊, 0.3, 86,  -6,* 21, 4,  6.2,⑦⑦⑦
 5,10,Ｄトキノロブロイ, 51,吉田豊, 0.2, 46, -24,  -1, 3,  5.4, ⑤④, 5, 5, マクベスバロｰズ,---,北村宏, 0.3, 63, -18,  10, 2,  6.6,⑨⑧⑦, 5,14,Ｃパワｰスポット, 88,松岡正, 0.6, 86,   7,* 19, 6, 12.0, ⑭⑭, 5, 8,Ｆウイングドウィｰル, 78,田中勝, 0.4, 83,  -5,  17, 5, 11.7,④④⑤
 6, 1,Ｃサトノマｰキュリｰ, 52,北村宏, 0.2, 53, -33,* 14, 1,  3.6, ⑯⑮, 6, 7, ベロム,---,メンデ, 0.4, 61, -19,  10, 4,  8.0,⑧⑨⑧, 6,15,Ｂジョｰメテオ, 89,三浦皇, 0.8, 85,   6,* 19,10, 45.3, ⑯⑮, 6, 4,Ｂクラックシｰド, 86,横山典, 0.5, 82,  -5,  16, 1,  3.1,⑥⑥⑥
 7, 2,Ｂファインユニバｰス, 53,三浦皇, 0.2, 50, -26,   4, 4,  8.7, ⑥⑥, 7, 4, ビｰビｰラッシュ,---,田中勝, 0.7, 57, -18,   5, 9, 88.6,⑤⑤⑥, 7, 8,Ｐチョイワルグランパ, 81,川田将, 0.8, 83,* 14,   6, 9, 38.3, ④④, 7, 9,Ｃルネッタアスｰル, 82,松岡正, 0.7, 83,  -8,  18, 6, 14.0,⑨⑩⑩
 8,11,Ｉフィリｰズカレン, 31,柴田善, 0.3, 49, -29,   6, 8, 16.8, ⑪⑪, 8, 3, ショウナンパンチ,---,浜中俊, 1.3, 47, -18,  -7, 5, 11.1,③②③, 8, 9,Ａヒラボクビジン, 90,横山典, 1.1, 81,   7,  15, 3,  6.0, ⑬⑬, 8, 3,Ｉメイショウスズラン, 71,池添謙, 0.7, 82,  -8,  18, 9, 83.1,⑩⑨⑨
 9, 5,Ｏドラグレスク, 17,宮崎北, 0.5, 40,*-22, -10,14, 91.6, ①①, 9, 2, リッチエモｰション,---,三浦皇, 1.9, 38,*-15, -22, 7, 56.2,①①①, 9,12,Ｈゴｰルドアカデミｰ, 86,北村宏, 1.3, 80,   9,  10, 8, 26.3, ⑪⑪, 9,10,Ｊマイネヒメル, 67,柴田大, 0.8, 76,* -4,   6, 8, 49.0,②②②
10,12,Ｍシャイニｰリｰヴァ, 27,松岡正, 0.7, 43, -26,  -4, 5, 12.5, ⑧⑦,10, 1, フジマサグランプリ,---,田辺裕, 2.7, 31, -21, -20, 8, 70.4,⑦⑦⑨,10,11,Ｌストロングバサラ, 84,田辺裕, 1.4, 79,   9,   8,13,113.2, ⑨⑨,10, 6,Ｈプルプル, 73,和田竜, 1.8, 66,  -6,   0,10,230.9,⑧⑧⑧
11,16,Ｈケイツｰネイト, 40,武士沢, 0.9, 44, -30,   3,15,183.5, ⑬⑭,,,,,,,,,,,,,11,16,Ｏステキナシャチョウ, 82,大下智, 1.5, 79,   9,   9,11, 55.7, ⑫⑫,,,,,,,,,,,,
12, 8,Ａカシマルフィ, 55,田中勝, 0.9, 38, -26,  -8, 6, 15.8, ⑦⑧,,,,,,,,,,,,,12,13,Ｆアドマイヤツバサ, 87,岩田康, 1.7, 77,  11,   2, 5, 10.6, ⑥⑥,,,,,,,,,,,,
13, 6,Ｎデルマキタロウ, 21,ムｰア, 1.0, 39, -29,  -4,12, 44.4, ⑩⑩,,,,,,,,,,,,,13,10,Ｊアグネスアンカｰ, 85,的場勇, 1.8, 80,   5,  11,16,335.1, ⑮⑯,,,,,,,,,,,,
14, 9,Ｐマコトデリシオッソ, -2,川田将, 1.4, 30, -25, -19,11, 39.6, ④⑤,,,,,,,,,,,,,14, 6,Ｉサイモントルナｰレ, 85,池添謙, 1.9, 77,  11,   2,12, 55.7, ⑦⑦,,,,,,,,,,,,
15,14,Ｌコモリスｰザン, 28,石橋脩, 2.2, 26, -34, -12,13, 63.4, ⑮⑯,,,,,,,,,,,,,15, 7,Ｋロンギングスタｰ, 85,石橋脩, 2.6, 70,* 14, -10, 7, 23.6, ③③,,,,,,,,,,,,
16, 4,Ｊメルクマｰル, 29,柴田大, 2.6, 19, -31, -23,16,273.0, ⑫⑬,,,,,,,,,,,,,16, 1,Ｎヤマニンバッスル, 83,江田照, 3.8, 60,* 16, -23,15,219.7, ①①,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
