12年 3月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 3月11日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  芝2880m 4歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  芝1600m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,東風ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ａコンサｰトレディ, 63,田辺裕,, 60,   0,*  1, 2,  4.2, ⑤④, 1, 2, メジロアマギ,,蓑島靖,,,,, 5, 18.5,⑤③③, 1, 8,Ｃマイネルカｰミン, 72,松岡正,, 86, -18,* 32, 4, 12.0,②③②, 1, 5,Ｂツクバホクトオｰ, 87,三浦皇,, 91,* 15,  12, 6, 16.9,①①①
 2, 6,Ｂフレンチナデシコ, 62,福永祐, 0.0, 61,  -3,*  6, 4,  9.7, ⑨⑦, 2,11, バックハウス,,五十嵐,199.6,,,, 1,  1.8,①①①, 2,11,Ｈキングクリチャン, 61,丸山元, 0.3, 76,*-15,  22,10,247.1,⑪①①, 2, 4,Ａネオヴァンドｰム, 88,戸崎圭, 0.6, 86,   9,* 14, 1,  3.4,④⑤⑤
 3, 7,Ｃスフィンクス, 62,内田博, 0.4, 57,  -3,*  2, 1,  1.7, ⑩⑨, 3, 8, アイソトｰプ,,石神深,199.7,,,, 4,  9.0,②②②, 3, 9,Ｄエアルプロン, 71,デムｰ, 0.7, 76, -19,  26, 2,  3.5,⑤⑤⑤, 3, 2,Ｋラインブラッド, 78,後藤浩, 0.7, 85,   8,* 15, 9, 37.6,⑦⑧⑧
 4, 1,Ｎメカマハロ, 37,江田照, 0.6, 55,*  2,  -6,10, 84.7, ②②, 4,13, ダイバｰシティ,,横山義,201.0,,,, 2,  4.0,⑥⑥⑤, 4, 6,Ａスピルバｰグ, 83,内田博, 0.7, 76, -19,  26, 1,  1.7,⑥⑥⑥, 4, 8,Ｉテイエムオオタカ, 79,内田博, 0.9, 81,* 10,   6, 3,  3.9,②②②
 5,12,Ｄベストミニオン, 60,デムｰ, 0.8, 54,   1,  -6, 3,  7.0, ③③, 5, 5, ゴｰゴｰシュンスケ,,草野太,202.1,,,, 6, 21.1,⑦⑦⑥, 5, 2,Ｅマイネルスパｰブ, 70,丹内祐, 0.9, 72,*-16,  18, 6, 17.0,①②③, 5, 3,Ｈギンザボナンザ, 79,柴田善, 0.9, 82,   8,  12, 4,  6.0,⑧⑦⑦
 6, 3,Ｆムジャウハラｰト, 53,杉原誠, 0.9, 52,   0,  -7, 5, 16.7, ④⑥, 6, 9, ハンドクラッピング,,鈴木慶,203.5,,,, 9, 62.6,⑧⑧⑧, 6, 3,Ｂアｰカイブ, 78,福永祐, 1.0, 71, -18,  19, 3, 10.1,③④④, 6, 6,Ｆレジェトウショウ, 81,江田照, 1.0, 82,   5,* 16, 8, 33.4,⑩⑪⑨
 7, 5,Ｅミヤコライジング, 54,田中勝, 1.1, 49,  -2,  -6, 7, 54.9, ⑦⑤, 7, 7, ティグレ,,金子光,205.8,,,,10, 80.7,⑨⑩⑩, 7, 4,Ｉコスモワイルド, 60,戸崎圭, 1.4, 69, -19,  18, 8, 86.1,④⑦⑦, 7, 1,Ｅアンシェルブルｰ, 81,横山典, 1.1, 79,   9,   6, 2,  3.7,③③④
 8, 2,Ｈウィッシュガバナｰ, 48,松岡正, 1.2, 48,  -7,  -2,11, 87.2, ⑫⑫, 8, 4, キャラメルボイス,,小野寺,206.2,,,,13,187.6,⑪⑨⑨, 8, 7,Ｆディｰエスライダｰ, 64,吉田豊, 1.6, 65, -22,  19, 5, 12.6,⑩⑩⑩, 8,12,Ｌロビンフット, 76,吉田豊, 1.7, 70,* 10,  -3,12, 92.9,⑥④③
