12年12月15日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年12月15日 中京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 4R  芝1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1900m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
12,12,Ｎタマモマテンロウ, 45,松山弘, 3.8, 36,  -9, -19,11, 84.6,⑬⑮⑮,12,12,Ｍウォｰタｰチュｰン, 43,酒井学, 1.7, 48,   7, -18, 7, 18.2,⑥⑦⑤,12, 1,Ｏコスモガラサ, 61,柴田大, 2.6, 62,   3,  -1,14,151.2,⑭⑫⑩,12,12,Ｅテｰオｰストｰム, 79,秋山真, 1.7, 68,* 20, -19, 7, 17.2,③③③
13,13,Ｋタニセンダイナスト, 49,中舘英, 3.9, 34,*  0, -38, 6, 14.2,④④④,13, 8,Ｇシナジｰウィスパｰ, 55,ウィリ, 1.8, 45,   7, -20, 2,  3.3,④④④,13,10,Ｍセンティラシオン, 64,西村太, 2.7, 59,   0,   2,16,307.0,⑫⑯⑯,13,13,Ｍステアトゥヘヴン, 69,大野拓, 2.5, 61,* 21, -33, 9, 29.6,②②②
14, 5,Ｏダノングラッド, 44,ウィリ, 4.4, 32,  -1, -40, 4,  8.8,⑧⑧⑦,14, 1,Ｎソラ, 41,吉田隼, 1.9, 46,  -3,  -5,14,171.2,⑩⑭⑮,14,11,Ｐディｰプスノｰ, 61,西田雄, 2.7, 60,   4,  -5, 8, 62.9,⑨⑧⑧,,,,,,,,,,,,
15,16,Ｈスイングタキオン, 52,三浦皇, 4.9, 29,  -1, -45,10, 33.3,⑤⑨⑩,15,16,Ｌサンマルビュｰティ, 46,北村友, 2.0, 45,  -3,  -6,13,136.8,⑯⑯⑯,15, 8,Ｌコイスキャｰレ, 66,田中健, 2.8, 59,   3,  -6,15,255.9,⑦⑦⑦,,,,,,,,,,,,
,,,,,,,,,,,,16,10,Ｊリｰジェンシｰ, 48,川田将, 7.6,-25,*  9, ---, 8, 19.2,③②②,16, 7,Ｋビックケン, 67,松山弘, 2.8, 60,   3,  -3, 7, 30.9,⑬⑪⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:7),,,,,,,,,,,
"単勝:440円 複勝:10=150円 01=430円 08=250円 枠連:2,550円",,,,,,,,,,,,"単勝:620円 複勝:02=190円 14=160円 11=900円 枠連:1,040円",,,,,,,,,,,,単勝:430円 複勝:15=150円 14=140円 13=220円 枠連:340円,,,,,,,,,,,,単勝:200円 複勝:01=120円 10=220円 02=180円 枠連:730円,,,,,,,,,,,
"馬連:5,550円 ワイド:01-10=1,320円 08-10=640円 01-08=3,040円",,,,,,,,,,,,"馬連:1,150円 ワイド:02-14=560円 02-11=3,330円 11-14=3,310円",,,,,,,,,,,,馬連:470円 ワイド:14-15=210円 13-15=520円 13-14=450円,,,,,,,,,,,,"馬連:1,060円 ワイド:01-10=400円 01-02=270円 02-10=710円",,,,,,,,,,,
"馬単:9,180円 3連複:12,340円 3連単:82,770円",,,,,,,,,,,,"馬単:2,510円 3連複:12,830円 3連単:56,250円",,,,,,,,,,,,"馬単:1,180円 3連複:1,010円 3連単:4,400円",,,,,,,,,,,,"馬単:1,590円 3連複:1,800円 3連単:7,390円",,,,,,,,,,,
■ 2R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 5R  芝2000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  芝1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(牝) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,愛知杯 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａアスコットシチｰ, 74,菱田裕,, 78,*  1,* 11, 1,  2.4, ②②, 1,12,Ｂジャングルパサｰ, 63,藤懸貴,, 71, -16,* 25, 3,  5.4,⑩⑨⑧, 1,12,Ｂシェルエメｰル, 82,ウィリ,, 83, -14,* 29, 2,  5.3, ⑮⑯, 1,12,Ｄエｰシンメンフィス, 85,川須栄,, 90,* -6,  28, 7, 14.5,①①①
 2, 4,Ｂゴｰルドディガｰ, 71,水口優, 0.2, 74,  -2,* 12, 3,  6.8, ⑤⑤, 2, 2,Ｃサンライズウェイ, 60,高倉稜, 0.4, 66, -16,* 19, 4,  6.9,⑥⑥⑥, 2,11,Ｄアグネスマチュア, 75,藤田伸, 0.0, 82, -12,* 25, 4,  6.5, ⑬⑫, 2, 8,Ａサンシャイン, 88,中舘英, 0.2, 89,* -7,  28,10, 26.7,②②②
 3, 7,Ｅスプリングオスロ, 71,田中健, 0.5, 72,  -4,* 11, 5, 12.1, ⑨⑥, 3, 3,Ｊカミｰリア, 48,三浦皇, 0.7, 58,*-14,   7,10, 33.5,①①①, 3,13,Ｈカディｰシャ, 66,三浦皇, 0.0, 81,  -7,  21, 6, 14.5, ⑥⑥, 3,15,Ｎオｰルザットジャズ, 81,川田将, 0.4, 90,  -9,* 31, 2,  5.6,⑥⑥⑥
 4,14,Ｄスノｰクラフト, 71,黛弘人, 0.9, 69,*  1,   4, 2,  6.7, ①①, 4, 1,Ｑライフトップガン, 37,北村友, 0.7, 63, -18,* 18, 2,  4.5,⑨⑩⑩, 4, 6,Ｃトシザグレイト, 75,川田将, 0.1, 82, -13,* 27, 5,  6.9, ⑯⑭, 4,13,Ｏアイスフォｰリス, 81,大野拓, 0.6, 86, -11,* 31, 8, 16.9,⑩⑩⑨
 5,10,Ｌキョウエイショウリ, 64,小野寺, 1.5, 64,  -6,   6,15,162.1, ⑭⑬, 5, 5,Ａピュクシス, 64,川田将, 0.7, 61,*-15,  12, 1,  3.2,③③④, 5,15,Ｑコスモソウタ, 58,丹内祐, 0.3, 77,  -9,  19,11, 36.1, ⑧⑩, 5, 2,Ｂゴｰルデングロｰブ, 87,ウィリ, 0.6, 83,* -8,  25, 3,  8.5,④④④
 6, 1,Ｈセラヴィ, 69,花田大, 1.5, 64,  -4,   4,11, 51.1, ⑧⑩, 6,16,Ｋエスタｰブレ, 46,吉田隼, 0.8, 58,*-13,   9,16,171.0,④④③, 6,10,Ａコリｰヌ, 84,秋山真, 0.3, 78, -13,  23, 3,  5.6, ⑫⑬, 6,14,Ｆピクシｰプリンセス, 84,秋山真, 0.7, 88, -12,* 32, 1,  3.7,⑫⑬⑭
 7,16,Ｋメイショウオハツ, 65,西村太, 1.6, 61,*  0,  -2,10, 37.2, ③③, 7, 4,Ｄブラドック, 57,鮫島良, 1.1, 58, -17,  12, 8, 24.9,⑤⑧⑨, 7, 2,Ｇデプロマトウショウ, 71,吉田隼, 0.3, 76,  -9,  18, 7, 17.3, ⑦⑦, 7, 7,Ｉマイネオｰチャｰド, 83,柴田大, 0.9, 86, -12,  29, 4,  9.0,⑭⑭⑬
 8,12,Ｃブリｰジｰデイズ, 71,長岡禎, 1.6, 62,  -6,   4, 6, 14.6, ⑫⑪, 8, 8,Ｈマイネルカミカゼ, 50,柴田大, 1.1, 62, -19,  16,11, 33.9,⑫⑪⑫, 8,18,Ｉヨドノグレイス, 66,川須栄, 0.5, 72,* -2,   8,10, 33.3, ②②, 8, 3,Ｍアカンサス, 81,三浦皇, 0.9, 84,  -9,  25, 9, 18.1,⑦⑦⑦
 9, 9,Ｊニシノラメｰル, 65,杉原誠, 1.7, 61,  -9,   6,12, 88.4, ⑯⑯, 9,17,Ｅウインデスティニｰ, 55,中井裕, 1.2, 53,*-15,   5, 9, 30.3,⑧⑤⑤, 9,17,Ｋサヴァｰレ, 65,大野拓, 0.6, 70,* -4,   8, 9, 28.6, ⑤⑤, 9, 6,Ｇダイワズｰム, 84,丸田恭, 1.0, 82, -12,  28,16, 47.9,⑪⑫⑫
10, 5,Ｎオｰパルス, 63,平野優, 1.9, 61,  -3,  -2, 9, 25.7, ⑥⑦,10,11,Ｉシゲルオヒツジザ, 49,菱田裕, 1.4, 57, -20,  14, 5, 10.7,⑭⑮⑮,10,14,Ｊヴィｰヴァサルｰテ, 66,中舘英, 0.8, 73, -17,  21,15,111.5, ⑱⑱,10, 9,Ｃアスカトップレディ, 86,松山弘, 1.0, 86, -14,* 34, 6, 12.9,⑰⑰⑰
11, 6,Ｏキングスクワｰト, 63,原田和, 1.9, 59,  -6,   2,16,188.7, ⑬⑫,11,13,Ｆトミケンホッパス, 55,秋山真, 1.6, 53, -19,   9,12, 36.6,⑬⑫⑬,11, 9,Ｏノｰザンソング, 61,西田雄, 0.9, 65,* -2,   1,18,289.1, ①①,11,11,Ｐシｰスナイプ, 80,藤田伸, 1.0, 79,* -8,  20,13, 33.6,⑤⑤⑤
12, 3,Ｉノアノア, 66,荻野琢, 1.9, 59,  -6,   2, 8, 17.7, ⑪⑭,12,18,Ｇキョウワシコウ, 54,松山弘, 1.6, 55, -22,  14, 7, 24.3,⑱⑯⑯,12, 7,Ｌアイファｰハイカラ, 64,藤懸貴, 0.9, 66,  -5,   5, 8, 26.0, ④④,12,16,Ｊミッドサマｰフェア, 83,武豊  , 1.2, 83, -13,  28, 5, 10.2,⑯⑮⑮
13, 2,Ｐキｰメｰル, 62,大下智, 2.4, 55,  -8,  -1,14,121.5, ⑮⑮,13,15,Ｏロｰゼンガルテン, 41,川須栄, 1.8, 56, -21,  13, 6, 15.4,⑰⑰⑰,13, 3,Ｎマイネサヴァラン, 62,柴田大, 0.9, 67,  -5,   5,13, 41.8, ③③,13,18,Ｅパワｰスポット, 85,田中博, 1.2, 82, -14,  28,12, 30.7,⑮⑯⑯
14,13,Ｇタイセイマグナム, 69,菅原隆, 2.5, 54,  -3,  -7,13, 97.4, ⑦⑨,14,10,Ｒシンゼンプロフィア, 27,中舘英, 2.1, 51, -22,   9,15,163.4,⑯⑱⑱,14,16,Ｆナガレボシイチバン, 72,伊藤工, 1.0, 68, -11,  13,12, 39.4, ⑪⑪,14, 4,Ｋメルヴェイユドｰル, 83,酒井学, 1.4, 78, -12,  23,14, 37.2,⑬⑪⑪
15, 8,Ｍメリｰチャン, 63,中井裕, 2.6, 56,*  0, -11, 4,  7.1, ④④,15, 6,Ｌファインドラゴン, 44,西村太, 2.1, 47, -19,   3,18,412.3,⑪⑬⑪,15, 5,Ｐミスコマチ, 60,酒井学, 1.1, 69, -14,  15,17,135.0, ⑭⑮,15,10,Ｒレジェンドブルｰ, 79,高倉稜, 1.6, 74,  -9,  16,17, 74.3,⑧⑧⑧
16,11,Ｆアラビアンマジック, 70,藤懸貴, 2.9, 50,  -4, -10, 7, 17.4, ⑩⑧,16, 9,Ｎスイｰトルンバ, 41,横山和, 2.4, 37,*-13, -13,13,144.1,②②②,16, 1,Ｅバクシンテイオｰ, 73,松山弘, 1.2, 65, -10,   9, 1,  4.0, ⑨⑧,16,17,Ｌギンザボナンザ, 82,吉田隼, 1.6, 74, -11,  17,11, 28.7,⑨⑨⑩
,,,,,,,,,,,,17, 7,Ｍディアキｰパｰ, 43,大野拓, 2.4, 39, -16,  -8,14,157.7,⑦⑦⑦,17, 8,Ｒプレシャスライン, 56,田中博, 1.3, 66, -17,  15,16,132.4, ⑰⑰,17, 5,Ｑアｰスシンボル, 79,伊藤工, 1.7, 77, -15,  25,18,151.3,⑱⑱⑱
,,,,,,,,,,,,18,14,Ｐティアップロｰジズ, 39,古川吉, 2.4, 43, -19,  -1,17,194.8,⑮⑭⑭,18, 4,Ｍフレンチナデシコ, 63,丸山元, 1.5, 62, -10,   6,14,108.4, ⑩⑨,18, 1,Ｈサンテミリオン, 84,丸山元, 1.7, 68,* -8,   9,15, 46.4,③③③
ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:重(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:稍重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-17 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:稍重(指数:7),,,,,,,,,,,
単勝:240円 複勝:15=130円 04=180円 07=220円 枠連:640円,,,,,,,,,,,,"単勝:540円 複勝:12=180円 02=220円 03=1,000円 枠連:560円",,,,,,,,,,,,"単勝:530円 複勝:12=200円 11=220円 13=480円 枠連:1,780円",,,,,,,,,,,,"単勝:1,450円 複勝:12=540円 08=730円 15=230円 枠連:2,740円",,,,,,,,,,,
"馬連:1,030円 ワイド:04-15=430円 07-15=570円 04-07=720円",,,,,,,,,,,,"馬連:1,670円 ワイド:02-12=540円 03-12=3,450円 02-03=3,660円",,,,,,,,,,,,"馬連:1,730円 ワイド:11-12=600円 12-13=1,540円 11-13=1,890円",,,,,,,,,,,,"馬連:14,100円 ワイド:08-12=4,700円 12-15=1,800円 08-15=2,950円",,,,,,,,,,,
"馬単:1,490円 3連複:1,750円 3連単:6,960円",,,,,,,,,,,,"馬単:3,530円 3連複:21,750円 3連単:96,180円",,,,,,,,,,,,"馬単:3,590円 3連複:8,930円 3連単:44,320円",,,,,,,,,,,,"馬単:26,510円 3連複:34,660円 3連単:219,120円",,,,,,,,,,,
■ 3R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  ダ1400m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 9R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  芝1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鳳来寺山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｅマジカルツアｰ, 73,北村友,, 81,* 11,   6, 3,  6.3,①①①, 1,16,Ｆビｰチパレｰド, 67,ウィリ,, 70,  -1,   9, 1,  2.8, ⑥⑦, 1,12,Ｂコスモシャンハイ, 74,柴田大,, 75,   0,  19, 3,  7.7,⑧⑥⑥, 1,16,Ｄゴｰルデンナンバｰ, 76,大野拓,, 86, -10,* 32, 3,  6.6,⑮⑮⑯
 2,12,Ｇタイセイロｰマン, 71,吉田隼, 0.2, 77,* 10,   6, 6, 10.0,②②②, 2, 2,Ｄジョｰアカリン, 67,川田将, 0.0, 72,  -9,* 19, 5,  9.1, ⑮⑪, 2, 4,Ｃフｰラブライド, 74,藤田伸, 0.2, 77,  -3,* 22, 2,  5.1,⑫⑩⑩, 2, 7,Ｂカロッサル, 77,川田将, 0.1, 85,  -8,* 28, 2,  4.6,⑬⑭⑬
 3,14,Ｂデュアルサクセス, 76,杉原誠, 0.6, 78,   9,   6, 5,  9.9,④⑤⑤, 3,14,Ｉスパｰクオンアイス, 66,長岡禎, 0.2, 68,*  1,   5, 6, 12.8, ④④, 3,13,Ａセトノハリケｰン, 76,古川吉, 0.4, 76,  -5,* 25, 4,  9.2,⑯⑮⑮, 3,10,Ａクロｰチェ, 79,ウィリ, 0.1, 78,* -2,  16, 1,  3.4,③②②
 4,13,Ａブリスコｰラ, 78,柴山雄, 0.8, 74,* 10,   2, 1,  3.2,③③③, 4, 7,Ａサイズミックレディ, 72,菱田裕, 0.2, 69,*  2,   4, 4,  8.8, ①①, 4,14,Ｌジェラルド, 67,ウィリ, 0.5, 72,  -2,  17, 1,  2.8,⑦⑦⑧, 4,15,Ｉエアロッシュ, 71,松山弘, 0.3, 79,  -6,  20, 6, 12.3,⑩⑨⑨
 5, 4,Ｉマイネルガネｰシャ, 69,中井裕, 1.2, 76,   8,   1,12, 74.3,⑤④④, 5,11,Ｋアフロディシアス, 64,柴山雄, 0.3, 67,*  1,   4,14, 66.0, ②②, 5,10,Ｅディアアプロｰズ, 73,松山弘, 0.6, 70,*  1,  11, 6, 10.1,①①①, 5, 1,Ｌマイネルナタリス, 66,柴田大, 0.3, 82,  -7,  23,15, 97.7,⑪⑫⑪
 6, 8,Ｊシンデンアラタ, 69,西田雄, 1.4, 72,   8,   2,14,182.4,⑦⑥⑥, 6,12,Ｂコｰリングオブラブ, 72,三浦皇, 0.3, 68,  -8,* 15, 2,  5.5, ⑭⑬, 6, 2,Ｇスズカルパン, 72,花田大, 0.7, 71,  -2,  16, 8, 20.3,⑪⑨⑦, 6, 9,Ｈマツリダジャパン, 72,宮崎北, 0.3, 80,  -3,  17,10, 40.8,⑥⑤⑤
 7, 9,Ｍトニｰポケット, 67,秋山真, 1.4, 72,   8,   1, 4,  8.2,⑧⑧⑧, 7,13,Ｇアルティメイトラブ, 66,大野拓, 0.4, 66,*  1,   3, 3,  6.8, ③③, 7,11,Ｋラグナロク, 69,丹内祐, 0.8, 71,   0,  12,15,118.8,⑤⑤⑤, 7,14,Ｅロｰレルソラン, 76,吉田隼, 0.4, 81,  -8,  24, 4,  6.7,⑫⑬⑭
 8, 5,Ｆペガサスキングビｰ, 72,高倉稜, 1.5, 71,   8,   1,13, 80.9,⑥⑦⑦, 8, 1,Ｅクレバｰオｰロラ, 67,丸田恭, 0.6, 65,  -4,   7,13, 57.5, ⑦⑥, 8, 1,Ｆデンコウアクティブ, 73,川田将, 0.8, 72,  -5,  20, 7, 12.0,⑩⑬⑫, 8, 6,Ｊナスノシベリウス, 70,中谷雄, 0.4, 80,  -6,  20,11, 45.1,⑦⑧⑧
 9,10,Ｃルスナイスナイパｰ, 75,今村康, 1.5, 72,   7,   3, 7, 16.5,⑪⑨⑩, 9,15,Ｎトルピドトウショウ, 57,柴田大, 0.8, 64,  -4,   5,10, 32.6, ⑨⑧, 9, 7,Ｈガッテンキャンパス, 72,三浦皇, 1.0, 72,  -6,* 22,13, 87.9,⑮⑯⑯, 9, 4,Ｇキｰプビリｰビング, 74,田中博, 0.4, 75,*  0,  10,13, 75.2,①①①
10, 3,Ｄスペルヴィア, 75,川田将, 1.6, 72,   3,*  8, 2,  3.5,⑭⑭⑭,10, 9,Ｊロマンスリップ, 65,松田大, 1.0, 61,  -5,   5, 7, 14.7, ⑩⑩,10, 9,Ｉハッピｰストｰリｰ, 72,藤懸貴, 1.0, 66,*  0,   9, 5,  9.9,②②②,10, 8,Ｃアルトゥバン, 76,藤田伸, 0.5, 78,  -7,  20, 7, 17.2,⑨⑪⑩
11, 2,Ｋコスモゴｰルデン, 68,柴田大, 1.8, 69,   6,   2, 8, 34.7,⑨⑩⑨,11,10,Ｌキンショｰキラ, 62,中井裕, 1.2, 62,  -6,   4, 8, 29.9, ⑪⑭,11, 6,Ｊキングスバｰン, 71,的場勇, 1.1, 68,   0,   9, 9, 21.2,③④④,11, 2,Ｆマイネイディｰル, 74,伊藤工, 0.5, 75,  -4,  16, 8, 21.6,⑤⑥⑦
