12年10月21日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年10月21日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝3000m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1800m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,甲斐路ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂエバｰグレｰズ, 48,田中勝,, 60, -10,*  2, 4,  7.3, ⑦⑧, 1, 7, カピタｰノ,,石神深,,,,, 2,  3.4,⑫⑩⑨, 1, 3,Ｅガｰネットチャｰム, 73,横山典,, 79,   9,   2, 1,  3.8, ④④, 1, 9,Ｂダイワマッジョｰレ, 82,丸田恭,, 85,   0,* 16, 2,  2.5,④④④
 2, 6,Ａドリｰムサンサン, 51,和田竜, 0.3, 52,* -4, -11, 3,  7.3, ②②, 2, 5, ジェットストリｰム,,浜野谷,203.7,,,, 6, 21.2,④③②, 2,13,Ｆユッカマウンテン, 73,北村宏, 0.0, 81,   7,   6, 6, 13.6, ⑧⑧, 2, 1,Ｃラフォルジュルネ, 76,田辺裕, 0.1, 85,  -2,* 16, 3, 11.4,⑤⑤⑤
 3,12,Ｉカシノワルツ, 43,二本柳, 0.3, 53,  -6,  -8,13, 79.9, ⑤⑤, 3, 9, ホウザンドラゴン,,熊沢重,204.0,,,, 3,  7.5,⑤⑤⑤, 3,11,Ａインディｰグラブ, 76,蛯名正, 0.0, 82,   5,*  9, 7, 14.4, ⑫⑪, 3,11,Ａサトノアポロ, 82,蛯名正, 0.3, 83,  -3,* 16, 1,  2.0,⑧⑧⑧
 4,14,Ｍサマｰカエラ, 38,北村宏, 0.4, 53,  -9,  -6, 6,  9.6, ⑧⑦, 4,14, トｰアクリスタル,,草野太,204.1,,,, 4, 10.5,⑧⑦⑦, 4, 1,Ｊサニｰヘイロｰ, 71,和田竜, 0.1, 80,   6,   6, 8, 21.3, ⑩⑩, 4, 4,Ｆハッピｰパレｰド, 76,戸崎圭, 0.3, 83,  -2,  15, 7, 36.9,⑦⑦⑥
 5,13,Ｆフリティラリア, 44,津村明, 0.5, 53, -13,  -2, 5,  8.8, ⑩⑩, 5,11, ユニバｰサルアゲン,,平沢健,204.9,,,, 5, 14.5,①①①, 5,16,Ｈスモｰキｰヴォイス, 72,木幡初, 0.1, 80,   7,   3,13, 41.5, ⑨⑨, 5, 5,Ｇマイネエポナ, 74,津村明, 0.5, 74,   2,   2, 4, 15.2,③③③
 6, 9,Ｃコスモサウタｰル, 46,中谷雄, 0.5, 50,  -7, -11, 8, 15.1, ④④, 6, 3, オｰビｰキング,,江田勇,205.0,,,, 8, 32.7,⑦⑥⑥, 6, 5,Ｌジェネスサンキュｰ, 70,吉田豊, 0.1, 80,   7,   3,10, 22.4, ⑦⑦, 6, 7,Ｊユキノハリケｰン, 71,藤岡佑, 0.6, 72,*  6,  -7,10, 40.8,①①①
 7, 4,Ｇスｰパｰアｰス, 44,石橋脩, 0.7, 46,* -3, -19, 7, 12.3, ①①, 7, 8, フクノゴｰルド,,高嶋活,205.1,,,,13,120.7,⑥④③, 7, 7,Ｄヴェルデグリｰン, 73,津村明, 0.3, 76,   8,  -1, 3,  5.8, ⑤⑤, 7, 3,Ｉフライバイワイヤｰ, 71,和田竜, 0.7, 79,  -3,  12, 6, 32.6,⑩⑨⑨
 8,15,Ｌヒストリアドリｰム, 38,蛯名正, 0.8, 49, -12,  -7, 2,  6.4, ⑪⑨, 8,12, ナカヨキコト,,高野和,205.2,,,,11, 68.3,⑨⑨⑧, 8,17,Ｉカシノスタｰライト, 72,二本柳, 0.4, 75,* 11,  -7,11, 22.7, ③③, 8, 2,Ｄアロマンシェス, 76,本橋孝, 0.9, 79,  -6,  15, 9, 40.3,⑨⑪⑪
 9, 5,Ｅムジョウノカゼ, 45,大庭和, 0.8, 52, -18,   1,10, 43.0, ⑫⑫, 9,13, クリノビッグスカイ,,小野寺,205.5,,,,12,100.3,⑪⑪⑪, 9,12,Ｇラパｰジュ, 72,田中勝, 0.4, 75,   8,  -3, 4,  7.7, ⑥⑥, 9, 8,Ｈバイタルスタイル, 73,武士沢, 0.9, 67,*  5,  -9,11, 41.4,②②②
10,11,Ｊブロンドヒロイン, 42,横山典, 0.9, 51, -21,*  4, 1,  3.1, ⑮⑮,10, 4, マテンロウカフェ,,山本康,206.3,,,, 9, 33.3,②②④,10,14,Ｍアップルジャック, 69,石橋脩, 0.4, 78,   0,* 10,12, 32.8, ⑰⑯,10, 6,Ｅケｰプタウンシチｰ, 76,吉田豊, 1.1, 74,  -4,   9, 5, 29.5,⑪⑩⑩
11,16,Ｏダイメイバンダム, 27,杉原誠, 0.9, 52, -18,   1,17,481.3, ⑬⑬,11, 1, クラウンデザイナｰ,,池崎祐,207.3,,,, 7, 25.3,③⑧⑩,11,10,Ｐスプリングパリオ, 64,戸崎圭, 0.4, 77,   4,   4, 2,  5.3, ⑪⑫,11,10,Ｋバウンシｰチュｰン, 70,中谷雄, 1.3, 69,  -1,  -1, 8, 36.9,⑥⑥⑦
12, 7,Ｈサンマルアクトレス, 43,小島太, 1.0, 42,* -4, -20,12, 55.4, ③③,12, 2, シュヴァルツシルト,,五十嵐,208.3,,,, 1,  2.2,⑩⑫⑫,12, 4,Ｂプレミアムカｰド, 76,本橋孝, 0.5, 78,  -4,* 18, 9, 22.1, ⑱⑱,,,,,,,,,,,,
13, 8,Ｄティアップサニｰ, 45,吉田豊, 1.1, 46, -14,  -7, 9, 19.0, ⑨⑪,13, 6, ルネッサンスマン,,蓑島靖,211.8,,,,14,202.3,⑬⑬⑬,13,15,Ｃルナ, 75,武士沢, 0.5, 73,* 13, -12, 5, 10.6, ①①,,,,,,,,,,,,
14,17,Ｎコフユチェリｰ, 32,本橋孝, 1.2, 47, -21,  -1,15,156.3, ⑭⑭,,,,,,,,,,,,,14, 6,Ｎノアノア, 67,田辺裕, 0.6, 74,   3,   3,14, 85.0, ⑬⑬,,,,,,,,,,,,
15, 3,Ｋアトキリナ, 40,戸崎圭, 1.5, 38,  -9, -20,11, 46.8, ⑥⑥,,,,,,,,,,,,,15,18,Ｏクィンビｰクイｰン, 65,杉原誠, 0.6, 77,   0,   7,17,210.4, ⑭⑮,,,,,,,,,,,,
16, 1,Ｑダイヤパッション, 16,柴田善, 1.6, 46, -28,*  5,14,153.7, ⑯⑯,,,,,,,,,,,,,16, 9,Ｒブルｰピアス, 55,柴田善, 0.8, 73,  -1,   7,16,197.9, ⑮⑰,,,,,,,,,,,,
17,10,Ｐクリノアルプス, 26,丸田恭, 3.8, 20, -37, -12,16,238.9, ⑰⑰,,,,,,,,,,,,,17, 8,Ｋアズマスタｰフィｰ, 70,丸田恭, 1.0, 66,* 11, -16,15, 96.1, ②②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 2,Ｑカルテブランシェ, 60,藤岡佑, 1.3, 67,   1,  -4,18,376.4, ⑯⑭,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,
"単勝:730円 複勝:02=230円 06=280円 12=1,260円 枠連:2,100円",,,,,,,,,,,,"単勝:340円 複勝:07=170円 05=450円 09=230円 枠連:2,840円",,,,,,,,,,,,単勝:380円 複勝:03=180円 13=420円 11=430円 枠連:780円,,,,,,,,,,,,"単勝:250円 複勝:09=110円 01=170円 11=110円 枠連:1,060円",,,,,,,,,,,
"馬連:1,510円 ワイド:02-06=590円 02-12=4,400円 06-12=3,360円",,,,,,,,,,,,"馬連:3,520円 ワイド:05-07=1,010円 07-09=560円 05-09=1,570円",,,,,,,,,,,,"馬連:2,220円 ワイド:03-13=900円 03-11=1,310円 11-13=2,610円",,,,,,,,,,,,"馬連:1,220円 ワイド:01-09=310円 09-11=130円 01-11=380円",,,,,,,,,,,
"馬単:3,090円 3連複:22,440円 3連単:92,950円",,,,,,,,,,,,"馬単:5,380円 3連複:6,140円 3連単:35,610円",,,,,,,,,,,,"馬単:3,480円 3連複:10,130円 3連単:42,630円",,,,,,,,,,,,"馬単:1,830円 3連複:520円 3連単:4,280円",,,,,,,,,,,
■ 2R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 5R  芝1600m 2 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 8R  ダ1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  ダ2100m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾞﾗｼﾞﾙｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
