12年 3月31日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 3月31日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  芝1800m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,千葉日報杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａオメガエンブレム, 62,三浦皇,, 60,*  0,   5, 2,  3.8,②②②, 1, 1, メジロサンノウ,,大江原,,,,, 1,  2.6,③③③, 1,14,Ｂテンエイエスプリ, 78,田中勝,, 65, -11,* 12, 1,  2.9, ④⑤, 1, 2,Ｊワｰルドブルｰ, 72,横山典,, 83,* 19,   7, 7, 18.0,①①①
 2,15,Ｈスタｰライラック, 50,吉田隼, 0.0, 58,  -3,*  9,11, 43.5,⑨⑨⑨, 2,10, ティアップブレイズ,,五十嵐,194.0,,,, 2,  4.1,②①①, 2,15,Ｄリンドブルム, 73,吉田豊, 0.3, 63, -16,* 14, 5, 14.5, ⑪⑨, 2, 9,Ｄナンデヤネン, 78,吉田隼, 0.4, 81,  16,   7, 3,  4.2,⑦⑥⑤
 3,10,Ｄマリｰアルｰア, 55,北村宏, 0.1, 58,  -2,*  6, 1,  3.7,⑤⑤④, 3,12, シャトルベクタｰ,,鈴木慶,195.7,,,, 7, 22.6,⑥②②, 3, 3,Ａトｰホウペガサス, 79,柴田善, 0.4, 64,* -6,   5, 2,  3.4, ①①, 3, 6,Ｃヒシカツジェｰムス, 79,田辺裕, 0.6, 81,  12,* 15, 1,  3.1,⑩⑩⑨
 4,11,Ｂファｰマジェンヌ, 58,江田照, 0.3, 56,  -3,*  6, 5,  8.5,⑩⑩⑥, 4, 5, リバルドホｰプ,,草野太,196.4,,,,10, 73.8,⑫⑪⑨, 4, 1,Ｈメイスンファｰスト, 69,長岡禎, 0.6, 61, -12,   8,11, 63.5, ⑤④, 4, 5,Ｇグレｰトマｰシャル, 73,武士沢, 0.8, 79,   9,* 16, 5, 10.9,⑪⑪⑪
 5, 5,Ｅトゥルｰマｰトル, 55,吉田豊, 0.8, 55,  -4,   6, 4,  7.3,⑪⑪⑩, 5, 3, アカウンタビリティ,,山本康,196.7,,,, 6, 20.1,⑦⑥④, 5, 8,Ｅニシノゲイナｰ, 71,後藤浩, 0.6, 62,  -9,   7, 4,  6.5, ③③, 5, 1,Ａクラレットジャグ, 83,吉田豊, 0.9, 73,  13,   6, 6, 14.0,⑧⑧⑩
 6,14, アファｰブル,---,田辺裕, 1.4, 49,* -1,  -6, 3,  5.7,③③⑤, 6, 6, ドクトルスズカ,,金子光,197.3,,,,12,110.8,⑨⑨⑧, 6, 7,Ｃブロックコｰド, 75,丸田恭, 0.8, 59, -20,* 14, 3,  5.4, ⑭⑪, 6,10,Ｈシングンレジェンド, 73,宮崎北, 0.9, 75,* 17,  -2, 9, 26.5,④④③
 7, 6,Ｆファイアｰアゲン, 52,西村太, 1.6, 48,  -2,  -6, 6, 14.7,④④③, 7, 8, スズカケノミチ,,高野和,197.4,,,, 8, 46.8,⑧⑦⑦, 7,13,Ｉビッグサンダｰ, 68,丸山元, 0.8, 60, -13,   7, 7, 27.9, ⑧⑧, 7, 3,Ｅマイネルグｰト, 77,松岡正, 1.2, 74,* 17,  -5, 4,  8.4,⑤⑤④
 8, 3,Ｇベアｰタ, 51,柴田善, 1.7, 51,  -6,   1, 9, 36.4,⑬⑫⑬, 8,13, アイソトｰプ,,石神深,197.6,,,, 3,  4.3,④⑤⑤, 8, 6,Ｆリュウシンヒｰロｰ, 70,勝浦正, 1.0, 58, -14,   8,12, 67.3, ⑨⑥, 8, 4,Ｉアルマトゥｰラ, 72,柴山雄, 1.2, 73,  16,  -3,11, 80.7,⑥⑦⑥
 9, 9, キリンチャン,---,丸山元, 2.4, 47,  -6,  -3, 8, 30.0,⑭⑬⑫, 9, 4, ブライティアアｰス,,小野寺,197.6,,,,11, 74.6,⑩⑩⑥, 9, 9,Ｍシベリアンソアｰ, 64,田辺裕, 1.1, 57, -18,  10,10, 48.7, ⑬⑭, 9, 8,Ｆシンボリカｰジナル, 75,柴田善, 1.3, 70,* 17,  -8, 8, 23.6,③③②
