12年 6月16日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 6月16日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2970m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9,11,Ｇゴｰインググレｰト, 40,和田竜, 1.7, 39,*  8, -35, 5, 18.6, ②②,,,,,,,,,,,,, 9,14,Ｅクロスミッション, 52,川田将, 2.4, 45,   2, -20, 4, 14.2, ⑤⑤, 9,13,Ｌツリｰズオブホｰプ, 73,小牧太, 0.9, 73,  -3,  13,11,127.6, ⑬⑭
10, 9,Ｌイセノロマン, 31,酒井学, 1.9, 33,  -5, -24,12,171.7, ⑧⑦,,,,,,,,,,,,,10, 6,Ｈメイショウアマクサ, 46,藤岡康, 2.4, 46,  -4, -13, 8, 37.7, ⑧⑩,10,16,Ｅシンコｰプリンス, 80,幸英明, 1.0, 72,   4,   5, 9, 43.8, ⑥⑥
11, 1,Ｋシゲルラシンバンザ, 34,松山弘, 1.9, 34, -17, -13,11,151.0, ⑫⑫,,,,,,,,,,,,,11, 4, ボレｰシュｰト,---,芹沢純, 2.6, 44,   1, -20,14,206.0, ④⑦,11,14,Ｋイチオカ, 75,北村友, 1.0, 72,  -5,  13,10,115.2, ⑮⑮
12,12,Ａハナズデラックス, 57,浜中俊, 2.2, 30,*  6, -40, 3,  4.2, ③④,,,,,,,,,,,,,12, 1,Ｋラガｰセント, 42,松山弘, 2.7, 42,  -8, -11,15,344.8, ⑪⑪,12,11,Ｎゼットサンサン, 70,田中健, 1.3, 69,*  9,  -3,12,242.5, ②②
,,,,,,,,,,,,,,,,,,,,,,,,13,10,Ｉアルズ, 45,武豊  , 3.1, 40,  -8, -15, 5, 15.1, ⑫⑬,13, 6,Ｍマジックモｰメント, 71,石橋守, 1.4, 69,   2,   4,15,576.8, ⑩⑨
,,,,,,,,,,,,,,,,,,,,,,,,14,13,Ｄペガサスピッコロ, 60,藤懸貴, 3.5, 33,*  2, -32,11, 85.6, ②②,14,10,Ｄベストバウト, 82,佐藤哲, 1.6, 66,  -1,   4, 7, 32.4, ⑪⑫
,,,,,,,,,,,,,,,,,,,,,,,,15,11, スズカスペクトル,---,国分恭, 7.2,  9, -38, -12,16,361.4, ⑮⑮,15, 1,Ｏセントエドワｰド, 70,藤懸貴, 1.8, 63,   0,   1,14,360.6, ⑦⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:稍重(指数:3),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:不良(指数:-8),,,,,,,,,,,
単勝:350円 複勝:07=120円 04=110円 08=140円 枠連:320円,,,,,,,,,,,,単勝:790円 複勝:03=220円 02=110円 05=150円 枠連:630円,,,,,,,,,,,,単勝:390円 複勝:08=150円 03=160円 07=460円 枠連:590円,,,,,,,,,,,,"単勝:1,240円 複勝:05=510円 04=1,330円 07=370円 枠連:2,370円",,,,,,,,,,,
馬連:550円 ワイド:04-07=220円 07-08=340円 04-08=280円,,,,,,,,,,,,馬連:760円 ワイド:02-03=310円 03-05=640円 02-05=190円,,,,,,,,,,,,"馬連:610円 ワイド:03-08=240円 07-08=1,040円 03-07=1,300円",,,,,,,,,,,,"馬連:14,760円 ワイド:04-05=2,900円 05-07=1,030円 04-07=2,170円",,,,,,,,,,,
"馬単:1,110円 3連複:710円 3連単:3,170円",,,,,,,,,,,,"馬単:2,090円 3連複:1,110円 3連単:8,780円",,,,,,,,,,,,"馬単:1,160円 3連複:4,400円 3連単:15,740円",,,,,,,,,,,,"馬単:33,570円 3連複:28,470円 3連単:232,880円",,,,,,,,,,,
■ 2R  ダ1400m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 5R  ダ1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■11R  芝1200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ阪神,,,,,,,,,,,,,,,,,,,,,,,,水無月ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｉチキウミサキ, 55,幸英明,, 64,   5,  -6, 6, 10.6, ⑥⑥, 1, 9, カシノピカチュウ,---,酒井学,, 58,  -5,* -1, 2,  3.9, ④③, 1,15,Ｃイデア, 74,国分恭,, 84,  14,   7, 6, 10.6, ④④, 1, 8,Ｆエｰシンヒットマン, 79,浜中俊,, 77,   1,*  7, 1,  1.7, ⑥⑥
 2, 1,Ｂマリントウショウ, 61,藤岡康, 0.1, 62,   2,  -4, 3,  5.9, ⑧⑦, 2, 8, ララガニエ,---,和田竜, 0.0, 59,* -2,  -4, 6, 12.9, ②②, 2, 3,Ａホッコｰガンバ, 78,幸英明, 0.0, 83,* 22, -10, 1,  2.6, ②②, 2, 3,Ａシルクウェッジ, 81,福永祐, 0.0, 78,   4,   4, 2,  5.6, ④⑤
 3,12,Ｇシンプリｰラブ, 56,高倉稜, 0.1, 63,   2,* -3,10, 44.0, ⑨⑨, 3, 2, ハギノグラミｰ,---,小牧太, 1.2, 47, -12,  -5, 5, 10.9, ⑦⑦, 3, 1,Ｅラニカイツヨシ, 72,佐藤哲, 0.2, 86,  11,* 12, 4,  9.9, ⑤⑤, 3,10,Ｄオｰルブランニュｰ, 80,小牧太, 0.3, 72,  -5,*  9, 5, 12.0, ⑩⑨
 4, 4,Ｈタイキベイビｰ, 55,渡辺薫, 0.3, 63,   0,* -3, 7, 23.2, ⑩⑩, 4, 1, シゲルホウオウザ,---,国分恭, 1.5, 45,  -5, -14, 9, 50.3, ⑤④, 4, 4,Ｄロｰゼンケｰニッヒ, 73,小牧太, 0.5, 84,   6,* 19, 2,  3.9, ⑭⑬, 4, 1,Ｃエトピリカ, 80,ウィリ, 0.6, 70,   4,  -4, 4, 10.1, ⑤③
 5, 5,Ａダンツスウィフト, 62,松山弘, 0.5, 59,*  8, -16, 5,  8.7, ①①, 5, 6, カゼニタツライオン,---,北村友, 1.7, 43,  -8, -14, 1,  2.5, ⑥⑤, 5,14,Ｐタイセイジｰニアス, 58,浜中俊, 0.8, 74,* 28, -31, 9, 62.9, ①①, 5, 4,Ｇサリエル, 78,酒井学, 0.8, 66,   0,  -3, 8, 32.3, ⑧⑦
 6, 3,Ｋプレッピｰ, 51,藤懸貴, 0.6, 54,  -5,*  0,13,115.3, ⑮⑬, 6, 5, ビップイシマツ,---,幸英明, 1.9, 41,* -3, -20, 3,  5.1, ①①, 6, 7,Ｍクイｰンリヴィエラ, 65,武豊  , 0.9, 75,  15,  -8, 7, 10.8, ③③, 6, 2,Ｅウインバンディエラ, 79,武豊  , 0.9, 65,  -1,  -2, 6, 17.0, ⑦⑧
 7,11,Ｅジプシｰマイラブ, 59,ウィリ, 0.8, 58,   4, -14, 2,  5.7, ③④, 7,10, サマｰフェアリｰ,---,浜中俊, 2.2, 37, -20,  -6, 4, 10.5, ⑩⑩, 7,12,Ｂアドマイヤバｰトン, 77,川田将, 1.3, 74,   4,*  9, 5, 10.0, ⑯⑮, 7, 7,Ｂリュンヌ, 80,松山弘, 1.0, 67,* 12, -17, 3,  8.2, ②②
 8,14,Ｄイシュタルキャスト, 60,浜中俊, 0.9, 56,   4, -15, 4,  7.3, ⑤⑤, 8, 3, タガノカバリオ,---,高倉稜, 2.4, 36, -13, -15, 7, 19.1, ⑧⑧, 8,16,Ｋタマモルｰキｰ, 67,松山弘, 1.3, 70,  10,  -1,10,100.1, ⑨⑧, 8, 6,Ｈイセノスバル, 76,芹沢純, 1.1, 65,   8, -14,11,262.2, ③④
 9, 6,Ｊメイショウイザヨイ, 51,武幸四, 1.3, 56,*  7, -21,11, 53.8, ②②, 9, 4, テイエムレオネッサ,---,野元昭, 2.7, 33, -19, -12,10, 65.4, ⑨⑨, 9, 2,Ｌアルフェロア, 66,福永祐, 1.4, 72,   8,   0, 3,  9.5, ⑦⑨, 9, 5,Ｊティファニｰケイス, 71,藤岡康, 1.2, 66,* 13, -21, 9, 45.4, ①①
10, 7,Ｃヤマカツナタリｰ, 60,川田将, 1.5, 52,   5, -21, 9, 28.9, ④③,10, 7, コパノフウタ,---,藤岡康, 5.2, 13,  -6, -46, 8, 23.5, ③⑥,10, 5,Ｆバンブｰチェルシｰ, 71,中井裕, 1.9, 65,  10, -10,12,126.8, ⑧⑦,10,11,Ｋマコトリヴァｰサル, 71,高倉稜, 1.4, 57,  -7,  -4, 7, 22.6, ⑪⑩
11,10,Ｌシャンタン, 50,北村友, 1.5, 50,  -7,  -6, 8, 27.2, ⑯⑮,,,,,,,,,,,,,11, 6,Ｎメイショウマルクル, 60,酒井学, 2.0, 63,  11, -16,16,275.6, ⑥⑥,11, 9,Ｉブルｰスタｰキング, 75,和田竜, 2.3, 48,  -5, -17,10,128.9, ⑨⑪
12,16,Ｍオレンジブルｰム, 48,和田竜, 1.9, 47,  -1, -16,14,175.2, ⑬⑫,,,,,,,,,,,,,12, 9,Ｊクリスマスマｰベル, 67,太宰啓, 2.1, 61,   7,  -9, 8, 20.7, ⑪⑪,,,,,,,,,,,,
13, 9,Ｆファビラスタイム, 57,福永祐, 2.0, 47,   3, -23, 1,  2.6, ⑦⑧,,,,,,,,,,,,,13,17,Ｉヒカリトリトン, 68,鮫島良, 2.3, 63,   3,  -3,15,247.9, ⑰⑰,,,,,,,,,,,,
14,13, ジェシカピンク,---,畑端省, 2.3, 43,  -3, -17,12, 95.5, ⑫⑭,,,,,,,,,,,,,14,11,Ｑカシノラピス, 57,野元昭, 2.4, 61,   3,  -4,17,582.8, ⑮⑯,,,,,,,,,,,,
15,15, トウカイスリム,---,酒井学, 2.5, 42,  -1, -22,16,305.9, ⑪⑪,,,,,,,,,,,,,15,13,Ｈギリギリヒｰロｰ, 68,国分優, 2.5, 63,   6, -11,11,101.5, ⑬⑫,,,,,,,,,,,,
16, 8,Ｎユアｰズエバｰ, 41,中井裕, 6.7,  4,  -6, -53,15,225.3, ⑭⑯,,,,,,,,,,,,,16,10,Ｇメイショウゴモン, 70,花田大, 2.7, 57,   8, -19,14,198.9, ⑩⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17, 8,Ｏスタニングミノル, 59,和田竜, 3.0, 56,   6, -17,13,176.5, ⑫⑭,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:重(指数:3),,,,,,,,,,,
"単勝:1,060円 複勝:02=290円 01=200円 12=1,160円 枠連:2,230円",,,,,,,,,,,,単勝:390円 複勝:09=170円 08=320円 02=410円 枠連:920円,,,,,,,,,,,,"単勝:1,060円 複勝:15=250円 03=140円 01=260円 枠連:690円",,,,,,,,,,,,単勝:170円 複勝:08=110円 03=150円 10=200円 枠連:410円,,,,,,,,,,,
"馬連:2,310円 ワイド:01-02=790円 02-12=4,800円 01-12=3,130円",,,,,,,,,,,,"馬連:2,070円 ワイド:08-09=750円 02-09=1,320円 02-08=2,220円",,,,,,,,,,,,"馬連:960円 ワイド:03-15=390円 01-15=1,040円 01-03=490円",,,,,,,,,,,,馬連:450円 ワイド:03-08=200円 08-10=360円 03-10=810円,,,,,,,,,,,
"馬単:5,020円 3連複:24,310円 3連単:125,880円",,,,,,,,,,,,"馬単:4,070円 3連複:13,700円 3連単:65,730円",,,,,,,,,,,,"馬単:3,090円 3連複:2,710円 3連単:18,830円",,,,,,,,,,,,"馬単:580円 3連複:1,400円 3連単:3,430円",,,,,,,,,,,
■ 3R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 6R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 9R  芝2200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■12R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,香住特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａロゼッタストｰン, 73,ウィリ,, 66,* 12,  -5, 1,  1.8,②①①, 1,15,Ｂゴｰルドベル, 65,川田将,, 69,*  0,*  6, 3,  5.9, ⑦⑤, 1, 3,Ａトウシンイｰグル, 77,佐藤哲,, 74,   7,* -7, 1,  2.8,⑨⑩⑧, 1, 8,Ｄクレヨンロケット, 77,浜中俊,, 74,*  8,   5, 2,  4.2,③③③
 2,15,Ｂソｰドブレイカｰ, 68,福永祐, 0.1, 66,   4,*  8, 2,  6.0,⑮⑬⑪, 2,18, ロｰドガルｰダ,---,ウィリ, 0.2, 65,  -1,   4, 2,  3.2, ⑨⑦, 2, 4,Ｅアクアブルｰフライ, 74,武豊  , 0.0, 73,   7,* -5, 5, 15.3,⑭⑬⑪, 2, 5,Ｂスズカウラノス, 80,幸英明, 0.1, 74,   7,*  7, 8, 17.3,⑦⑦⑥
 3, 7,Ｆエｰシンハッブル, 60,小牧太, 0.3, 63,   6,*  2, 6, 16.3,⑩⑩⑩, 3, 4,Ｄサクラインペリアル, 64,佐藤哲, 0.2, 68,  -5,* 10, 8, 23.4, ⑬⑭, 3,11,Ｆスマッシュスマイル, 73,福永祐, 0.2, 71,* 11, -19, 4, 14.2,②②②, 3, 3,Ｅカピオラニパレス, 76,北村友, 0.3, 73,   6,*  7, 9, 20.4,⑪⑨⑨
 4,11,Ｈテイエムベンケイ, 58,中井裕, 0.6, 59,* 11, -11, 7, 24.2,①②②, 4, 7,Ｅクランドｰルゲラン, 63,幸英明, 0.5, 63,  -3,   2, 5, 11.8, ⑪⑨, 4, 9,Ｉメイショウタフ, 71,和田竜, 0.2, 71,   8, -13,12, 64.5,⑦⑥⑥, 4,11,Ｈクロｰチェ, 69,福永祐, 0.5, 71,   7,   2, 1,  2.5,⑤⑤⑤
 5, 2,Ｇタツグレｰト, 60,佐藤哲, 0.7, 61,   3,*  6,10, 71.4,⑯⑭⑬, 5, 8,Ａエイシンピュｰマ, 67,福永祐, 0.5, 63,*  1,  -3, 1,  3.0, ②②, 5, 5,Ｍマイネルイグアス, 67,高倉稜, 0.3, 70,   4,* -3,11, 40.8,⑬⑭⑭, 5,15,Ａラガｰトモヒｰロ, 81,太宰啓, 0.6, 72,   4,*  9, 3,  6.9,⑮⑯⑫
 6, 9,Ｅエリモルビｰノ, 62,国分優, 0.8, 58,   8,  -6, 5, 11.7,⑤⑥⑥, 6, 3,Ｃベネフィットユｰ, 65,高倉稜, 0.6, 62,  -6,*  6, 6, 19.7, ⑮⑯, 6,14,Ｊアｰセナルゴｰル, 70,小牧太, 0.5, 69,   7, -14, 9, 20.2,⑧⑧⑨, 6, 9,Ｃオｰバｰヘッド, 77,和田竜, 0.6, 70,   7,   2, 4, 10.4,⑧⑥⑦
 7,10,Ｃダヴィｰド, 63,和田竜, 1.0, 58,   7,  -6, 3,  7.0,⑨⑨⑧, 7, 9,Ｐタニノチャｰチル, 43,太宰啓, 0.6, 61,  -8,*  8,12,250.2, ⑯⑰, 7, 8,Ｄパントクラトｰル, 75,川田将, 0.5, 68,   7, -13, 2,  3.5,⑩⑨⑫, 7, 4,Ｉペガサスフラッシュ, 69,松山弘, 1.1, 66,* 11,  -6, 6, 15.8,①①①
 8, 6,Ｊトキノベストマッチ, 57,川田将, 1.2, 56,* 10, -12, 8, 25.6,④③③, 8, 5,Ｊパレディウム, 55,国分優, 0.7, 61,*  0,  -3,10, 87.8, ⑤⑥, 8, 2,Ｂダイワデッセｰ, 76,中井裕, 1.0, 63,   8, -23, 3,  6.4,⑥⑦⑦, 8,13,Ｆメイショウコンカｰ, 73,川田将, 1.1, 67,   6,  -1, 5, 11.5,⑩⑧⑧
 9, 3,Ｄリアライズバリメタ, 63,武豊  , 1.6, 53,   7, -11, 9, 25.7,⑦⑧⑨, 9,16,Ｈウォｰタｰボルカノ, 60,芹沢純, 0.9, 58,  -4,  -2,11,125.4, ⑫⑪, 9, 6,Ｃミルクディッパｰ, 76,藤岡康, 1.3, 60,   8, -30, 8, 17.6,④⑤⑤, 9, 6,Ｏトウショウドライヴ, 54,国分恭, 1.1, 68,   4,   5,14,222.4,⑫⑬⑭
10,14,Ｉメモリｰシリング, 57,北村友, 1.7, 53,   8, -14, 4, 11.6,⑧⑦⑤,10,17,Ｆテストマッチ, 62,浜中俊, 1.0, 56,*  0,  -8, 7, 21.7, ④④,10,12,Ｎドリｰムシガｰ, 66,太宰啓, 1.3, 59,*  9, -31,14,264.8,⑤④④,10,12,Ｐクリｰンイメｰジ, 49,中井裕, 1.3, 66,   5,   0,13,199.9,⑨⑫⑪
11,13,Ｋエクストラトｰン, 55,渡辺薫, 2.2, 54,   4, -11,12,189.9,⑫⑪⑫,11,11,Ｉキョウワエレガント, 57,田中健, 1.0, 58,  -7,   3,14,259.8, ⑰⑮,11, 1,Ｋタニノシュヴァリエ, 70,幸英明, 1.5, 60,   7, -27, 7, 16.8,⑪⑪⑩,11,14,Ｌスズカブリザｰド, 66,鮫島良, 1.4, 66,*  8,  -7,10, 38.3,④④④
12,12,Ｎサザンネスト, 43,幸英明, 2.3, 49,   9, -20,14,359.7,⑥④④,12, 6,Ｇトｰコｰレガｰロ, 61,小牧太, 1.2, 55,  -4,  -6, 4,  6.6, ⑧⑩,12,13,Ｌアイファｰカラｰズ, 67,国分恭, 1.6, 58,* 11, -40,13,135.2,①①①,12, 7,Ｋハクサンアｰス, 67,酒井学, 1.6, 62,*  9, -11, 7, 17.0,②②②
13, 1,Ｍオｰスミファイア, 50,田村太, 2.4, 48,   8, -20,15,404.9,③⑤⑦,13,14,Ｏクリスタルシチｰ, 43,中井裕, 1.4, 51,*  2, -16,17,375.1, ①①,13, 7,Ｈエルヴィスバロｰズ, 72,松山弘, 1.7, 57,   5, -26, 6, 16.5,⑫⑫⑬,13, 2,Ｎゴｰズオン, 61,藤懸貴, 1.6, 61,   4,  -1,15,238.9,⑭⑮⑬
14, 4,Ｐクリノビｰム, 36,中村将, 3.1, 47,   0,  -7,16,639.9,⑭⑯⑮,14,12,Ｋマヤノオントロジｰ, 53,武豊  , 1.5, 51,  -5,  -7, 9, 53.0, ⑭⑬,14,10,Ｇインナｰジョイ, 73,浜中俊, 1.8, 58,*  9, -38,10, 21.7,③③③,14, 1,Ｊマイネルレガｰロ, 68,渡辺薫, 1.9, 65,   5,  -6,11, 97.3,⑯⑪⑩
15,16,Ｌワンダｰジョイア, 50,国分恭, 3.2, 43,   4, -18,13,197.1,⑬⑫⑭,15, 1,Ｎマイアイステラ, 45,渡辺薫, 1.5, 51,  -2, -10,16,327.9, ⑥⑧,,,,,,,,,,,,,15,16,Ｇタガノエテルネル, 71,高倉稜, 2.9, 55,   4, -12,12,187.2,⑬⑭⑮
16, 8,Ｏロｰドヴェッケン, 41,浜中俊, 6.0, 28,   0, -35,11,167.2,⑪⑮⑯,16, 2,Ｌテイエムハエハエ, 52,国分恭, 1.7, 49,*  1, -15,15,261.7, ③③,,,,,,,,,,,,,16,10,Ｍサンレイワイルド, 65,花田大, 3.1, 53,   4, -14,16,390.5,⑥⑩⑯
,,,,,,,,,,,,17,13, マルベック,---,北村友, 2.1, 45, -10,  -8,13,253.4, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,10,Ｍスズカサリュｰト, 45,藤懸貴, 2.1, 45,  -4, -16,18,416.1, ⑩⑫,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+9 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:不良(指数:-8),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:稍重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:不良(指数:-8),,,,,,,,,,,
