12年 7月 7日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 7月 7日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,下北半島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂタイセイロバリｰ, 56,勝浦正,, 74,*  2,* 11, 4,  5.5, ①①, 1, 7,Ｂサンライズクラウド, 69,藤田伸,, 61,*  3,* -1, 1,  2.9,②②②, 1,10,Ｃディアマンボウ, 70,藤岡佑,, 75,   1,*  9, 1,  2.5, ③③, 1, 4,Ｅニコｰルバロｰズ, 65,岩田康,, 78,   5,* 10, 1,  2.5, ④④
 2, 7,Ｃハンサムザムライ, 50,荻野琢, 1.8, 57,  -4,  -1, 3,  4.7, ④⑤, 2,13,Ａレッドガルシア, 70,吉田隼, 0.2, 56,*  3,* -1, 3,  4.5,③③③, 2, 5,Ｂキンショｰユウジャ, 76,勝浦正, 0.3, 71,*  2,   5, 3,  5.9, ②②, 2, 2,Ｂサンライズサルｰテ, 67,丹内祐, 0.2, 77,   3,* 10, 3,  5.7, ⑥⑤
 3, 1,Ｄレギス, 48,丸田恭, 1.9, 53,  -6,  -1, 2,  3.6, ⑤④, 3,12,Ｅキングモンブラン, 61,上村洋, 0.6, 57,   2,  -2, 8, 36.6,⑧④⑤, 3, 4,Ｈキタサンハヤブサ, 66,三浦皇, 0.4, 70,*  5,   2, 5,  9.6, ①①, 3,13,Ｇダブルスパｰク, 64,川須栄, 0.2, 76,*  9,   3, 6, 16.6, ②②
 4, 3, ナムラドキョウ,---,松田大, 2.0, 53,  -1,  -5, 7, 27.7, ②②, 4, 6,Ｈエｰミングハイ, 52,柴山雄, 0.8, 54,   0,  -2,11,348.1,④⑤⑥, 4,11,Ａトウカイアストロ, 79,大野拓, 0.7, 66,   1,   3, 2,  3.5, ④④, 4,14,Ｈラブチャｰミｰ, 63,荻野琢, 0.6, 70,*  8,   0,10, 53.2, ③③
 5, 5,Ａゼンノコリオリ, 62,大野拓, 2.5, 47, -12,  -2, 1,  3.3, ⑨⑨, 5, 2,Ｄナムラコンカｰ, 61,古川吉, 0.9, 53,*  3,  -9, 2,  4.2,①①①, 5, 8,Ｄシンボリエクレｰル, 68,川島信, 0.7, 65,  -6,*  7, 6, 11.4, ⑪⑪, 5, 1,Ａアランルｰス, 71,大野拓, 0.6, 72,  -1,   9, 4,  6.6, ⑦⑦
 6, 6,Ｉネコイッチョクセン, 41,津村明, 2.8, 45,  -7,  -8, 6, 20.2, ⑥⑥, 6,11,Ｃヒミノオオワシ, 61,松田大, 0.9, 53,   0,  -3, 6, 25.5,⑤⑦⑦, 6, 9,Ｅアイシｰクレット, 67,吉田隼, 1.0, 62,  -1,   2, 9, 60.1, ⑦⑥, 6, 7,Ｄフジドリｰム, 65,丸田恭, 0.7, 68,  -3,   9, 5, 12.1, ⑪⑩
 7,10,Ｇマイネルブルズアイ, 42,丹内祐, 3.4, 38,  -9, -13, 8, 31.5, ⑦⑧, 7,10,Ｌマコトダンスボｰイ, 43,三浦皇, 1.0, 53,   0,  -4, 4,  5.3,⑦⑥④, 7,12,Ｌアラマサスチｰル, 60,的場勇, 1.0, 65,  -3,   3,12,261.4, ⑧⑧, 7,10,Ｊフクノハツヒメ, 61,丸山元, 0.7, 69,   0,   6, 8, 29.7, ⑨⑧
 8,11,Ｅチェリｰボンバ, 45,岩田康, 3.7, 37,   0, -21, 5,  8.2, ③③, 8, 1,Ｆメイショウピッケル, 59,四位洋, 1.5, 53,  -5,*  2, 7, 29.1,⑬⑫⑪, 8, 6,Ｉドリｰミングラヴ, 63,木幡初, 1.1, 63,  -6,   4, 8, 53.2, ⑩⑩, 8, 6,Ｌサニｰエリザベス, 59,黛弘人, 0.7, 71,   0,   7,11,106.3, ⑧⑨
