12年 1月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 1月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝3000m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,万葉ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂドリｰムコンサｰト, 63,川田将,, 64,* -5,*  8, 4, 11.9, ①①, 1,12,Ｋシルクデイブレイク, 65,川島信,, 76,*  2,* 12,15,116.5, ④③, 1, 3,Ｅトップオブカハラ, 75,松山弘,, 78,   4,* 14, 5,  8.6,⑦⑩⑦, 1,12,Ｋゴｰルデンハインド, 75,荻野琢,, 84,* 16, -13, 9, 27.7,①①①
 2, 8,Ｃウインオｰラム, 62,佐藤哲, 0.3, 60,* -7,*  7, 1,  2.4, ③③, 2,14,Ｇミッドタウンレディ, 71,藤岡佑, 0.1, 76,   0,* 13, 7, 18.0, ⑥⑥, 2, 7,Ａハリケｰン, 77,北村友, 0.3, 75,   4,* 12, 3,  5.3,⑫⑫⑩, 2,11,Ｂマカニビスティｰ, 87,小牧太, 0.7, 84,  11,*  4, 7,  9.6,④③③
 3,15,Ｄゼロワンシンジロｰ, 62,松岡正, 0.6, 60, -14,* 11, 6, 15.3, ⑭⑧, 3, 7,Ｂキョウワダッフィｰ, 77,松山弘, 0.2, 75,   2,  11, 2,  4.3, ⑤⑤, 3, 4,Ｇサンライズブレット, 73,岩田康, 0.4, 74,*  8,   4, 1,  3.6,①①①, 3, 8,Ａエナｰジバイオ, 88,小林慎, 1.0, 82,   8,*  9,10, 51.0,⑩⑩⑨
 4, 6,Ｆザゲｰムイズオン, 57,武豊  , 0.8, 57,* -6,   2, 9, 29.1, ②②, 4, 3,Ｃトイボックス, 75,北村友, 0.4, 73,   2,  10, 4,  6.2, ③④, 4,13,Ｂテンペル, 77,安藤勝, 0.5, 71,   5,   8, 4,  6.7,⑮⑨⑧, 4, 6,Ｅリッカロイヤル, 86,和田竜, 1.0, 82,  11,  -1, 5,  7.6,③④④
 5, 3,Ｊタツショウワ, 49,和田竜, 1.1, 54,  -9,   2, 8, 24.5, ⑥⑥, 5,15,Ｅシャｰズブルｰ, 72,小牧太, 0.7, 70,  -2,   9, 1,  3.7, ⑦⑦, 5, 2,Ｆスｰサンストリｰム, 73,和田竜, 0.7, 73,   6,   5, 8, 31.8,⑤⑥④, 5,10,Ｈモンテクリスエス, 81,福永祐, 1.2, 79,   9,  -2, 2,  4.8,⑥⑥⑤
 6, 2,Ａエイシントラベラｰ, 67,岩田康, 1.4, 51,  -9,  -1, 2,  2.9, ⑤④, 6,11,Ｍメイショウオリビア, 60,武豊  , 0.7, 71,  -3,  11,11, 52.3, ⑪⑪, 6,16,Ｄマｰリンシチｰ, 75,佐藤哲, 1.0, 70,   3,   9, 6, 17.6,⑭⑭⑬, 6, 2,Ｄトウカイトリック, 86,川須栄, 1.6, 78,  10,  -3, 6,  7.8,⑨⑨⑦
 7, 9,Ｅパトロネｰジュ, 60,川須栄, 1.6, 50, -10,  -2, 5, 14.0, ⑦⑦, 7,10,Ｈジャマイカジョｰ, 70,幸英明, 0.9, 70,  -1,   8, 8, 19.6, ⑩⑩, 7,14,Ｌピｰスフルアｰス, 63,太宰啓, 1.1, 69,   5,   4, 7, 19.9,⑧⑧⑨, 7, 7,Ｃピエナファンタスト, 86,武豊  , 1.8, 75,   9,  -6, 1,  4.5,⑧⑦⑧
 8, 1,Ｋシゲルキンカン, 48,酒井学, 1.6, 50, -11,   0,11,163.9, ⑨⑨, 8, 1,Ｎグランマルシェ, 59,四位洋, 0.9, 70,  -7,* 13,10, 41.9, ⑭⑬, 8, 8,Ｃアヴェカムｰル, 77,福永祐, 1.1, 69,*  7,  -1, 2,  3.8,⑥③③, 8, 4,Ｌブルｰスタｰキング, 75,高倉稜, 1.8, 76,   8,  -2,12,106.4,⑪⑪⑩
 9,10,Ｏスウェプトビア, 26,荻野琢, 1.9, 48, -12,  -1,12,250.9, ⑧⑩, 9, 2,Ｉホｰマンルッツ, 69,岩田康, 0.9, 69,  -5,  12, 5, 10.4, ⑫⑫, 9,10,Ｏシルバｰチｰフ, 62,古川吉, 1.1, 70,   2,   9,16,219.5,⑯⑯⑯, 9, 1,Ｇメイショウクオリア, 82,藤岡佑, 1.9, 77,  10,  -7, 4,  7.1,⑤⑤⑥
10, 5,Ｈリアライズナマステ, 55,小牧太, 2.0, 48, -18,   4, 7, 22.2, ⑯⑯,10, 5,Ａタイキガラハッド, 77,和田竜, 1.1, 67,*  3,   2, 3,  5.4, ②②,10, 5,Ｈツィンクルブｰケ, 72,藤岡佑, 1.3, 71,   3,   5,12, 69.7,⑪⑪⑫,10, 9,Ｆシャインモｰメント, 83,酒井学, 2.3, 71,   8, -12,11, 75.4,⑦⑧⑪
11,14,Ｌキョウワリバティｰ, 42,松山弘, 2.3, 43, -14,  -4,14,332.0, ⑮⑭,11,13,Ｏネオエピック, 59,川須栄, 1.2, 68,  -1,   6,14, 97.8, ⑨⑨,11, 9,Ｐクｰガｰストリｰト, 57,川田将, 1.6, 65,*  7,  -4, 9, 32.1,②②②,11, 3,Ｊネコパンチ, 78,佐藤哲, 5.1, 64,* 15, -76, 8, 15.0,②②②
12,16,Ｉクｰルフォックス, 52,国分優, 2.9, 38, -13, -10,10,117.8, ⑪⑪,12, 9,Ｊマンテンリュｰマ, 67,芹沢純, 1.2, 67,  -1,   5, 9, 24.8, ⑧⑧,12,15,Ｊセトノシャンクス, 69,武豊  , 1.7, 65,   6,  -4,11, 67.1,⑩④⑤,,,,,,,,,,,,
13,12,Ｐメイショウウイナｰ, 14,岩崎祐, 3.1, 36, -15, -10,13,275.5, ⑬⑮,13, 6,Ｆコｰリングオブラブ, 71,松岡正, 1.3, 66,  -9,  11,13, 76.0, ⑮⑭,13, 6,Ｋシルクレグルス, 65,川須栄, 1.7, 68,   3,   4,10, 32.4,⑬⑮⑭,,,,,,,,,,,,
