12年 2月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 2月18日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 4R  ダ1800m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝2400m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,琵琶湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｈタイキソレイユ, 51,藤岡康,, 65,  -2,*  2, 6, 11.9, ⑧⑧, 1,12, サカジロオｰ,---,国分優,, 74,  -3,* 17, 3,  8.6,⑧⑤④, 1, 3,Ａダヴィンチバロｰズ, 76,古川吉,, 69,   1,*  7, 1,  3.2,⑧⑫⑫, 1, 5,Ｂタマモグランプリ, 83,国分恭,, 85,  13,*  1,11, 46.7,⑬⑪⑨
 2,13,Ｎシニスタｰクイｰン, 42,太宰啓, 0.0, 63,  -4,*  4,14,134.8, ⑩⑩, 2, 6, エイコｰンパス,---,藤岡佑, 0.2, 73,* -1,* 12, 6, 18.7,①①①, 2,12,Ｂアサクサショパン, 73,北村友, 0.0, 70,   1,*  7,10, 28.4,⑩⑪⑪, 2, 2,Ｅヤマニンシャスｰル, 81,幸英明, 0.1, 84,  11,*  4, 8, 27.3,⑭⑭⑭
 3,16,Ｅフレンチトｰスト, 57,藤懸貴, 0.0, 63,   1,*  0, 7, 18.5, ④④, 3, 7, サトノシｰザｰ,---,川田将, 0.6, 69,* -2,   9, 1,  1.8,②②②, 3, 6,Ｉリｰサムポイント, 70,国分優, 0.2, 67,*  5,  -3, 9, 27.8,⑫①①, 3, 4,Ｃファタモルガｰナ, 83,川島信, 0.3, 83,  13,  -4, 3,  7.8,⑨⑨⑧
 4, 4,Ｂメイショウオハツ, 61,幸英明, 0.4, 63,*  2,  -6, 4,  5.9, ①①, 4, 8, スマｰトファミリア,---,秋山真, 0.9, 68,* -2,   8, 4, 13.2,④④③, 4,10,Ｅレジアｰネ, 71,武豊  , 0.2, 68,   2,   3, 2,  3.4,⑦⑧⑨, 4, 3,Ｌカノンコｰド, 76,岡部誠, 0.4, 81,  11,  -1, 7, 20.1,⑪⑫⑫
 5, 8,Ｄパスパルトゥｰ, 59,北村友, 0.4, 63,*  3,  -6, 1,  4.1, ②②, 5, 4, ハギノクｰザ,---,中舘英, 1.5, 63,  -4,   6, 7, 22.0,⑦⑧⑧, 5, 2,Ｄライブリシｰラ, 72,小坂忠, 0.6, 65,   3,  -3, 7, 25.2,⑤④③, 5,13,Ａトウカイパラダイス, 85,国分優, 0.4, 81,* 14, -10, 2,  4.6,④③②
 6, 3,Ｋタガノカノｰプス, 47,和田竜, 0.5, 61,   0,  -4,11, 38.6, ⑥⑥, 6, 9, ナムラガンリュウ,---,小林徹, 2.1, 59,  -5,   2,12, 70.1,⑬⑫⑪, 6,13,Ｆドラゴンアルテマ, 71,岡部誠, 0.7, 65,   2,  -2, 6, 19.8,⑪⑨④, 6, 1,Ｈトラストワン, 78,藤岡佑, 0.5, 81,  11,  -4,10, 34.6,⑥⑩⑦
 7,11,Ａフｰリン, 70,秋山真, 0.6, 61,*  1,  -7, 3,  4.6, ③③, 7,11, リアライズバリメタ,---,四位洋, 2.3, 59,  -3,  -3, 8, 30.2,⑨⑦⑦, 7, 4,Ｇサトノサウザｰ, 71,川田将, 0.7, 66,   2,  -1, 3,  5.7,⑨⑩⑥, 7, 8,Ｄグルヴェイグ, 82,川田将, 0.7, 79,  12,  -7, 1,  2.2,⑦⑦⑪
 8, 2,Ｇヴォワドランジュ, 51,松田大, 1.2, 54,  -1, -11,10, 34.8, ⑤⑤, 8, 2, ルスナイスナイパｰ,---,飯田祐, 2.5, 58,  -5,   1,15,101.2,⑪⑬⑬, 8, 8,Ｌキングダンサｰ, 64,中舘英, 0.8, 63,*  4,  -7,12, 45.2,②②②, 8, 6,Ｇアドマイヤネアルコ, 78,浜中俊, 0.8, 78,* 14, -14, 4, 10.0,⑫⑥⑤
 9,12,Ｆドナアンカｰ, 56,藤岡佑, 1.2, 54,  -2,  -9, 5, 11.6, ⑨⑦, 9,10, ダイコクイモン,---,国分恭, 3.2, 50,  -4,  -9,16,143.8,⑩⑩⑨, 9,11,Ｈゴｰルドルｰスタｰ, 71,幸英明, 0.9, 66,   1,  -1, 5, 16.2,⑬⑬⑬, 9, 9,Ｆトウショウデザイア, 80,高倉稜, 0.8, 78,  13, -13, 9, 28.5,③②⑥
10, 7,Ｊアイミｰマイン, 50,水口優, 1.2, 53,  -5,  -6,15,135.9, ⑬⑨,10,14, タマモブラヴォｰ,---,渡辺薫, 4.1, 47,  -4, -17,11, 64.0,⑥⑨⑫,10, 7,Ｎジェットストリｰム, 55,秋山真, 1.0, 63,   3,  -8, 8, 27.6,①③⑤,10,10,Ｋマッキｰバッハ, 77,北村友, 1.1, 75,  11, -11,12, 50.7,⑩⑬⑬
