12年 4月 1日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 4月 1日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  ダ1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ2400m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1800m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伏竜ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂスフィンクス, 57,内田博,, 61,  -6,* 13, 2,  4.9, ⑩⑩, 1, 3,Ｃデルマスサノオ, 62,山崎亮,, 57,* -5,*  8, 5, 19.2,①③②, 1, 4,Ａロｰレルキングダム, 77,田中勝,, 73,* -4,* 24, 1,  2.6,⑨①①, 1,10,Ｇハタノヴァンクｰル, 76,四位洋,, 84,   5,* 26, 3,  6.7,⑪⑨⑪
 2, 2,Ａデプロマトウショウ, 71,吉田隼, 0.0, 59,*  2,   5, 1,  1.2, ①①, 2, 4,Ａバレンタインパパ, 63,田中勝, 0.4, 54,  -7,* 11, 3,  7.2,⑪⑪⑩, 2, 1,Ｂタイソンバロｰズ, 75,藤岡佑, 0.8, 70,* -5,  19, 2,  2.9,①③②, 2, 6,Ａキングブレイク, 81,藤岡佑, 0.2, 81,*  7,  19, 1,  3.3,②②②
 3, 9,Ｆエリザヴェｰタ, 46,三浦皇, 0.9, 52,  -4,   2, 3, 19.1, ⑦⑥, 3, 2,Ｄハヤブサフィｰバｰ, 61,内田博, 0.6, 55,  -5,   5, 1,  1.7,③⑤⑥, 3, 2,Ｅリネンタキシｰド, 70,田辺裕, 0.8, 68,* -5,  18, 6, 27.7,⑧②③, 3,12,Ｃエアハリファ, 79,内田博, 0.6, 79,   7,  18, 2,  5.0,③④④
 4,13,Ｄプラッキｰエリｰナ, 50,武士沢, 1.0, 52,*  2,  -4, 6, 35.1, ②②, 4,12,Ｉエンギロティタ, 53,三浦皇, 0.7, 54,  -6,   7, 2,  5.7,⑭⑨⑨, 4, 8,Ｃウエスタンブラボｰ, 74,内田博, 1.4, 69,  -6,  20, 3,  4.5,⑥⑦⑤, 4,13,Ｂダノンゴｰルド, 80,三浦皇, 0.6, 78,   6,  18, 6, 11.1,⑥⑥⑥
 5,16,Ｇタケデンサイレント, 45,岩部純, 1.1, 50,  -4,   1, 8, 66.7, ⑧⑦, 4, 6,Ｅトｰセンナポレオン, 57,北村宏, 0.7, 54,  -6,   7, 6, 20.0,⑦⑧⑤, 5, 5,Ｄビレッジブライト, 73,江田照, 1.5, 66,  -6,  16, 4,  9.5,③⑤④, 5, 7,Ｊサンマルデュｰク, 73,吉田隼, 0.6, 78,   4,* 23,11, 32.9,⑨⑫⑩
 6,15,Ｉキャラメリゼ, 43,高嶋活, 1.2, 49,  -6,   1,14,230.2, ⑨⑨, 6,13,Ｇオンワｰドモンタナ, 54,松岡正, 1.0, 52,* -5,   1,11, 70.0,⑩⑥⑦, 6, 9,Ｉガリンペイロ, 40,柴田大, 1.6, 67,  -7,  18, 9, 69.9,⑦⑨⑦, 6, 5,Ｆトミケンユｰクアイ, 77,木幡初, 0.7, 76,*  8,  14, 5,  8.2,①①①
 7, 8,Ｃマニッシュスマイル, 51,柴田大, 1.3, 48,   0,  -5, 5, 32.3, ③③, 7, 7,Ｂサウンドメジャｰ, 62,藤岡佑, 1.0, 53,  -5,   3, 4, 10.4,⑤⑦⑧, 7, 6,Ｆアラビアンザサン, 64,丹内祐, 1.6, 67,  -7,  18, 5, 10.9,⑤⑧⑨, 7, 9,Ｉアメリカンウィナｰ, 74,吉田豊, 0.9, 75,   6,  17, 7, 11.6,⑧⑧⑧
 8, 4,Ｅウィッシュガバナｰ, 48,松岡正, 1.4, 48,  -4,  -2, 7, 54.0, ⑥⑧, 8, 8,Ｌデンコウチャｰム, 46,小島太, 1.0, 52,  -8,   7,13,231.3,⑬⑫⑬, 8, 3,Ｇアセント, 64,黛弘人, 2.9, 56,  -5,   3, 7, 28.5,②④⑥, 8,11,Ｅメイスンキャプテン, 78,武士沢, 1.1, 77,   4,  19, 4,  7.6,⑫⑬⑫
