12年 7月 7日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 7月 7日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-12,,,,,■ 4R  芝2770m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,郡山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｄゴｰインググレｰト, 40,柴田善,, 51,* -2,* -5, 3,  6.6, ②②, 1,14, ゴｰゴｰシュンスケ,,草野太,,,,, 8, 29.6,③①①, 1,10,Ｆミライヘノカゼ, 56,田辺裕,, 68,   5,  -5,10, 66.9,⑤④⑤, 1, 5,Ｄフロｰラルホｰル, 71,蛯名正,, 79,   4,*  9, 3,  6.6, ④③
 2,11,Ａグランデタマ, 69,横山典, 0.2, 50,*  2,* -9, 1,  1.5, ①①, 2,11, ティンバｰウルフ,,江田勇,190.1,,,, 9, 30.1,⑨④③, 2,12,Ｂコスモミレネｰル, 60,柴田大, 0.0, 69,* 10, -14, 1,  3.2,②①①, 2,11,Ｋカイシュウタビビト, 60,柴田大, 0.6, 73,*  7,  -1, 5, 19.3, ③④
 3, 3,Ｂマリｰズミイ, 50,柴田大, 0.9, 40,  -4, -12, 8, 45.8, ③④, 3, 9, セクシイスイｰト,,蓑島靖,190.4,,,, 4,  7.4,①②②, 3, 8,Ｇオリｰブジュエル, 56,内田博, 0.1, 68,   3,* -3, 4,  6.1,⑧⑥⑦, 3,10,Ｃサトノディライト, 73,内田博, 0.7, 71,   0,   4, 2,  2.9, ⑧⑨
 4, 5,Ｆバｰチャルツアｰ, 39,西村太, 1.3, 33,  -6, -15, 5, 24.2, ④⑤, 4,12, ジェットストリｰム,,浜野谷,192.4,,,, 5,  7.7,⑤③④, 4, 5,Ａヒラボクボス, 62,北村宏, 0.2, 67,   0,*  1, 2,  4.6,⑫⑫⑧, 4, 3,Ｂミヤジエムジェイ, 76,柴田善, 0.8, 69,*  8,  -5, 1,  2.3, ①①
 5, 2,Ｇブラザｰウインド, 34,田中博, 1.4, 31, -10, -13, 4, 14.2, ⑥⑥, 5, 6, アドバンスヘイロｰ,,平沢健,194.5,,,, 6,  9.4,⑩⑨⑧, 5, 4,Ｃシルキｰセブン, 59,石橋脩, 0.4, 66,   2,* -4, 3,  5.6,⑪⑪⑪, 5, 6,Ｍアユミチャン, 56,大庭和, 0.9, 68,   3,  -1,13,169.5, ⑤⑤
 6,12,Ｃヒアルロンサン, 42,嘉藤貴, 1.5, 34,  -4, -18, 2,  4.5, ⑤③, 6, 2, インフィニットエア,,金子光,194.6,,,,10, 30.4,⑦⑦⑥, 6,16,Ｉプレジデントハｰト, 55,嶋田純, 0.5, 63,   5, -10, 7, 16.8,⑦⑧④, 6,12,Ｇブルｰスタｰ, 65,中谷雄, 0.9, 68,  -2,   5,15,370.3, ⑪⑩
 7, 1,Ｈウチケンジェｰニオ, 29,江田照, 1.7, 28, -12, -14, 7, 44.5, ⑪⑩, 7, 5, ホウザンドラゴン,,山本康,194.8,,,, 1,  3.4,⑪⑥⑦, 7,13,Ｈアラマサスカイ, 55,松岡正, 0.6, 64,   3,  -9, 9, 29.2,⑨⑩⑥, 7,15,Ｐキングダムキング, 51,武士沢, 1.0, 66,  -2,   3,11, 64.2, ⑫⑬
 8,10,Ｊエスペランサ, 21,北村宏, 1.8, 27, -11, -16, 6, 32.0, ⑨⑨, 8,13, トｰセンタイガｰ,,高嶋活,194.9,,,,12, 91.4,⑫⑩⑩, 8, 3,Ｄコンドッティエｰレ, 58,吉田豊, 1.3, 54,   3, -19, 5,  8.0,⑩⑨⑩, 8,14,Ａレッドストラｰダ, 77,吉田豊, 1.1, 65,  -6,*  6, 4, 10.8, ⑭⑭
