12年11月24日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年11月24日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝3000m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1600m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｵﾘｴﾝﾀﾙ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｄアンルｰリｰ, 54,大野拓,, 63,*  2,*  3, 4,  6.4, ①①, 1,14, オウケンウッド,,石神深,,,,, 2,  3.0,①①①, 1, 2,Ｂワイルドドラゴン, 69,蛯名正,, 70,*  1,   9, 1,  2.0, ①①, 1,13,Ｆナムラオウドウ, 85,池添謙,, 86,   7,* 16, 5, 16.3,⑫⑪⑪
 2,10,Ｂクレバｰパルマ, 57,内田博, 0.8, 59,   1,*  0, 1,  3.7, ⑨⑦, 2,11, ナイク,,江田勇,203.7,,,, 9, 33.2,⑤④④, 2, 9,Ａジェベルムｰサ, 69,柴山雄, 0.2, 68,  -3,* 14, 3,  7.1, ⑪⑪, 2, 4,Ｄロｰドエフォｰル, 87,柴山雄, 0.1, 84,* 11,   7,13,132.1,⑤⑤⑤
 3,11,Ｆアイムオンファイア, 47,柴田善, 1.6, 49,*  2, -11, 6, 10.8, ②②, 3, 5, ヒアズルッキング,,山本康,203.9,,,, 4, 14.0,⑧⑤⑤, 3,10,Ｃモリトリュウコ, 69,武士沢, 0.4, 70,  -4,* 15, 7, 13.5, ⑬⑬, 3, 6,Ｉスｰパｰムｰン, 81,ペリエ, 0.3, 82,   7,  11, 4,  5.2,⑩⑨⑩
 4, 1,Ｅハｰツオブテキサス, 48,横山典, 2.2, 45,   0, -14, 5,  7.7, ③⑤, 4,13, アバディ,,高嶋活,204.1,,,, 7, 21.9,②②②, 4, 6,Ｆバイタルフォルム, 64,横山典, 1.0, 62,  -4,   8,10, 36.2, ⑫⑫, 4,10,Ａミエノキセキ, 95,内田博, 0.4, 81,   7,  11, 2,  4.0,⑬⑬⑬
 5, 7,Ｃオメガラヴィｰタ, 54,岩田康, 2.2, 47,   1, -13, 3,  5.3, ④⑥, 5, 6, シャガｰル,,五十嵐,204.1,,,, 3,  6.4,④⑦⑦, 5,11,Ｋヤンキｰソヴリン, 56,ムｰア, 1.0, 62,  -1,   4, 2,  5.4, ⑩⑦, 5,12,Ｈシャドウパｰティｰ, 82,ムｰア, 0.4, 82,   5,* 14, 3,  4.0,⑭⑭⑭
 6, 4,Ｌポエティックタｰン, 38,蛯名正, 2.5, 45,  -3, -10, 8, 36.7, ⑪⑫, 6, 3, ノｰブルエｰス,,小野寺,204.9,,,,10,105.4,⑪⑩⑩, 6, 3,Ｅステラジアン, 65,大庭和, 1.2, 61,   0,   1, 6, 13.5, ③④, 6,15,Ｋニシノジャブラニ, 80,スミヨ, 0.5, 79,   8,   5, 8, 24.5,⑨⑩⑨
 7,12,Ｊマキノクィｰン, 41,浜中俊, 2.6, 44,*  1, -18,11,110.9, ⑦④, 7,12, リキアイクロフネ,,横山義,205.0,,,, 5, 15.0,⑨⑨⑨, 7,13,Ｍラゴディラゴライ, 49,北村宏, 1.2, 60,*  1,   1,13,169.1, ④③, 7,16,Ｇサフランディライト, 83,岩田康, 0.6, 80,   6,* 13, 7, 23.5,⑮⑮⑮
 8,14,Ｋスノｰドロップ, 40,柴田大, 2.6, 43,  -1, -14, 7, 13.6, ⑥⑧, 8, 2, カシノピストン,,平沢健,205.1,,,, 6, 17.2,③③③, 8, 5,Ｊアルマベルヴァ, 57,内田博, 1.4, 60,  -1,   1,11, 54.2, ⑥⑨, 8, 3,Ｅプレミアムタイム, 87,横山典, 1.0, 71,* 11, -10, 6, 20.0,③③③
 9, 3,Ｍポンマリｰ, 32,横山和, 3.2, 43, -12,* -1,13,113.6, ⑯⑯, 9, 1, ニシノファブレッド,,浜野谷,205.3,,,, 1,  2.3,⑥⑧⑧, 9, 1,Ｉマｰクスマン, 58,池添謙, 1.5, 60,  -1,   0,12,154.0, ⑤⑤, 9, 1,Ｍカネトシパサｰジュ, 73,蛯名正, 1.2, 72,   9,  -5,14,167.8,⑦⑦⑦
10,13,Ａスタｰシンフォニｰ, 60,ウィリ, 3.5, 37,*  1, -27, 2,  4.3, ⑤③,10,10, アミフジガガ,,草野太,206.1,,,,12,196.2,⑦⑥⑥,10, 4,Ｌツクバリンカｰン, 55,柴田善, 1.7, 55,*  0,  -5, 5, 13.5, ②②,10, 5,Ｐマイネルクロｰバｰ, 33,津村明, 1.2, 72,   7,  -1,16,381.0,⑪⑫⑫
11, 9,Ｏナトゥｰラ, 28,田中博, 3.6, 38,  -2, -20,16,143.7, ⑫⑬,11, 7, タトゥｰン,,蓑島靖,208.6,,,,13,203.0,⑫⑪⑪,11, 8,Ｈマイアイポイント, 61,松岡正, 1.7, 57,  -2,   0, 8, 26.7, ⑧⑧,11, 8,Ｊメイブリｰズ, 81,柴田善, 1.2, 72,   8,  -5, 9, 34.7,⑧⑧⑧
12, 8,Ｎグｰタッチ, 29,村田一, 3.6, 37,  -6, -14,14,118.3, ⑮⑮,12, 9, バンクｰバｰリズム,,池崎祐,216.5,,,,14,244.9,⑬⑬⑬,12, 7,Ｄファイブタブレット, 66,デムｰ, 1.8, 53,  -2,   0, 4, 11.8, ⑨⑩,12,11,Ｂステラウインド, 92,北村宏, 1.2, 70,* 11, -12, 1,  3.9,④④④
13, 6,Ｈノｰブルダンス, 46,大庭和, 3.7, 37,  -3, -20,12,111.6, ⑩⑪,13, 8, トｰセンモｰション,,高野和,219.1,,,,11,145.1,⑭⑭⑭,13,12,Ｇデルマヌラリヒョン, 62,浜中俊, 1.9, 56,  -1,  -4, 9, 29.5, ⑦⑥,13, 7,Ｎステアトゥヘヴン, 72,吉田豊, 1.3, 68,* 12, -17,12, 78.3,①①①
14,15,Ｐアンプｰルトゥ, 18,西村太, 4.6, 27,  -2, -30,15,132.8, ⑬⑩,14, 4, ダブルレインボｰ,,大江原,220.4,,,, 8, 29.6,⑩⑫⑫,,,,,,,,,,,,,14, 2,Ｃルネッタアスｰル, 88,ウィリ, 1.5, 66,* 11, -17,11, 44.0,②②②
15, 5,Ｉピｰコックグリｰン, 46,梶晃啓, 5.7, 23,  -4, -37, 9, 57.7, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,15, 9,Ｌコアレスドラｰド, 74,松岡正, 1.8, 72,   2,   4,10, 40.3,⑯⑯⑯
16,16,Ｇソンヨン, 46,三浦皇, 7.4, 14,  -2, -54,10, 60.3, ⑧⑨,,,,,,,,,,,,,,,,,,,,,,,,,16,14,Ｏカズノタイショウ, 64,江田照, 3.5, 50,  10, -42,15,372.2,⑥⑥⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:-1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:-3),,,,,,,,,,,
単勝:640円 複勝:02=220円 10=150円 11=350円 枠連:620円,,,,,,,,,,,,"単勝:300円 複勝:14=150円 11=400円 05=310円 枠連:1,330円",,,,,,,,,,,,単勝:200円 複勝:02=120円 09=220円 10=320円 枠連:610円,,,,,,,,,,,,"単勝:1,630円 複勝:13=500円 04=2,800円 06=230円 枠連:10,290円",,,,,,,,,,,
"馬連:1,130円 ワイド:02-10=390円 02-11=1,410円 10-11=910円",,,,,,,,,,,,"馬連:4,080円 ワイド:11-14=1,050円 05-14=840円 05-11=2,210円",,,,,,,,,,,,"馬連:800円 ワイド:02-09=390円 02-10=590円 09-10=1,500円",,,,,,,,,,,,"馬連:87,470円 ワイド:04-13=16,980円 06-13=1,580円 04-06=10,140円",,,,,,,,,,,
"馬単:2,240円 3連複:4,540円 3連単:24,520円",,,,,,,,,,,,"馬単:6,430円 3連複:12,830円 3連単:51,610円",,,,,,,,,,,,"馬単:1,300円 3連複:2,680円 3連単:9,600円",,,,,,,,,,,,"馬単:126,540円 3連複:157,980円 3連単:948,980円",,,,,,,,,,,
■ 2R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 5R  芝1600m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1600m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  芝1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ東京,,,,,,,,,,,,,,,,,,,,,,,,2012ﾌｧﾝﾀｽﾃｨｯｸ ｼﾞｮｯｷｰｽﾞ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｌインパルスヒｰロｰ, 43,田中勝,, 59,  -9,*  3, 2,  6.2, ⑪⑩, 1,12, クラウンロゼ,---,三浦皇,, 50,*-24,   3,10, 25.4, ②②, 1,10,Ｅケイアイアポロン, 75,内田博,, 78,   8,*  7, 6, 15.6, ⑨⑧, 1, 9,Ｄブラボｰスキｰ, 86,山口勲,, 87,  12,   6, 6, 13.4, ③③
 2, 4,Ｈケイアイホクトセイ, 49,ビュイ, 0.0, 60, -11,*  4,10, 22.4, ⑩⑪, 2, 1, ビｰフィットウォｰ,---,ビュイ, 0.2, 49, -28,   6, 7, 16.9, ⑤⑥, 2,16,Ｇナムラグｰテン, 74,横山典, 0.2, 76,   3,* 14, 9, 37.9, ⑯⑯, 2,15,Ｇルリニガナ, 82,ムｰア, 0.2, 86,* 18,  -4,11, 31.6, ②②
 3,15,Ａマカゼコイカゼ, 59,横山典, 0.1, 59, -11,*  5, 4,  7.2, ⑬⑬, 3, 2, ベストブレｰン,---,内田博, 0.2, 48,*-26,   3, 6, 12.7, ③③, 3, 3,Ｆニシノゲイナｰ, 74,シュタ, 0.5, 75,  10,   2, 8, 32.8, ⑤⑥, 2, 2,Ｉウエストエンド, 81,蛯名正, 0.2, 85,  10,   6, 4,  7.0, ⑤④
 4,12,Ｆマイネライムライト, 53,柴田大, 0.3, 53,* -4,  -9, 9, 15.1, ②②, 4, 7, デンカノホウトウ,---,田中博, 0.3, 44,*-24,  -3, 9, 24.2, ①①, 4,14,Ｍゴｰルデンクラウン, 66,ムｰア, 0.5, 74,   9,   0, 5, 13.0, ⑦④, 4,10,Ａメジャｰアスリｰト, 91,浜中俊, 0.2, 83,   4,* 15, 5,  9.5, ⑭⑭
 5, 6,Ｇテンミライ, 51,ムｰア, 0.3, 55,  -9,  -1, 8, 10.5, ⑧⑧, 5, 9, シンボリパソドブレ,---,柴田善, 0.5, 44, -28,   1,13, 59.0, ⑧⑦, 5,15,Ｊコスモシャンハイ, 71,松岡正, 0.6, 72,* 10,  -1, 4, 13.0, ④③, 5, 6,Ｅカイシュウコロンボ, 84,シュタ, 0.2, 84,   5,* 14, 8, 23.4, ⑪⑬
 6,16,Ｂイヴピアジェ, 58,蛯名正, 0.4, 51,* -5,  -9, 3,  6.2, ③③, 6, 6, モモトンボ,---,北村宏, 0.5, 50, -34,* 13,11, 35.2, ⑭⑭, 6,13,Ｂサトノレオパｰド, 77,ペリエ, 0.7, 72,* 11,  -4, 1,  2.0, ①①, 6, 3,Ｂプランスデトワｰル, 90,ウィリ, 0.3, 83,   9,   7, 1,  3.3, ⑧⑧
 7,17,Ｄマイネルルｰクス, 57,丹内祐, 0.4, 53,  -8,  -5, 6,  9.3, ⑥⑥, 7,11, ラッキｰチケット,---,ウィリ, 0.6, 40, -27,  -2, 3,  4.6, ⑥④, 7, 4,Ｄハｰコット, 76,ビュイ, 0.9, 71,   9,  -1, 2,  3.8, ⑥⑦, 7, 7,Ｆトゥザサミット, 82,ビュイ, 0.4, 82,   4,* 13, 9, 23.8, ⑮⑮
 8, 2,Ｃムｰドティアラ, 58,北村宏, 0.5, 52,  -9,  -4, 5,  8.5, ⑦⑦, 8,13, シンクロニシティ,---,宮崎北, 0.6, 46, -33,*  7, 2,  4.6, ⑪⑫, 8,11,Ｏガッテンキャンパス, 60,杉原誠, 1.0, 71,   6,   2,15,204.0, ⑫⑫, 8, 4,Ｊシルクウェッジ, 81,スミヨ, 0.5, 81,  10,   3, 7, 18.6, ⑥⑥
 9, 9,Ｏアズｰリ, 33,岩田康, 0.8, 53, -16,*  4,16,176.8, ⑰⑰, 9,17, エバｰダンシング,---,岩田康, 0.9, 37,*-25,  -7, 5, 12.1, ④⑤, 9, 5,Ｈガルビスティｰ, 73,田中勝, 1.1, 69,   5,   3,11, 71.7, ⑭⑬, 9, 5,Ｃエｰシンミズｰリ, 87,内田博, 0.6, 80,   8,   5, 3,  5.9, ⑨⑨
10, 1,Ｍウインエスペランサ, 40,石橋脩, 0.8, 45,* -3, -17,14,125.0, ①①,10,15, ファミｰユ,---,横山典, 0.9, 44, -37,* 10, 4,  6.8, ⑯⑯,10, 9,Ｋセイントチャンス, 71,北村宏, 1.1, 69,   7,   0,10, 49.6, ⑪⑪,10, 8,Ｏニンジャ, 75,パｰト, 0.7, 78,   5,   7,13, 52.7, ⑬⑫
11, 8,Ｊトクラットリバｰ, 47,シュタ, 0.8, 49, -12,  -5, 1,  5.6, ⑫⑫,11, 3, ピュアブロッサム,---,田中勝, 1.0, 39, -30,  -2,12, 41.7, ⑨⑨,11, 1,Ｃシルクグラサｰジュ, 77,大野拓, 1.2, 70,   4,   4, 7, 26.7, ⑮⑮,11, 1,Ｎアラフネ, 75,柴田善, 1.0, 75,   6,   2,10, 27.4, ⑫⑪
12, 3,Ｑサンマルスピリット, 17,小島太, 0.9, 45,  -7, -13,17,368.9, ④④,12, 4, ヤマニンバニｰユ,---,柴山雄, 1.0, 41, -32,   2,16,211.8, ⑬⑪,12, 8,Ｉシンボリスウィフト, 72,パｰト, 1.3, 68,* 10,  -7,12, 98.7, ③②,12,12,Ｈクリｰンエコロジｰ, 81,岩田康, 1.1, 74,  10,  -5, 2,  5.6, ⑦⑦
13, 7,Ｅアルピナブルｰ, 54,ウィリ, 1.1, 43,  -9, -12, 7, 10.2, ⑨⑨,13,16, デンコウアカツキ,---,蛯名正, 1.2, 39, -34,   3, 1,  4.2, ⑮⑮,13,12,Ａインディｰグラブ, 79,蛯名正, 1.3, 70,   8,  -2, 3,  8.6, ⑧⑩,13,14,Ｌサウンドバリアｰ, 76,ムルタ, 1.2, 72,   7,  -4,14, 60.4, ⑩⑩
14,10,Ｉベストバニヤン, 49,松岡正, 1.2, 46, -13,  -8,11, 29.9, ⑮⑯,14, 8, ミススタｰレｰン,---,西村太, 1.2, 35, -28,  -7,17,314.9, ⑦⑧,14, 6,Ｌショウナンガｰデン, 68,柴田善, 1.5, 67,   5,   0,14,145.3, ⑬⑭,14,13,Ｍエスカｰダ, 75,デムｰ, 1.4, 70,  11, -11,15,140.0, ④⑤
15,13,Ｋネオドラゴン, 44,内田博, 1.2, 42,  -6, -17,13, 59.0, ⑤⑤,15,10, エアフォｰゼ,---,浜中俊, 1.5, 33, -33,  -5, 8, 20.4, ⑫⑬,15, 2,Ｎトｰアボンジョルノ, 64,西田雄, 2.1, 62,   8, -10,16,333.2, ⑩⑨,15,11,Ｋカトルズリップス, 81,池添謙, 2.4, 59,* 18, -34,12, 32.2, ①①
16,14,Ｎイフウドウドウ, 34,三浦皇, 1.4, 43, -13, -10,15,148.2, ⑯⑮,16,18, ハｰトオブキナコ,---,池添謙, 3.5,  2, -30, -39,15,184.6, ⑩⑩,16, 7,Ｐサマｰティアラ, 58,丸山元, 3.9, 51,   9, -27,13,140.9, ②⑤,,,,,,,,,,,,
17, 5,Ｐフォｰジドホウオｰ, 19,田面木, 1.7, 39, -14, -13,12, 57.7, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,Ｒカイカマヒネ, 10,黛弘人, 4.6,  7, -19, -44,18,464.4, ⑱⑱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
