12年 9月23日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 9月23日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 4R  ダ1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2000m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾑｰﾝﾗｲﾄﾊﾝﾃﾞｷｬｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｂプレイズエタｰナル, 57,池添謙,, 66,  -3,*  1, 1,  2.6, ④⑤, 1, 5,Ａピラミッド, 68,福永祐,, 64,  -6,*  6, 1,  2.6, ⑫⑪, 1,11,Ｆメロｰト, 73,国分優,, 76,   6,*  7, 4,  9.6, ⑭⑬, 1, 2,Ｂアドマイヤタイシ, 84,浜中俊,, 79,   9,   6, 2,  5.2,④④④
 2, 1,Ｅケントヒｰロｰ, 51,国分優, 0.5, 58,  -9,*  1, 3,  4.3, ⑦⑨, 2, 4,Ｂトウカイメリｰ, 65,浜中俊, 0.0, 65,  -1,   1, 2,  3.5, ⑤⑤, 2,18,Ｋフレンチボウ, 68,和田竜, 0.2, 72,* 12,  -6, 7, 14.2, ④③, 2, 3,Ｆエドノヤマト, 81,幸英明, 0.0, 78,  12,  -2, 5, 15.0,②②②
 3, 6,Ｈサｰシスリｰフ, 44,幸英明, 0.5, 62,*  1, -10, 6, 26.7, ①①, 3, 7,Ｊシゲルポンカン, 51,内田博, 0.1, 63,*  1,  -3, 7, 19.4, ①①, 3, 8,Ｐレッドキングダム, 56,四位洋, 0.2, 74,   5,*  7,13, 58.7, ⑮⑮, 3, 5,Ｃアロマティコ, 83,川須栄, 0.0, 81,   5,* 16, 1,  1.6,⑩⑩⑨
 4, 5,Ｃバイオレットムｰン, 54,太宰啓, 0.6, 56,  -7,* -3, 5, 11.6, ⑧⑦, 4, 1,Ｇスピアナｰト, 58,川田将, 0.2, 63,  -1,  -1, 5, 14.8, ⑨⑥, 4, 1,Ｉアドマイヤカｰリン, 69,川田将, 0.2, 73,  11,  -4, 8, 17.8, ③④, 4, 8,Ｇマナクｰラ, 81,川田将, 0.2, 78,   8,   6, 6, 23.1,⑧⑥⑥
 5, 4,Ａジンセイハオマツリ, 57,浜中俊, 0.8, 56,  -1, -11, 2,  3.7, ③③, 5, 6,Ｃジョビアｰレ, 63,小牧太, 0.3, 62,  -8,*  6, 3,  5.3, ⑭⑬, 5,14,Ｃエメラルドヴァレｰ, 76,藤田伸, 0.3, 72,  10,  -1, 5, 12.3, ⑨⑨, 5,10,Ｊメイショウサミット, 72,和田竜, 0.3, 72,* 17, -18, 9, 36.9,①①①
 6, 3,Ｄハナズインパルス, 53,川須栄, 1.1, 50,  -7,  -9, 4,  7.4, ⑥⑥, 6, 3,Ｅテラノココロ, 60,藤田伸, 0.5, 62,  -1,  -3, 4, 13.6, ④④, 6, 3,Ｈルナフォンタｰナ, 70,秋山真, 0.3, 71,   9,  -2,12, 36.8, ⑦⑦, 6, 1,Ｈヤマカツゴｰルド, 80,松山弘, 0.3, 76,   5,  11, 8, 32.8,⑦⑧⑧
 7, 7,Ｉキタノヘイロｰ, 43,中井裕, 1.2, 48,  -9,  -8, 9, 43.4, ⑩⑩, 7, 8,Ｆマルヨフレンドリｰ, 60,小林慎, 0.5, 60,  -3,  -2,11, 52.8, ⑧⑦, 7, 5,Ｂレイテッド, 77,藤岡佑, 0.3, 73,   6,   3, 9, 28.2, ⑪⑪, 7, 7,Ｉワルキュｰレ, 76,武豊  , 0.4, 75,   6,   5, 4, 12.8,⑤⑤⑤
 8,11,Ｇクｰルナミ, 47,小林徹, 1.8, 45,  -1, -23,12,258.6, ⑤④, 8,16,Ｄコイスルオトメ, 61,水口優, 0.6, 58,* -1,  -6,10, 36.2, ③③, 8,17,Ａヒットメｰカｰ, 78,太宰啓, 0.3, 71,   9,  -1, 2,  4.0, ⑩⑩, 8, 9,Ｅメルヴェイユドｰル, 81,酒井学, 0.5, 75,   6,   5, 3,  7.7,⑥⑦⑦
