12年10月 7日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年10月 7日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2910m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■10R  芝2000m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 9,14,Ｌキュウシュウソダチ, 34,菱田裕, 2.2, 37, -14, -14,13,226.6, ⑪⑪, 9, 4, ヒストリッドタウン,,田村太,202.5,,,,13,162.3,⑫⑪⑪, 9,13,Ｍマコトカリバｰン, 34,酒井学, 1.6, 62,   3,  -4,10,111.4,⑧⑩⑩, 9, 7,Ｇエｰシンジャッカル, 78,安藤勝, 2.7, 63,   4,  -8, 4,  7.1,⑨⑨⑨
10,12,Ｆジョｰサｰヴ, 47,松山弘, 2.2, 37, -12, -15, 5, 16.3, ⑧⑨,10,14, ホクトスルタン,,西谷誠,203.4,,,, 2,  3.5,①①①,10, 7,Ｉスピアナｰト, 66,高倉稜, 1.7, 61,   0,   1, 8, 34.1,⑬⑬⑫,,,,,,,,,,,,
11,15,Ｉヤマニンジェルブ, 41,和田竜, 2.5, 35, -11, -18,11,123.9, ⑨⑥,11,12, メイショウシャイン,,小坂忠,203.8,,,, 6, 14.1,⑨⑫⑬,11,11,Ｇケンブリッジアリス, 66,松山弘, 2.0, 57,*  6, -12, 7, 22.5,⑤③③,,,,,,,,,,,,
12, 8,Ｊラプタｰクルｰズ, 41,佐藤哲, 2.7, 32, -15, -16, 8, 48.5, ⑬⑬,12, 2, シゲルブンタン,,黒岩悠,204.1,,,,12,159.6,⑬⑬⑫,12, 1,Ｋアラタマユニバｰス, 50,難波剛, 2.1, 58,   2,  -5,12,253.4,⑪⑪⑪,,,,,,,,,,,,
13, 6,Ｋシゲルウサギザ, 36,国分恭, 2.7, 34, -15, -16,14,383.2, ⑭⑭,13,13, スズカミラクル,,林満明,204.9,,,,14,230.1,⑪⑩⑩,13, 9,Ｌウエストヒュｰモア, 50,荻野琢, 2.8, 54,   1,  -9,13,255.7,⑫⑫⑬,,,,,,,,,,,,
14, 3, カイザｰカフェ,---,藤田伸, 2.9, 32, -15, -18, 9, 49.9, ⑫⑫,14, 1, ビコｰクラウン,,森一馬,207.4,,,,11,107.3,⑭⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,
15,11,Ｎサニｰサイドヒル, 24,松田大, 4.6, 14, -11, -38,14,383.2, ⑦⑧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-2),,,,,,,,,,,
単勝:830円 複勝:07=190円 09=110円 01=200円 枠連:540円,,,,,,,,,,,,"単勝:2,030円 複勝:09=490円 06=240円 05=290円 枠連:2,150円",,,,,,,,,,,,単勝:790円 複勝:06=160円 04=120円 05=110円 枠連:410円,,,,,,,,,,,,単勝:270円 複勝:08=110円 05=160円 03=130円 枠連:700円,,,,,,,,,,,
馬連:560円 ワイド:07-09=290円 01-07=660円 01-09=300円,,,,,,,,,,,,"馬連:4,430円 ワイド:06-09=1,200円 05-09=2,630円 05-06=930円",,,,,,,,,,,,"馬連:1,100円 ワイド:04-06=350円 05-06=300円 04-05=160円",,,,,,,,,,,,馬連:740円 ワイド:05-08=260円 03-08=210円 03-05=320円,,,,,,,,,,,
"馬単:1,780円 3連複:990円 3連単:7,790円",,,,,,,,,,,,"馬単:11,530円 3連複:10,690円 3連単:94,180円",,,,,,,,,,,,"馬単:2,500円 3連複:500円 3連単:4,860円",,,,,,,,,,,,"馬単:1,270円 3連複:680円 3連単:3,430円",,,,,,,,,,,
■ 2R  芝1600m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 5R  芝1800m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  芝1600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1200m 3歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,夕刊ﾌｼﾞ杯ｵﾊﾟｰﾙｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａバイオレットムｰン, 52,太宰啓,, 47,* 11, -29, 5, 10.6, ①①, 1, 5, キズナ,---,佐藤哲,, 55, -32,* 15, 1,  2.0, ④④, 1,10,Ｌマルカファイン, 66,国分恭,, 81,* 11,   2,11, 36.1, ①①, 1, 5,Ｃテイエムオオタカ, 84,藤田伸,, 85,*  2,  10, 1,  2.7, ①①
 2, 7,Ｄグッドレインボｰ, 48,藤岡佑, 0.1, 49,   6, -18, 1,  1.8, ⑤④, 2, 2, リジェネレｰション,---,川田将, 0.3, 51, -32,  11, 2,  2.3, ⑤⑤, 2,17,Ｃタマモマｰブル, 75,川須栄, 0.2, 80,* 10,   2, 6, 18.7, ⑤④, 2, 4,Ｇエｰシンホワイティ, 79,松山弘, 0.0, 86,  -4,* 16, 5, 12.2, ⑧⑦
 3, 8,Ｌウォｰタｰチュｰン, 28,酒井学, 0.3, 46,   4, -20, 7, 29.6, ⑥⑥, 3, 1, キングレジェンド,---,和田竜, 0.3, 46,*-29,   5, 3,  6.4, ①①, 3, 4,Ｍメイショウジェｰン, 64,藤田伸, 0.3, 79,*  8,   2, 5, 16.0, ③③, 3,10,Ｉマコトナワラタナ, 78,酒井学, 0.1, 86,  -9,* 20, 9, 21.8, ⑭⑭
 4,13,Ｉスプリングシャトル, 40,勝浦正, 0.6, 42,   1, -18, 9, 68.6, ⑩⑩, 4, 3, ダイコウキ,---,国分恭, 0.5, 43,*-31,   3, 5, 25.1, ②②, 4,12,Ｂタｰフェル, 76,和田竜, 0.4, 77,   7,   2, 3,  6.9, ⑥⑤, 4,11,Ｂサドンストｰム, 88,勝浦正, 0.1, 84,  -4,  14, 4,  6.7, ⑨⑧
 5,10,Ｋケイアイレオｰネ, 35,幸英明, 0.6, 44,  -2,*-14,10, 78.7, ⑫⑪, 5, 7, ミスズブライアンズ,---,幸英明, 0.7, 43,*-30,   2, 7, 52.5, ③③, 5,13,Ｋオリｰブジュエル, 66,幸英明, 0.6, 77,   1,* 10, 7, 19.9, ⑰⑪, 5,15,Ｅツルマルレオン, 82,川須栄, 0.1, 85,  -5,* 16, 6, 13.4, ⑦⑩
 6, 1,Ｍウイニングスタｰ, 15,松山弘, 0.7, 42,  -5,* -9, 6, 24.1, ⑬⑬, 6, 4, サトノフェニックス,---,松山弘, 1.1, 39, -35,   3, 4, 19.3, ⑦⑥, 6,11,Ｄロｰドエアフォｰス, 73,鮫島良, 0.7, 73,   7,  -2, 9, 23.1, ④⑥, 6, 6,Ｄシュプリｰムギフト, 83,荻野琢, 0.2, 81,*  1,   9, 3,  6.0, ②②
 7, 6,Ｃシゲルペガススザ, 48,国分恭, 0.8, 40,   7, -31, 8, 37.8, ③③, 7, 6, シゲルカジキザ,---,中井裕, 1.3, 36, -33,  -1, 6, 41.7, ⑥⑦, 7, 2,Ｅアルトゥバン, 72,高倉稜, 0.8, 73,   3,   4, 8, 20.7, ⑬⑫, 7, 7,Ｈシゲルスダチ, 78,高倉稜, 0.3, 83,  -4,  14, 7, 14.5, ⑩⑪
 8, 4,Ｇグロｰブ, 44,佐藤哲, 0.8, 41,   3, -24, 4,  7.8, ⑧⑧,,,,,,,,,,,,, 8, 9,Ｆダノンドリｰム, 70,太宰啓, 0.8, 72,   7,  -2, 2,  4.2, ⑨⑦, 8, 9,Ｆアウトクラトｰル, 81,太宰啓, 0.3, 82,  -7,* 16,13,152.5, ⑬⑬
 9, 3,Ｆマイネルフィエスタ, 45,中井裕, 1.1, 36,  -3, -20,12,122.2, ⑪⑫,,,,,,,,,,,,, 9,14,Ｈオｰシャンビｰナス, 69,川田将, 0.8, 75,   0,* 10, 4,  8.3, ⑱⑰, 9, 1,Ｋトゥニｰポｰト, 76,鮫島良, 0.4, 81,  -6,  13,12, 97.9, ⑫⑨
10,12,Ｊロｰドレグルス, 37,川田将, 1.4, 34,* 10, -46, 2,  5.7, ②②,,,,,,,,,,,,,10,15,Ｑトｰアディアマンテ, 56,国分優, 1.0, 71,* 10, -11,17,235.7, ②②,10,13,Ａアンシェルブルｰ, 88,和田竜, 0.4, 79,*  0,   7, 2,  5.4, ③③
11, 9,Ｂワｰルドリｰヴァ, 50,川須栄, 1.5, 33,   3, -34, 3,  7.4, ⑨⑨,,,,,,,,,,,,,11, 8,Ｊクレムリンシチｰ, 67,酒井学, 1.1, 69,   4,  -2,15,102.4, ⑫⑭,11, 8,Ｌビウイッチアス, 75,川田将, 0.5, 79,  -1,   7, 8, 17.7, ④④
12,11,Ｈハンドリング, 42,国分優, 1.6, 33,   6, -40,11, 87.8, ⑦⑤,,,,,,,,,,,,,12, 7,Ｒキクカバウンダｰ, 56,川島信, 1.1, 72,   1,   4,18,279.2, ⑭⑯,12,14,Ｎスプラッシュエンド, 71,国分優, 0.7, 77,  -6,   9,15,211.2, ⑪⑫
13, 5,Ｅキリノトップラン, 46,和田竜, 4.8,-12,   5, -87,13,189.2, ④⑦,,,,,,,,,,,,,13,16,Ｐリントス, 57,藤岡佑, 1.1, 71,   3,   1,16,133.4, ⑮⑮,13, 2,Ｏナイアｰド, 68,四位洋, 0.8, 74,  -2,   4,11, 83.4, ⑥⑤
,,,,,,,,,,,,,,,,,,,,,,,,14, 6,Ｇマナウス, 69,荻野琢, 1.2, 66,   2,  -2,10, 27.0, ⑪⑬,14,12,Ｍケイアイアストン, 75,幸英明, 1.0, 72,  -1,   0,10, 78.2, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,15, 5,Ｎカイルアロマンス, 59,勝浦正, 1.4, 65,   5,  -9,13, 71.8, ⑧⑨,15, 3,Ｊベイリングボｰイ, 78,渡辺薫, 1.0, 73, -10,   9,14,178.5, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,16,18,Ｉシルクプラズマ, 68,中井裕, 1.5, 64,   5, -11,12, 69.9, ⑩⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17, 1,Ｏサラロｰサ, 59,佐藤哲, 1.6, 65,   0,  -2,14, 84.0, ⑯⑱,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18, 3,Ａタガノリバレンス, 80,松山弘, 2.4, 52,   5, -24, 1,  2.7, ⑦⑧,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-17 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,
"単勝:1,060円 複勝:02=280円 07=110円 08=480円 枠連:1,090円",,,,,,,,,,,,単勝:200円 複勝:05=110円 02=120円 枠連:0円,,,,,,,,,,,,"単勝:3,610円 複勝:10=890円 17=440円 04=670円 枠連:2,990円",,,,,,,,,,,,"単勝:270円 複勝:05=140円 04=340円 10=450円 枠連:1,620円",,,,,,,,,,,
"馬連:1,020円 ワイド:02-07=460円 02-08=3,240円 07-08=810円",,,,,,,,,,,,馬連:170円 ワイド:02-05=110円 01-05=140円 01-02=150円,,,,,,,,,,,,"馬連:27,530円 ワイド:10-17=6,770円 04-10=6,510円 04-17=5,430円",,,,,,,,,,,,"馬連:1,620円 ワイド:04-05=670円 05-10=1,040円 04-10=2,170円",,,,,,,,,,,
"馬単:2,820円 3連複:7,660円 3連単:47,760円",,,,,,,,,,,,馬単:320円 3連複:190円 3連単:570円,,,,,,,,,,,,"馬単:63,630円 3連複:149,420円 3連単:950,280円",,,,,,,,,,,,"馬単:2,610円 3連複:10,280円 3連単:45,550円",,,,,,,,,,,
■ 3R  ダ1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 6R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 9R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■12R  ダ1400m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,円山特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2, ブルｰボンボヤｰジ,---,太宰啓,, 55,  -4,* -5, 9, 43.0,⑨⑥③, 1,13,Ｃアフリカンハンタｰ, 72,川田将,, 76,   6,*  6, 1,  3.0, ④③, 1, 7,Ａアドマイヤサガス, 84,川田将,, 86,* 14,   7, 5,  7.5, ②②, 1, 4,Ａラガｰリンリン, 81,松山弘,, 76,* 13,   2, 5, 11.3, ①①
 2, 8, ハｰデス,---,藤岡佑, 0.2, 54,* -1, -12, 5,  8.1,①①①, 2,11,Ａタイキガラハッド, 77,菱田裕, 0.2, 74,*  9,   0, 3,  3.8, ①①, 2, 5,Ｂウォｰタｰルルド, 83,酒井学, 0.0, 86,  11,* 10, 1,  4.4, ⑤④, 2,12,Ｈラパヌイ, 74,四位洋, 0.1, 76,   9,*  6, 2,  3.2, ⑦⑥
 3, 5, カシュクｰル,---,川須栄, 1.3, 47,* -2, -19, 4,  6.0,②②②, 3,12,Ｂキクノフレヴァン, 77,和田竜, 0.3, 74,*  8,   2, 2,  3.1, ②②, 3,11,Ｊナガラオリオン, 78,国分優, 0.4, 82,   9,*  9, 4,  6.0, ⑧⑧, 3,16,Ｎデンファレ, 70,的場勇, 0.2, 75,  10,   3, 8, 21.9, ③③
 4, 7, アルペジオ,---,幸英明, 1.5, 45,  -6, -14, 8, 33.4,⑧⑧⑥, 4, 8,Ｄジャマイカジョｰ, 71,酒井学, 0.3, 73,   0,*  9, 5, 12.5, ⑧⑤, 4, 6,Ｃナリタスプリング, 82,高倉稜, 0.8, 79,  10,   4, 2,  4.4, ⑦⑦, 4, 7,Ｃビナスイｰト, 77,藤岡佑, 0.2, 75,* 12,   1, 1,  2.8, ②②
 5, 1, ダンツアンタレス,---,和田竜, 2.0, 42,  -4, -22, 7, 17.8,⑦④④, 5, 2,Ｆメイショウドルセｰ, 70,幸英明, 0.7, 69,   6,   0, 4,  9.5, ③④, 5, 9,Ｇワイドバッハ, 79,藤岡佑, 0.8, 79,   6,* 10, 3,  5.9, ⑬⑬, 5, 6,Ｂビタｰスウィｰト, 78,酒井学, 0.4, 71,   5,*  9, 3, 10.0, ⑭⑫
 6, 3, ケイキカネタヤス,---,松山弘, 2.7, 37,  -8, -21, 3,  5.5,④⑨⑧, 6, 4,Ｅワンダｰゴヴェルノ, 71,水口優, 1.1, 66,   0,   2, 6, 17.3, ⑦⑨, 6, 8,Ｅアマノレインジャｰ, 79,国分恭, 0.9, 78,  12,   1, 6, 15.5, ④⑤, 6, 8,Ｏホホヲヨセテ, 67,幸英明, 0.4, 72,   8,*  6,14,145.0, ⑪⑧
 7, 6, シゲルアンドロメダ,---,川田将, 3.9, 30,  -4, -39, 1,  2.9,⑤③⑤, 7,15,Ｈモズギャラクシｰ, 64,国分恭, 1.4, 62,   1,  -2, 7, 32.5, ⑥⑦, 7, 4,Ｉリリｰファイアｰ, 78,松山弘, 1.0, 77,   7,   6,10, 22.8, ⑨⑨, 7,15,Ｋトップオブザヘヴン, 72,太宰啓, 0.5, 71,   7,   5, 9, 22.7, ⑨⑩
 8,10, バｰレスク,---,藤田伸, 6.1, 23,  -5, -54, 2,  4.2,⑥⑦⑦, 8, 1,Ｌリョウラン, 60,荻野琢, 1.5, 62,  -2,   0,14,205.7, ⑪⑪, 8,14,Ｆホクセツキングオｰ, 79,藤田伸, 1.1, 77,* 13,  -2, 9, 19.9, ③③, 8, 9,Ｇアｰトオブビｰン, 74,国分恭, 0.7, 70,  10,   0, 6, 12.6, ⑤⑤
 9, 9, サチノザベスト,---,松田大, 6.6,  6,  -5, -60, 6, 10.8,③⑤⑨, 9,14,Ｉカシノチョッパｰ, 63,難波剛, 1.5, 61,  -1,  -1,16,266.0, ⑨⑩, 9, 2,Ｄスガノメダリスト, 80,四位洋, 1.3, 75,   3,* 10, 7, 15.8, ⑭⑭, 9, 1,Ｌスイリンカ, 71,中井裕, 0.8, 70,   6,   4,16,219.9, ⑬⑪
,,,,,,,,,,,,10,16,Ｇマンテンリュｰマ, 67,森一馬, 1.7, 60,   0,  -3, 8, 68.1, ⑩⑧,10, 1,Ｈテルミｰホワイ, 79,菱田裕, 1.3, 74,   6,   5,12,138.7, ⑫⑫,10,11,Ｍキクノレジｰナ, 70,勝浦正, 1.0, 67,   9,  -2,12, 78.8, ⑥⑨
,,,,,,,,,,,,11, 6,Ｍマウシャｰレ, 58,渡辺薫, 1.7, 62,  -5,   2,13,177.4, ⑫⑫,11,16,Ｐキングコｰリンオｰ, 69,熊沢重, 1.3, 76,   3,* 10,16,473.5, ⑮⑮,11, 3,Ｄエｰシンパナギア, 76,川田将, 1.0, 67,  10,  -3, 4, 10.3, ④④
,,,,,,,,,,,,12, 7,Ｎダｰクアイリス, 54,松田大, 2.1, 54,  -9,   1,10,128.9, ⑮⑬,12,10,Ｌキンショｰダンデｰ, 75,勝浦正, 1.5, 72,   2,   9,15,295.4, ⑯⑯,12,14,Ｉトップコマチ, 72,和田竜, 1.2, 66,   7,  -1,10, 51.2, ⑧⑬
,,,,,,,,,,,,13,10,Ｊウォｰタｰメジャｰ, 61,佐藤哲, 2.3, 55,   3, -12,12,165.2, ⑤⑥,13,13,Ｍセンジンジョｰ, 75,和田竜, 1.7, 72,   8,   0,11, 38.7, ⑪⑪,13, 5,Ｆダノンプリマドンナ, 74,佐藤哲, 1.2, 65,   7,  -2, 7, 19.8, ⑩⑦
,,,,,,,,,,,,14, 5,Ｋフミノアカデミｰ, 60,勝浦正, 2.4, 53, -11,   1, 9,100.9, ⑯⑯,14,15,Ｏトｰホウジャパン, 70,太宰啓, 2.0, 69,  11,  -7,13,156.3, ⑥⑥,14,13,Ｅステラリｰド, 75,藤田伸, 1.5, 64,   6,  -2,11, 62.7, ⑫⑭
,,,,,,,,,,,,15, 9, ヨドノスマイル,---,川須栄, 3.9, 40,  -6, -17,11,138.5, ⑬⑭,15,12,Ｎカンファｰネオ, 70,鮫島良, 2.0, 70,   7,  -3,14,248.4, ⑩⑩,15,10,Ｊクリスリリｰ, 72,野元昭, 1.7, 61,   5,  -2,13, 81.2, ⑮⑮
,,,,,,,,,,,,16, 3,Ｏアイノスタビライザ, 38,国分優, 4.8, 32,  -9, -23,15,234.5, ⑭⑮,16, 3,Ｋアンヴァルト, 78,幸英明, 2.1, 69,* 15, -12, 8, 16.6, ①①,16, 2, ジュウワンブライト,---,菱田裕, 2.7, 52,   2,  -8,15,153.0, ⑯⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:77 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,
"単勝:4,300円 複勝:02=1,160円 08=300円 05=220円 枠連:11,350円",,,,,,,,,,,,単勝:300円 複勝:13=120円 11=130円 12=120円 枠連:240円,,,,,,,,,,,,単勝:750円 複勝:07=260円 05=180円 11=220円 枠連:580円,,,,,,,,,,,,"単勝:1,130円 複勝:04=300円 12=170円 16=490円 枠連:930円",,,,,,,,,,,
"馬連:14,050円 ワイド:02-08=3,770円 02-05=2,850円 05-08=800円",,,,,,,,,,,,馬連:560円 ワイド:11-13=290円 12-13=210円 11-12=260円,,,,,,,,,,,,"馬連:1,710円 ワイド:05-07=700円 07-11=920円 05-11=630円",,,,,,,,,,,,"馬連:1,720円 ワイド:04-12=690円 04-16=2,750円 12-16=1,180円",,,,,,,,,,,
"馬単:30,730円 3連複:21,800円 3連単:205,670円",,,,,,,,,,,,"馬単:1,140円 3連複:560円 3連単:2,890円",,,,,,,,,,,,"馬単:3,740円 3連複:4,090円 3連単:29,080円",,,,,,,,,,,,"馬単:3,650円 3連複:9,000円 3連単:47,620円",,,,,,,,,,,
