12年 6月16日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 6月16日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  芝2750m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,さくらんぼ特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｂフォｰスフル, 66,中舘英,, 64,*  8,   2, 2,  2.9, ①①, 1,12, ロックバルｰン,,横山義,,,,, 1,  1.5,③②①, 1, 9,Ｉトｰセンムンク, 64,杉原誠,, 82,* 10,*  3, 8, 19.2, ①①, 1, 2,Ｎボストンエンペラｰ, 62,柴田善,, 78,   9,   2, 1,  2.1, ④③
 2, 1,Ｃダンシングミッシｰ, 63,吉田豊, 0.2, 62,   3,   4, 4,  9.0, ⑤③, 2, 1, ホウザンドラゴン,,山本康,181.4,,,, 4, 19.1,①①②, 2,15,Ｅコスモアクセス, 67,柴田大, 0.3, 79,*  9,   1, 3,  6.2, ③③, 2, 9,Ｂアポロノカンザシ, 76,蛯名正, 0.2, 78,* 13,  -4, 5,  9.9, ②②
 3, 6,Ｄアルティメイトラブ, 63,松岡正, 0.9, 56,  -3,   3, 3,  8.2, ⑧⑧, 3, 5, ディアブラスト,,江田勇,181.6,,,, 9, 42.9,⑧⑤④, 3, 1,Ｊシｰキングザスタｰ, 63,西村太, 0.6, 72,   6,  -1,14,152.4, ④④, 3,14,Ｇドリｰムフォワｰド, 71,横山典, 0.3, 72,   4,   4, 7, 18.7, ⑨⑦
 4,14,Ａサクシナイト, 68,横山典, 1.0, 54,*  6,  -6, 1,  2.3, ②②, 4,14, ジェットストリｰム,,浜野谷,182.7,,,, 8, 39.4,⑤③③, 4,11,Ｄノｰザンソング, 67,西田雄, 0.8, 71,*  9,  -6, 6, 11.0, ②②, 4, 5,Ｈラフレｰズカフェ, 71,田中勝, 0.3, 69,  -3,* 10, 2,  6.0, ⑬⑬
 5,12,Ｎヒカルランナｰ, 11,石神深, 1.1, 53, -15,* 12,10, 56.5, ⑮⑬, 5, 3, マサデパン,,平沢健,183.9,,,, 3,  8.6,⑫⑦⑦, 5, 6,Ｏサクラメアリ, 57,江田照, 0.9, 66,   1,   1,13, 86.7, ⑨⑧, 5, 1,Ｉキョウエイバサラ, 70,石橋脩, 0.4, 76,* 14,  -8, 3,  7.5, ①①
 6, 5,Ｅクリノハナミチ, 62,北村宏, 1.2, 51, -10,*  6, 5, 17.7, ⑩⑩, 6, 7, トミケンプライム,,高野和,184.2,,,, 6, 29.7,⑩⑨⑧, 6, 3,Ａフィロパトｰル, 70,嶋田純, 1.1, 64,   0,  -1, 5,  8.2, ⑧⑩, 6, 3,Ａタニマサホｰク, 79,吉田豊, 0.5, 70,   9,  -4, 6, 14.1, ⑤⑤
 7,10,Ｌカルメンズサン, 42,柴田善, 1.3, 53,   0,  -3, 7, 22.1, ⑥⑥, 7, 6, モエレマジックマン,,大江原,184.4,,,, 7, 36.2,⑦⑥⑥, 7,16,Ｎタイセイクライマｰ, 58,石神深, 1.1, 66,   5,  -5,15,155.6, ⑥⑥, 7, 6,Ｄフィｰルドドリｰム, 72,北村宏, 0.7, 65,  -2,   3, 9, 36.1, ⑫⑩
 8, 7,Ｍミッドコサｰジュ, 42,嘉藤貴, 1.5, 52,  -1,  -2,12,224.1, ⑦⑦, 8, 9, グロｰバルチャｰジ,,石神深,184.5,,,, 2,  4.9,②④⑤, 8, 2,Ｆディザイラブル, 66,蛯名正, 1.2, 63,  -1,   0, 4,  7.1, ⑪⑪, 8, 8,Ｋリッカコウユウ, 65,中舘英, 0.7, 66,   0,   2,15,221.4, ⑩⑪
 9,11,Ｉフリポンヌ, 48,大庭和, 1.7, 50,  -6,  -1,13,232.8, ⑨⑨, 9, 2, ココカラ,,蓑島靖,187.1,,,, 5, 22.7,⑨⑧⑨, 9, 7,Ｌダンスインザマミｰ, 61,吉田豊, 1.2, 61,  -4,*  2, 9, 21.8, ⑬⑬, 9,11,Ｅヤマニングルノイユ, 72,柴田大, 1.0, 67,* 12, -14, 4,  9.4, ③④
10, 4,Ｇスズカロイス, 60,西村太, 1.7, 47,   3,  -9, 8, 29.7, ④⑤,10,11, スマｰトスパｰクル,,高嶋活,191.7,,,,12,204.6,⑪⑩⑩,10,13,Ｇパｰフェクトミｰ, 65,田中勝, 1.2, 65,   5,  -7,10, 22.0, ⑤⑤,10,15,Ｊキルシュバウム, 67,武士沢, 1.1, 60,  -7,   4,14,149.6, ⑭⑭
