12年 7月29日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 7月29日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  芝2850m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  ダ1200m 3歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,岩室温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｂナカナカ, 55,吉田豊,, 57,* -6,   1, 6, 11.4, ①①, 1, 3, シルクダイナスティ,,草野太,,,,, 8, 33.2,④③③, 1, 4,Ｂパッションダンス, 75,内田博,, 78,*  7,   8, 1,  1.9,③③③, 1, 4,Ａエｰシンジェイワン, 82,石橋脩,, 85,* 20,  -2, 1,  2.6, ①①
 2, 8,Ｆクレバｰチャｰム, 44,嶋田純, 0.2, 56,* -9,   1,15,106.7, ③③, 2, 4, ジュヌドラゴン,,山本康,186.5,,,, 1,  2.1,②②②, 2,13,Ｅエイダイポイント, 71,江田照, 0.4, 72,*  9,  -2, 8, 26.3,②②②, 2, 5,Ｃコスモケンジ, 80,松岡正, 0.6, 72,   6,*  6, 3,  6.9, ⑪⑪
 3,11,Ｈクラウンプルｰトゥ, 39,鈴来直, 0.7, 49,* -7,  -7,13, 77.4, ②②, 3, 1, シュヴァルツシルト,,五十嵐,186.7,,,, 2,  3.3,①①①, 3,17,Ｃロｰレルジャブラニ, 73,石橋脩, 0.6, 74,   6,   3, 4,  9.7,⑥⑥⑥, 3,12,Ｌカフェシュプリｰム, 73,柴田善, 0.9, 72,  12,  -2, 2,  3.0, ⑥⑥
 4, 4,Ｎトミケングレンサ, 33,松岡正, 0.8, 52, -18,*  6, 5,  6.8, ⑮⑭, 4, 5, トミケンプライム,,高野和,186.9,,,, 9, 33.3,③④④, 4, 3,Ａプロフェッサｰ, 77,松岡正, 0.7, 72,   6,   1, 5, 13.6,④④④, 4,14,Ｇフリスコベイ, 76,田中博, 0.9, 73,  14,  -4, 8, 23.3, ④④
 5,14,Ｋアルマアダｰラ, 38,西村太, 1.1, 47, -16,   0, 9, 37.8, ⑬⑬, 5, 2, ティンバｰウルフ,,江田勇,188.4,,,, 4, 13.0,⑤⑧⑧, 5,11,Ｈレッドオブガバナｰ, 70,大庭和, 0.9, 76,   0,* 18,11,145.0,⑰⑰⑮, 5, 2,Ｋテンエイエスプリ, 73,武士沢, 1.1, 68,   3,*  4,13, 62.1, ⑮⑬
 6, 1,Ｄナカヤマシャイン, 49,吉田隼, 1.1, 45, -10,  -8, 4,  6.4, ⑤⑥, 6, 9, トｰセンタイガｰ,,高嶋活,188.4,,,,14,188.1,⑨⑦⑥, 6, 8,Ｉオペラオｰカン, 69,田中勝, 1.0, 71,   4,   4, 9, 30.3,⑧⑨⑧, 6,15,Ｉネオファロス, 75,中谷雄, 1.2, 70,  10,  -3,14,159.8, ⑧⑨
 7,12,Ｊスパイクラベンダｰ, 39,江田照, 1.3, 42, -10, -12,12, 58.7, ④④, 7,13, ウエスタンウェイブ,,金子光,189.6,,,, 6, 18.2,⑧⑨⑨, 7,16,Ｆセッテステラ, 71,武士沢, 1.2, 67,   4,   1,15,326.3,⑩⑦⑦, 7,10,Ｈミッドタウンレディ, 75,武豊  , 1.3, 67,   8,  -2, 6, 19.6, ⑩⑫
 8, 2,Ｉコスモケリア, 39,武士沢, 1.3, 41, -11,  -9,11, 47.7, ⑥⑦, 8, 6, タトゥｰン,,蓑島靖,190.1,,,,12,135.5,⑩⑩⑩, 8, 9,Ｄバンダムラディウス, 71,吉田隼, 1.3, 66,   6,  -8, 2,  5.1,⑦⑤⑤, 8,11,Ｊトｰホウジャパン, 74,吉田豊, 1.4, 64,   4,   1, 9, 27.1, ⑭⑮
 9,10,Ｍセイスコｰピオン, 34,田中勝, 1.4, 45, -22,*  3,14, 81.8, ⑯⑯, 9,12, トレノユｰボウ,,横山義,190.4,,,, 5, 13.2,⑥⑤⑤, 9,12,Ｎキャニオンシンザン, 63,原田和, 1.3, 70,   2,   8,16,360.0,⑫⑬⑭, 9, 6,Ｄトｰホウブエナス, 78,嘉藤貴, 1.5, 66,   9,  -4, 7, 22.2, ⑨⑧
10, 7,Ｅイｰグルカッタｰ, 45,柴田善, 1.5, 40, -14,  -9, 8, 20.7, ⑩⑨,10, 8, オｰビｰキング,,浜野谷,190.8,,,, 3,  8.0,⑦⑥⑦,10, 5,Ｌクリティカルヒット, 64,岩田康, 1.3, 68,   2,   5, 6, 14.3,⑨⑪⑪,10,13,Ｂケｰジｰヨシツネ, 82,中井裕, 1.7, 65,  11,  -8, 4, 14.5, ⑦⑦
11,16,Ｐヤマニンイリｰズ, 29,岩田康, 1.5, 39, -14,  -8, 2,  5.1, ⑫⑩,11,11, ドラゴン,,小野寺,192.4,,,,10, 97.8,⑬⑪⑪,11, 2,Ｋリッカタキシｰド, 69,柴田善, 1.3, 72,   1,* 11, 7, 23.3,⑯⑯⑬,11, 1,Ｅシャイニイチカ, 78,江田照, 1.7, 62,   5,  -2,12, 49.6, ⑫⑩
12,13,Ｌベルウッドジンプウ, 37,内田博, 1.6, 40, -14,  -9, 7, 18.6, ⑪⑫,12,10, スズヨシｰズン,,平沢健,195.7,,,,13,158.7,⑭⑭⑭,12, 6,Ｊアンレヴマン, 69,北村宏, 1.4, 70,  -1,* 12, 3,  8.9,⑱⑱⑰,12, 9,Ｏデプラｰタ, 69,岩部純, 1.8, 62,   5,  -3,15,226.1, ⑬⑭
13, 9,Ｇルｰミナリｰ, 43,北村宏, 1.6, 39, -18,  -6,10, 39.1, ⑭⑮,13, 7, シンボリシュテルン,,鈴木慶,195.8,,,,11,113.7,⑫⑬⑫,13,14,Ｇヒビケジンダイコ, 70,嶋田純, 1.4, 68,   2,   5,10, 79.0,⑮⑫⑩,13, 8,Ｍフォｰスフル, 71,嶋田純, 2.2, 62,* 16, -17, 5, 18.6, ③③
14, 3,Ｏギンザスティｰブ, 30,石神深, 1.7, 38, -14, -12,16,147.1, ⑨⑪,14,14, ホクトスワン,,石神深,198.6,,,, 7, 32.5,⑪⑫⑬,14, 1,Ｏゴｰルドウォッチ, 62,杉原誠, 1.5, 62,*  9, -19,12,163.2,①①①,14, 3,Ｆレコメンド, 76,岩田康, 2.8, 57,* 16, -22,10, 46.8, ②②
15,15,Ｃタプロｰム, 51,嘉藤貴, 1.9, 35, -11, -17, 3,  5.3, ⑧⑤,,,,,,,,,,,,,15,10,Ｍキングクリチャン, 63,中谷雄, 1.9, 63,   3,  -5,14,200.7,⑬⑩⑨,15, 7,Ｎダノンフリｰデン, 71,中舘英, 3.0, 53,  12, -20,11, 48.0, ⑤⑤
16, 5,Ａコスモスタｰタｰ, 63,石橋脩, 2.0, 36, -11, -18, 1,  4.0, ⑦⑧,,,,,,,,,,,,,16, 7,Ｐツクバオトメ, 58,吉田豊, 2.6, 57,   0,  -8,13,166.0,⑭⑮⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｑフゲン, 50,田中博, 3.4, 49,   4, -31,17,567.1,⑤⑧⑫,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,15,Ｒシャコｰムサシ, 24,山崎亮, 3.4, 50,   1, -22,18,600.6,⑪⑭⑱,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-12 馬場:良(指数:-3),,,,,,,,,,,
"単勝:1,140円 複勝:06=440円 08=3,270円 11=1,710円 枠連:2,870円",,,,,,,,,,,,"単勝:3,320円 複勝:03=530円 04=130円 01=130円 枠連:2,950円",,,,,,,,,,,,"単勝:190円 複勝:04=120円 13=500円 17=260円 枠連:1,320円",,,,,,,,,,,,単勝:260円 複勝:04=110円 05=170円 12=130円 枠連:900円,,,,,,,,,,,
"馬連:63,400円 ワイド:06-08=14,550円 06-11=8,570円 08-11=24,590円",,,,,,,,,,,,"馬連:3,430円 ワイド:03-04=960円 01-03=1,010円 01-04=160円",,,,,,,,,,,,"馬連:1,960円 ワイド:04-13=790円 04-17=470円 13-17=1,980円",,,,,,,,,,,,馬連:920円 ワイド:04-05=350円 04-12=210円 05-12=470円,,,,,,,,,,,
"馬単:101,900円 3連複:571,150円 3連単:1,720,810円",,,,,,,,,,,,"馬単:8,680円 3連複:2,720円 3連単:31,520円",,,,,,,,,,,,"馬単:2,910円 3連複:4,920円 3連単:18,360円",,,,,,,,,,,,"馬単:1,550円 3連複:1,010円 3連単:5,780円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  芝1400m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■11R  芝1800m 3歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ新潟,,,,,,,,,,,,,,,,,,,,,,,,NST賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａダンシングミッシｰ, 70,吉田豊,, 71,   4,*  5, 1,  2.2, ⑥⑥, 1,13, シャスタｰデイジｰ,---,岩田康,, 57,  -5,* -2, 1,  2.6, ⑧⑦, 1, 6,Ａタニセンジャッキｰ, 83,嶋田純,, 78,   7,   8, 1,  3.2, ③③, 1,12,Ｈスマｰトシルエット, 84,岩田康,, 87,*  3,  15, 1,  2.9, ②②
 2,12,Ｉアルティメイトラブ, 61,村田一, 0.4, 68,*  5,  -1, 7, 24.5, ③③, 2, 7, プｰカ,---,松岡正, 0.2, 59,   3, -14, 2,  4.2, ④③, 2, 5,Ｇエイコオハヤテ, 72,中舘英, 0.4, 75,*  8,   4, 4,  9.3, ②②, 2, 9,Ｃスピリタス, 91,武豊  , 0.2, 88,*  2,  15, 5,  7.8, ⑤④
 3, 7,Ｄエバｰシャン, 67,内田博, 0.6, 65,   1,*  2, 4,  7.4, ⑩⑨, 3,14, ワイルドドラゴン,---,内田博, 0.2, 55,  -6,* -2, 3,  6.0, ⑩⑧, 3,15,Ｋバトルドミンゴ, 66,江田照, 0.6, 72,* 10,   0, 7, 17.8, ①①, 3, 2,Ｊドリｰムバスケット, 80,柴田善, 0.2, 88,*  2,  17, 4,  7.5, ③③
 4, 6,Ｃワキノネクサス, 68,松岡正, 0.8, 65,   5,  -3, 3,  6.3, ⑤④, 4,17, ガチバトル,---,田中勝, 0.4, 54,   0, -13, 5,  9.8, ⑤⑤, 4,12,Ｃホｰマンフリップ, 76,岩田康, 0.9, 70,   2,   4, 2,  3.5, ⑦⑦, 4, 7,Ｂシルクアｰネスト, 92,松岡正, 0.3, 89,  -1,* 19, 2,  4.1, ⑪⑪
 5, 2,Ｅフォｰスライト, 66,石橋脩, 0.9, 65,*  7,  -7, 2,  4.9, ①①, 5,15, ジャパンイモン,---,横山義, 0.7, 51,   1, -17, 7, 22.1, ⑥⑥, 5, 9,Ｅペガサスヒルズ, 73,石橋脩, 1.0, 70,  -2,   8, 6, 12.0, ⑨⑨, 5, 3,Ｅアスカトップレディ, 87,内田博, 0.3, 88,  -1,* 19, 3,  4.7, ⑦⑨
 6, 8,Ｂシャングリラ, 69,嶋田純, 1.1, 59,  -3,   1, 5, 11.4, ⑬⑬, 6, 8, ビュｰポイント,---,嘉藤貴, 0.8, 55,* 10, -30,13, 80.6, ①①, 6,13,Ｂナムラハヤテ, 77,吉田隼, 1.1, 68,   7,  -2, 5,  9.7, ④④, 6, 6,Ａアドマイヤコマンド, 95,吉田隼, 0.4, 85,   0,  15, 6, 15.7, ⑧⑧
 7,11,Ｋコズミックガｰル, 54,吉田隼, 1.2, 57,  -5,*  3, 9, 41.6, ⑭⑭, 7, 6, ムｰンリンガス,---,柴田善, 1.0, 46, -10,  -8, 4,  8.5, ⑫⑪, 7, 1,Ｄロｰレルレジェンド, 76,内田博, 1.2, 67,  -6,* 10, 3,  5.6, ⑬⑬, 7, 5,Ｉトップカミング, 81,江田照, 0.4, 84,*  2,  14, 8, 26.9, ④⑤
 8, 1,Ｌレガシｰゴｰルド, 54,岩田康, 1.2, 60,   3,  -5,12, 84.0, ⑧⑧, 8,10, サトノロｰタス,---,北村宏, 1.0, 46,  -6, -12, 8, 30.3, ⑨⑩, 8, 3,Ｉジャストフレンズ, 67,嘉藤貴, 1.3, 67,  -5,   8,11, 74.5, ⑫⑪, 8, 4,Ｌシゲルスダチ, 72,村田一, 0.5, 81,*  3,   9, 7, 21.0, ①①
 9,15,Ｇエイブルトップガン, 62,江田照, 1.4, 58,   4,  -8, 8, 32.2, ⑦⑦, 9, 2, カカアデンカ,---,嶋田純, 1.0, 45, -13,* -4, 6, 15.7, ⑮⑮, 9,11,Ｈハナノシンノスケ, 68,西村太, 1.4, 64,   0,   3, 8, 23.1, ⑧⑧, 9, 8,Ｆエイシンサクセス, 84,北村宏, 0.7, 83,  -2,  16, 9, 52.7, ⑫⑫
10, 3,Ｊツクバクイｰン, 61,北村宏, 1.8, 54,  -1,  -7, 6, 14.4, ⑫⑪,10, 5, ウインエスペランサ,---,石橋脩, 1.3, 44,  -5, -19,10, 61.8, ⑦⑨,10, 2,Ｆアロｰベアタキオン, 72,中井裕, 1.5, 64,  -9,* 10,10, 68.7, ⑮⑮,10, 1,Ｋブラストダッシュ, 76,西田雄, 0.7, 82,  -1,  13,12,169.8, ⑥⑦
11, 5,Ｍニンファエア, 48,中舘英, 2.1, 48,  -8,  -4,11, 77.5, ⑮⑮,11,12, オリオンザダイシス,---,杉原誠, 1.4, 42, -17,* -4,18,359.0, ⑰⑯,11,10,Ｊサンセルマン, 67,田中勝, 2.1, 59,  -4,   0,13, 86.4, ⑪⑫,11,11,Ｄオｰトドラゴン, 88,吉田豊, 1.3, 71,*  2,   0,11, 94.9, ⑨⑥
