12年 5月13日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 5月13日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝1400m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,16, 2, サクラネオドリｰム,---,田辺裕, 2.0, 46,  -9,  -9,13,100.6, ⑪⑫,,,,,,,,,,,,,16, 1,Ｃアキノモｰグル, 86,田辺裕, 5.0, 48,* 17, -33, 6, 19.8, ①①
,,,,,,,,,,,,17,15,Ｐオウシュウジャパン, 37,柴山雄, 2.1, 45, -17,  -1,17,271.6, ⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,18,18,Ｌアミフジガガ, 50,大庭和, 2.4, 43, -19,  -1,14,109.1, ⑰⑱,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+15 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,
単勝:290円 複勝:11=130円 10=140円 09=610円 枠連:260円,,,,,,,,,,,,"単勝:8,120円 複勝:05=1,680円 01=220円 09=290円 枠連:5,880円",,,,,,,,,,,,"単勝:560円 複勝:06=130円 04=130円 09=110円 枠連:1,420円",,,,,,,,,,,,単勝:180円 複勝:06=120円 16=240円 12=280円 枠連:810円,,,,,,,,,,,
"馬連:420円 ワイド:10-11=190円 09-11=1,250円 09-10=1,230円",,,,,,,,,,,,"馬連:15,770円 ワイド:01-05=4,690円 05-09=6,220円 01-09=790円",,,,,,,,,,,,"馬連:1,360円 ワイド:04-06=320円 06-09=170円 04-09=160円",,,,,,,,,,,,"馬連:770円 ワイド:06-16=380円 06-12=410円 12-16=1,350円",,,,,,,,,,,
"馬単:760円 3連複:3,200円 3連単:11,080円",,,,,,,,,,,,"馬単:54,100円 3連複:33,720円 3連単:418,070円",,,,,,,,,,,,"馬単:3,210円 3連複:430円 3連単:7,490円",,,,,,,,,,,,"馬単:1,090円 3連複:2,430円 3連単:6,790円",,,,,,,,,,,
■ 2R  ダ1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 8R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■11R  芝1600m 4歳上ｵｰﾌﾟﾝ(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｳﾞｨｸﾄﾘｱﾏｲﾙ ＧⅠ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ａリアライズクレア, 66,内田博,, 65,   1,*  2, 1,  1.5, ⑧⑦, 1,11,Ｆトウショウバラｰド, 63,吉田豊,, 73,*-14,* 19, 1,  2.7,②②②, 1, 4,Ｆミエノキセキ, 68,内田博,, 79,*-10,  20, 3,  4.3,③④④, 1,12,Ｆホエｰルキャプチャ, 89,横山典,, 95,  14,* 15, 4,  7.2, ③③
 2,16,Ｅトゥルｰマｰトル, 56,吉田豊, 0.5, 61,   3,  -4, 3,  8.8, ⑤⑥, 2, 3,Ｃダイワプライム, 64,北村宏, 0.1, 77, -17,* 24, 2,  4.2,④④④, 2, 7,Ｃランパスインベガス, 71,三浦皇, 0.2, 83, -15,* 29, 2,  3.8,⑫⑪⑪, 2,16,Ｈドナウブルｰ, 89,ウィリ, 0.1, 95,* 17,  11, 7, 14.0, ②②
 3, 4,Ｂパリｰナチャン, 63,北村宏, 0.6, 60,   2,  -5, 9, 34.7, ⑥⑤, 3,16,Ｇライフハッカｰ, 61,柴田善, 0.1, 72,*-13,  15, 9, 46.8,①①①, 3,13,Ａトモロマイスタｰ, 78,蛯名正, 0.4, 77, -13,  22, 1,  3.2,⑨⑩⑨, 3, 1,Ａマルセリｰナ, 93,田辺裕, 0.3, 95,  10,* 20, 3,  6.8, ⑬⑬
 4, 7,Ｇレインボｰカムカム, 56,三浦皇, 0.7, 62,  -2,*  2,11, 95.5, ⑫⑫, 4,10,Ａアポロテイスト, 69,田辺裕, 0.1, 77, -17,* 24, 4,  9.3,⑤⑤⑤, 4,11,Ｇベストアンサｰ, 66,福永祐, 0.5, 76, -14,  20, 5, 10.6,⑧⑨⑧, 4, 3,Ｏキョウワジャンヌ, 86,柴田善, 0.3, 93,  13,  14,11, 41.8, ⑥⑤
 5, 9,Ｆジャンピングタワｰ, 56,福永祐, 0.7, 61,*  5, -10, 7, 20.7, ②②, 5,12,Ｅザッツフォエヴァｰ, 63,内田博, 0.6, 68,*-16,  13, 5, 10.8,③③③, 5, 6,Ｈカシノスタｰライト, 64,二本柳, 0.5, 73, -13,  17,13,251.9,⑤⑤⑥, 5, 7,Ｃアパパネ, 91,蛯名正, 0.4, 92,  11,* 15, 1,  4.0, ⑨⑨
 6,10, ヴィルトゥオｰサ,---,四位洋, 0.9, 59,   4, -10, 6, 20.7, ④④, 6,14,Ｊケイアイジｰニアス, 55,高倉稜, 1.2, 65, -20,  14, 8, 45.6,⑨⑪⑪, 6, 2,Ｋラバンガルド, 60,武士沢, 0.5, 70,* -8,  10, 6, 13.9,①②②, 6, 4,Ｍマイネイサベル, 86,松岡正, 0.5, 94,  10,* 15,10, 32.8, ⑧⑪
 7,12,Ｊゴウイモン, 46,津村明, 1.3, 56,   0,  -5,16,429.8, ⑩⑩, 7, 6,Ｄハンサムボｰイ, 64,川須栄, 1.3, 62, -18,   9, 3,  5.8,⑧⑦⑨, 7,10,Ｂトキノサコン, 73,江田照, 0.6, 76, -15,* 23, 4,  7.1,⑬⑫⑫, 7, 8,Ｂクィｰンズバｰン, 91,内田博, 0.6, 89,* 19,   1, 9, 24.1, ①①
 8, 6,Ｄエンゼルアｰチスト, 57,田中勝, 1.3, 54,   4, -14, 8, 21.8, ③③, 8, 5,Ｈタニノハｰビｰビｰ, 61,武士沢, 1.6, 61, -21,  12,10, 48.1,⑮⑭⑭, 8, 5,Ｅマイネロｰレライ, 68,津村明, 0.7, 68, -11,  11,10, 58.6,④③③, 8,13,Ｌチャｰムポット, 86,柴山雄, 0.7, 88,  14,   7,18,118.6, ⑦⑥
 9,14,Ｈスマｰトブライト, 55,武豊  , 1.6, 53,  -4,  -3, 5, 19.6, ⑮⑭, 9, 4,Ｂサｰストンリンク, 65,福永祐, 1.7, 56, -17,   2, 7, 14.9,⑥⑥⑥, 9, 1,Ｊバイザルｰマｰ, 61,田辺裕, 0.9, 74, -16,  21, 7, 21.9,⑪⑬⑬, 9, 2,Ｉレディアルバロｰザ, 88,福永祐, 0.7, 89,  13,   9, 8, 23.2, ⑤⑦
10, 8,Ｌエルザブラバント, 43,高倉稜, 1.7, 54,   2, -13,13,210.7, ⑦⑧,10, 9,Ｏアｰトカフェ, 32,田中勝, 1.9, 52, -17,  -1,11, 70.8,⑦⑧⑦,10, 9,Ｉシルバｰブリオン, 62,田中勝, 1.1, 65, -11,   7, 9, 51.6,⑥⑥⑤,10,15,Ｎエｰシンハｰバｰ, 86,武豊  , 0.8, 87,* 16,   2,16, 85.3, ④④
11,11, レイナデアブリル,---,ウィリ, 1.9, 52,  -1, -10, 4, 14.2, ⑬⑪,11,13,Ｌシャイニｰパルス, 43,蛯名正, 2.2, 51, -21,   2,13,107.3,⑭⑮⑬,11, 3,Ｄエイトプリンス, 69,杉原誠, 1.3, 66, -13,  10, 8, 27.5,⑩⑧⑩,11, 5,Ｒアニメイトバイオ, 81,北村宏, 0.8, 88,  10,  12,13, 57.2, ⑭⑭
12, 2,Ｃジャストザハピネス, 59,石橋脩, 2.4, 49,   2, -19, 2,  7.0, ⑨⑨,12, 2,Ｉクレバｰシリウス, 57,津村明, 2.3, 49, -19,  -2,16,263.2,⑬⑬⑩,12,12,Ｌオルレアンノオトメ, 55,高倉稜, 2.0, 52, -12,  -5,11, 72.0,⑦⑦⑦,12,17,Ｐレインボｰダリア, 84,石橋脩, 0.9, 88,  13,   7,17,105.5, ⑪⑧
13, 3,Ｍピンクバｰド, 37,武士沢, 2.7, 49,  -2, -15,15,383.2, ⑪⑬,13, 1,Ｎジョウノバトラｰ, 39,三浦皇, 2.3, 49, -19,  -5,14,146.5,⑪⑨⑧,13, 8,Ｍモンテロｰザ, 51,大庭和, 2.9, 39,* -8, -25,12,243.5,②①①,13, 6,Ｋスプリングサンダｰ, 88,四位洋, 1.0, 88,   7,  14,15, 64.6, ⑱⑱
14, 5,Ｉタケデンザビエル, 52,柴山雄, 2.7, 44,* 10, -35,10, 53.3, ①①,14,15,Ｐアイアイエンデバｰ, 25,ウィリ, 2.3, 52, -21,   4, 6, 11.6,⑯⑯⑯,,,,,,,,,,,,,14,18,Ｇアスカトップレディ, 89,川須栄, 1.2, 83,  10,   7,14, 58.4, ⑫⑮
15,13,Ｋストロベリｰフィズ, 46,大庭和, 3.3, 44,  -6, -14,14,298.1, ⑭⑮,15, 8,Ｍカシマシンセイ, 40,松岡正, 2.3, 53, -20,  -1,12, 71.3,⑩⑩⑫,,,,,,,,,,,,,15,10,Ｄフミノイマｰジン, 90,池添謙, 1.2, 84,   9,   8, 5,  7.6, ⑮⑯
16,15, ニシノドルチェ,---,杉原誠, 5.0, 32, -18, -10,12,131.1, ⑯⑯,16, 7,Ｋクリノエルヴィス, 49,杉原誠, 2.4, 50, -21,   0,15,226.7,⑫⑫⑮,,,,,,,,,,,,,16,14,Ｅオｰルザットジャズ, 90,藤岡佑, 1.3, 84,   9,   7, 2,  5.1, ⑰⑰
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17, 9,Ｑグランプリエンゼル, 82,三浦皇, 1.5, 81,  12,  -1,12, 53.4, ⑩⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,11,Ｊアプリコットフィズ, 88,田中勝, 1.7, 77,  10,  -2, 6, 11.7, ⑯⑫
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:93 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+0 馬場:良(指数:0),,,,,,,,,,,
単勝:150円 複勝:01=110円 16=210円 04=360円 枠連:420円,,,,,,,,,,,,単勝:270円 複勝:11=140円 03=180円 16=440円 枠連:410円,,,,,,,,,,,,単勝:430円 複勝:04=150円 07=130円 13=130円 枠連:730円,,,,,,,,,,,,"単勝:720円 複勝:12=220円 16=400円 01=240円 枠連:2,740円",,,,,,,,,,,
"馬連:530円 ワイド:01-16=290円 01-04=500円 04-16=1,910円",,,,,,,,,,,,"馬連:610円 ワイド:03-11=320円 11-16=1,430円 03-16=1,900円",,,,,,,,,,,,馬連:740円 ワイド:04-07=340円 04-13=340円 07-13=260円,,,,,,,,,,,,"馬連:5,510円 ワイド:12-16=1,570円 01-12=780円 01-16=1,540円",,,,,,,,,,,
"馬単:700円 3連複:3,220円 3連単:7,440円",,,,,,,,,,,,"馬単:1,030円 3連複:5,070円 3連単:21,440円",,,,,,,,,,,,"馬単:1,580円 3連複:880円 3連単:4,680円",,,,,,,,,,,,"馬単:10,720円 3連複:10,790円 3連単:75,320円",,,,,,,,,,,
■ 3R  ダ1300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 6R  ダ1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 9R  芝2000m 4歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■12R  ダ2100m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,秩父特別,,,,,,,,,,,,是政特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｂコｰリンギデオン, 64,津村明,, 63,   1,*  3, 6, 12.9, ⑦⑦, 1, 4,Ａダブルスタｰ, 82,内田博,, 82,   8,* 12, 1,  1.3, ③③, 1, 7,Ｃイイデステップ, 78,ウィリ,, 85,* -1,  22, 3,  5.1,①①①, 1,12,Ｅトリノ, 81,高倉稜,, 78,*  0,  16, 7, 20.2,①①①
 2,15,Ｅジュドポｰム, 62,田辺裕, 0.4, 60,  -2,*  2, 5, 12.5, ⑨⑨, 2, 3,Ｆデルマダイコク, 67,福永祐, 1.1, 73,   4,*  7, 2,  8.5, ⑨⑦, 2, 2,Ａソウルフルヴォイス, 80,内田博, 0.4, 85,  -5,  24, 1,  2.3,⑤⑥⑤, 2,14,Ａクラブトゥギャザｰ, 85,三浦皇, 0.1, 80,  -3,* 23, 1,  2.4,⑫⑫⑫
 3, 5,Ａフラッシュパッカｰ, 65,内田博, 0.5, 61,*  6,  -8, 1,  2.4, ②②, 3, 9,Ｈミヤビリファイン, 65,吉田豊, 1.4, 69,   2,*  7, 4, 12.9, ⑩⑩, 3, 9,Ｅクラックシｰド, 75,横山典, 0.5, 86,  -6,* 27, 2,  3.5,⑨⑨⑩, 3, 9,Ｃイｰサンジャンパｰ, 83,蛯名正, 0.3, 77,  -2,  17, 8, 25.8,⑤⑤⑤
 4, 3,Ｈブラックモア, 56,吉田豊, 0.7, 59,   4,  -7, 8, 46.9, ④④, 4, 2,Ｄナムラケイオス, 67,蛯名正, 1.7, 68,   6,  -1, 7, 31.0, ⑦④, 4, 3,Ｇエバｰシャイニング, 74,柴田善, 0.6, 84,  -6,* 25,11,129.2,⑩⑩⑨, 4, 5,Ｂゲルマンシチｰ, 84,北村宏, 0.4, 76,  -2,* 18, 2,  5.7,⑭⑩⑥
 5, 2,Ｌジョｰイ, 47,横山典, 0.7, 58,   2,  -4, 7, 16.5, ⑥⑤, 5, 8,Ｂラブリｰスタｰ, 73,武豊  , 1.9, 66,   6,  -1, 3, 12.2, ⑤⑥, 5, 6,Ｉユメノトキメキ, 69,北村宏, 0.9, 76,  -4,  13, 8, 40.5,③③③, 5,10,Ｍアサクサマリンバ, 75,武豊  , 0.4, 75,  -1,  16, 6, 19.5,③③③
 6,11,Ｄフクノサンデｰ, 63,田中勝, 0.9, 55,  -2,  -2, 4, 11.0, ⑧⑩, 6, 6,Ｅエスペランサシチｰ, 67,石橋脩, 2.0, 65,   3,   1, 5, 17.4, ⑪⑪, 6, 5,Ｊキンショｰオトヒメ, 68,池添謙, 1.0, 79,  -5,  18,10,107.2,⑧⑧⑧, 6,15,Ｆアｰルシネマスタア, 80,内田博, 0.5, 76,  -2,  17, 5,  9.2,⑨⑨⑨
 7, 4,Ｃワイルドアイザック, 64,柴田善, 1.0, 59,*  7, -13, 2,  3.2, ①①, 7, 1,Ｃトウショウブｰム, 69,柴山雄, 2.5, 64,* 16, -20, 6, 23.2, ①①, 7, 4,Ｆトレノエンジェル, 74,田辺裕, 1.1, 73,* -2,   9, 4,  7.5,②②②, 7,13,Ｇグッドカレラ, 79,石橋脩, 0.7, 72,* -1,  11, 9, 26.6,②②②
 8, 1,Ｉサロンドクイｰン, 55,武士沢, 1.3, 54,  -1,  -5,13,228.2, ⑩⑧, 8, 5,Ｉツクバヤマノオｰ, 61,杉原誠, 2.6, 60,   1,  -3,10, 79.4, ⑫⑫, 8, 1,Ｄメジロスプレンダｰ, 76,三浦皇, 1.1, 77,  -5,  15, 6, 34.3,⑥⑤⑥, 8,11,Ｊキングオブフェイス, 77,藤岡佑, 0.8, 74,  -2,  15,13,130.9,⑬⑧⑩
 9, 6,Ｇウエスタンスマイル, 56,武豊  , 1.5, 51,*  5, -16, 3,  6.0, ③③, 9,13,Ｌエイコオハヤテ, 58,高倉稜, 3.1, 60,* 14, -23,11,184.3, ②②, 9,11,Ｋアプレレクｰル, 68,藤岡佑, 1.3, 79,  -7,  19, 9, 65.2,⑪⑪⑪, 9, 8,Ｈパンジャ, 79,松岡正, 0.8, 73,  -2,  13, 4,  6.7,④④④
10,13,Ｆメルクリオス, 58,江田照, 1.5, 50,  -4,  -5,11,189.7, ⑫⑪,10,12,Ｇクレバｰオｰロラ, 66,田辺裕, 3.3, 55,   4, -12, 9, 61.3, ⑥⑨,10,10,Ｈヤマニンリップル, 70,蛯名正, 1.5, 70,  -5,   9, 5, 11.1,⑦⑦⑦,10, 7,Ｏビｰビｰアックス, 70,津村明, 1.2, 70,  -1,  11,16,185.4,⑥⑥⑦
11,10,Ｊジグパルティｰド, 52,柴山雄, 1.8, 47,  -6,  -6,14,381.7, ⑪⑫,11, 7,Ｍクラウンビｰスト, 43,武士沢, 3.5, 55,   1,  -9,12,224.4, ⑬⑬,11, 8,Ｂマイネルナロッサ, 79,松岡正, 2.3, 61,  -4,  -5, 7, 39.3,④④④,11, 6,Ｐマイネルティンラン, 70,田辺裕, 1.4, 70,  -2,  10,15,158.1,⑦⑦⑧
12, 9,Ｏシルクフュｰジョン, 34,高倉稜, 1.8, 47,  -7,  -4,12,204.1, ⑭⑬,12,10,Ｋアｰドバｰク, 58,川須栄, 4.7, 45,   4, -23,13,315.3, ⑧⑧,,,,,,,,,,,,,12,16,Ｄフォンテｰヌブロｰ, 82,横山典, 1.5, 69,  -3,  11, 3,  6.0,⑯⑭⑬
13, 8,Ｎワラビラ, 42,三浦皇, 3.4, 35,  -8, -16,10,187.9, ⑬⑭,13,11,Ｊシムｰン, 58,三浦皇, 5.4, 40,   6, -33, 8, 49.6, ④⑤,,,,,,,,,,,,,13, 4,Ｉアルファオリオン, 78,田中勝, 1.5, 70,  -5,  15,14,148.5,⑮⑯⑮
14,12,Ｍハワイアンミント, 46,北村宏, 3.4, 36,   1, -27, 9,107.7, ⑤⑥,,,,,,,,,,,,,,,,,,,,,,,,,14, 2,Ｎクｰルドリオン, 71,福永祐, 1.8, 68,  -3,   9,12,124.1,⑧⑪⑪
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 1,Ｋファｰストグロｰス, 77,吉田豊, 2.0, 67,  -4,  10,10, 51.5,⑪⑮⑯
