12年 6月30日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 6月30日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  芝1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白河特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｄユキノユウダン, 43,田辺裕,, 40,  -2,* -2, 4,  7.0,⑩⑪⑩, 1,10,Ｌキングスバｰン, 52,横山典,, 65,*  0,*  5, 6, 11.6,①①①, 1, 1,Ｅツクババンドｰオｰ, 60,武士沢,, 71,*  3,*  6, 3,  6.6,③③③, 1, 8,Ｂコンサｰトレディ, 76,田辺裕,, 79,*  4,* 13, 2,  3.8, ②②
 2,14,Ｃモグモグパクパク, 46,柴田善, 0.1, 37,  -2,* -7, 7, 12.2,⑫⑨⑨, 2, 3,Ｆコスモメルハバ, 62,柴田大, 0.2, 65,* -1,*  5, 3,  4.2,③③②, 2, 5,Ｃタイセイロｰマン, 65,松岡正, 0.1, 69,*  5,   2, 2,  6.1,①①①, 2, 6,Ａレオパステル, 80,横山典, 0.5, 74,  -4,* 14, 1,  2.8, ⑨⑦
 3, 1,Ｂグラスソニック, 53,吉田豊, 0.3, 33,   1, -14, 1,  3.1,③④③, 3, 2,Ａフレンドワン, 68,田中勝, 0.9, 62,  -5,*  8, 7, 13.9,⑮⑬⑪, 3, 4,Ｆステップアヘッド, 60,西村太, 0.8, 63,  -2,*  8, 6, 21.7,⑮⑪⑩, 3, 3,Ｈタニマサホｰク, 69,石橋脩, 0.5, 74,  -1,  11, 9, 23.8, ⑥⑤
 4,13,Ｅディアグリスタｰ, 36,北村宏, 0.4, 34,   0, -13, 3,  5.7,⑧⑧⑤, 4, 1,Ｄヤマノトライ, 65,柴田善, 0.9, 62,  -2,   2, 4,  7.2,⑤⑦⑤, 4, 3,Ｈコスモガラサ, 59,柴田大, 0.8, 65,   1,   5, 7, 39.6,⑩⑩⑨, 4,11,Ｃテイエムカルメン, 75,柴田善, 0.5, 73,*  5,   5, 6, 13.1, ①①
 5, 5,Ｊウインプライズ, 27,石橋脩, 0.5, 35,   1, -17, 6,  9.8,⑤⑤⑥, 5,13,Ｂジルニトラ, 68,北村宏, 0.9, 59,*  0,  -2, 1,  3.9,②②③, 5, 7,Ａマックスロノ, 69,田中勝, 1.3, 61,  -3,*  5, 4, 11.7,⑪⑬⑬, 5,13,Ｆオメガブルｰライン, 70,蛯名正, 0.5, 74,  -2,* 13, 5, 10.9, ⑦⑥
 6, 3,Ｐブリリアンシｰ,  4,蛯名正, 0.7, 29,*  2, -23, 9, 53.1,④③②, 6, 9,Ｃウォｰタｰフォｰド, 66,江田照, 1.1, 57,  -1,  -2, 8, 14.8,⑦④④, 6,13,Ｄベルウッドハピネス, 63,江田照, 1.4, 59,   2,  -4, 8, 68.4,⑨⑦④, 6,10,Ｌニジブルｰム, 66,柴田大, 0.7, 72,  -4,  11,10, 63.7, ⑪⑩
 7, 6,Ｉマイネルゼｰタ, 30,柴田大, 0.7, 33,  -3, -13, 5,  7.8,⑬⑫⑫, 7,11,Ｅキネオスパｰク, 64,田辺裕, 1.8, 54,  -5,  -1, 2,  4.0,⑪⑪⑨, 7, 9,Ｋキングユウヤ, 55,田辺裕, 1.8, 57,  -3,   2,11,176.2,⑬⑫⑪, 7,12,Ｅエクレウス, 71,西田雄, 0.7, 71,*  3,   5,11,100.3, ③③
 8,11,Ｈカラダサンキュｰ, 32,西村太, 1.0, 28,  -3, -16,16,263.8,⑭⑬⑬, 8, 4,Ｎグリｰンパキラ, 47,蛯名正, 2.0, 53,  -2,  -8, 5,  9.8,⑨⑥⑦, 8, 8,Ｂアサクサマンサク, 68,北村宏, 1.9, 56,   2,  -8, 1,  1.5,⑧⑧⑦, 8, 9,Ｉアンフィルｰジュ, 68,北村宏, 0.7, 71,  -4,  11, 8, 21.5, ⑩⑨
 9,12,Ｆビｰチサウンド, 35,江田照, 1.5, 21,   0, -28, 8, 43.9,⑥⑥⑦, 9, 7,Ｈビロｰドボイス, 56,中谷雄, 2.5, 50,  -2, -12,13,193.3,⑥⑧⑥, 9,10,Ｉベンレイダｰ, 56,吉田豊, 2.1, 56,  -5,   2,12,267.8,⑭⑭⑭, 9, 2,Ｋライステラス, 67,内田博, 0.7, 71,   0,   8, 3,  6.5, ⑤④
