12年 1月14日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 1月14日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-13,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 7R  ダ1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝2200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初咲賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ｃラシｰク, 64,三浦皇,, 62,* 12, -11, 1,  3.3, ②②, 1, 1,Ｃフィｰユブルｰ, 62,三浦皇,, 72,* -1,* 11, 2,  3.1,①①①, 1,16,Ｍテｰプカット, 54,後藤浩,, 72,   2,* 18,11, 50.9,⑧⑨⑦, 1,11,Ｂヴァｰゲンザイル, 81,三浦皇,, 85,   9,* 10, 2,  3.2,⑤⑧⑤
 2,11,Ｂディアジｰロｰズ, 65,後藤浩, 0.0, 61,  10,* -8, 5,  6.7, ④③, 2,16,Ａコスモマイギフト, 68,柴田大, 0.8, 67,* -1,*  5, 1,  2.0,④③②, 2, 9,Ｃフラアンジェリコ, 76,石橋脩, 0.0, 73,   1,* 19, 1,  3.3,⑬⑫⑨, 2, 6,Ｄコスモエンペラｰ, 79,津村明, 0.0, 82,  10,   8, 4,  7.1,⑨⑦⑧
 3,15,Ａダンシングミッシｰ, 66,吉田豊, 0.3, 54,   5,* -6, 4,  6.0, ⑩⑨, 3,10,Ｄカテキンパワｰ, 62,嶋田純, 1.9, 60,* -1,  -2, 3, 12.9,③④③, 3,14,Ｉジャパンプライド, 66,横山典, 0.2, 70,   4,  14, 4,  8.1,⑦⑦⑤, 3, 8,Ｅイグゼキュティヴ, 76,柴田大, 0.0, 85,  11,   1, 5,  9.8,③③②
 4,13,Ｇハッピｰウェｰブ, 53,蛯名正, 0.4, 53,   3,* -6, 8, 16.0, ⑫⑫, 4, 6,Ｐバレンタインパパ, 12,田中勝, 2.2, 58,  -7,*  5, 7, 29.0,⑫⑥⑤, 4, 6,Ａドビュッシｰ, 78,柴田善, 0.3, 72,   2,  15, 2,  3.8,⑨⑧⑩, 4, 3,Ａアｰスステップ, 83,北村宏, 0.2, 82,   8,   8, 3,  6.2,⑧⑨⑨
 5, 9,Ｅオリエンタルポリｰ, 58,北村宏, 0.5, 57,* 11, -14, 2,  5.1, ③④, 5, 7,Ｅディアスピリトゥス, 60,木幡初, 3.0, 55,  -9,   3, 8, 29.1,⑯⑩⑦, 5, 3,Ｆヴァルディヴィア, 72,丸山元, 0.6, 70,  -1,* 17, 5,  9.4,⑮⑬⑫, 5, 9,Ｆファｰストグロｰス, 74,吉田豊, 0.4, 78,  10,   0, 7, 20.6,④④④
 6, 2,Ｆスピｰディｰドｰタ, 55,田辺裕, 0.6, 57,* 12, -16, 6, 13.3, ①①, 6,12,Ｈストロングシャリオ, 46,北村宏, 3.5, 51, -11,   2,10, 41.8,⑮⑯⑨, 6,10,Ｈストライビング, 71,吉田豊, 0.6, 65,   3,  11,12,110.8,⑥⑥⑥, 6, 2,Ｃマイネルメダリスト, 80,蛯名正, 0.5, 79,  10,  -2, 1,  2.7,⑥⑤⑦
 7,16,Ｄヤサカオディｰル, 61,中谷雄, 0.7, 54,   8, -12, 7, 14.2, ⑥⑤, 7, 8,Ｌブルｰナボｰニャ, 34,田辺裕, 3.5, 52, -10,   1, 5, 13.5,⑪⑭⑫, 7,13,Ｂサンマルヴィエント, 76,蛯名正, 0.8, 68,   0,  15, 3,  6.3,⑭⑭⑬, 7, 1,Ｇディアブラスト, 74,田中勝, 0.6, 79,   6,* 11, 8, 49.3,⑫⑫⑪
 8, 4,Ｈマイネサヴァラン, 46,柴田大, 1.1, 49,   6, -14, 3,  5.8, ⑦⑥, 8,15,Ｆヴェラカスタｰニャ, 58,武士沢, 3.6, 51,  -9,  -2,11, 51.7,⑩⑫⑧, 8,11,Ｊコスモゴｰルデン, 60,柴田大, 0.9, 65,   4,   6,10, 37.8,⑤⑤④, 8, 7,Ｋフランドルシチｰ, 71,大庭和, 0.6, 79,   7,   7,11,209.3,⑪⑩⑩
 9, 8,Ｍクリｰンヒット, 34,鈴来直, 1.2, 47,   5, -14,15,241.1, ⑨⑧, 9, 5,Ｉブレイブレディ, 45,後藤浩, 3.6, 48,  -7,  -7, 6, 24.8,⑭⑤⑥, 9, 2,Ｎクリｰルマグナム, 49,木幡初, 1.2, 61,*  5,   1,15,356.0,②②②, 9,10,Ｉロイヤルダリア, 72,後藤浩, 0.7, 76,  10,  -5, 9, 50.0,⑦⑥③
10,14,Ｉルｰチェデルソｰレ, 41,嶋田純, 1.5, 43,  -4,  -9, 9, 65.6, ⑮⑭,10,13,Ｎウッチャリ, 32,平野優, 4.3, 48,  -8,  -8,16,403.5,⑨⑨⑩,10, 8,Ｄアカシロｰレル, 72,小野寺, 1.6, 62,   1,   7, 8, 23.4,⑪⑪⑪,10, 4,Ｊバイタルスタイル, 71,田辺裕, 1.4, 70,* 14, -26, 6, 18.4,①①①
11, 3,Ｋトｰセンプリモ, 37,津村明, 1.7, 42,   3, -18,14,205.6, ⑪⑩,11, 9,Ｊハリファックス, 37,丸山元, 4.4, 43,* -1, -25, 9, 37.2,②②④,11,12,Ｅレッドオブガバナｰ, 72,平野優, 1.7, 62,  -1,   9, 9, 27.0,⑯⑯⑮,11, 5,Ｈキンショｰオトヒメ, 73,武士沢, 1.9, 68,   6,  -7,12,288.9,⑩⑪⑫
12, 7,Ｎタマモレディ, 33,平野優, 2.2, 39,   4, -23,11,114.3, ⑧⑪,12, 3,Ｂダイメイサンデｰ, 63,大庭和, 4.5, 47, -10,  -8, 4, 13.4,⑧⑬⑮,12, 1,Ｇディｰエスコンドル, 71,三浦皇, 1.9, 58,*  7,  -7, 6,  9.9,①①①,12,12,Ｌスプリングバレル, 58,田中博, 2.9, 59,* 14, -46,10, 98.3,②②⑥
13,12,Ｐセトブラボｰ,-57,小野寺, 2.2, 36,  -3, -16,12,140.7, ⑯⑮,13, 2,Ｇダブルピｰス, 54,中谷雄, 5.9, 35, -11, -18,12,197.8,⑬⑮⑬,13, 5,Ｌプレミアムカｰド, 55,田辺裕, 2.3, 56,   5,  -6, 7, 17.2,③③③,,,,,,,,,,,,
14,10,Ｌナンヨｰマケナイワ, 34,武士沢, 2.3, 39,   6, -25,10, 85.4, ⑤⑦,14, 4,Ｏラヴフォｰオｰル, 28,田中博, 8.4, 21,  -8, -43,14,249.2,⑥⑧⑭,14, 7,Ｋホクシン, 58,北村宏, 4.5, 42,   1, -17,13,137.3,⑫⑩⑭,,,,,,,,,,,,
15, 1,Ｊダイワエレガンス, 38,丸山元, 2.7, 34,   0, -22,13,200.6, ⑬⑬,15,11,Ｋファンタマリッジ, 36,的場勇, 8.9, 24,  -8, -47,13,228.8,⑤⑦⑪,15, 4,Ｏケンエピソｰド, 42,中谷雄, 4.5, 41,   5, -25,16,447.9,④④⑧,,,,,,,,,,,,
16, 5,Ｏアイノホウソク, 31,小林淳, 3.1, 29,  -2, -25,16,309.8, ⑭⑯,16,14,Ｍシンデンゼアス, 32,小林淳,11.5, -4,  -9, -67,15,354.1,⑦⑪⑯,16,15, ザハヤテオｰ,---,大庭和, 4.9, 42,  -1, -16,14,329.9,⑩⑮⑯,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-13 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,
"単勝:330円 複勝:06=150円 11=220円 15=170円 枠連:1,110円",,,,,,,,,,,,単勝:310円 複勝:01=110円 16=110円 10=210円 枠連:220円,,,,,,,,,,,,"単勝:5,090円 複勝:16=700円 09=180円 14=300円 枠連:6,890円",,,,,,,,,,,,"単勝:320円 複勝:11=140円 06=220円 08=230円 枠連:1,290円",,,,,,,,,,,
"馬連:1,130円 ワイド:06-11=390円 06-15=420円 11-15=740円",,,,,,,,,,,,馬連:240円 ワイド:01-16=130円 01-10=440円 10-16=370円,,,,,,,,,,,,"馬連:8,670円 ワイド:09-16=3,290円 14-16=6,710円 09-14=770円",,,,,,,,,,,,"馬連:1,410円 ワイド:06-11=490円 08-11=590円 06-08=840円",,,,,,,,,,,
"馬単:2,100円 3連複:2,220円 3連単:10,700円",,,,,,,,,,,,"馬単:580円 3連複:690円 3連単:2,610円",,,,,,,,,,,,"馬単:28,720円 3連複:29,370円 3連単:287,510円",,,,,,,,,,,,"馬単:2,340円 3連複:3,980円 3連単:16,020円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 5R  芝1600m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 8R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■11R  芝1600m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾆｭｰｲﾔｰｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｉガッテンキャンパス, 51,木幡初,, 56,  -2,* -5, 7, 35.1,⑩⑧⑦, 1, 6,Ｂミッドサマｰフェア, 62,柴田善,, 72,   2,*  8, 2,  3.8,⑪⑪⑩, 1,10,Ｆサクラシリアス, 66,北村宏,, 69,  -1,* 11, 8, 31.9, ⑩⑧, 1, 1,Ａコスモセンサｰ, 93,蛯名正,, 97,* 22,*  4, 1,  2.5,②②②
 2, 1,Ｇブリッサ, 53,中谷雄, 0.1, 53,*  2, -15,14,268.4,①①①, 2, 8,Ｅストラスペイ, 61,横山典, 0.4, 65,  -2,* 10, 5,  8.8,⑫⑫⑫, 2, 2,Ｂエイコオウイング, 71,柴田善, 0.3, 71,   7,   1, 2,  5.5, ④③, 2,16,Ｂガルボ, 89,横山典, 0.5, 89,  21,  -1, 3,  5.2,④④④
 3, 5,Ｆコスモガラサ, 53,伊藤直, 0.4, 54,  -3,* -5,12,154.5,⑨⑩⑨, 3, 1,Ｆピｰスオブアイ, 61,田中勝, 0.5, 64,   5,  -3, 3,  5.6,⑩⑧⑦, 3, 7,Ｅシャイニｰデザｰト, 68,嶋田純, 0.7, 62,  -6,*  9, 3,  5.9, ⑭⑩, 3,11,Ｃヒットジャポット, 87,後藤浩, 0.8, 87,  16,   1, 2,  3.4,⑧⑨⑨
 4,12,Ｂレッドアヴァロン, 57,吉田豊, 0.5, 51,  -5,* -5, 1,  2.0,⑫⑪⑪, 4, 2,Ｈジャストジョｰイ, 59,後藤浩, 0.7, 63,*  8, -10, 9, 21.8,⑤④⑤, 4,14,Ｇオメガブルｰベリｰ, 65,石橋脩, 0.8, 64,   3,   0, 6, 12.6, ⑧⑥, 4, 5,Ｈスマｰトステｰジ, 84,三浦皇, 0.8, 88,  19,  -3, 5, 15.3,⑥⑤⑤
 5, 2,Ｄトラストネモフィラ, 56,丸山元, 0.6, 52,  -1, -14, 9, 38.0,④⑤④, 5,10,Ｇフェニｰチェ, 60,北村宏, 0.8, 61,*  8, -12, 4,  8.2,⑧⑤④, 5,16,Ｈビッグサンダｰ, 64,小野寺, 0.9, 60,  -5,*  6,10, 50.8, ⑬⑬, 5, 3,Ｅダイシングロウ, 85,北村宏, 0.9, 86,  16,  -1,14,121.1,⑩⑧⑧
