12年 4月29日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 4月29日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 7R  ダ1150m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
13, 4,Ｉフミノリバティ, 50,古川吉, 1.4, 47,   0, -13,10, 54.2, ⑧⑩,13,12,Ｊトップアトラス, 32,古川吉, 3.3, 43,  -8,  -8,14,255.4,⑮⑮⑮,13, 5,Ｍジョｰプラチネラ, 62,古川吉, 1.3, 58,  -6,   4,16,169.4, ⑫⑭,13,12,Ｏマルタｰズタイム, 48,木幡初, 1.9, 57,   0,   0,10, 70.6,⑩⑩⑧
14,14,Ｍケイアイアンヘル, 34,大野拓, 1.7, 40, -10,  -8,11, 57.4, ⑬⑫,14, 2,Ｋドリｰムテンペスト, 32,原田和, 3.3, 42,  -4, -18,12,146.0,③⑩⑪,14,10,Ｌハロｰタマ, 62,中舘英, 1.3, 58,  -4,   3, 9, 20.2, ⑪⑪,14, 3,Ｌシルキｰフェスタ, 58,伊藤工, 2.0, 57,  -4,   6,13,138.4,⑨⑮⑭
15,13,Ｋシルバｰスカイ, 38,二本柳, 1.9, 41, -10,  -8,16,451.3, ⑫⑭,15, 9, ショｰヘイクン,---,横山和, 5.1, 31,  -5, -30,11,134.9,⑦⑬⑭,15, 9,Ｅトウケイカガヤキ, 69,川島信, 1.5, 56,*  0,  -3, 7, 13.5, ②②,15,10,Ｎラビットファレル, 58,原田和, 2.1, 56,   0,  -2,14,155.2,③⑨⑪
,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｋサクラベッシｰ, 63,上村洋, 1.5, 56,  -4,   0,14,113.1, ⑨⑨,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,
"単勝:890円 複勝:11=300円 03=160円 05=500円 枠連:1,820円",,,,,,,,,,,,"単勝:3,560円 複勝:01=870円 04=230円 05=200円 枠連:5,320円",,,,,,,,,,,,"単勝:420円 複勝:14=180円 16=410円 08=1,440円 枠連:1,220円",,,,,,,,,,,,"単勝:1,260円 複勝:13=320円 09=140円 06=340円 枠連:1,040円",,,,,,,,,,,
"馬連:1,970円 ワイド:03-11=770円 05-11=2,170円 03-05=1,280円",,,,,,,,,,,,"馬連:12,360円 ワイド:01-04=3,180円 01-05=3,100円 04-05=660円",,,,,,,,,,,,"馬連:2,100円 ワイド:14-16=860円 08-14=4,100円 08-16=9,320円",,,,,,,,,,,,"馬連:1,880円 ワイド:09-13=720円 06-13=2,740円 06-09=900円",,,,,,,,,,,
"馬単:5,420円 3連複:9,360円 3連単:60,300円",,,,,,,,,,,,"馬単:30,510円 3連複:21,920円 3連単:242,780円",,,,,,,,,,,,"馬単:3,560円 3連複:43,580円 3連単:158,000円",,,,,,,,,,,,"馬単:4,880円 3連複:9,500円 3連単:64,040円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 8R  芝1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■11R  芝1200m 4歳上ｵｰﾌﾟﾝ(国) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島民友ｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｈウエスタンルｰチェ, 55,勝浦正,, 62,*  1,   3, 8, 40.1,②②②, 1, 5,Ａマイネルヴェリタス, 68,吉田隼,, 65,* -2,   4, 1,  1.8,⑤②④, 1, 6,Ｎアイティクイｰン, 54,川島信,, 70,  -4,   9, 9, 22.7, ⑤④, 1, 1,Ａドリｰムバレンチノ, 89,松山弘,, 82,  -1,* 23, 2,  5.2, ⑥⑦
 2, 9, デルマボサツ,---,村田一, 0.0, 64,  -6,* 15,13,186.5,⑭⑬⑫, 2,15,Ｇロｰズフラッシュ, 54,丹内祐, 0.2, 64,  -4,   4, 8, 52.0,⑦⑥⑤, 2,14,Ｇノｰザンソング, 64,西田雄, 0.1, 68,* -1,   5, 4, 11.4, ②②, 2,10,Ｆテイエムオオタカ, 80,中舘英, 0.1, 81,*  9,  13, 1,  3.3, ②②
 3, 1,Ａウインアルエット, 63,川島信, 0.1, 59,*  1,   1, 1,  4.0,①①①, 3,13,Ｂハンサムボｰイ, 62,川須栄, 0.2, 67,  -6,* 12, 3,  5.7,⑭⑫⑪, 3,13,Ｍクラウンフィデリオ, 54,中舘英, 0.1, 68,*  1,   4, 6, 17.0, ①①, 3, 3,Ｇフォｰエバｰマｰク, 79,村田一, 0.1, 80,*  8,  13, 9, 26.2, ①①
 4, 3,Ｆスカイアｰト, 55,西村太, 0.2, 59,  -2,*  6, 9, 56.4,⑦⑦⑦, 4,14,Ｄグランプレｰジョ, 58,大野拓, 0.2, 64,* -2,   2, 2,  5.2,⑥④③, 4, 3,Ｂアイビｰフォｰルド, 68,松山弘, 0.1, 67,  -6,  11, 5, 15.9, ⑥⑥, 4, 2,Ｉダンスファンタジア, 78,木幡初, 0.3, 79,  -3,* 22, 7, 18.9, ⑪⑩
 5, 6,Ｅサイレントクロップ, 57,吉田隼, 0.8, 54,  -1,  -2, 3,  4.6,⑤⑤⑤, 5,11,Ｃペイトリッツデイ, 62,村田一, 0.6, 58,  -4,  -1, 4,  8.8,⑧⑦⑥, 5, 8,Ｄカルトマリｰヌ, 65,伊藤工, 0.2, 68, -10,* 13, 7, 20.9, ⑪⑨, 5, 9,Ｈブルｰミンバｰ, 78,川須栄, 0.5, 76,   1,  16, 5,  8.1, ⑦⑤
 6, 4,Ｂプレリアル, 61,中舘英, 0.8, 56,*  0,  -2, 2,  4.5,④④④, 6,10, コスモスペッキオ,---,伊藤工, 0.6, 59,  -5,   1, 7, 35.2,⑩⑧⑧, 6, 1,Ｃサニｰヘイロｰ, 68,大野拓, 0.3, 65,  -3,   5, 1,  2.0, ③③, 6, 5,Ｂパドトロワ, 84,勝浦正, 0.5, 75,   4,  12, 3,  5.6, ③③
 7,15,Ｇサトノラミア, 55,古川吉, 1.0, 53,*  0,  -5, 5,  6.5,③③③, 7, 1,Ｌジョビジョバ, 41,西田雄, 0.7, 62,  -8,*  7,12,137.9,⑨⑬⑫, 7, 7,Ｌレッドアンジェリカ, 56,吉田隼, 0.4, 64, -10,  10, 3,  7.3, ⑫⑪, 7, 4,Ｌロｰドバリオス, 76,鮫島良, 0.6, 76,  -3,  19,13, 54.3, ⑫⑪
 8,11,Ｃトップバゴスタｰ, 59,松山弘, 1.2, 53,  -3,  -1, 4,  5.4,⑩⑧⑧, 8, 4,Ｊミライヘノカゼ, 41,川島信, 0.8, 58,* -1, -10,10,114.3,①①①, 8,10,Ａマックスストレイン, 70,木幡初, 0.4, 64, -11,* 12, 2,  6.3, ⑮⑮, 8,11,Ｃスギノエンデバｰ, 81,上村洋, 0.6, 75,  -2,  17, 4,  6.9, ⑨⑨
 9, 2,Ｋディアカメリア, 43,西田雄, 1.3, 57,  -3,  -1,15,425.9,⑪⑨⑩, 9, 8,Ｆハｰトビｰトボｰイ, 56,松山弘, 0.8, 57,  -5,   0, 9, 68.4,⑪⑨⑦, 9, 9,Ｆキャロルロゼ, 64,鮫島良, 0.5, 64, -13,* 12,14, 71.7, ⑯⑯, 9, 7,Ｊアポロフェニックス, 78,吉田隼, 0.8, 71,   3,   9, 6, 16.2, ④⑥
10,10,Ｉサクラセレサ, 54,川須栄, 1.5, 52,   0,  -7, 6,  9.8,⑥⑥⑥,10,12,Ｉナイク, 48,鈴来直, 1.2, 55,  -4,  -5,14,190.5,⑫⑩⑩,10, 2,Ｅウルトラファイン, 65,村田一, 0.7, 59,  -4,   0,12, 49.9, ④⑤,10, 8,Ｅミキノバンジョｰ, 80,西田雄, 0.8, 71,  -1,  13, 8, 19.7, ⑧⑧
11, 5,Ｌデルマベンザイ, 37,宮崎北, 1.8, 50,  -4,  -3,12,138.0,⑧⑪⑪,11, 3,Ｅロｰレルレｰロ, 56,宮崎北, 1.3, 51,  -3, -11, 5, 18.4,④⑤⑨,11, 5,Ｈゲンパチマイラヴ, 62,岩部純, 0.8, 58,  -6,   1,13, 64.5, ⑧⑦,11,15,Ｋケイアイアストン, 76,的場勇, 1.0, 69,  -5,  14,12, 44.2, ⑭⑮
12,12,Ｄコウギョウグリン, 58,小島太, 2.7, 44,  -3, -13, 7, 25.9,⑫⑩⑨,12, 6,Ｈレッドグルｰヴァｰ, 53,上村洋, 1.3, 51,* -2, -15, 6, 19.4,③③②,12,16,Ｏメロｰクｰミス, 53,西村太, 0.9, 57,  -9,   3,11, 48.9, ⑩⑫,12, 6,Ｄスペシャルハｰト, 81,大野拓, 1.0, 69,   2,   8,11, 39.9, ⑤④
13,14,Ｍベレスプリ, 24,横山和, 3.3, 41,  -7, -11,11,126.2,⑬⑮⑮,13, 7,Ｋゴｰイングスタｰ, 41,渡辺薫, 2.3, 43,  -9, -11,15,292.9,⑬⑭⑬,13,11,Ｐキャニオンルナ, 51,丹内祐, 1.0, 56, -12,   4,16,275.5, ⑭⑬,13,14,Ｎシセイカグヤ, 72,川島信, 1.1, 69,  -5,  13,10, 38.0, ⑬⑫
14, 8,Ｊクラウンミストラル, 50,嘉藤貴, 3.4, 39,  -5, -16,14,233.9,⑨⑫⑬,14, 2,Ｍシゲルチェリモヤ, 37,勝浦正, 6.9,-10,  -6, -82,11,123.6,②⑪⑭,14, 4,Ｉトロピカルマドンナ, 61,川須栄, 1.1, 54,  -8,  -1,10, 25.4, ⑦⑧,14,12,Ｍロビンフット, 72,田中博, 1.1, 69, -10,  18,14, 89.1, ⑮⑬
15,13, センノメグミ,---,大野拓, 3.4, 38,  -6, -14,10, 64.1,⑮⑭⑭,15, 9,Ｎサムライニッポン, 35,木幡初,24.3,24.3---, -39, ---,13,141.1,⑮⑮⑮,15,15,Ｊホットラッシュ, 60,古川吉, 1.2, 56,  -9,   1, 8, 21.9, ⑬⑭,15,13,Ｏジェイケイセラヴィ, 70,宮崎北, 3.2, 40,  -2, -17,15,112.9, ⑩⑭
,,,,,,,,,,,,,,,,,,,,,,,,16,12,Ｋセトノジャｰニｰ, 58,宮崎北, 1.2, 52,  -6,  -4,15,170.8, ⑨⑩,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:-3),,,,,,,,,,,
"単勝:4,010円 複勝:07=770円 09=4,100円 01=180円 枠連:10,790円",,,,,,,,,,,,単勝:180円 複勝:05=110円 15=720円 13=170円 枠連:410円,,,,,,,,,,,,"単勝:2,270円 複勝:06=840円 14=340円 13=520円 枠連:7,070円",,,,,,,,,,,,単勝:520円 複勝:01=180円 10=160円 03=630円 枠連:680円,,,,,,,,,,,
"馬連:143,870円 ワイド:07-09=29,600円 01-07=1,820円 01-09=11,320円",,,,,,,,,,,,"馬連:3,140円 ワイド:05-15=1,150円 05-13=260円 13-15=2,500円",,,,,,,,,,,,"馬連:19,370円 ワイド:06-14=5,210円 06-13=9,800円 13-14=2,840円",,,,,,,,,,,,"馬連:1,210円 ワイド:01-10=530円 01-03=2,280円 03-10=1,650円",,,,,,,,,,,
"馬単:341,000円 3連複:203,780円 3連単:2,006,380円",,,,,,,,,,,,"馬単:4,480円 3連複:4,760円 3連単:21,910円",,,,,,,,,,,,"馬単:45,050円 3連複:107,380円 3連単:755,450円",,,,,,,,,,,,"馬単:2,590円 3連複:9,930円 3連単:47,460円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 6R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝1800m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■12R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高湯温泉特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａクラウンエンビｰ, 67,松山弘,, 57,  -3,  -2, 2,  2.9, ④④, 1,10,Ｇピｰスフルアｰス, 66,古川吉,, 71,*-14,  17, 5, 10.5,①①①, 1, 1,Ａエバｰグリｰン, 73,川須栄,, 78, -14,* 27, 1,  1.4,⑥⑧⑥, 1, 4,Ｈゲットアヘッド, 64,村田一,, 66,   6,* 12,10,132.5,⑨⑨⑨
 2, 8,Ｂメイショウコウボウ, 58,森一馬, 0.0, 57,  -6,   0, 3,  6.0, ⑦⑨, 2, 4,Ｍマルタｰズグロウヴ, 48,川島信, 0.0, 81, -24,* 35,11, 44.3,⑭⑭⑬, 2, 8,Ｋコウヨウレジェンド, 53,古川吉, 0.1, 74,*-10,  17, 7, 27.4,⑦④③, 2, 6,Ｄセミニョン, 71,吉田隼, 0.1, 64,  10,   2, 5, 12.7,⑥⑦⑥
 3,12,Ｄマイネルドラガン, 54,丹内祐, 0.1, 57,*  1,  -7, 5, 15.9, ②②, 3, 8,Ｃマイネルナタリス, 71,大野拓, 0.2, 70, -17,  18, 2,  4.3,③④④, 3, 4,Ｈトップストライド, 63,吉田隼, 0.3, 71, -12,  17, 6, 16.7,⑤⑥④, 3, 5,Ａマイネルシュライ, 74,伊藤工, 0.1, 63,  10,   0, 1,  1.7,⑦⑤④
 4, 6,Ｃリトルビッグマン, 57,宮崎北, 0.3, 54,  -4,  -5, 6, 17.4, ⑥⑥, 4,12,Ｆアメイジングアスク, 68,鮫島良, 0.2, 72, -18,  22, 4,  7.3,⑦⑧⑦, 4,13,Ｃマイティｰジュニア, 68,田中博, 0.3, 72, -13,  20, 3, 11.9,⑩⑦⑦, 4, 3,Ｆマイネルヴァルム, 69,丹内祐, 0.2, 63,  12,  -4, 6, 12.8,④③②
 5,15,Ｎスペシャルリリｰ, 30,木幡初, 0.3, 53, -14,*  4,14,149.8, ⑭⑭, 5,13,Ｊコスモマクスウェル, 62,丹内祐, 0.5, 64,*-16,  13, 8, 22.3,④③③, 5, 9,Ｅマイネルハイセンス, 66,丹内祐, 0.5, 67,* -9,  10, 5, 15.0,②②②, 5, 1,Ｂヤマニンアｰマｰ, 73,松山弘, 0.5, 59,  12,  -7, 4, 10.6,③④⑤
 6,10,Ｊドラゴンアイリス, 45,勝浦正, 0.4, 53, -10,  -1, 7, 21.0, ⑪⑩, 6,14,Ｅエクスビｰト, 69,村田一, 0.5, 62,*-15,  12,13, 85.8,②②②, 6, 6,Ｌスタｰトセンス, 53,大野拓, 0.5, 75, -15,  23, 8, 37.9,⑪⑪⑪, 6, 2,Ｃボストンリョウマ, 72,渡辺薫, 0.6, 59,  11,  -4, 7, 21.4,⑤⑥⑧
 7, 1,Ｅケイジｰヒロイン, 54,横山和, 0.4, 52,  -9,  -3, 9, 39.1, ⑧⑦, 7, 6,Ｌクリアキｰ, 55,伊藤工, 0.6, 66, -20,  18, 7, 21.8,⑪⑪⑪, 7, 2,Ｊルネッサンスマン, 58,伊藤工, 0.6, 69, -11,  14,13,271.2,③⑤⑤, 7, 9,Ｊダノンアンチョ, 54,大野拓, 0.7, 57,* 14, -16, 3,  6.7,①①①
 8,14,Ｇシルキｰマｰチ, 52,大野拓, 0.5, 52, -11,  -1, 1,  2.6, ⑫⑬, 8,11,Ｄサンデｰスイセイ, 70,中舘英, 0.7, 62, -17,  11, 6, 11.1,⑨⑤⑤, 8,11,Ｄナンヨｰストロング, 67,勝浦正, 0.7, 68, -14,  17, 4, 12.4,⑨⑩⑩, 8, 7,Ｅガリレオバロｰズ, 70,古川吉, 1.5, 50,  10, -18, 2,  6.6,⑧⑧⑦
 9,13,Ｆオｰヴァｰボｰド, 53,渡辺薫, 0.5, 51,* -1, -11, 4, 12.9, ③③, 9, 9,Ｉトウカイフィット, 64,勝浦正, 0.9, 59, -17,  10,14, 90.5,⑤⑥⑥, 9, 3,Ｍトウショウドライヴ, 45,川島信, 0.8, 75, -18,* 25,11, 75.0,⑫⑬⑬, 9,10,Ｉオルレアンノオトメ, 58,嘉藤貴, 1.6, 48,* 13, -26, 9, 44.8,②②③
10, 9,Ｋケｰジｰアケボノ, 41,的場勇, 0.7, 50, -18,*  3,16,400.4, ⑮⑮,10, 5,Ｂノヴァグロリア, 71,川須栄, 0.9, 62, -20,  14, 1,  4.0,⑧⑩⑩,10, 7,Ｂダッシュソング, 69,村田一, 0.8, 69, -17,  21,10, 67.3,⑬⑫⑫,10, 8,Ｇセブンライタｰズ, 67,木幡初, 1.8, 48,   4,  -7, 8, 30.2,⑩⑩⑩
11, 5,Ｈタケデンサプライズ, 50,二本柳, 0.8, 47,  -9,  -8,12,124.3, ⑨⑧,11, 2,Ｈエムアイボニｰタ, 65,宮崎北, 1.1, 59, -20,  13, 9, 32.7,⑩⑫⑫,11,12,Ｆビップレジェンド, 66,松山弘, 1.0, 63, -13,  11, 9, 45.5,⑧⑨⑨,,,,,,,,,,,,
12, 7,Ｉサムライクイｰン, 48,村田一, 1.0, 44, -30,* 11,10, 84.2, ⑯⑯,12, 7,Ｋゴｰルドラム, 57,吉田隼, 1.4, 52, -19,   4,10, 32.8,⑫⑨⑨,12, 5,Ｇラバンガルド, 65,西田雄, 1.3, 57,* -9,  -2, 2,  9.6,①①①,,,,,,,,,,,,
13,16, アンアミュｰズド,---,西村太, 1.5, 38,  -9, -17,13,143.3, ⑩⑫,13, 1,Ａエリモロワイヤル, 77,松山弘, 1.4, 52, -19,   4, 3,  4.3,⑥⑦⑧,13,10,Ｉシンボリシュテルン, 59,宮崎北, 2.1, 45,*-10, -10,12,114.4,④③⑧,,,,,,,,,,,,
14, 4,Ｍアキノマロン, 37,嘉藤貴, 1.6, 37, -13, -14,15,260.0, ⑬⑪,14, 3,Ｎスリｰラスカル, 16,渡辺薫, 1.7, 52, -21,   7,12, 46.6,⑬⑬⑭,,,,,,,,,,,,,,,,,,,,,,,,
15,11,Ｌヤマニンオリアン, 40,伊藤工, 2.3, 28,  -2, -34,11,121.9, ⑤⑤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
