12年 1月14日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 1月14日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 4R  ダ1000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾈﾓﾌｨﾗ賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｋレアプラチナ, 39,国分優,, 60,*  2,  -5, 7, 22.9, ①①, 1,10,Ｉマウントフジ, 66,丸田恭,, 71,  -1,* 10, 8, 15.6, ⑥④, 1,12,Ｂナイトフライト, 69,松山弘,, 69,*  2,   6, 5, 12.7, ①①, 1,10,Ｇビｰビｰジャパン, 51,武幸四,, 72,*-12,* 20, 7, 31.2,①①①
 2,10,Ｃダブルスパｰク, 55,酒井学, 0.4, 54,  -1,  -6, 3,  5.4, ⑤④, 2, 7,Ｂサクラデスティニｰ, 71,川須栄, 0.3, 69,*  4,   3, 1,  2.8, ①①, 2, 3,Ｍワイキキブリｰズ, 59,高倉稜, 0.0, 69,  -2,*  8, 7, 20.5, ④③, 2, 4,Ｅドリｰムキャプテン, 54,吉田隼, 0.3, 69,*-12,  18, 2,  3.8,③③③
 3,13,Ｅドラゴンエッグ, 50,村田一, 0.5, 52,  -4,  -5, 4,  8.0, ⑦⑧, 3, 1,Ｃサマｰラグｰン, 70,デムｰ, 0.3, 67,  -6,*  9, 3,  6.7, ⑦⑥, 3, 1,Ｄベストブルｰム, 68,国分優, 0.2, 67,  -4,*  9, 4,  8.8, ⑩⑤, 3, 5,Ａメイショウダビンチ, 74,松田大, 0.4, 68, -14,* 21, 3,  5.0,⑤⑥⑤
 4, 9,Ｇキタルファ, 48,黛弘人, 0.5, 52,  -7,* -3, 6, 14.4, ⑩⑫, 4,13,Ａサマｰコｰド, 72,松田大, 0.6, 66,*  2,   2, 2,  5.0, ③③, 4, 7,Ａシゲルシゲザネ, 73,松田大, 0.3, 66,*  2,   3, 1,  2.4, ②②, 4, 1,Ｄカイシュウタビビト, 56,デムｰ, 0.5, 66, -13,  16, 4, 11.7,②②②
 5, 6,Ｆサロンドクイｰン, 49,横山和, 0.7, 49,  -9,* -4,12, 90.1, ⑪⑩, 5, 2,Ｋアラマサスチｰル, 61,勝浦正, 0.6, 64, -12,* 10,12,101.3, ⑪⑨, 5,14,Ｆドナリサ, 68,大野拓, 0.9, 59,  -1,   0, 8, 21.1, ⑥⑨, 5, 3,Ｊメイショウデビッド, 46,松山弘, 0.7, 68, -16,* 21, 9, 59.6,⑨⑨⑨
 6, 8,Ｂシゲルライム, 57,川須栄, 0.7, 54,  -1,  -8, 1,  2.7, ④③, 6,12,Ｇプリンセスネｰジュ, 67,松山弘, 0.7, 64,*  2,   0, 6, 11.6, ②②, 6, 4,Ｊエｰティｰショパン, 63,水口優, 0.9, 59,  -6,   3,11, 57.3, ⑫⑬, 6, 6,Ｂタガノキャンドル, 62,国分優, 0.7, 65, -15,  16, 1,  2.1,⑥⑦⑥
 7, 4,Ａフロｰリア, 57,大野拓, 0.8, 51,*  0, -10, 2,  4.6, ③②, 7, 6,Ｍジョｰプラチネラ, 57,古川吉, 1.0, 60,  -4,   2, 9, 22.3, ⑧⑧, 7, 6,Ｃセトノジャｰニｰ, 69,古川吉, 1.1, 57,  -2,  -2, 6, 15.6, ⑤⑥, 7, 2,Ｈデルマイザナミ, 51,中舘英, 0.7, 65, -13,  13, 6, 18.5,⑦⑤④
 8, 5,Ｄヴォワドランジュ, 52,松山弘, 1.0, 46,  -4, -10,11, 47.2, ⑥⑥, 8, 3,Ｄイルドロｰル, 69,吉田隼, 1.0, 59, -12,   7, 4,  6.9, ⑫⑫, 8,13,Ｇメリトゥム, 66,丹内祐, 1.1, 57, -12,   6, 9, 28.7, ⑭⑭, 8, 7,Ｃマイネアルナイル, 58,酒井学, 1.0, 62, -14,  13, 5, 12.5,⑩⑧⑧
 9, 7,Ｊテイエムチュラウミ, 43,田嶋翔, 1.2, 44,  -7,  -9, 9, 26.4, ⑨⑪, 9, 5,Ｈミスコマチ, 66,西村太, 1.3, 58,  -1,  -2,10, 50.4, ④⑤, 9, 5,Ｎサイモンラメｰル, 56,西村太, 1.2, 55,  -9,   2,14,165.8, ⑬⑫, 9, 8,Ｉトップキックス, 47,川須栄, 1.7, 54, -16,   6, 8, 36.7,⑧⑩⑩
10, 2,Ｈムジャウハラｰト, 47,吉田隼, 1.2, 44,  -6, -10, 8, 24.5, ⑧⑦,10, 4,Ｅエムオｰファミリｰ, 67,杉原誠, 1.5, 54,  -9,   0, 5, 11.5, ⑨⑩,10, 8,Ｌゼニスパワｰ, 59,鮫島良, 1.4, 56,  -3,  -3,12,100.9, ⑦⑦,10, 9,Ｆシゲルクルミ, 52,柴山雄, 2.3, 42, -13,  -9,10,135.8,④④⑦
11,11,Ｌマンデルクライエ, 38,中舘英, 1.3, 42, -12,  -7, 5, 11.1, ⑭⑭,11, 8,Ｌインタレスティング, 60,村田一, 1.6, 54,  -9,   0,13,211.2, ⑩⑪,11, 2,Ｋカシノハクリュウ, 61,野元昭, 1.5, 53,  -4,  -4,10, 51.0, ⑪⑩,,,,,,,,,,,,
12, 3,Ｍスタｰインザライト, 38,西田雄, 1.3, 44,  -9,  -8,13,127.0, ⑫⑨,12,11,Ｊワンダｰソング, 63,野元昭, 1.9, 50, -11,  -1,11, 99.8, ⑬⑬,12, 9,Ｉオｰパルス, 63,川須栄, 1.5, 55,*  1,  -7, 3,  5.9, ③④,,,,,,,,,,,,
13,12,Ｎアイヴィトウショウ, 17,西村太, 1.3, 41, -12,  -8,14,146.4, ⑬⑬,13, 9,Ｆビップセンノセン, 67,国分優, 2.0, 51,  -1,  -9, 7, 13.4, ⑤⑦,13,10,Ｈアップタｰン, 64,柴山雄, 1.8, 50,  -3,  -7,13,131.5, ⑧⑪,,,,,,,,,,,,
14, 1,Ｉロンググラティア, 45,森一馬, 1.4, 45,*  0, -16,10, 39.2, ②⑤,,,,,,,,,,,,,14,11,Ｅサトノパイレｰツ, 68,中舘英, 1.9, 49,  -3,  -8, 2,  4.4, ⑨⑧,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-8 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+11 馬場:良(指数:0),,,,,,,,,,,
"単勝:2,290円 複勝:14=820円 10=240円 13=230円 枠連:1,050円",,,,,,,,,,,,"単勝:1,560円 複勝:10=360円 07=160円 01=210円 枠連:1,840円",,,,,,,,,,,,"単勝:1,270円 複勝:12=370円 03=690円 01=380円 枠連:2,920円",,,,,,,,,,,,"単勝:3,120円 複勝:10=410円 04=150円 05=180円 枠連:4,460円",,,,,,,,,,,
"馬連:6,510円 ワイド:10-14=2,200円 13-14=2,350円 10-13=770円",,,,,,,,,,,,"馬連:2,170円 ワイド:07-10=810円 01-10=1,460円 01-07=410円",,,,,,,,,,,,"馬連:14,460円 ワイド:03-12=4,580円 01-12=2,180円 01-03=2,530円",,,,,,,,,,,,"馬連:5,140円 ワイド:04-10=1,480円 05-10=1,430円 04-05=390円",,,,,,,,,,,
"馬単:15,390円 3連複:16,330円 3連単:154,860円",,,,,,,,,,,,"馬単:5,130円 3連複:4,270円 3連単:34,360円",,,,,,,,,,,,"馬単:29,640円 3連複:39,220円 3連単:263,040円",,,,,,,,,,,,"馬単:11,700円 3連複:7,070円 3連単:70,630円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 5R  芝2000m 3 歳新馬 馬齢,,,,,,,,,,,,■ 8R  芝2000m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ小倉,,,,,,,,,,,,,,,,,,,,,,,,周防灘特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｊコウユｰサムライ, 47,勝浦正,, 59,* -5,  10, 8, 42.5,①①①, 1, 8, エｰシングルｰオン,---,川須栄,, 74,*-14,* 22, 2,  3.9,②②②, 1,12,Ｅレッドシェリフ, 74,上村洋,, 75,* -4,  21, 5, 10.3,③③③, 1,10,Ｃシャイニｰホｰク, 76,デムｰ,, 83,* -9,* 23, 1,  3.0, ④④
 2, 5,Ｄプリンシペアスｰル, 63,デムｰ, 0.2, 59,  -6,* 11, 2,  3.5,⑤④④, 2, 1, メイショウコロンボ,---,武幸四, 0.0, 71,*-15,  21, 5,  9.9,①①①, 2, 2,Ｂアンリミテッドピサ, 81,酒井学, 0.0, 75,* -3,  20, 2,  5.4,②②②, 2, 4,Ｂタバルナ, 77,酒井学, 0.3, 82, -18,* 28, 4, 10.7, ⑰⑬
 3,16,Ａサプライズ, 67,大野拓, 0.3, 57,* -5,   8, 1,  3.2,⑭③③, 3, 7, ダノンキャスケｰド,---,中舘英, 0.1, 75, -16,* 24, 3,  5.3,④⑤④, 3,16,Ｃラブフｰル, 79,丸田恭, 0.0, 81,  -9,* 34, 3,  5.7,⑭⑮⑮, 3, 8,Ａアルｰリングライフ, 80,村田一, 0.3, 79, -14,* 24, 5, 11.5, ⑩⑨
 4, 9,Ｆゴメン, 57,江田照, 0.7, 55,  -8,  10,14,168.0,⑫⑪⑨, 4,10, キタサンパイロット,---,デムｰ, 0.4, 68, -16,  18, 1,  3.4,⑤③③, 4,15,Ｄシｰキングフェイム, 75,川須栄, 0.1, 80,  -8,  29, 4,  8.8,⑪⑬⑬, 4, 1,Ｆメイショウツガル, 75,古川吉, 0.3, 80, -10,  21, 3,  7.5, ⑤⑤
 5,14,Ｅスズカウラノス, 62,高倉稜, 0.7, 57,  -6,   8, 4,  8.7,⑦⑧⑦, 5, 6, パレディウム,---,勝浦正, 0.9, 64, -17,  17, 4,  5.3,⑧⑧⑤, 5, 9,Ｆティボリペガサス, 74,高倉稜, 0.1, 75,* -4,  21, 8, 18.0,⑤⑤⑤, 5, 5,Ｅビットスタｰダム, 76,柴山雄, 0.3, 80, -10,  21, 7, 14.2, ⑥⑥
 6,15,Ｐタイセイモンスタｰ, 15,荻野琢, 0.9, 56, -11,* 14,11, 77.6,⑯⑯⑮, 6, 4, ウインサンドロ,---,国分優, 1.2, 63, -19,  15, 9, 33.2,⑩⑩⑧, 6, 6,Ｉレオパルドゥス, 69,国分優, 0.2, 79,  -8,  29, 7, 11.9,⑮⑫⑫, 6, 3,Ｉメイショウサバト, 72,松田大, 0.4, 78, -13,  22,10, 19.8, ⑨⑧
 7, 2,Ｈカシノチョッパｰ, 53,酒井学, 1.2, 51,  -8,   6,10, 67.2,⑧⑨⑫, 7, 9, タツグレｰト,---,吉田隼, 2.0, 49, -17,   1, 6,  9.9,⑦⑦⑦, 7, 4,Ｋホワイトミｰナ, 67,西村太, 0.2, 77,  -8,  26,13, 79.9,⑫⑨⑦, 7, 9,Ｐシチリアｰナ, 65,西田雄, 0.5, 77, -10,  18,15,116.5, ⑦⑦
 8, 6,Ｇゴｰルドマイスタｰ, 55,藤懸貴, 1.2, 49,  -8,   5, 9, 54.4,⑨⑩⑧, 8, 5, セイウンホウガ,---,上村洋, 2.2, 45, -16,  -5, 7, 23.0,⑥⑥⑥, 8, 5,Ｇキングウェｰルズ, 73,松山弘, 0.2, 80,  -9,* 31,10, 36.8,⑬⑭⑭, 8,12,Ｈサンライズイｰグル, 72,高倉稜, 0.6, 75,* -8,  15, 2,  7.1, ③③
 9,12,Ｌサンライズガイア, 43,川須栄, 1.4, 51,  -7,   2, 7, 14.3,⑥⑦⑤, 9, 3, ロｰドアｰク,---,大野拓, 2.5, 45, -19,  -3, 8, 29.2,⑨⑨⑩, 9, 1,Ａメデタシ, 81,吉田隼, 0.3, 73,* -3,  18, 1,  3.3,④④④, 9, 6,Ｊダノンプログラマｰ, 72,大野拓, 0.8, 74, -15,  19,11, 24.8, ⑮⑯
10,13,Ｉナリタタイフｰン, 50,森一馬, 1.5, 51, -11,   9,16,248.3,⑮⑮⑯,10, 2, ユニヴァｰスシチｰ,---,柴山雄, 3.4, 30, -16, -22,10, 56.7,③④⑨,10,14,Ｎロｰドランパｰト, 61,大野拓, 0.4, 79, -10,* 31,11, 37.4,⑯⑯⑪,10,18,Ｄフレッドバロｰズ, 76,丸田恭, 1.2, 66, -14,  12,12, 28.8, ⑬⑪
11,10,Ｃハｰトビｰトボｰイ, 63,西村太, 1.6, 48,  -9,   2, 6, 13.5,⑬⑫⑪,,,,,,,,,,,,,11,13,Ｏヴイブラッド, 61,荻野琢, 0.5, 67,* -2,  11,12, 46.3,①①①,11,11,Ｌミスタｰマスタｰド, 71,武幸四, 1.2, 66,* -6,   5, 8, 14.8, ①①
12, 8,Ｂスリｰロブロイ, 64,村田一, 1.8, 50, -10,   6, 3,  5.3,⑩⑭⑬,,,,,,,,,,,,,12,10,Ｈフェイルノｰト, 69,柴山雄, 0.5, 71,  -5,  18, 6, 10.5,⑨⑧⑨,12, 2,Ｑクラッカｰジャック, 63,黛弘人, 1.2, 67, -15,  14,17,213.0, ⑭⑫
13, 7,Ｎナムラジャｰナル, 34,古川吉, 1.8, 47, -11,   5,15,237.3,⑪⑬⑭,,,,,,,,,,,,,13,17,Ｌチャｰリｰポイント, 66,江田照, 0.5, 76, -10,  29,14, 99.6,⑰⑰⑯,13,13,Ｎトップルビｰ, 68,鮫島良, 1.4, 65, -16,  13,13, 43.5, ⑯⑰
14,11,Ｋダイキチパワｰ, 44,松田大, 2.2, 44,  -6,  -7,12, 92.5,③⑤⑥,,,,,,,,,,,,,14, 7,Ｍビルトミｰアップ, 61,松田大, 0.6, 70,  -6,  19,15,198.4,⑩⑩⑩,14, 7,Ｏビュｰティバラｰド, 68,野元昭, 1.5, 62,* -7,   2,16,160.3, ②②
15, 4,Ｏカワキタリュウジン, 33,国分優, 2.3, 43,  -6,  -6,13,140.2,④⑥⑩,,,,,,,,,,,,,15, 3,Ｒパリスブルｰ, 37,宮崎北, 0.9, 67,  -6,  14,16,303.7,⑧⑦⑥,15,15,Ｍハピシン, 69,国分優, 1.6, 61, -14,   7, 9, 15.1, ⑫⑮
16, 3,Ｍゴｰイングウェイ, 39,中舘英, 2.3, 43,* -5,  -9, 5,  9.0,②②②,,,,,,,,,,,,,16, 8,Ｐアスｰルアラテラ, 57,中舘英, 1.6, 57,* -3,   0, 9, 22.6,⑦⑥⑧,16,17,Ｇキョウエイアシュラ, 75,川須栄, 1.7, 62, -23,  15, 6, 12.0, ⑱⑱
,,,,,,,,,,,,,,,,,,,,,,,,17,18,Ｑキングロンピｰタｰ, 47,花田大, 2.5, 46,  -6,  -7,17,494.1,⑥⑪⑰,17,14,Ｒフィｰルドチャペル, 59,松山弘, 1.9, 57, -14,   3,18,334.4, ⑪⑭
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,Ｋヴンダｰゾンネ, 72,吉田隼, 2.1, 53, -11,  -2,14, 64.5, ⑧⑩
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+20 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+17 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-14 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:0),,,,,,,,,,,
"単勝:4,250円 複勝:01=1,080円 05=150円 16=150円 枠連:4,280円",,,,,,,,,,,,"単勝:390円 複勝:08=170円 01=270円 07=180円 枠連:1,470円",,,,,,,,,,,,"単勝:1,030円 複勝:12=280円 02=200円 16=200円 枠連:940円",,,,,,,,,,,,"単勝:300円 複勝:10=160円 04=290円 08=380円 枠連:1,020円",,,,,,,,,,,
