12年10月13日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年10月13日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-10,,,,,■ 4R  ダ1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飛翼特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａエトルアンフルｰル, 71,吉田隼,, 51,  -1,*  1, 1,  1.1, ④④, 1,10,Ｂハワイアンシュガｰ, 73,岩部純,, 71,   7,   0, 3,  6.5, ③③, 1,11,Ａパンジャ, 78,嶋田純,, 69,*  4,   3, 1,  2.4,②②②, 1,12,Ａリトルゲルダ, 74,中舘英,, 71,*  2,   2, 1,  1.7,   
 2, 5,Ｂヒュウガミズキ, 58,横山和, 0.0, 53,*  4,* -4, 2,  7.6, ①①, 2, 6,Ａビッグヒｰロｰ, 75,中舘英, 0.2, 68,*  9,  -5, 2,  3.8, ②②, 2, 7,Ｈデオヴォレンテ, 72,中井裕, 0.0, 75,   4,   5, 8, 17.5,④④④, 2,17,Ｌレヴァンタｰル, 61,黛弘人, 0.0, 72,  -4,*  7,11, 51.3,   
 3,10,Ｃトウカイクッキｰ, 43,大野拓, 1.1, 42,  -2,  -7, 4, 27.6, ⑦⑤, 3,11,Ｄヒカルランナｰ, 70,西村太, 0.3, 62,  -1,*  4, 4,  6.7, ⑩⑩, 3, 1,Ｄドラゴンピｰス, 74,杉原誠, 0.0, 73,   0,* 12, 3,  6.6,⑫⑩⑨, 3,16,Ｇメリｰチャン, 64,柴田大, 0.0, 71,*  6,   0, 5, 14.4,   
 4, 8,Ｈラブジョｰイ, 32,江田照, 2.2, 33,*  1, -20, 3, 15.0, ②②, 4, 2,Ｇトｰセントレジャｰ, 66,津村明, 0.3, 69,* 10,  -6, 1,  3.3, ①①, 4,12,Ｅラブトゥオｰル, 74,菱田裕, 0.2, 69,*  5,   1, 6, 12.1,①①①, 4,13,Ｂグリュｰネワルト, 69,菱田裕, 0.1, 69,  -5,*  5, 4, 12.9,   
 5,11,Ｊポロロッカ, 26,田中博, 2.3, 31,  -4, -16,13,283.2, ⑧⑧, 5, 7,Ｆサイズミックレディ, 66,柴山雄, 0.4, 64,   6,  -3, 6, 15.7, ⑤⑤, 5, 2,Ｃエルヘイロｰ, 75,平野優, 0.5, 71,   1,*  7, 2,  5.4,⑧⑪⑩, 5,18,Ｈクラウンエンビｰ, 63,渡辺薫, 0.2, 68,  -6,*  5,12, 64.8,   
 6,13,Ｅメイショウホワイト, 38,柴山雄, 2.3, 32,   1, -20, 6, 39.7, ③③, 6,14,Ｅガッチリガッチリ, 67,菱田裕, 0.6, 61,  -1,   1, 7, 17.3, ⑨⑨, 6, 9,Ｉラスリｰズ, 70,横山和, 0.8, 66,   4,  -1, 9, 22.7,⑥⑤⑤, 6,10,Ｑシンボリゾンネ, 51,吉田隼, 0.2, 67,  -5,   4,14, 82.5,   
 7,12,Ｌノｰブルマｰブル, 23,中井裕, 2.4, 31,  -4, -18, 9,142.0, ⑥⑦, 7, 3,Ｊマンボマンボ, 62,鮫島良, 1.1, 56,  -9,*  5,10, 46.2, ⑭⑭, 7, 6,Ｂオフショア, 77,西村太, 1.0, 63,   0,   4, 7, 17.2,⑪⑫⑫, 7, 2,Ｊクラウンカイザｰ, 62,柴山雄, 0.3, 66,  -6,   4, 7, 28.2,   
 8, 3,Ｋラフアウトラウド, 26,柴田大, 2.5, 26, -14,  -9,11,240.2, ⑫⑬, 8, 8,Ｈアラマサスチｰル, 63,嶋田純, 1.1, 55,  -3,   0,12,123.2, ⑪⑪, 8, 3,Ｆベストフェット, 73,黛弘人, 1.4, 61,   3,  -4,11, 61.5,⑦⑧⑧, 8, 3,Ｃユキノアイオロス, 68,西田雄, 0.4, 65,  -8,   4, 2,  6.4,   
