12年 9月 1日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 9月 1日 札幌,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝1500m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,摩周湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ａダンツアトラス, 50,藤田伸,, 53,* -3,*  0, 1,  4.1,⑤⑥④, 1, 2,Ｃインクレセント, 64,藤田伸,, 66,  -5,* 10, 2,  3.7, ⑨⑧, 1,12,Ａリｰサムハｰツ, 78,四位洋,, 71,*  5,   2, 1,  1.7, ②②, 1, 8,Ｄダンツミュｰタント, 77,藤田伸,, 85,* -4,  19, 2,  4.1,①①①
 2, 1,Ｆジェイケイネオ, 46,丸田恭, 0.6, 45,  -6,* -4, 4,  5.8,⑨⑨⑧, 2, 3,Ｋウェルトレインド, 52,宮崎北, 0.1, 65,   0,   4,13,116.3, ④②, 2, 5,Ｄノボプレシャス, 68,三浦皇, 0.5, 65,*  6,  -3, 2,  5.2, ①①, 2,13,Ｈストレイトガｰル, 73,岩田康, 0.4, 82,  -9,* 21, 6, 13.8,⑩⑩⑨
 3, 2,Ｋセレブリティモデル, 40,秋山真, 0.7, 46,* -3, -10, 2,  4.8,⑥⑤⑥, 3, 1,Ｂタマモトッププレイ, 66,菱田裕, 0.2, 62,  -3,   5, 3,  5.0, ⑦⑥, 3, 6,Ｇテンペスタ, 66,藤岡佑, 0.7, 61,  -8,*  4, 3,  9.9, ⑨⑦, 3, 1,Ｃタマモコントラバス, 78,池添謙, 0.4, 82,  -8,* 20, 1,  3.9,⑧⑧⑦
 4, 5,Ｍデルマカマイタチ, 18,村田一, 0.9, 42,* -2, -15,11, 45.5,①①①, 4,14,Ｍディｰズプリンセス, 50,勝浦正, 0.2, 63,  -1,   3,12, 98.1, ⑥⑤, 4, 1,Ｉケイエスキングオｰ, 64,勝浦正, 0.8, 61, -10,*  6, 4, 12.1, ⑪⑪, 4, 2,Ｇボｰイフレンド, 75,丸山元, 0.5, 79,* -5,  15, 3,  6.3,④③③
 5,11,Ｂメイショウアカフジ, 49,勝浦正, 0.9, 43,  -6,  -8, 3,  5.7,⑭⑪⑩, 5, 4,Ａマコトアルカディア, 67,丸山元, 0.3, 63,*  5,  -2, 1,  3.1, ①①, 5, 8,Ｅカルブンクルス, 68,菅原隆, 1.0, 59,  -1,  -4, 6, 14.3, ④⑤, 5,10,Ａレッドクロス, 80,内田博, 0.7, 80, -12,* 21, 4,  7.0,⑬⑬⑬
 6,10,Ｉマリンルック, 44,横山和, 0.9, 44,  -8,* -2,13,164.5,⑬⑭⑬, 6, 8,Ｇクレバｰブレｰド, 57,丸田恭, 0.4, 60,  -9,*  9, 7, 29.3, ⑫⑪, 6,10,Ｃハｰイスマイル, 69,古川吉, 1.0, 59,  -1,  -3, 5, 12.8, ⑤④, 6,11,Ｋニシノスタイル, 71,三浦皇, 0.7, 75,* -6,  11, 5,  8.9,②②②
 7, 6,Ｃウインラヴェリテ, 48,丹内祐, 0.9, 44,* -3, -12, 9, 24.5,③④⑤, 7,15,Ｎカルメンズサン, 48,伊藤工, 0.5, 60,  -5,   4, 9, 61.3, ⑩⑩, 7, 3,Ｂシャｰズブルｰ, 72,宮崎北, 1.1, 56,  -7,  -1,10, 70.9, ⑧⑨, 7, 7,Ｆリビングストン, 75,宮崎北, 0.9, 76,  -9,  15,10, 27.6,⑨⑨⑩
 8, 7,Ｇフロレント, 46,柴山雄, 1.0, 42,* -3, -15, 5,  6.6,④③③, 8,16,Ｄエアアナベル, 63,内田博, 0.6, 58, -14,* 12, 4,  6.9, ⑮⑫, 8, 4,Ｆモズギャラクシｰ, 67,横山和, 1.2, 55,  -9,   0, 9, 35.7, ⑩⑩, 8, 5,Ｅグレナディｰン, 77,上村洋, 1.0, 71,  -7,   9, 9, 19.1,⑤⑤④
