12年 8月19日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 8月19日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1600m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝2850m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝2000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,妙高特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ｌピュアソルジャｰ, 39,吉田豊,, 52,  -8,* -4, 6, 12.3, ⑩⑫, 1, 2, ヒシセンチュリｰ,,横山義,,,,, 1,  1.5,⑤④③, 1, 7,Ｄラウンドロビン, 68,田中勝,, 92,  -1,* 23, 2,  2.9, ②③, 1,14,Ｃナムラジュエル, 83,柴田善,, 82,*  4,* 15, 2,  4.7, ①①
 2, 9,Ｋサｰストンニュｰス, 40,柴田善, 0.0, 53,  -6,* -6, 4,  7.3, ⑧⑨, 2,12, アンブロｰクン,,金子光,187.2,,,, 5, 18.2,⑥⑤④, 2, 5,Ｆアサクサマジック, 62,杉原誠, 0.3, 85,*  1,  14, 4,  9.1, ①①, 2, 5,Ｂインディｰズゲｰム, 83,田中勝, 0.2, 79,  -1,* 17, 1,  3.3, ⑤⑤
 3, 1,Ｒドリｰムアｰス, 18,武士沢, 0.2, 49, -11,* -2,16,282.4, ⑮⑰, 3, 6, ユニバｰサルアゲン,,平沢健,187.5,,,, 8, 49.8,⑨①①, 3, 4,Ａアナンジュパス, 74,北村宏, 0.4, 87,  -3,* 20, 3,  3.8, ⑤⑤, 3,11,Ｈカフェシュプリｰム, 77,中舘英, 0.8, 73,*  2,   9, 3,  5.6, ③③
 4,12,Ｂガチバトル, 53,田中勝, 0.3, 48,  -6, -11, 2,  4.9, ⑨⑩, 4,11, アンシャンテルｰル,,草野太,187.6,,,, 7, 40.3,⑪⑨⑥, 4, 3,Ｈスマイルプライズ, 57,嶋田純, 1.4, 74,  -2,   6, 8,113.7, ⑩⑨, 4, 1,Ａサクラインザスカイ, 84,石橋脩, 0.9, 75,   1,   9, 5,  7.9, ④④
 5,18,Ｈキネオハレｰ, 41,大野拓, 0.3, 47,  -5, -14, 5, 11.3, ⑪⑧, 5,10, ミヤコデラックス,,五十嵐,187.8,,,, 2,  6.4,⑩②②, 5,10,Ｊブルｰグラス, 50,松岡正, 1.4, 73,*  0,   1, 6, 18.9, ④④, 5, 4,Ｅコスモケンジ, 79,松岡正, 0.9, 73,  -6,* 16, 6,  8.3, ⑬⑫
 6,10,Ｃトミケングレンサ, 52,木幡初, 0.4, 46,* -4, -17, 7, 13.1, ④⑤, 6, 9, ノｰブルエｰス,,小野寺,189.0,,,,12, 86.6,⑫⑪⑪, 6, 2,Ｅカンタベリｰナイト, 62,武士沢, 1.5, 73,  -3,   7, 9,127.7, ⑨⑩, 6, 6,Ｊエｰシンパナギア, 75,吉田豊, 1.0, 72,*  2,   7, 8, 32.0, ②②
 7, 2,Ａミラクルアスク, 54,北村宏, 0.4, 48,  -6, -12, 1,  3.0, ⑥⑦, 7, 1, ビルトミｰアップ,,高野和,189.0,,,, 6, 20.1,⑦⑧⑦, 7, 9,Ｂエアロッシュ, 69,石橋脩, 1.5, 71,*  0,  -2, 1,  2.7, ③②, 7, 3,Ｄタニセンジャッキｰ, 82,嶋田純, 1.1, 71,  -2,  10, 4,  7.2, ⑥⑥
 8, 6,Ｑコスモギガデイン, 21,嶋田純, 0.6, 44,* -4, -20,14,244.1, ③③, 8, 5, セラｰナ,,石神深,190.3,,,,10, 68.2,④⑩⑩, 8, 1,Ｉブリッサ, 52,嘉藤貴, 1.7, 70,  -3,   2,10,129.2, ⑦⑧, 8,12,Ｌスマｰトキャスタｰ, 74,江田照, 1.1, 71,  -3,  11,11, 57.9, ⑧⑧
