12年 5月20日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 5月20日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■10R  ダ1400m 3 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,昇竜ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｃアンコｰルピｰス, 63,藤岡佑,, 63,  -3,*  2, 2,  4.5,⑫⑪⑥, 1, 9, グランドチャペル,,北沢伸,,,,, 1,  3.6,④③③, 1,14,Ｃジｰクジオン, 67,川須栄,, 76,  -5,* 11, 5,  7.4, ⑧⑧, 1, 9,Ｊレッドクラウディア, 72,北村友,, 79,   8,* 13, 3,  5.5, ⑨⑨
 2,15,Ｊシゲルリンゴ, 55,北村友, 0.1, 63,  -3,*  1,10, 58.1,⑮⑨⑧, 2, 8, メイショウオオワシ,,中村将,196.2,,,, 3,  4.6,③②②, 2, 2,Ｅボストンサクラ, 65,和田竜, 0.1, 76,  -3,*  8, 4,  7.0, ⑥⑦, 2, 6,Ａキズマ, 80,和田竜, 0.0, 79,  13,   7, 2,  5.4, ④③
 3,13,Ｄブライトポジｰ, 63,国分恭, 0.1, 61,*  1,  -5, 3,  6.6,④④④, 3,11, グロｰバルチャｰジ,,石神深,196.4,,,, 8, 21.7,②①①, 3,10,Ｄヤマニンプチガトｰ, 67,鮫島良, 0.7, 67,  -1,  -3, 2,  4.8, ④⑤, 3,11,Ｂナガラオリオン, 79,安藤勝, 0.3, 76,   7,* 13, 4,  5.9, ⑩⑩
 4,14,Ａメモリｰシャルマン, 65,幸英明, 0.3, 58,*  1,  -9, 1,  2.7,⑦②②, 4, 4, ファイブイｰグル,,西谷誠,197.2,,,, 2,  4.3,⑤④④, 4, 7,Ｂフレンチトｰスト, 69,中井裕, 0.7, 67,   0,  -4, 6, 11.4, ③④, 4,13,Ｈタイセイシュバリエ, 74,藤岡康, 0.4, 77,* 14,   3, 1,  4.6, ③④
 5, 6,Ｂアグネスロｰザ, 65,川須栄, 0.4, 61,  -2,  -2, 5,  9.9,⑩⑦⑦, 5, 3, エイシンフルハｰト,,白浜雄,197.6,,,, 4,  6.0,①⑤⑥, 5,15,Ｈサウンドマンデュロ, 61,幸英明, 0.8, 66,*  3,  -8, 9, 17.5, ②②, 5, 3,Ｏサトノジョリｰ, 66,四位洋, 0.7, 74,   7,* 10, 6,  7.3, ⑪⑪
 6, 5,Ｋメイショウアレｰナ, 54,佐藤哲, 0.7, 58,  -5,*  3,11, 75.7,⑯⑯⑩, 6, 6, クレバｰウエスタン,,植野貴,197.7,,,, 5,  7.6,⑥⑥⑤, 6,12,Ｉトロピカルメジャｰ, 61,国分優, 0.8, 66,*  2,  -7, 8, 15.7, ⑤③, 6, 4,Ｇエスジｰブルｰム, 74,国分恭, 0.8, 72,  10,   5, 9, 45.5, ⑧⑧
 7,11,Ｈロンダドｰル, 56,国分優, 1.1, 54,  -1, -10, 8, 20.2,⑥⑥⑤, 7, 1, マｰチインパクト,,黒岩悠,199.5,,,, 7, 20.6,⑦⑦⑦, 7, 8,Ｊアグネスマチュア, 60,藤田伸, 0.8, 66,  -2,  -3, 1,  4.3, ⑦⑥, 7,10,Ｌキンシザイル, 69,幸英明, 0.8, 73,  11,   3,14, 93.8, ⑥⑤
 8, 1,Ｆテイエムアピｰル, 59,中井裕, 1.2, 54,  -6,  -3, 9, 58.0,⑬⑮⑭, 8, 2, タマモダイナミック,,林満明,200.3,,,, 6, 11.4,⑩⑨⑨, 8,11,Ａドナメデュｰサ, 72,国分恭, 0.9, 64,*  4, -11, 3,  5.2, ①①, 8,14,Ｅドリｰムコンサｰト, 76,高倉稜, 0.9, 74,* 15,  -3,12, 55.5, ①①
