12年 2月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 2月 5日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1200m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,橿原ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａグランプリブルｰ, 65,安藤勝,, 59,  -9,*  5, 1,  2.8, ⑨⑨, 1, 7, アドマイヤテンクウ,,西谷誠,,,,, 3,  6.6,④②②, 1,12,Ｃダノンゴｰルド, 72,四位洋,, 79,  -3,* 19, 1,  3.0,⑥⑥③, 1, 3,Ｄマルカバッケン, 86,武豊  ,, 83,   1,* 18, 2,  3.9, ⑧⑦
 2, 8,Ｂイエスイットイズ, 63,幸英明, 0.2, 60,* -3,  -2, 2,  3.1, ②②, 2, 5, テイエムカミカゼ,,熊沢重,193.5,,,, 5, 13.0,⑧①①, 2, 9,Ｊウイニングサルｰト, 60,藤田伸, 0.1, 79,  -5,* 23, 8, 20.8,⑨⑩⑨, 2, 7,Ｃニシオドリｰム, 88,高橋亮, 0.1, 82,   5,  14, 3,  6.4, ⑥⑥
 3, 1,Ｏミチャエル, 33,川田将, 0.5, 57,  -6,  -1, 5, 12.6, ⑦⑦, 3,11, メイショウルシェロ,,今村康,193.7,,,, 9, 51.0,⑨⑦③, 3, 3,Ｆマイネルドメニカ, 67,デムｰ, 0.5, 74,  -3,  15, 7, 18.4,⑤⑤⑤, 3,11,Ｅスリｰボストン, 85,北村友, 0.2, 80,   7,  11, 6,  9.3, ④④
 4, 9,Ｆメイショウマサシゲ, 50,小牧太, 0.5, 57, -11,*  3, 8, 22.8, ⑬⑩, 4, 3, ディアプリンシパル,,北沢伸,193.9,,,, 1,  2.4,⑦⑥⑥, 4,10,Ｅイッシンドウタイ, 68,川田将, 0.5, 75,  -4,  17,11, 67.8,⑦⑦⑧, 4,12,Ｈテイクアベット, 84,国分優, 0.3, 80,*  9,   7, 8, 25.0, ①①
 5,16,Ｅナリタウィッシュ, 53,国分恭, 0.8, 54, -10,   0, 9, 41.9, ⑫⑫, 5, 8, ナリタトルネｰド,,中村将,194.2,,,, 2,  3.3,②③④, 5, 1,Ｇハイランドジャガｰ, 66,熊沢重, 0.6, 75,  -4,  16, 6, 15.4,⑩⑧⑥, 5, 2,Ｂデイトユアドリｰム, 88,川田将, 0.3, 80,   0,  16, 4,  7.1, ⑩⑨
 6,12,Ｊトウケイマネキネコ, 43,花田大, 0.9, 52,  -5,  -7,16,312.5, ③④, 6,12, スｰサンストリｰム,,植野貴,194.3,,,, 6, 20.8,⑩⑧⑧, 6, 7,Ａサウンドビガレス, 74,小牧太, 1.0, 71,* -2,  10, 2,  3.6,④③②, 6,13,Ｌキョウエイカルラ, 83,小牧太, 0.5, 79,   6,   9, 9, 29.0, ⑤⑤
 7, 2,Ｄマｰベラスルビｰ, 54,渡辺薫, 1.0, 52,  -6,  -7, 7, 21.9, ⑤⑤, 7,13, グレｰトディｰル,,難波剛,195.8,,,,12,156.6,⑫⑩⑨, 7,11,Ｂトｰコｰユズキ, 72,武豊  , 1.3, 67,* -2,   7, 3,  3.8,②②①, 7,10,Ｇウララカ, 84,吉田稔, 0.5, 79,  -5,* 20, 5,  8.1, ⑯⑮
 8,11,Ｌメイショウビリｰヴ, 42,池添謙, 1.2, 51, -17,*  2,11, 68.3, ⑭⑮, 8,14, マｰブルアロｰ,,黒岩悠,196.4,,,,13,176.7,⑤⑤⑦, 8, 8,Ｄタマモスコｰピオン, 68,幸英明, 2.1, 64,  -5,   5, 5, 12.4,⑫⑪⑪, 8,16,Ｐエｰシンビｰセルズ, 67,浜中俊, 0.5, 79,  -3,* 18,12,149.2, ⑮⑭
