12年 6月10日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 6月10日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  ダ1700m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,木古内特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｆパｰティブロッサム, 56,丸田恭,, 63,*  8,* -7, 6, 10.9,②②②, 1, 8,Ｂマンハッタンコｰド, 62,三浦皇,, 65,  -2,*  8, 1,  2.5,⑤⑤⑤, 1,10,Ｂトレボｰネ, 76,丸田恭,, 69,   3,*  7, 3,  6.3, ⑥⑥, 1, 9,Ａタマモブラウン, 83,川島信,, 77,   6,* 12, 3,  5.4,⑩⑧⑨
 2, 9,Ｃトゥルｰマｰトル, 62,吉田隼, 0.5, 59,   7,* -8, 3,  5.7,④③③, 2, 6,Ａサナシオン, 65,藤田伸, 0.2, 64,* -1,*  5, 2,  4.0,③③③, 2, 2,Ｊケイエスキングオｰ, 60,勝浦正, 0.3, 64,  -2,*  7,10, 71.3, ⑨⑨, 2, 1,Ｂヴォｰグトルネｰド, 81,藤田伸, 0.2, 78,   8,   7, 1,  3.1,⑧⑦③
 3, 8,Ｄハギノクィｰン, 57,川須栄, 0.6, 61,   5,* -7, 4,  8.8,⑦⑥⑥, 3, 7,Ｄメルシｰラスカル, 58,小林徹, 0.8, 63,  -3,   3, 7, 17.8,⑦⑥⑥, 3, 6,Ｇキタサンハヤブサ, 66,三浦皇, 0.4, 62,  -1,   5, 7, 17.6, ⑧⑧, 3, 7,Ｃカレンジェニオ, 80,大野拓, 0.3, 74,   8,   6, 2,  4.2,③③②
 4,11,Ｅウォｰタｰカリブ, 57,藤田伸, 1.1, 57,   6, -12, 5,  9.2,⑥⑤⑤, 4,12,Ｈインパルション, 55,宮崎北, 1.0, 58,  -3,   2,11,142.3,⑪⑦⑦, 4, 4,Ｃワｰルドエンド, 73,吉田隼, 0.4, 69,* 13,  -5, 2,  3.4, ①①, 4, 3,Ｊハロｰバニヤン, 66,丸田恭, 0.5, 74,   8,   5,11, 56.0,④④④
 5, 3,Ａホシニイノリヲ, 64,津村明, 1.1, 54,*  8, -18, 1,  2.6,①①①, 5, 5,Ｌキングモンブラン, 38,上村洋, 1.2, 61,  -5,   5, 4, 11.4,⑩⑪⑪, 5, 9,Ｈモリトブイコｰル, 65,四位洋, 0.4, 64,  -3,   6, 6, 11.8, ⑩⑦, 5, 8,Ｄセトノハリケｰン, 76,古川吉, 0.9, 70,   5,   5, 5, 12.0,⑪⑨⑦
 6, 6,Ｌエクスレジェｰラ, 36,大野拓, 1.3, 53,   6, -14,11,116.9,⑤④④, 6,10,Ｃセトノアイガｰ, 59,古川吉, 1.2, 56,  -4,   1, 3,  5.5,⑫⑩⑧, 6, 8,Ｄカネトシファイタｰ, 71,宮崎北, 0.4, 61,  -6,*  8, 5,  8.0, ⑫⑪, 6,11,Ｇセンキ, 68,津村明, 1.0, 70,   3,   7, 6, 15.2,⑬⑫⑫
 7,13,Ｂユｰアｰマイン, 62,三浦皇, 1.9, 51,   4, -16, 2,  3.4,⑧⑦⑦, 7, 1,Ｇヴィンドランダ, 57,黛弘人, 1.5, 52,  -2,  -5, 8, 18.9,④④④, 7, 3,Ｉモルフェソングエル, 61,横山和, 0.6, 63,   5,  -1, 9, 57.3, ⑤④, 7, 5,Ｅアズマユニヴァｰス, 74,藤岡佑, 1.4, 69,   7,  -2, 4,  6.2,⑥⑤⑥
 8, 2,Ｊガムシロップ, 42,竹之下, 2.2, 49,   1, -13,12,132.8,⑬⑫⑪, 8, 9,Ｉエピクリオス, 54,藤岡佑, 1.6, 54,*  0,  -8, 9, 28.4,②②②, 8, 7,Ｆトップフライアｰ, 67,菅原隆, 0.7, 65,* 11,  -6, 8, 28.9, ③③, 8, 2,Ｋドラゴンブレス, 64,吉田隼, 1.7, 64,   5,  -2,12, 81.9,⑨⑩⑩
 9, 7,Ｈリュドゥラペ, 52,村田一, 2.2, 51,   3, -15, 9, 79.3,⑪⑩⑨, 9,11,Ｅジャングルホｰム, 58,丹内祐, 2.9, 44,*  0, -19, 6, 13.4,①①①, 9, 5,Ａメイショウナナイロ, 76,古川吉, 1.3, 59,* 11, -12, 1,  3.2, ②②, 9,12,Ｍカネトシテンアップ, 60,黛弘人, 1.8, 63,   8,  -6, 8, 25.6,⑤⑥⑧
