12年 5月19日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 5月19日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  ダ1200m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
 9, 5,Ｄハｰトオブミニｰ, 58,国分優, 3.4, 44,  -1, -21, 6, 18.2,⑨⑧⑨, 9, 3,Ｍレムチャバン, 49,大下智, 1.8, 50,  -4,  -9,13,164.8,⑩⑧⑧, 9,12,Ｌヒシサッチモ, 57,横山和, 1.9, 61,  11, -11,13, 78.1, ⑤⑤, 9, 9,Ａノｰブリｰ, 74,松山弘, 1.4, 58,   0,  -4, 5, 11.2, ⑥⑥
10,13,Ｍミッドナイトシップ, 45,菅原隆, 3.5, 43,   2, -27,13,206.2,④④⑤,10,12,Ｉモエレアンバサダｰ, 60,伊藤工, 1.9, 48,  -5,  -9, 4,  6.6,⑧⑩⑨,10, 4,Ｎスナン, 56,村田一, 2.1, 56,  -5,   2,14,140.1, ⑮⑮,10,10,Ｊキングクリチャン, 60,宮崎北, 1.4, 62,   0,  -2,12, 78.3, ⑨⑦
11, 7,Ｉニュｰステップ, 52,松田大, 4.2, 40,  -4, -21, 9, 45.5,⑪⑫⑬,11,14,Ｌイマジンジョン, 53,長岡禎, 2.0, 48,  -3, -14,11,114.1,⑤⑤⑤,11, 6,Ｊシゲルヒラシャイン, 61,国分優, 2.9, 52,   8, -17,10, 35.6, ⑥⑧,11, 8,Ｆウインサｰガ, 65,中舘英, 1.4, 62,*  2,  -5, 6, 14.0, ④④
12, 8,Ｊクイｰンエマ, 52,村田一, 5.2, 34,  -5, -28,11,135.5,⑩⑭⑮,12, 8,Ｈパシュｰト, 60,荻野琢, 2.4, 48,  -8,  -6, 9, 24.0,⑫⑭⑭,12, 8,Ｍベストブルｰム, 57,鮫島良, 3.4, 50,   9, -22, 8, 20.9, ⑦⑥,12, 5,Ｉホッコｰゼニト, 60,勝浦正, 1.6, 59,   1,  -4, 4,  8.6, ⑫⑫
13, 6,Ｋベルモントビジュ, 51,田中博, 6.2, 29,  -2, -41,15,272.0,③⑩⑪,13, 5,Ｏセイユウボス,-13,横山和, 3.1, 45, -14,  -2,10, 59.1,⑮⑮⑮,13,11,Ｉジュピタｰドリｰム, 63,松山弘, 3.5, 48,  14, -28,12, 50.4, ③③,,,,,,,,,,,,
14, 3,Ｏグッバイグランマ, 29,荻野琢, 7.7, 23,  -5, -49,12,196.1,⑭⑬⑭,14, 4,Ｎラブファンディ, 38,千葉直, 4.6, 34,  -3, -32,15,274.7,⑦⑦⑪,14, 3,Ｏスズカハイライト, 48,黛弘人, 3.9, 42,   7, -24,15,336.7, ⑨⑪,,,,,,,,,,,,
15,12,Ｎマリｰズデイ, 44,西田雄, 7.7, 24,  -2, -53,14,262.6,⑦⑪⑫,15, 1,Ｇスリｰフラッシュ, 60,原田和, 6.0, 26,  -3, -49, 8, 20.8,③④⑥,15, 1,Ｅトウケイカガヤキ, 67,中舘英, 4.2, 45,* 18, -37, 6, 13.5, ①②,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:不良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+8 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:0),,,,,,,,,,,
単勝:430円 複勝:04=140円 15=110円 09=150円 枠連:340円,,,,,,,,,,,,"単勝:980円 複勝:11=310円 07=170円 15=2,430円 枠連:1,210円",,,,,,,,,,,,単勝:590円 複勝:15=190円 07=160円 10=210円 枠連:390円,,,,,,,,,,,,"単勝:540円 複勝:04=280円 03=650円 07=600円 枠連:7,850円",,,,,,,,,,,
馬連:440円 ワイド:04-15=210円 04-09=350円 09-15=210円,,,,,,,,,,,,"馬連:2,050円 ワイド:07-11=870円 11-15=13,220円 07-15=4,570円",,,,,,,,,,,,"馬連:1,290円 ワイド:07-15=440円 10-15=680円 07-10=440円",,,,,,,,,,,,"馬連:6,710円 ワイド:03-04=2,690円 04-07=1,590円 03-07=3,930円",,,,,,,,,,,
"馬単:990円 3連複:620円 3連単:3,380円",,,,,,,,,,,,"馬単:5,010円 3連複:52,070円 3連単:248,230円",,,,,,,,,,,,"馬単:3,000円 3連複:2,600円 3連単:15,510円",,,,,,,,,,,,"馬単:10,030円 3連複:27,570円 3連単:131,890円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 5R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 8R  芝1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■11R  芝1200m 4歳上1000万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大日岳特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｆヴァルナビット, 60,国分優,, 62,   4,* -4, 4,  6.4, ⑧⑦, 1, 4,Ｃヨシｰルプリンセス, 61,勝浦正,, 72,* 10,  -6, 7, 18.6, ①①, 1, 8,Ｃパシオンルｰジュ, 67,津村明,, 63,* -3,  -3, 1,  4.6,   , 1, 8,Ｃミエノゴｰゴｰ, 75,松山弘,, 74,   1,* 12, 3,  6.8, ⑩⑩
 2,15,Ａロｰドエストレｰラ, 67,吉田隼, 0.0, 62,   6,* -6, 1,  3.2, ⑤④, 2,14,Ｂアラカメジョウ, 62,大野拓, 0.1, 72,   4,   0, 2,  5.4, ③③, 2,12,Ｂクロンドロｰリエ, 69,西村太, 0.2, 61,  -9,* -1, 3,  6.0,   , 2, 5,Ａウイニングドラゴン, 78,村田一, 0.1, 73,  -2,* 14, 7, 14.4, ⑭⑬
 3,11,Ｃフォｰスフル, 64,柴山雄, 0.3, 60,   8, -10, 3,  4.1, ③③, 3,13,Ｇグレｰトサミット, 58,花田大, 0.6, 64,   0,  -3,10, 33.1, ⑤⑤, 3, 7,Ｐプライドワン, 37,鈴来直, 0.2, 61, -11,*  0,10, 30.2,   , 3, 6,Ｏエｰシンジェイワン, 66,吉田隼, 0.1, 74,* 10,   2, 9, 19.8, ②②
 4,12,Ｄサニｰスペシャル, 61,津村明, 0.7, 58,* 12, -17, 7, 23.7, ②②, 4, 8,Ｋリトルビッグマン, 54,宮崎北, 0.6, 65,   1,  -4, 9, 31.5, ④④, 4, 1,Ｉセラヴィ, 58,国分優, 0.3, 61,  -7,  -4, 9, 26.0,   , 4, 9,Ｂブルｰムｰンピサ, 76,木幡初, 0.3, 71,   0,* 10, 4,  8.4, ⑪⑪
 5, 1,Ｎワイドシャトル, 24,森一馬, 0.8, 53,  -1,* -6,14,229.5, ⑪⑪, 5,10,Ｈコンパティビリティ, 57,中舘英, 0.9, 61,  -5,  -1, 1,  2.2, ⑩⑧, 5, 2,Ｄシルクアイリス, 62,吉田隼, 0.4, 57, -11,  -3, 6,  7.7,   , 5, 1,Ｇフレデフォｰト, 73,大野拓, 0.3, 73,   5,   5, 2,  4.9, ③⑤
 6, 4,Ｇタツグレｰト, 59,松山弘, 1.2, 48,  -4,* -6,10, 67.0, ⑬⑬, 6, 6,Ｆカシノデュｰク, 58,藤懸貴, 0.9, 60, -11,*  3, 8, 24.0, ⑫⑫, 6,16,Ｈバトルデｰオ, 58,宮崎北, 0.5, 57, -12,  -2, 8, 18.8,   , 6,14,Ｊクロワラモｰ, 70,勝浦正, 0.5, 69,   4,   3, 8, 19.4, ⑧⑧
 7, 7,Ｈシルクセラフィム, 55,藤懸貴, 2.1, 40,   0, -18, 8, 28.1, ⑩⑨, 7, 5,Ｄベスタルキュｰト, 60,西村太, 1.0, 59,  -8,  -1,14, 74.4, ⑪⑪, 7, 4,Ｅヨアケ, 61,大野拓, 0.6, 54,* -3, -11, 2,  5.4,   , 7, 3,Ｎサンマルヘイロｰ, 66,中舘英, 0.5, 69,   6,   1,10, 32.5, ④③
 8, 9,Ｊスマｰトブリｰザ, 47,小島太, 2.2, 42,   3, -22, 9, 64.3, ⑦⑧, 8, 7,Ｊスペシャルリリｰ, 55,木幡初, 1.0, 58,  -6,  -3,13, 50.1, ⑧⑨, 8, 6,Ｍドリｰムクレド, 52,的場勇, 0.7, 54,  -9,  -8,11, 39.3,   , 8, 2,Ｈニホンピロシュラブ, 72,国分優, 0.5, 70,* 10,  -3, 5, 10.5, ①①
 9, 3,Ｉメイショウプリムラ, 48,鮫島良, 2.3, 42,   2, -21,12, 95.7, ⑨⑩, 9,15,Ｉゾクゾク, 57,吉田隼, 1.0, 59,  -4,  -4, 5, 10.8, ⑦⑦, 9,15,Ｊクラウンハッピｰ, 57,西田雄, 0.7, 54, -12,  -5, 4,  6.5,   , 9,10,Ｄイトククリ, 74,古川吉, 0.5, 69,   3,   3, 1,  2.9, ⑦⑦
10, 5,Ｍミスズマジシャン, 38,花田大, 2.4, 39,  -5, -16,15,348.1, ⑭⑭,10,11,Ｅマイネルプレジャｰ, 60,伊藤工, 1.1, 57,  -6,  -5, 4, 10.1, ⑨⑩,10, 5,Ａホットサマｰデイ, 73,木幡初, 0.8, 50,  -5, -12, 5,  7.4,   ,10,11,Ｅエｰティｰランボｰ, 74,田中健, 0.6, 67,   0,   6, 6, 13.6, ⑫⑭
11, 8,Ｌシベリアンロビン, 43,原田和, 2.5, 38,  -1, -21, 5, 10.6, ⑫⑫,11, 2,Ａマｰブルメｰカｰ, 65,松山弘, 1.2, 56, -13,*  3, 3,  9.5, ⑬⑬,11, 9,Ｇカナサンドｰ, 59,原田和, 0.8, 53, -15,  -5,13, 61.8,   ,11,16,Ｉエクレウス, 71,西田雄, 0.7, 66,   1,   3,14, 82.1, ⑬⑫
12, 6,Ｂトｰセンプリモ, 66,大野拓, 2.5, 42,* 12, -33, 2,  4.1, ①①,12, 3,Ｏバレｰジュ, 41,横山和, 1.6, 51, -18,   1,11, 38.9, ⑭⑭,12,10,Ｆブルｰアンブロシア, 60,松田大, 0.9, 51, -16,  -5,14,108.6,   ,12, 4,Ｋハｰトランドノリカ, 70,藤懸貴, 0.7, 66,   2,   2,12, 56.4, ⑨⑨
13,14,Ｏサマンサバロｰズ, 11,横山和, 2.5, 39, -13, -10,13,163.7, ⑮⑮,13,12,Ｌパンツァｰリｰト, 51,松田大, 1.8, 48,*  8, -27, 6, 12.8, ②②,13,13,Ｋショウナンサｰジュ, 56,柴山雄, 1.7, 37,* -3, -26,12, 43.8,   ,13,12,Ｐリッカコウユウ, 66,伊藤工, 0.7, 66,   6,  -2,15,112.4, ⑤④
14,10,Ｅオンジェム, 61,宮崎北, 2.9, 37,   6, -31, 6, 16.4, ④⑤,14, 1,Ｍゼンノオウショウ, 48,柴山雄, 1.8, 49, -21,*  2,12, 42.5, ⑯⑮,14, 3,Ｎソニックフリｰト, 51,黛弘人, 1.9, 35,  -6, -25,15,124.3,   ,14, 7,Ｌクリノスレンダｰ, 69,中谷雄, 0.8, 65,   3,  -1,13, 79.1, ⑥⑥
15, 2,Ｋエｰシンズｰパｰ, 43,村田一, 3.0, 36,   5, -31,11, 70.3, ⑥⑥,15, 9,Ｎコスモキャリｰ, 48,津村明, 2.1, 44,  -3, -20,15,155.8, ⑥⑥,15,14,Ｌレスタｰビｰト, 56,松山弘, 2.7, 21,* -3, -39, 7, 17.3,   ,15,15,Ｍメイショウデュｰイ, 67,小島太, 1.1, 61,  -3,   2,11, 45.9, ⑮⑮
,,,,,,,,,,,,16,16, タマモルｰジュ,---,中谷雄, 2.8, 36, -19, -14,16,199.1, ⑮⑯,16,11,Ｏマリｰリコ, 42,荻野琢, 3.2, 13, -27, -29,16,137.1,   ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:不良(指数:3),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:稍重(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:0),,,,,,,,,,,
単勝:640円 複勝:13=150円 15=130円 11=170円 枠連:580円,,,,,,,,,,,,"単勝:1,860円 複勝:04=610円 14=250円 13=800円 枠連:3,640円",,,,,,,,,,,,"単勝:460円 複勝:08=190円 12=230円 07=960円 枠連:1,350円",,,,,,,,,,,,"単勝:680円 複勝:08=240円 05=400円 06=540円 枠連:1,940円",,,,,,,,,,,
馬連:720円 ワイド:13-15=300円 11-13=460円 11-15=290円,,,,,,,,,,,,"馬連:3,670円 ワイド:04-14=1,260円 04-13=4,870円 13-14=1,910円",,,,,,,,,,,,"馬連:1,330円 ワイド:08-12=530円 07-08=3,270円 07-12=3,750円",,,,,,,,,,,,"馬連:2,570円 ワイド:05-08=1,440円 06-08=1,710円 05-06=2,290円",,,,,,,,,,,
"馬単:1,770円 3連複:1,050円 3連単:6,810円",,,,,,,,,,,,"馬単:8,660円 3連複:26,440円 3連単:156,010円",,,,,,,,,,,,"馬単:2,670円 3連複:25,480円 3連単:105,990円",,,,,,,,,,,,"馬単:6,140円 3連複:21,550円 3連単:95,580円",,,,,,,,,,,
■ 3R  芝2200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 6R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■12R  芝2000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,荒川峡特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16,Ｇドラケンスバｰグ, 54,中舘英,, 63,  -2,* -2, 2,  5.6,⑥⑥④, 1,13,Ｂツヨイキモチ, 72,吉田隼,, 66,   8,* -5, 1,  2.9,⑫⑨⑧, 1,13,Ａアグネスハイヤｰ, 78,鮫島良,, 82,   8,*  9,10, 27.2,⑮⑨⑦, 1, 8,Ｂタガノイノセンス, 71,上村洋,, 73,  10,*  2, 5, 10.4, ⑧⑦
 2,11,Ａタイセイスナイパｰ, 63,吉田隼, 0.1, 61,*  0,  -7, 1,  1.7,②②②, 2, 7,Ａニシノキュアノス, 72,大野拓, 0.0, 65,   9,* -8, 2,  4.1,⑧⑤④, 2, 8,Ｂテンゲントッパ, 75,西田雄, 0.4, 76,   9,*  3, 2,  4.3,⑭⑥⑤, 2,11,Ｉマイネルヴァルム, 64,丹内祐, 0.0, 75,  13,  -4, 8, 15.7, ⑥⑥
 3,15,Ｅアスペンゴｰルド, 58,柴山雄, 0.4, 59,  -2,  -4, 4, 10.0,⑨⑨⑤, 3, 9,Ｇキョウエイヒドラ, 63,勝浦正, 0.1, 66,   9,* -8,11, 65.2,⑩⑦⑤, 3, 7,Ｃライジングサン, 75,松山弘, 0.5, 72,* 10,  -1, 1,  3.0,⑧④③, 3,12,Ａコスモマスタング, 74,伊藤工, 0.1, 74,  10,*  2, 3,  6.0, ⑪⑩
 4,12,Ｆコパノウェルス, 56,松山弘, 0.4, 57,  -6,*  3, 3,  8.1,⑬⑫⑪, 4, 5,Ｄショウナンガｰデン, 69,松山弘, 0.5, 63,  10, -11, 4,  7.3,⑥⑥⑦, 4, 6,Ｅシルクパルサｰ, 74,大野拓, 0.7, 71,   8,   2, 3,  5.2,⑥⑦⑥, 4,14,Ｏジャストルｰラｰ, 60,黛弘人, 0.3, 70,* 14, -11, 9, 25.5, ③③
 5, 5,Ｃマイネルレジェｰル, 61,大野拓, 0.6, 57,  -2, -11, 7, 20.2,⑤⑤⑦, 5, 1,Ｃプルプル, 69,黛弘人, 0.7, 62,  10, -14, 3,  4.7,④④⑥, 5, 9,Ｈコスモイフリｰト, 72,丹内祐, 1.5, 69,   4,*  3, 6, 17.4,⑬⑮⑬, 5, 3,Ｆセミニョン, 67,吉田隼, 0.4, 70,  13, -10, 2,  5.0, ④④
 6, 4,Ｊサンライズカラｰ, 48,荻野琢, 0.7, 55,  -7,*  1,10,110.7,⑫⑭⑭, 6, 3,Ｈオンザスロｰン, 63,柴山雄, 1.4, 60,   6, -10,10, 55.9,⑭⑭⑫, 6, 5,Ｉカントリｰスノｰ, 71,木幡初, 1.6, 67,   5,  -1, 8, 25.1,⑫⑬⑩, 6, 4,Ｌメイショウタフ, 63,古川吉, 0.4, 70,  12, -10,14, 58.1, ⑤⑤
 7, 2,Ｄダブルピｰス, 60,中谷雄, 0.8, 55,  -6,  -3, 5, 11.7,⑭⑬⑫, 7,12,Ｆデルマアプサラス, 64,西村太, 1.4, 57,   8, -16,13, 75.5,⑨⑧⑨, 7,15,Ｆマルタｰズカイト, 74,勝浦正, 1.7, 65,* 11, -13, 5, 12.6,④②②, 7, 6,Ｇトｰセンフリｰジア, 66,田中博, 0.5, 71,   7,*  3,11, 37.7, ⑯⑯
 8,10,Ｂベルウッドワンキｰ, 61,木幡初, 0.8, 53,  -4,  -7, 6, 20.0,⑪⑩⑧, 8,11,Ｎトップバゴチャン, 58,松田大, 1.7, 56,* 10, -23,14, 97.9,⑤③③, 8,12,Ｋスエヒロジュピタｰ, 65,古川吉, 1.7, 65,   6,  -3,12, 94.7,⑪⑫⑨, 8,15,Ｃテｰオｰゼウス, 70,松山弘, 0.5, 65,* 17, -20, 1,  3.7, ①①
 9, 3,Ｍセントトｰマス, 41,丹内祐, 0.9, 53,*  0, -17,15,265.0,④③⑥, 9,15,Ｅマイネフェリックス, 69,丹内祐, 2.1, 53,* 11, -29, 5, 11.7,①①①, 9,14,Ｄトウカイノｰマル, 74,的場勇, 2.5, 63,* 11, -19,11, 28.7,②③④, 9, 2,Ｅアメイジングアスク, 69,鮫島良, 0.8, 70,   9,  -3, 4,  7.1, ⑭⑭
10,14,Ｉプリンチペッサ, 50,松田大, 1.3, 51,*  1, -22, 8, 38.7,③④③,10, 4,Ｋエｰシンサンファン, 61,中舘英, 2.4, 52,   7, -22, 8, 40.8,⑬⑩⑩,10,10,Ｇドラゴンアルテマ, 73,柴山雄, 2.9, 58,   6, -13, 4,  8.0,⑩⑩⑪,10,16,Ｄトｰセンリョウマ, 69,柴山雄, 1.0, 62,* 17, -29, 7, 13.7, ②②
11, 9,Ｏライトガイ, 12,藤懸貴, 1.7, 46,  -3, -23, 9, 48.2,⑧⑧⑨,11, 2,Ｉクッカ, 62,荻野琢, 2.5, 52,   4, -17, 6, 18.0,⑮⑮⑮,11, 1,Ｊコモノドラゴン, 65,村田一, 3.4, 56,   9, -21, 9, 25.5,③⑤⑧,11,13,Ｈエクスビｰト, 65,村田一, 1.1, 62,   9, -11,12, 47.5, ⑫⑫
12, 7,Ｌホクテンリステル, 42,菅原隆, 2.2, 42,  -3, -31,16,405.9,⑦⑦⑩,12,14,Ｌハッピｰライフ, 61,木幡初, 2.6, 51,* 11, -31, 9, 52.1,②②②,12, 4,Ｎミラノムｰン, 60,横山和, 4.3, 50,   7, -27,14,148.9,⑦⑧⑫,12, 9,Ｎオメガクリスマス, 61,大野拓, 1.1, 66,   7,  -5,13, 56.1, ⑮⑮
13,13,Ｈナイク, 53,長岡禎, 2.5, 40,  -7, -23,11,116.7,⑮⑮⑮,13, 6,Ｍサトノコンテッサ, 59,的場勇, 3.1, 52,   5, -24,15,170.6,⑪⑬⑭,13, 2,Ｍウインマクレガｰ, 64,松田大, 4.9, 47,   5, -26,13,108.3,⑨⑭⑭,13,10,Ｐフｰガフュｰグ, 55,的場勇, 1.9, 58,  10, -24,15,177.7, ⑦⑧
14, 8,Ｋクラシックヴィオラ, 46,宮崎北, 2.5, 42,*  0, -42,14,243.9,①①①,14, 8,Ｊマイネロｰドナイト, 61,伊藤工, 4.6, 39,   6, -40, 7, 19.5,⑦⑪⑪,14,11,Ｌアイアンテｰル, 64,中舘英, 5.4, 43,* 12, -45, 7, 19.0,①①①,14, 1,Ｍケイアイアルテミス, 61,木幡初, 2.2, 53,   9, -27,10, 27.8, ⑨⑪
