12年 3月17日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 3月17日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,なにわｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｅエｰシングランダム, 52,デムｰ,, 56,*-11,*  9, 1,  1.4,①①①, 1, 7, エイユｰブラッサム,,白浜雄,,,,, 2,  3.5,⑧⑥⑤, 1,11,Ｂキリシマトリオ, 70,幸英明,, 83,* 11,   0, 6, 11.6, ①①, 1,11,Ｅシゲルソウサイ, 83,幸英明,, 82,   3,  14, 2,  2.9, ⑥⑥
 2, 8, カチュｰシャ,---,福永祐, 0.0, 60,*-12,* 10, 3, 10.4,②②②, 2, 1, ニホンピロキリバス,,田村太,201.3,,,, 3,  5.2,②③③, 2, 3,Ｄケイアイユニコｰン, 69,福永祐, 0.3, 77,   3,*  8, 4,  8.4, ⑧⑦, 2, 8,Ｆキングオブヘイロｰ, 83,デムｰ, 0.0, 81,*  7,  10,11, 33.4, ②②
 3,12,Ｆウインアルエット, 49,川島信, 0.5, 53, -13,   8, 2,  8.6,④④④, 3, 4, テイエムライジン,,難波剛,201.6,,,, 5, 11.8,③①①, 3, 9,Ａアｰスソニック, 74,デムｰ, 0.3, 80,* 10,  -1, 1,  2.4, ③③, 3,13,Ｊスノｰドラゴン, 81,渡辺薫, 0.1, 81,   0,  15, 7, 17.3, ⑧⑧
 4, 9,Ｂキレイナダケデス, 55,北村友, 0.9, 54, -16,* 10, 4, 10.6,⑩⑫⑫, 4, 8, ユウタｰチェイサｰ,,金子光,201.6,,,, 4,  8.6,⑤②②, 4,10,Ｉマイネルアダマス, 64,小林徹, 1.1, 70,   1,*  4,13, 71.2, ⑩⑫, 4,14,Ｎヒシコモンズ, 76,小牧太, 0.3, 79,  -1,  15, 9, 29.0, ⑩⑩
 5, 5,Ｉプレミアムペスカ, 44,幸英明, 1.0, 52, -13,   3, 6, 23.6,③③③, 5, 5, シャインモｰメント,,植野貴,201.8,,,, 7, 14.6,⑥④④, 5, 5,Ｋアロマティコ, 63,ピンナ, 1.5, 61,  -4,   2, 5,  9.0, ⑭⑬, 5,16,Ａトｰホウプリンセス, 87,福永祐, 0.4, 78,*  5,   8, 1,  2.8, ④③
 6, 6,Ｄハｰトオブミニｰ, 52,菅原隆, 1.0, 53, -15,   7, 7, 33.7,⑨⑨⑧, 6, 9, キクノセンヒメ,,今村康,203.7,,,, 9, 78.2,⑦⑦⑦, 6, 1,Ｅミリオンヴォルツ, 68,川田将, 1.6, 63,   7, -15, 7, 14.9, ④④, 6,10,Ｐパｰフェクトケン, 71,藤田伸, 0.4, 79,  -4,* 17,15,224.5, ⑪⑪
 7, 3,Ａハマノスカｰレット, 59,藤懸貴, 1.3, 46, -14,   3, 5, 16.2,⑦⑦⑦, 7,10, アルマニャック,,山本康,203.9,,,, 6, 12.0,④⑤⑥, 7,15,Ｇハギノコメント, 65,小牧太, 1.7, 60,  -1,  -6, 3,  6.3, ⑪⑩, 7, 6,Ｏインプレスウィナｰ, 73,長谷川, 0.4, 78,  -1,  15,13, 54.9, ⑨⑨
 8,11,Ｇリバｰマンサｰナ, 48,芹沢純, 1.6, 49, -14,   2,12,129.8,⑫⑧⑨, 8, 2, ハｰドウォン,,小坂忠,213.1,,,, 8, 29.9,⑨⑧⑧, 8, 2,Ｆタガノグｰフォ, 68,浜中俊, 1.7, 63,   7, -16, 2,  5.8, ⑤⑤, 8, 3,Ｃメトロノｰス, 85,川田将, 0.6, 76,   3,   8,10, 29.7, ⑤⑤
