12年12月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年12月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 4R  芝2000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝2200m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｸﾘｽﾏｽｶｯﾌﾟ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ａワｰルドレｰヴ, 67,蛯名正,, 60,   4,* -9, 1,  1.8,⑧⑥⑤, 1,18,Ｋセクシイサウンド, 51,勝浦正,, 58,*  1, -10, 5, 11.1,①①①, 1, 8,Ｆコスモユッカ, 76,柴田大,, 81,*  0,  10, 7, 14.9,①①①, 1, 7,Ｊサトノアポロ, 81,蛯名正,, 86,* 25,*-13, 1,  3.3,⑦④⑥
 2, 8,Ｈヤマニンビルトゥズ, 53,伊藤工, 0.3, 58,   3,*-10,11, 75.3,④⑤④, 2, 3,Ｉマイネルジェイド, 53,柴田大, 0.0, 62,  -3,* -1, 4,  7.4,⑨⑨⑦, 2, 3,Ｃインプレザリオ, 80,村田一, 0.2, 81,  -3,* 16, 3,  6.1,⑨⑨⑦, 2, 6,Ｆサクセスパシュｰト, 83,吉田隼, 0.0, 87,* 25,*-10, 4,  9.5,⑩⑧⑧
 3, 5,Ｅアルマライズ, 53,勝浦正, 0.7, 56,  -1,* -5, 3,  6.9,⑮⑭⑪, 3, 2,Ｇトウカイフェスタ, 54,北村宏, 0.0, 58,  -2,  -6, 2,  4.2,③④③, 3,10,Ｂプレミアムテｰスト, 80,柴田善, 0.4, 81,  -4,* 16, 5,  8.7,⑰⑯⑫, 3, 9,Ｂタニノエポレット, 85,丸田恭, 0.0, 86,  24,* -6, 7, 11.7,⑭⑬⑦
 4, 3,Ｊクロノマン, 46,嶋田純, 1.1, 53,   1, -12, 8, 60.9,⑫⑩⑧, 4, 1,Ｅブルジュオン, 57,三浦皇, 0.1, 60,  -3,* -3, 3,  6.2,⑦⑧⑥, 4, 7,Ｄジャングルクルｰズ, 78,内田博, 0.4, 81,  -6,* 18, 1,  3.6,⑱⑱⑰, 4, 4,Ｄツルミプラチナム, 83,柴山雄, 0.2, 85,* 25, -14, 5, 10.1,⑤⑦④
 5, 1,Ｆオベロン, 53,柴田善, 1.3, 51,   1, -15, 5, 16.2,⑩⑨⑩, 5,16,Ｄガウチョ, 57,松岡正, 0.5, 55,*  0, -15, 8, 14.0,②②②, 5, 4,Ｐロンギングダンサｰ, 67,蛯名正, 0.4, 76,* -2,   9, 2,  5.2,⑥⑥⑤, 5, 5,Ｋタガノビッグバン, 80,中舘英, 0.5, 82,* 27, -21, 3,  5.0,②②②
 6,16,Ｃカミナリコゾウ, 56,三浦皇, 1.4, 50,*  5, -23, 6, 34.7,③③⑥, 6, 6,Ｂトｰセンウィンドウ, 63,江田照, 0.6, 55,  -7,*  2, 6, 12.2,⑯⑯⑯, 6, 1,Ｅディサイファ, 77,江田照, 0.5, 77,  -5,  13, 4,  8.0,⑬⑫⑩, 6,12,Ｃピュアブリｰゼ, 84,田辺裕, 1.1, 77,* 25, -28, 9, 32.4,④③⑤
 7,13,Ｍラグｰン, 37,杉原誠, 1.5, 51,   2, -17,15,318.2,⑥⑧⑦, 7, 7,Ａカネトシエタｰナル, 64,幸英明, 0.9, 51,  -1, -18, 7, 12.7,⑥⑤④, 7,18,Ｊライトヴァｰス, 72,北村宏, 0.5, 78,  -4,  14,11, 41.6,⑯⑮⑯, 7, 3,Ｈホッコｰガンバ, 82,勝浦正, 1.1, 77,* 27, -31, 6, 11.3,①①①
 8, 9,Ｉデルマカマイタチ, 50,幸英明, 1.6, 49,*  5, -25, 7, 46.2,⑦④③, 8,14,Ｃトｰホウギルス, 57,蛯名正, 0.9, 50,  -3, -14, 1,  3.5,⑩⑩⑫, 8,17,Ｇアルティスト, 76,杉原誠, 0.5, 81,  -6,* 17,13, 53.2,⑮⑰⑱, 8,11,Ｉビンテｰジチャｰト, 81,北村宏, 1.1, 77,  24, -21,11, 38.2,⑫⑭⑩
