12年 2月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 2月12日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,飛鳥ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ａウインミｰティア, 67,藤岡佑,, 69,   6,* -5, 1,  3.2,⑦④④, 1, 6, ヤマイチコマンド,,黒岩悠,,,,, 3,  5.5,①①①, 1,11,Ｆセンジンジョｰ, 69,川田将,, 76,   4,*  8, 4,  7.3, ⑦⑥, 1, 8,Ａオｰルザットジャズ, 89,デムｰ,, 86,  12,   8, 1,  4.2, ⑦⑤
 2, 4,Ｐアムｰルレジェンド, 34,デムｰ, 0.6, 64,   5,* -8, 4,  5.6,⑪⑥⑤, 2, 9, アラタマポケット,,林満明,196.8,,,, 6, 33.2,④④④, 2,16,Ｎヒショウ, 65,藤岡佑, 0.3, 75,   2,*  8, 8, 36.0, ⑨⑨, 2, 3,Ｇタムロスカイ, 80,浜中俊, 0.2, 84,  11,   4, 6, 10.4, ③④
 3,12,Ｍパッションロｰド, 42,幸英明, 1.1, 61,*  7, -16,14,252.8,③③③, 3, 5, トムコウクン,,植野貴,197.3,,,, 7, 39.1,⑧③③, 3, 7,Ｂブラックイレブン, 75,北村友, 0.8, 70,   4,   2, 3,  5.7, ⑧⑧, 3, 4,Ｊタガノエルシコ, 77,藤岡佑, 0.2, 89,   5,* 19, 8, 12.4, ⑮⑭
 4, 3,Ｌヒシアルコル, 46,小坂忠, 1.2, 60,   3,*-10, 9, 54.2,⑧⑩⑩, 4, 7, シゲルキョクチョウ,,中村将,197.7,,,, 1,  1.7,②②②, 4,13,Ｅリズミックビｰト, 70,国分恭, 0.8, 67,  -2,*  7, 5, 16.8, ⑮⑮, 4, 5,Ｃシｰスナイプ, 85,川田将, 0.3, 82,* 13,   1, 3,  6.8, ④③
 5,10,Ｃシルクシンフォニｰ, 64,木村健, 1.3, 58,*  8, -18, 5,  7.6,②②②, 5, 2, オｰプンセサミ,,今村康,197.9,,,, 4,  9.0,③⑤⑤, 5,15,Ｃラフアウェイ, 74,藤田伸, 1.0, 68,   6,  -4, 2,  4.3, ③④, 5,15,Ｆカワキタフウジン, 80,北村友, 0.3, 82,  11,   4,10, 22.6, ⑧⑥
 6, 5,Ｅケリｰダノビア, 62,福永祐, 1.3, 58,*  7, -18, 6,  9.8,①①①, 6,12, ジュヌドラゴン,,山本康,198.4,,,, 8, 51.5,⑥⑥⑥, 6,10,Ｏトｰホウジャパン, 60,和田竜, 1.1, 67,   4,  -3,11, 64.0, ⑥⑦, 6, 7,Ｋザバトルユｰジロｰ, 75,幸英明, 0.4, 82,   9,   7,12,113.0, ⑨⑩
 7, 9,Ｄケｰプホｰン, 63,川田将, 1.4, 58,   5, -14, 2,  4.3,⑤⑦⑦, 7, 8, メイショウイッキ,,熊沢重,199.3,,,, 5, 16.2,⑤⑦⑦, 7,12,Ｊエバｰオンワｰド, 67,小林徹, 1.2, 65,   0,   2, 9, 49.4, ⑭⑫, 7, 9,Ｂセイクリッドセブン, 88,福永祐, 0.6, 80,   9,   5, 5,  8.5, ⑩⑪
 8, 7,Ｂタガノカプリッチョ, 64,浜中俊, 1.8, 56,   5, -18, 3,  5.0,⑩⑧⑥, 8, 1, ノｰブルエｰス,,蓑島靖,199.8,,,,11,103.3,⑪⑨⑨, 8, 5,Ａドロ, 78,池添謙, 1.2, 67,   6,  -5, 1,  2.3, ④⑤, 8,14,Ｉラフォルジュルネ, 78,安藤勝, 0.7, 79,   9,   2, 9, 16.0, ⑪⑨
 9, 1,Ｆミッドナイトシップ, 54,花田大, 2.6, 51,   2, -18,15,340.6,⑫⑫⑪, 9, 4, シンボリルルド,,水出大,199.8,,,,12,126.2,⑨⑩⑩, 9, 4,Ｄエリモサプライズ, 70,熊沢重, 1.2, 65,   0,   0, 6, 22.4, ⑪⑩, 9,10,Ｈリフトザウイングス, 79,藤田伸, 0.7, 79,   7,   6, 4,  7.1, ⑭⑬
10,14,Ｈシゲルマスカット, 51,北村友, 2.9, 49,   1, -18,10, 77.3,⑮⑮⑭,10, 3, スイｰトゲイナｰ,,北沢伸,202.2,,,, 9, 61.8,⑦⑧⑧,10, 1,Ｈダイゴロｰ, 68,木村健, 1.7, 61,  -1,  -2,13, 77.6, ⑬⑭,10, 2,Ｅリヴェレンテ, 83,四位洋, 0.9, 77,   7,   4, 2,  4.8, ⑫⑫
11, 8,Ｉクイｰンエマ, 50,熊沢重, 3.3, 49,  -3, -15,12,163.1,⑯⑯⑯,,,,,,,,,,,,,11, 3,Ｇクナンガン, 69,長谷川, 1.9, 59,   0,  -6,14, 88.3, ⑩⑪,11, 1,Ｄナムラオウドウ, 83,池添謙, 1.0, 76,   6,   4, 7, 10.6, ⑬⑮
12,13,Ｎスリｰキャピトル, 39,国分恭, 3.4, 45,   1, -23,16,412.8,⑭⑭⑬,,,,,,,,,,,,,12, 8,Ｌシンボリアミアン, 65,浜中俊, 2.0, 60,*  7, -14, 7, 25.8, ②②,12,12,Ｏホッコｰビクトリｰ, 59,木村健, 1.9, 64,* 13, -24,13,207.0, ②②
13,11,Ｇユウウイン, 53,池添謙, 4.4, 40,   1, -34, 8, 52.6,⑥⑪⑫,,,,,,,,,,,,,13, 6,Ｉオネスト, 67,花田大, 2.4, 56,  -2,  -5,16,346.9, ⑯⑯,13,13,Ｌマイネルアトレ, 74,国分恭, 2.1, 62,  12, -24,14,248.1, ⑤⑦
14,15,Ｏギャラクティコ, 37,小牧太, 4.8, 39,   6, -45, 7, 52.4,④⑤⑨,,,,,,,,,,,,,14, 2,Ｍケイアイカミカゼ, 65,渡辺薫, 2.7, 55,*  8, -21,10, 49.6, ①①,14, 6,Ｎチョウサンデイ, 70,渡辺薫, 2.4, 59,  10, -25,15,345.5, ⑥⑧
