12年 7月28日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 7月28日 新潟,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1000m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  芝2200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐渡特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ａグレカｰレ, 55,嶋田純,, 55,* -5,* -9, 1,  2.2,   , 1,14,Ｄコスモガラサ, 65,吉田隼,, 58,  -9,   8, 7, 23.8,⑧⑧⑥, 1,15,Ｂダイワベスパｰ, 68,北村宏,, 74,* 12,  -3, 3,  6.5, ①①, 1, 9,Ｇニュｰダイナスティ, 73,岩田康,, 84,* 13,   7, 3,  4.2,①①①
 2,11,Ｂワンパンチ, 46,西村太, 0.7, 42, -10,*-15, 3,  6.3,   , 2,12,Ａマックスロノ, 66,田中勝, 0.0, 57,* -8,   6, 6, 11.5,⑥⑤⑤, 2, 7,Ａカディｰシャ, 76,田中勝, 0.1, 70,   4,   3, 1,  2.1, ⑥⑥, 2, 8,Ｅゴｰルドブライアン, 76,吉田隼, 0.4, 84,  10,* 11, 1,  3.6,⑧⑦⑥
 3,10,Ｉサンマルマズル, 29,中舘英, 0.7, 44,* -6, -18, 4, 11.1,   , 3, 1,Ｆレッドアヴァロン, 63,吉田豊, 0.1, 57,* -9,   5, 1,  2.7,③④③, 3, 9,Ｃフリｰダムシチｰ, 67,二本柳, 0.3, 68,   7,  -2, 4, 14.9, ⑤③, 3, 3,Ｃバウンシングライト, 78,田中勝, 0.5, 82,  12,   5, 4,  6.5,⑥⑤⑤
 4, 7,Ｇオンライン, 31,大野拓, 0.9, 38,  -9, -19, 9, 26.2,   , 4, 8,Ｇヨシｰルストｰム, 59,松岡正, 0.3, 57, -11,*  8, 5, 10.4,⑫⑪⑪, 4, 1,Ｈラッキｰストｰム, 57,江田照, 0.5, 64,   3,   0, 5, 15.6, ⑦⑦, 4, 7,Ｄネオブラックダイヤ, 77,北村宏, 0.8, 77,  11,  -2, 2,  3.6,④③②
 5, 3,Ｅスｰパｰアｰス, 38,江田照, 0.9, 39,* -6, -21, 7, 14.2,   , 5, 3,Ｅエｰスドライバｰ, 64,大野拓, 0.5, 55,  -9,   3, 4,  9.5,⑦⑥⑦, 5,10,Ｅレッドヴェレｰナ, 63,杉原誠, 0.5, 62,  -2,   3,12, 38.3, ⑫⑪, 5, 1,Ｈトｰセンペトリュス, 72,石橋脩, 1.1, 76,  11,  -5, 7, 32.1,⑤④④
 6, 8,Ｊミラクルチャンス, 26,西田雄, 1.2, 32, -10, -22,10, 54.1,   , 6,11,Ｂコスモマイギフト, 65,柴田大, 0.8, 53,  -9,   1, 2,  3.3,⑤⑨⑧, 6,13,Ｉウェルテクス, 56,石橋脩, 0.7, 59, -10,*  8,11, 34.1, ⑯⑯, 6, 6,Ａクラレットジャグ, 81,内田博, 1.3, 73,  10,  -5, 6, 10.3,⑦⑥⑨
 7, 1,Ｈドヴァラパｰラ, 30,武士沢, 1.6, 26, -10, -27,12,126.4,   , 7,10,Ｉシルクスノｰマン, 53,木幡初, 0.9, 52,* -7,  -4,11,141.3,②②②, 7,18,Ｆデジタルデｰタ, 60,吉田隼, 0.7, 63,*  9, -10, 6, 21.0, ②②, 7, 4,Ｂハイクラウン, 78,柴田善, 1.3, 74,  10,  -2, 5,  7.3,⑨⑨⑩
 8, 5,Ｄヒアルロンサン, 40,嘉藤貴, 1.8, 24, -10, -30, 2,  5.6,   , 8,13,Ｃベルガリオン, 65,内田博, 1.1, 51,  -9,  -1, 3,  5.8,⑪⑩⑩, 8,12,Ｎラグジュリア, 51,武士沢, 0.8, 56,  -6,   3,14,118.2, ⑮⑬, 8,11,Ｉプロヴィデンス, 69,木幡初, 1.5, 71,   9,  -2, 8, 45.0,⑪⑪⑪
 9, 6,Ｃマイネロア, 45,柴田大, 1.9, 23, -10, -32, 6, 11.8,   , 9, 2,Ｈレッドロブレス, 55,北村宏, 1.4, 48,  -9,  -5, 9, 91.6,⑩⑦⑨, 9, 2,Ｇケｰジｰカグヤヒメ, 59,西村太, 0.8, 58,   0,  -2,10, 32.1, ⑪⑧, 9,10,Ｊシンボリロｰレンス, 69,江田照, 1.7, 69,  10,  -8, 9,118.9,③⑧⑧
