12年 9月 8日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 9月 8日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1400m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 4R  芝1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  ダ1200m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｉチュウワストライク, 52,浜中俊,, 61,  -1,* -3, 2,  4.4,⑤⑤⑤, 1, 1, スリｰフォスタｰ,---,花田大,, 51, -14,*  5, 8, 73.9, ⑧⑦, 1,14,Ｌバトルドンジョン, 78,太宰啓,, 84,* 10,* 10,11, 73.9,②②②, 1,14,Ｃタマラマ, 70,岩田康,, 68,   0,* 11, 2,  4.6, ⑦⑦
 2,11,Ｃマイソｰルネスト, 55,菱田裕, 0.1, 60,*  0,  -5, 7, 13.2,④④④, 2, 3, グレイスフルリｰプ,---,小牧太, 0.4, 49,* -6,  -9, 1,  2.8, ①①, 2, 7,Ｇポップアイコン, 80,浜中俊, 0.2, 83,*  9,* 10, 1,  2.6,④③③, 2,13,Ａペルレンケッテ, 79,浜中俊, 0.0, 68,   3,   7, 1,  3.0, ⑥⑤
 3, 8,Ｈヤマカツポセイドン, 53,幸英明, 0.3, 60,  -4,*  3,10, 40.6,⑪⑫⑪, 3, 7, タイムアラウド,---,国分恭, 1.0, 45,  -8, -12, 6, 10.4, ⑤⑤, 3,11,Ｃテイエムドンマイ, 81,幸英明, 0.3, 80,* 10,   7, 5, 10.3,①①①, 3,12,Ｅタガノルミナｰレ, 69,池添謙, 0.1, 67,   3,   6, 8, 33.2, ③④
 4, 4,Ｄヤマニンカセドラル, 55,四位洋, 0.7, 59,  -2,  -6, 8, 18.7,⑦⑥⑦, 4, 5, ジョｰサｰヴ,---,北村友, 1.3, 43,* -6, -16, 5,  7.7, ②②, 4, 3,Ｈウインベルカント, 80,佐藤哲, 0.5, 80,   8,*  9, 8, 35.9,⑦⑦⑤, 4,11,Ｊアドマイヤアロング, 63,国分恭, 0.1, 68,  -1,* 11,14,113.4, ⑪⑪
 5, 3,Ｅアライシュ, 54,熊沢重, 1.1, 57,  -2,  -8, 4,  9.6,⑧⑦⑥, 5, 2, マイネルゲイナｰ,---,幸英明, 1.5, 41,  -8, -14, 2,  4.1, ⑥⑥, 5,10,Ｅタナトス, 80,藤田伸, 0.6, 82,*  9,   7, 4,  9.9,③④④, 5, 1,Ｉマルカファイン, 64,森一馬, 0.1, 66,*  5,   2, 5, 15.3, ①①
 6, 6,Ｂホッコｰピｰチ, 56,藤懸貴, 1.2, 50,*  1, -16, 5, 10.6,②②②, 6, 6, カイシュウヤマト,---,福永祐, 1.7, 39,  -8, -18, 3,  4.3, ④④, 6, 9,Ｋイノセントリｰサム, 78,小牧太, 1.0, 79,   6,* 10, 7, 33.5,⑫⑫⑫, 6, 8,Ｌアルティメイト, 61,小坂忠, 0.2, 67,   0,   9,15,143.9, ⑩⑨
 7, 1,Ｏハジメリュｰオｰ, 42,高倉稜, 1.8, 48,*  1, -22,15,178.0,①①①, 7, 8, シゲルヘビツカイザ,---,高倉稜, 3.7, 24,  -7, -36, 4,  6.4, ③③, 7, 2,Ｊコウユｰヒｰロｰ, 79,国分恭, 1.7, 73,   7,   2,13,129.3,⑭⑪⑦, 7, 9,Ｂキネオピュｰマ, 73,福永祐, 0.2, 67,   2,   7, 3,  4.6, ⑧⑧
 8, 9,Ｌセレブリティトｰク, 47,川須栄, 2.2, 47,*  0, -23, 6, 13.1,③③③, 8, 9, ビロウヘロイズム,---,太宰啓, 3.7, 24, -13, -28, 7, 50.7, ⑦⑧, 8, 8,Ａヴァンヌｰヴォｰ, 85,四位洋, 1.7, 74,   8,  -1, 2,  3.8,⑥⑥⑥, 8, 5,Ｄニシノモレッタ, 70,太宰啓, 0.3, 64,   1,   4, 7, 24.8, ⑤⑥
 9,15,Ｊカネトシデンファレ, 51,渡辺薫, 2.3, 49,  -3, -17, 9, 26.9,⑨⑨⑩, 9, 4, リバｰマジモｰド,---,松山弘, 4.9,  7, -25, -23, 9, 99.6, ⑨⑨, 9, 4,Ｎニホンピロララバイ, 76,藤岡佑, 1.8, 73,   7,   1,15,140.2,⑧⑧⑨, 9, 6,Ｈニｰレンベルギア, 66,酒井学, 0.4, 65,  -2,* 10, 4,  5.5, ⑬⑭
10,14,Ｍアグネスフレキソ, 47,水口優, 2.4, 46,  -6, -13,16,207.0,⑭⑬⑫,,,,,,,,,,,,,10, 5,Ｉメメビｰナス, 79,北村友, 1.9, 74,   4,   8,12, 99.6,⑪⑯⑯,10, 2,Ｋネオウｰリボｰ, 63,川須栄, 0.5, 63,*  6,  -2,11, 45.3, ②②
11,13,Ｋメイショウダンジリ, 48,川島信, 2.6, 45,  -3, -19,14,154.7,⑮⑪⑧,,,,,,,,,,,,,11, 6,Ｍキンショｰダンデｰ, 76,川須栄, 2.0, 73,   5,   3,16,227.7,⑮⑬⑬,11, 4,Ｏセフティオリビエト, 53,幸英明, 0.6, 63,  -7,* 11, 9, 33.7, ⑰⑰
12, 5,Ｇエリモベッラ, 53,松山弘, 2.6, 43,  -3, -19, 3,  5.0,⑩⑧⑨,,,,,,,,,,,,,12, 1,Ｐメイショウシェイク, 74,飯田祐, 2.0, 72,   4,   5,14,134.5,⑩⑭⑭,12,17,Ｎアｰトオブライツ, 55,水口優, 0.6, 61,  -1,   4,17,268.4, ⑫⑫
13,10,Ｐロｰレルレントラｰ, 40,北村友, 3.1, 43,  -7, -16,12, 57.9,⑯⑯⑭,,,,,,,,,,,,,13,15,Ｆブライトジェム, 80,岩田康, 2.2, 70,   6,  -1, 3,  5.3,⑬⑩⑪,13, 7,Ｑトｰワテレサ, 52,花田大, 0.8, 60,  -4,   6,16,231.9, ⑯⑯
14, 7,Ａウインバトルシップ, 57,岩田康, 3.8, 36,  -6, -25, 1,  3.3,⑬⑭⑬,,,,,,,,,,,,,14,12,Ｏエクセルサス, 74,福永祐, 2.2, 69,   8,  -5, 6, 12.5,⑤⑤⑧,14,10,Ｍウォｰタｰボルカノ, 58,芹沢純, 1.0, 57,  -1,  -1,13,106.6, ⑭⑬
15,16,Ｎエメラルドチャｰム, 46,中井裕, 4.6, 32,  -7, -29,13,140.4,⑫⑮⑯,,,,,,,,,,,,,15,13,Ｄアグネスハイヤｰ, 80,鮫島良, 2.3, 73,   5,   3, 9, 50.5,⑯⑮⑮,15, 3,Ｇマッシヴヒｰロｰ, 69,松山弘, 1.1, 55,*  4,  -8, 6, 19.3, ④③
16,12,Ｆダノンクレア, 54,鮫島良, 5.6, 29,  -5, -41,11, 42.4,⑥⑩⑮,,,,,,,,,,,,,16,16,Ｂビタｰスウィｰト, 82,松山弘, 2.5, 67,   6,  -3,10, 50.9,⑨⑨⑩,16,16,Ｆアフロディシアス, 69,藤懸貴, 1.1, 56,  -4,   2,10, 36.9, ⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,Ｐケイアイスピリット, 52,北村友, 1.2, 54,   1,  -6,12, 62.9, ⑨⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-5),,,,,,,,,,,
"単勝:440円 複勝:02=220円 11=330円 08=810円 枠連:2,880円",,,,,,,,,,,,"単勝:7,390円 複勝:01=1,100円 03=140円 07=260円 枠連:7,580円",,,,,,,,,,,,"単勝:7,390円 複勝:14=1,350円 07=150円 11=280円 枠連:2,100円",,,,,,,,,,,,単勝:460円 複勝:14=200円 13=160円 12=640円 枠連:800円,,,,,,,,,,,
