12年 9月29日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 9月29日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 4R  芝2880m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1200m 3歳上1000万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,茨城新聞杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａラインミｰティア, 57,蛯名正,, 59,  -2,*  4, 1,  3.0, ⑥③, 1, 5, ハッピｰティア,,平沢健,,,,, 1,  3.2,⑤⑥①, 1, 6,Ａサミットストｰン, 79,北村宏,, 84,*  9,* 14, 1,  3.7,①①①, 1,11,Ｐフリｰトアロｰ, 68,北村宏,, 77,*  7,  10,13,150.8, ②②
 2, 3,Ｅアルマダクロス, 44,北村宏, 0.3, 55,  -7,*  6, 4,  8.9, ⑨⑨, 2, 2, カピタｰノ,,石神深,194.9,,,, 4,  7.1,⑧⑦⑥, 2,11,Ｇクリティカルヒット, 70,蛯名正, 1.3, 77,*  8,   6, 3,  4.9,⑥④③, 2, 8,Ａスノｰドラゴン, 84,蛯名正, 0.0, 78,   2,* 15, 1,  2.5, ⑨⑨
 3, 1,Ｄダイキチサブロウ, 47,三浦皇, 0.5, 52,  -1,  -4, 6, 16.3, ③④, 3, 1, ウエスタンウェイブ,,浜野谷,195.2,,,, 5,  7.1,③⑤⑤, 3, 5,Ｈクリノハナミチ, 70,村田一, 2.0, 72,   7,   2, 8, 21.8,⑤⑥⑤, 3, 1,Ｆウッドシップ, 78,横山典, 0.2, 75,   3,  12, 5, 11.7, ⑤⑧
 4,12,Ｂラノララク, 53,嘉藤貴, 0.6, 51,*  2,  -8, 2,  3.0, ②②, 4, 4, スｰパｰティチャｰ,,草野太,195.3,,,, 2,  4.3,⑥④②, 4, 1,Ｄバｰチャルトラック, 74,勝浦正, 2.1, 73,   6,   5, 7, 12.8,⑬⑨⑦, 4, 2,Ｅクランチタイム, 79,吉田豊, 0.4, 74,   5,   9, 4,  9.9, ③④
 5, 2,Ｊオンライン, 34,大野拓, 1.0, 45,  -5,  -6,11,103.1, ⑦⑧, 5, 7, モエレマジックマン,,大江原,195.6,,,, 3,  4.8,①②③, 5, 3,Ｏケイアイスピリット, 51,内田博, 2.3, 70,   7,   0,10, 46.7,③⑤④, 5, 4,Ｎクレバｰデステニｰ, 69,田辺裕, 0.4, 74,  -4,* 17, 6, 13.6, ⑬⑪
 6, 9,Ｆヒアルロンサン, 43,田中博, 1.1, 45,  -2, -10, 9, 48.5, ⑤⑤, 6,12, スイｰトゲイナｰ,,高嶋活,195.6,,,, 8, 42.9,④③④, 6, 7,Ｊクリノタイコウ, 66,杉原誠, 2.6, 70,   2,*  7,13,155.3,⑯⑯⑬, 6, 6,Ｂアルベルティ, 82,田中勝, 0.5, 72,   0,  12, 8, 18.6, ⑩⑫
 7,13,Ｃコスモサウタｰル, 48,柴田大, 1.3, 42,  -5, -10, 3,  5.8, ⑧⑦, 7,11, トｰアティアレ,,江田勇,197.2,,,, 7, 40.9,⑩⑩⑨, 7, 8,Ｌトキノユウ, 61,石橋脩, 2.8, 69,   6,  -1,14,185.1,⑫⑩⑩, 7,10,Ｄゲンパチメジャｰ, 80,石橋脩, 0.5, 74,*  8,   5, 2,  4.4, ①①
 8, 4,Ｋイムディｰナ, 27,石橋脩, 1.4, 41,  -9,  -7, 5, 13.5, ⑩⑩, 8, 9, ノｰブルエｰス,,小野寺,197.5,,,, 9, 57.7,⑫⑪⑩, 8,10,Ｂアイアイエンデバｰ, 76,長岡禎, 2.8, 68,   4,   1, 2,  3.9,⑧⑪⑪, 8,12,Ｃタニセンジャッキｰ, 80,松岡正, 0.6, 72,  -5,* 16, 7, 15.8, ⑭⑮
