12年 6月24日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 6月24日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-17,,,,,■ 4R  芝2750m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝2600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■10R  ダ1150m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鶴ヶ城特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｂトルｰクマクト, 42,嘉藤貴,, 54,* -3,*  9, 4,  9.5, ①①, 1, 5, リリｰスバｰジョン,,金子光,,,,, 9, 37.3,⑦④②, 1,11,Ｂケイアイジｰニアス, 71,中舘英,, 64,  -7,*  3, 3,  6.2,⑫⑦⑨, 1,11,Ｅサザンブレイズ, 78,柴田大,, 77,  12,  10, 5, 11.1, ⑥④
 2, 4,Ａジェネクラｰジュ, 58,中舘英, 1.2, 39,  -6,  -4, 1,  1.8, ②②, 2,13, オウケンウッド,,石神深,181.4,,,, 1,  2.3,②②①, 2, 2,Ａアポロテイスト, 73,戸崎圭, 0.1, 59,* -6,  -2, 1,  2.3,②②②, 2,16,Ｃヤマニンパピオネ, 84,松岡正, 0.0, 79,* 18,   3, 4,  9.3, ①①
 3, 2,Ｄコスモケリア, 40,武士沢, 1.3, 37, -13,   1, 6, 40.6, ⑦⑦, 3, 3, ヒシセンチュリｰ,,横山義,181.6,,,, 2,  4.8,⑥⑤④, 3,14,Ｆマイネルツァウバｰ, 61,柴田大, 0.2, 65,  -7,*  3, 4,  9.2,⑨⑨⑦, 9, 7,Ｆクラッチヒット, 77,杉原誠, 0.2, 71,  -2,* 19, 7, 20.6, ⑮⑮
 4, 5,Ｇブラザｰウインド, 11,田中博, 1.6, 33,  -6, -10, 5, 10.1, ③③, 4,14, リバルドホｰプ,,草野太,181.7,,,,10, 38.9,⑨⑥⑥, 4, 8,Ｍチャイナキッス, 51,北村宏, 0.3, 63,  -9,*  4, 7, 30.0,⑩⑫⑩, 3, 8,Ａエｰシンジェイワン, 88,田中勝, 0.3, 76,* 17,   1, 1,  1.6, ②②
 5, 1,Ｅマプティット, 37,松岡正, 1.6, 35,  -7,  -8, 2,  3.2, ④④, 5,10, スｰパｰティチャｰ,,大江原,182.1,,,, 3,  7.5,③③③, 5, 5,Ｇダイメイサンデｰ, 60,嘉藤貴, 0.5, 62, -10,*  5, 8, 32.1,⑭⑭⑫, 4,13,Ｈシャラントレディ, 74,北村宏, 0.5, 73,  14,   4, 9, 49.3, ⑤⑥
 6, 3,Ｃウインコサｰジュ, 42,柴田大, 1.8, 32,  -9, -10, 3,  7.9, ⑤⑤, 6, 1, ウエスタンウェイブ,,柴田大,183.1,,,, 8, 32.6,⑩⑨⑦, 6, 7,Ｈマイネルレジェｰル, 59,中谷雄, 0.6, 57,  -7,  -2,12, 90.6,⑥⑧⑥, 5,12,Ｄウッドシップ, 81,中舘英, 0.6, 72,  14,   1, 2,  8.9, ④⑤
 7, 8,Ｉメテオラ,  0,中谷雄, 2.1, 27,  -9, -13, 9,121.2, ⑥⑥, 7, 6, シンボリルルド,,平沢健,183.1,,,, 6, 11.0,⑪⑩⑨, 7,15,Ｋプリンスオブパゴダ, 54,田中勝, 0.6, 58,  -7,  -3,13, 99.8,⑪⑪⑧, 6, 6,Ｎクレバｰデステニｰ, 69,吉田豊, 0.7, 67,   4,   9,10, 54.0, ⑫⑪
 8, 7,Ｆメルクマｰル, 21,杉原誠, 2.9, 18, -33,  -1, 8, 83.6, ⑨⑧, 8, 9, ヒアズルッキング,,五十嵐,184.0,,,, 7, 25.0,⑫⑪⑪, 8, 3,Ｐパストラルシチｰ, 42,嶋田純, 0.6, 56,  -7,  -5,15,184.0,③⑤③, 7,15,Ｂダイヤモンドムｰン, 84,安藤勝, 0.8, 70,* 15,  -1, 3,  8.9, ③③
