12年 5月27日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 5月27日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝1800m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 7R  ダ1400m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■10R  芝2400m 3 歳ｵｰﾌﾟﾝ(国) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
11,16,Ｈサニｰサイレンス, 56,田辺裕, 1.7, 48,  -5,  -8,10, 61.0, ⑫⑫,11, 3,Ｑマイネルシュハリ, 40,柴田大, 1.6, 51,*  4, -26, 9, 99.2,①①①,11, 7,Ｍイメｰジレイナ, 64,的場勇, 1.7, 67,  -1,   5,13,208.3, ⑭⑬,11, 4,Ｍジャスタウェイ, 79,秋山真, 1.0, 82,  10,  15,15,112.9,⑯⑮⑮
12, 4,Ｉパｰデュラブル, 54,山崎亮, 2.6, 40, -14,  -6, 9, 58.6, ⑬⑮,12, 9,Ａザッツフォエヴァｰ, 71,ウィリ, 1.9, 43,   1, -26, 4, 11.4,⑥⑥⑦,12, 3,Ｎウィンザｰフラッグ, 62,田中勝, 1.7, 64,  -1,   4,10,139.6, ⑪⑭,12,16,Ｑモンストｰル, 72,柴田善, 1.2, 81,  10,  11,17,234.7,⑮⑯⑯
13, 3,Ｋスカッシュアゲン, 46,丹内祐, 2.6, 41,  -1, -22,13,151.9, ⑧⑦,13,10,Ｌスプリングテムズ, 45,原田和, 2.1, 44,  -3, -20,17,406.5,⑧⑪⑬,13, 5,Ｌサトシック, 65,勝浦正, 2.1, 60,*  8, -11,11,141.2, ②②,13,18,Ｐアルフレｰド, 76,武豊  , 1.3, 79,  11,   6, 8, 32.5,⑭⑭⑬
14,11,Ｏトｰセンボス, 37,木幡初, 3.2, 36,  -9, -17,12,128.4, ⑮⑭,14, 2,Ｋボｰルドドリｰム, 48,西田雄, 2.2, 42,   1, -30,13,307.2,⑤⑤⑥,14, 8,Ｉライブインベガス, 68,田中博, 2.3, 60,   2,  -4,14,230.4, ⑫⑪,14, 1,Ｈスピルバｰグ, 84,横山典, 1.6, 77,   8,  10, 9, 38.7,⑱⑱⑰
15, 1, ケイティドリｰム,---,村田一, 3.6, 33, -19, -10,14,167.2, ⑯⑯,15, 1,Ｇシｰクレットリボン, 56,勝浦正, 3.2, 33,   1, -45,10,171.5,④④⑤,15, 1,Ｏマスタｰズソング, 57,柴田大, 2.7, 56,*  8, -16,12,187.5, ①①,15,13,Ｋクラレント, 80,小牧太, 1.8, 74,  17, -17,14,106.3,③③③
16, 8,Ｎショウナンアマダス, 37,丸山元, 3.8, 33,*  4, -37, 8, 54.1, ①①,16,18,Ｎロｰドエナジｰ, 43,大野拓, 3.4, 34, -14, -14,14,315.5,⑱⑱⑱,16,15,Ｐゴｰルドアゲイン, 56,丸山元, 3.8, 51,  -3,  -9,15,269.5, ⑯⑯,16, 3,Ｒゼロス, 69,川田将, 2.0, 71,* 23, -43,11, 71.9,①①①
,,,,,,,,,,,,17,17, ハルカ,---,田中勝, 3.6, 30, -10, -26, 8, 70.6,⑰⑰⑯,,,,,,,,,,,,,17,15,Ｏブライトライン, 77,佐藤哲, 2.2, 72,  12, -12,18,275.3,⑨⑨⑨
,,,,,,,,,,,,18,16,Ｏクライムバゴ, 43,武士沢, 3.8, 30,  -9, -29,18,463.5,⑩⑭⑰,,,,,,,,,,,,,18, 2,Ｌヒストリカル, 80,安藤勝, 2.9, 68,   9,  -8, 6, 14.6,⑰⑰⑱
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+0 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:89 ﾚｰｽﾍﾟｰｽ指数:+6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-2),,,,,,,,,,,
"単勝:1,540円 複勝:07=570円 05=370円 15=620円 枠連:2,260円",,,,,,,,,,,,"単勝:180円 複勝:14=110円 11=480円 13=200円 枠連:1,430円",,,,,,,,,,,,単勝:220円 複勝:09=130円 12=160円 02=260円 枠連:320円,,,,,,,,,,,,"単勝:850円 複勝:10=310円 11=390円 14=440円 枠連:4,870円",,,,,,,,,,,
"馬連:2,790円 ワイド:05-07=660円 07-15=1,080円 05-15=950円",,,,,,,,,,,,"馬連:2,290円 ワイド:11-14=980円 13-14=300円 11-13=2,140円",,,,,,,,,,,,馬連:560円 ワイド:09-12=290円 02-09=680円 02-12=860円,,,,,,,,,,,,"馬連:5,680円 ワイド:10-11=1,730円 10-14=1,450円 11-14=2,080円",,,,,,,,,,,
"馬単:7,190円 3連複:9,310円 3連単:60,710円",,,,,,,,,,,,"馬単:2,930円 3連複:3,650円 3連単:15,630円",,,,,,,,,,,,"馬単:880円 3連複:2,190円 3連単:6,570円",,,,,,,,,,,,"馬単:10,180円 3連複:14,160円 3連単:87,380円",,,,,,,,,,,
■ 2R  ダ1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 5R  ダ1600m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 8R  芝2400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,青嵐賞,,,,,,,,,,,,富嶽賞,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ａコスモシャンハイ, 68,松岡正,, 65,* -3,* 12, 1,  2.1, ②②, 1,13,Ｇケイアイエレガント, 66,吉田豊,, 75,   6,*  6, 8, 20.8, ⑧⑦, 1,11,Ｈカノンコｰド, 79,ウィリ,, 78,*  8,   9, 3,  5.4,②③③, 1,16,Ｅジャパンプライド, 78,横山典,, 78,   1,* 15, 1,  3.7, ⑨⑦
 2,15,Ｉナイトホｰクス, 47,岩田康, 0.2, 63,* -3,* 12, 4,  9.0, ③③, 2,16,Ｄオｰシュペｰル, 70,蛯名正, 0.1, 77,   7,   4, 3,  4.6, ⑥⑤, 2, 8,Ｌサクセスパシュｰト, 75,岩田康, 0.0, 82,   6,* 15, 1,  3.5,⑥⑥⑦, 2,13,Ｃジャズピアノ, 79,石橋脩, 0.2, 79,   1,* 15, 5, 11.4, ⑪⑪
 3,10,Ｃレッドアヴァロン, 64,吉田豊, 1.3, 54,  -5,   4, 5,  9.3, ⑤⑤, 3, 4,Ｂサイモンガｰランド, 72,ウィリ, 0.1, 79,   7,*  5, 1,  3.5, ⑤⑥, 3, 7,Ｃスペｰスアｰク, 82,内田博, 0.1, 80,   7,  10, 2,  3.7,⑩⑦⑥, 3,15,Ａエイコオウイング, 81,北村宏, 0.3, 76,   3,  10, 2,  4.5, ⑥⑤
 4,12,Ｇシンボリプロント, 52,的場勇, 1.4, 59,  -6,   5,14,350.3, ⑨⑦, 4, 9,Ｆリアライズキボンヌ, 67,池添謙, 0.4, 74,   5,*  6, 9, 37.6, ⑪⑩, 4, 9,Ｉラッキｰバニラ, 77,福永祐, 0.1, 78,* 10,   3, 7, 12.2,①①①, 4,11,Ｊサトノモンスタｰ, 75,秋山真, 0.4, 75,   3,   8, 4,  6.6, ③④
 5, 2,Ｂフェロｰズ, 65,藤岡佑, 1.7, 54,  -8,   6, 3,  5.3, ⑫⑪, 5,10,Ｃクラウディｰハｰト, 72,三浦皇, 1.0, 69,   4,   2, 6, 13.0, ⑭⑬, 5, 4,Ｂクラレットジャグ, 83,吉田隼, 0.2, 80,   7,  10, 8, 18.6,⑤⑤⑤, 5, 9,Ｂカネトシイナｰシャ, 79,岩田康, 0.5, 75,   1,  10, 3,  6.0, ⑧⑥
 6, 9,Ｆゴシェナイト, 53,村田一, 1.7, 52,* -2,  -4, 8, 54.9, ①①, 6, 2,Ａヴェイグストｰリｰ, 73,丸山元, 1.1, 69,* 10,  -8, 2,  4.6, ①①, 6,13,Ｅホッコｰブレｰヴ, 80,三浦皇, 0.2, 82,   6,* 13, 5, 10.4,⑨⑨⑨, 6, 7,Ｄエイブルサクセス, 79,三浦皇, 0.5, 74,*  5,   5, 7, 14.6, ①①
 7,11,Ｅホクレアポパイ, 61,三浦皇, 1.8, 54,  -6,   5, 6, 12.5, ⑪⑩, 7, 3,Ｅピオニエトウショウ, 69,武豊  , 1.1, 69,   6,  -1,12, 52.7, ⑩⑨, 7,12,Ｋオリエンタルジェイ, 76,北村宏, 0.5, 74,*  8,  -1, 6, 10.7,③②②, 7, 5,Ｉクラッチヒット, 75,田辺裕, 0.6, 74,  -2,  13,10, 33.6, ⑫⑫
 8, 1,Ｄコスモガラサ, 62,柴田大, 1.9, 52,  -7,   3, 7, 49.3, ⑥⑧, 8, 7,Ｋスパｰクオンアイス, 61,岩田康, 1.8, 63,   4,  -5, 5, 12.8, ⑫⑫, 8, 3,Ｄマイネルネオハｰト, 81,武士沢, 0.6, 76,   6,   8,10, 79.9,⑦⑧⑧, 8,14,Ｇマジックアロｰ, 76,小牧太, 0.7, 74,  -2,  13, 6, 12.9, ⑮⑭
 9, 5,Ｍベンレイダｰ, 27,勝浦正, 2.1, 52, -12,* 10,10,104.8, ⑭⑭, 9, 6,Ｈフジキラメキ, 65,北村宏, 2.1, 60,   4,  -8,10, 51.8, ⑨⑪, 9, 2,Ｇシンボリロｰレンス, 80,木幡初, 0.8, 74,   4,   9,12,156.2,⑧⑩⑩, 9, 8,Ｋパライバトルマリン, 74,宮崎北, 0.9, 71,*  4,   3,14, 50.6, ②③
10, 7,Ｈダイヤコレクタｰ, 51,田中勝, 2.8, 43,  -5,  -8,11,126.7, ④④,10,15,Ｉメイブリｰズ, 64,柴田善, 2.5, 59,*  8, -18, 4,  5.6, ④③,10, 6,Ｎマイネルガネｰシャ, 67,丹内祐, 0.9, 71,   7,  -3,13,160.3,④④④,10, 3,Ｎセイウンリファイン, 72,村田一, 1.0, 72,  -1,   9,16,159.2, ⑭⑬
11, 8,Ｌパストラルシチｰ, 40,津村明, 2.9, 43,  -8,  -4, 9, 69.8, ⑩⑫,11, 1,Ｍキタルファ, 57,嘉藤貴, 2.6, 59,   2,  -9,14,254.3, ⑬⑭,11,14,Ｆジェイケイラン, 80,石橋脩, 1.3, 73,   3,   6, 9, 39.8,⑭⑭⑭,11,10,Ｏジャｰグラット, 70,柴田善, 1.0, 73,   4,   4,13, 38.9, ⑤②
12,13,Ｋキネオシルバｰ, 44,黛弘人, 3.1, 41,  -7,  -8,15,352.9, ⑧⑨,12,11,Ｐドｰリｰガｰル, 52,中谷雄, 2.9, 57,   2, -11,15,344.3, ⑮⑮,12, 5,Ａヴァルナビスティｰ, 84,吉田豊, 1.4, 67,   4,   0, 4,  7.8,⑫⑫⑫,12, 1,Ｆシルクファルシオン, 76,吉田豊, 1.0, 71,  -3,  12,12, 38.3, ⑯⑯
13, 4, ツヴァイハンダｰ,---,福永祐, 3.7, 38,  -6, -15, 2,  4.7, ⑦⑥,13, 8,Ｊオメガエンブレム, 63,横山典, 2.9, 54,   6, -17, 7, 20.0, ⑦⑧,13,10,Ｊフランドルシチｰ, 76,大庭和, 1.5, 69,   3,   3,11,113.5,⑬⑬⑬,13,12,Ｍラッシュザワｰク, 73,蛯名正, 1.1, 71,   0,   7, 8, 29.0, ⑩⑩
14, 6,Ｊチングルマ, 45,丹内祐, 4.1, 35, -10, -13,13,285.0, ⑬⑬,14,14,Ｏレジオンドヌｰル, 56,川田将, 3.0, 55,*  9, -23,13,103.9, ②②,14, 1,Ｍギムレットアイ, 72,柴田大, 1.5, 71,   5,  -1,14,170.7,⑪⑪⑪,14, 2,Ｈルナロッソ, 76,勝浦正, 1.1, 70,  -3,  10,15, 75.0, ⑬⑮
15,14, ロングクラウス,---,大野拓, 7.1, 12, -16, -28,12,234.2, ⑮⑮,15, 5,Ｌマリｰアルｰア, 59,石橋脩, 3.7, 50,   7, -27,11, 52.0, ③④,,,,,,,,,,,,,15, 4,Ｐヒラボクソング, 68,福永祐, 2.1, 63,  -1,  -1, 9, 29.4, ⑦⑨
,,,,,,,,,,,,16,12,Ｎマライアレジｰナ, 56,西村太, 3.8, 48,   2, -19,16,435.4, ⑯⑯,,,,,,,,,,,,,16, 6,Ｌミシックトウショウ, 73,江田照, 3.1, 53,   0, -10,11, 36.6, ④⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:68 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,
単勝:210円 複勝:03=120円 15=230円 10=190円 枠連:770円,,,,,,,,,,,,"単勝:2,080円 複勝:13=410円 16=160円 04=150円 枠連:2,310円",,,,,,,,,,,,単勝:540円 複勝:11=190円 08=130円 07=140円 枠連:360円,,,,,,,,,,,,単勝:370円 複勝:16=170円 13=280円 15=170円 枠連:690円,,,,,,,,,,,
"馬連:1,290円 ワイド:03-15=510円 03-10=380円 10-15=880円",,,,,,,,,,,,"馬連:4,910円 ワイド:13-16=1,440円 04-13=1,250円 04-16=350円",,,,,,,,,,,,"馬連:1,030円 ワイド:08-11=400円 07-11=480円 07-08=240円",,,,,,,,,,,,"馬連:2,780円 ワイド:13-16=1,160円 15-16=370円 13-15=1,140円",,,,,,,,,,,
"馬単:2,230円 3連複:2,680円 3連単:11,710円",,,,,,,,,,,,"馬単:12,550円 3連複:4,510円 3連単:55,780円",,,,,,,,,,,,"馬単:2,340円 3連複:1,050円 3連単:7,770円",,,,,,,,,,,,"馬単:4,870円 3連複:4,260円 3連単:24,350円",,,,,,,,,,,
■ 3R  ダ2100m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:13,,,,,■ 6R  芝1600m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 9R  芝1800m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝2500m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,むらさき賞,,,,,,,,,,,,目黒記念 ＧⅡ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａニシノボレロ, 68,蛯名正,, 65,*  2,   4, 1,  1.9,②②②, 1, 2,Ｂドリｰムトレイン, 76,岩田康,, 70,*-11,   9, 2,  3.1, ③③, 1, 7,Ｌトｰセンジャガｰ, 77,江田照,, 96,   4,* 23, 5,  8.6,⑥⑤④, 1,14,Ｄスマｰトロビン, 89,蛯名正,, 87,* 11,  13, 1,  4.4,②②②
 2, 8,Ｊウォｰタｰフォｰド, 55,江田照, 0.1, 63,   1,   6,11, 85.1,⑤⑤⑥, 2,12,Ｄミヤコライジング, 69,田中勝, 0.2, 70, -15,* 14, 6, 28.9, ⑧⑨, 2,17,Ｐマルカボルト, 73,池添謙, 0.0, 93,*  6,  15, 7, 11.6,④②②, 2, 9,Ｆトウカイパラダイス, 88,柴山雄, 0.3, 85,* 10,  11, 7, 16.9,④④④
 3, 1,Ｇメイショウピッケル, 60,武豊  , 0.2, 62,*  2,   2, 3,  9.3,①①①, 3, 8,Ｃサトノプレジデント, 69,内田博, 0.3, 68, -13,   8, 3,  8.3, ⑥⑥, 3, 2,Ａレインボｰダリア, 87,石橋脩, 0.1, 96,*  5,  18, 1,  5.2,②③③, 3,12,Ｅコスモロビン, 89,柴田大, 0.4, 90,   9,* 17, 6, 16.3,⑩⑫⑨
 4, 2,Ｂウェルウィッチア, 67,武士沢, 0.6, 64,  -1,   7, 4,  9.4,⑬⑬⑪, 4, 7,Ｊシルクブルックリン, 62,柴田善, 0.3, 69, -16,* 12, 5, 25.4, ⑩⑧, 4, 6,Ｇエチゴイチエ, 79,松岡正, 0.7, 96,  -3,* 27, 3,  6.5,⑫⑭⑮, 4, 2,Ｋダノンバラｰド, 83,岩田康, 0.4, 85,* 10,  10, 5,  6.9,③③③
 5, 6,Ｆフレンドワン, 61,村田一, 0.7, 65,  -4,* 13,10, 58.7,⑯⑯⑯, 5, 6,Ａロジメジャｰ, 80,蛯名正, 0.4, 68, -16,* 12, 1,  1.9, ⑨⑩, 5, 5,Ｂリヴェレンテ, 83,三浦皇, 0.8, 88,   1,  15, 4,  7.2,⑩⑦⑧, 5,16,Ｇユニバｰサルバンク, 85,ウィリ, 0.4, 85,* 10,  13, 4,  6.2,⑨⑧⑤
 6, 3,Ｈブリガンディン, 57,田辺裕, 0.8, 61,  -3,*  9, 8, 22.9,⑮⑭⑮, 6, 3,Ｋモエレマリｰア, 59,吉田隼, 0.4, 68, -14,   9, 8, 57.8, ⑦⑦, 6,15,Ｅリルダヴァル, 81,ウィリ, 1.0, 87,  -2,  20, 2,  5.2,⑱⑮⑭, 6, 7,Ｊモンテクリスエス, 83,内田博, 0.5, 89,   6,* 23,13,108.4,⑯⑱⑰
 7, 4,Ｅゼンノグライム, 61,横山和, 1.1, 57,   0,  -1, 9, 23.8,④④⑤, 7, 9,Ｎルタンデスリｰズ, 57,大野拓, 0.5, 69, -18,* 13,12,193.3, ⑫⑪, 7,12,Ｆフェイマステイル, 80,柴田善, 1.1, 86,  -2,  17,16,109.1,⑬⑫⑫, 7, 5,Ｂタッチミｰノット, 93,横山典, 0.6, 84,   9,  13, 2,  4.4,⑥⑦⑧
 8,11,Ｋイニシエノウタ, 55,杉原誠, 1.1, 58,   0,   1, 7, 22.9,⑥⑩⑧, 8,15,Ｇタンゴグラチア, 65,福永祐, 0.6, 63,*-11,   1, 4,  9.4, ④④, 8,11,Ｏミカエルビスティｰ, 73,田辺裕, 1.2, 88,  -5,* 22, 8, 18.0,⑯⑱⑱, 8, 4,Ｃアイノカゼ, 91,江田照, 0.9, 83,   7,  14,12, 84.2,⑭⑯⑭
 9,12,Ｍミヒロ, 46,吉田豊, 1.2, 60,  -1,   4,14,158.2,⑭⑮⑬, 9,10,Ｅダイワカリエンテ, 67,武士沢, 0.7, 60,*-10,  -2,11, 67.9, ②②, 9, 3,Ｋカワキタフウジン, 78,川田将, 1.4, 84,  -5,  18,12, 33.9,⑮⑯⑯, 9,18,Ａトレイルブレイザｰ, 94,武豊  , 0.9, 82,   9,   7, 3,  4.7,⑦⑥⑦
10,16,Ｃカムイビスティｰ, 66,北村宏, 1.4, 55,*  2,  -6, 5, 10.1,⑩⑥④,10, 1,Ｌクラウンプリズム, 58,西村太, 0.7, 58,* -9,  -6,15,366.1, ①①,10,10,Ｑマイネルグｰト, 73,柴田大, 1.5, 82,   1,   6,13, 41.0,⑧⑨⑩,10,10,Ｑキングトップガン, 79,田辺裕, 1.1, 82,   7,  11,15,137.9,⑫⑮⑬
11,13,Ｎセイカエスペランサ, 46,吉田隼, 1.8, 51,*  1, -11,13,148.6,③③③,11, 5,Ｆヴュルデバンダム, 65,杉原誠, 0.8, 60, -13,   0, 9, 58.9, ⑤⑤,11,18,Ｄアロマカフェ, 82,武豊  , 1.5, 78,   2,   4,10, 29.9,⑨⑩⑦,11,17,Ｏピエナファンタスト, 80,木幡初, 1.1, 81,   6,  14,16,140.2,⑮⑰⑱
12, 5,Ｉゴｰルドルｰキｰ, 56,柴田大, 1.9, 53,  -1,  -5,15,239.6,⑧⑧⑨,12, 4,Ｈニットウビクトリｰ, 63,勝浦正, 1.0, 63, -21,* 12,10, 65.7, ⑬⑭,12, 1,Ｒアナバティック, 72,岩田康, 1.6, 71,*  8, -10, 6,  9.0,①①①,12, 1,Ｒコパノジングｰ, 79,田中勝, 1.2, 80,   7,  10,11, 82.0,⑬⑬⑮
