12年11月 4日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年11月 4日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2910m 3歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 2 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1400m 3歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,渡月橋ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15,Ａセトノフラッパｰ, 61,川田将,, 58,  -9,* -1, 2,  4.0, ⑨⑩, 1, 7, オンワｰドデュｰク,,熊沢重,,,,, 5,  7.7,③①①, 1,10,Ｂアｰスゼウス, 75,デムｰ,, 74,*  9,*  1, 2,  3.9, ①①, 1, 9,Ａナガラオリオン, 89,国分優,, 86,   4,* 17, 3,  6.9, ⑪⑪
 2,18,Ｃキュｰルエアリス, 55,和田竜, 0.0, 55,* -5,  -8, 3,  7.7, ①①, 2, 2, アグネスミヌエット,,北沢伸,197.2,,,, 8, 26.3,④④③, 2,15,Ｈグレイスフルリｰプ, 62,川須栄, 0.0, 76,*  8,*  2, 8, 33.6, ③③, 2, 7,Ｄメイショウマシュウ, 85,福永祐, 0.1, 85,   3,* 18, 1,  2.4, ⑬⑬
 3, 9,Ｄマジカルビアンカ, 53,菱田裕, 0.1, 54,* -7,  -5,10, 37.2, ④④, 3, 3, シゲルメロン,,田村太,197.4,,,, 4,  6.9,①②②, 3, 4,Ｆメイショウユウダチ, 64,飯田祐, 0.4, 73,*  8,   0, 6, 18.2, ④④, 3,12,Ｂアドマイヤサガス, 88,川田将, 0.2, 83,* 12,   6, 2,  5.6, ①①
 4, 8,Ｈナンヨｰカノン, 51,川須栄, 0.3, 52,  -9,  -6, 7, 22.7, ⑥⑥, 4, 8, メイショウタクミ,,森一馬,197.8,,,, 7,  8.6,⑦⑦⑦, 4,13,Ｄエｰシンサミット, 67,福永祐, 0.7, 70,*  8,  -4, 5, 13.8, ②②, 4, 5,Ｌタイセイシュバリエ, 79,和田竜, 0.2, 84,  10,   9, 5,  8.3, ④③
 5, 6,Ｂエイティグロｰリｰ, 55,太宰啓, 0.3, 53,  -8,  -5, 4, 11.7, ⑧⑨, 5, 5, インフィニットエア,,金子光,198.0,,,, 6,  7.9,⑤⑤④, 5,12,Ｍレギス, 54,藤田伸, 0.9, 68,   6,  -3,10, 74.4, ⑥⑥, 5, 4,Ｆアイディンパワｰ, 83,太宰啓, 0.5, 82,   7,  10, 9, 39.7, ⑨⑧
 6,17,Ｊシゲルコウマザ, 48,小牧太, 0.4, 53, -12,* -2, 9, 29.5, ⑭⑫, 6,10, エアペイシェンス,,高田潤,198.1,,,, 2,  4.9,⑥⑥⑥, 6, 7,Ｉシゲルオオカミザ, 61,国分優, 0.9, 66,   2,   1,12, 88.0, ⑧⑧, 6,13,Ｈムスタングリｰダｰ, 83,デムｰ, 0.6, 80,   2,* 16,10, 42.4, ⑭⑭
 7, 5,Ｅウインドクラスト, 52,岩田康, 0.4, 52, -11,* -3, 1,  2.3, ⑫⑬, 7, 1, グロｰバルチャｰジ,,石神深,198.1,,,, 1,  3.9,②③⑤, 7, 6,Ｃスズヨストラ, 70,幸英明, 0.9, 65,  -1,*  3, 3,  7.9, ⑪⑨, 7, 2,Ｉセイカプリコｰン, 82,岩田康, 0.6, 80,   8,   7, 6,  9.1, ⑥⑥
 8,16,Ｍポロタン, 44,藤田伸, 0.6, 49,  -9,  -9,15,104.7, ⑩⑦, 8, 6, ビュｰビｰナス,,山本康,203.6,,,,14,136.1,⑧⑧⑧, 8, 3,Ｏゴｰインググレｰト, 50,和田竜, 1.0, 67,   6,  -4,13, 99.2, ⑤⑤, 8, 1,Ｋラガｰリンリン, 80,幸英明, 0.6, 80,   9,   6, 8, 30.8, ③④
 9, 2,Ｑトウケイプラチナ, 28,国分優, 0.6, 51, -14,* -2,16,168.6, ⑯⑯, 9,14, イマジンジョン,,平沢健,206.4,,,,12,107.4,⑪⑪⑩, 9,11,Ａコズミックショア, 78,岩田康, 1.8, 57,   0,  -6, 1,  2.0, ⑩⑫, 9, 8,Ｃスピルオｰバｰ, 85,秋山真, 0.7, 79,   9,   5, 7, 19.9, ⑤⑤
10, 4,Ｏヒシパｰル, 36,幸英明, 0.7, 51, -12,  -4, 5, 14.4, ⑮⑮,10, 9, クレバｰペガサス,,黒岩悠,208.2,,,,11, 89.6,⑩⑩⑫,10, 9,Ｋバルタザｰル, 56,佐藤哲, 1.8, 57,   1,  -7,14,114.1, ⑨⑩,10,14,Ｅケｰジｰハヤブサ, 84,藤田伸, 0.9, 78,* 12,   0, 4,  8.0, ②②
11,11,Ｋテｰオｰレイチェル, 46,酒井学, 0.8, 46,* -6, -15, 8, 23.1, ②②,11,13, デミチンタ,,五十嵐,208.7,,,,10, 59.0,⑫⑫⑪,11, 5,Ｇカシノピカチュウ, 62,菱田裕, 1.9, 54,  -7,  -1, 9, 43.3, ⑮⑮,11,11,Ｇメトロノｰス, 83,池添謙, 1.1, 77,   7,   5,12,121.1, ⑧⑦
