12年11月10日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年11月10日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝1200m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 7R  芝1800m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  芝2000m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,
 4,11,Ｏエムエフフラワｰ, 35,西村太, 0.2, 55,   4,  -4,12, 81.0, ⑥⑥, 4,16,Ｂモネロ, 76,古川吉, 1.0, 70,*  3,   8, 1,  3.3,⑩⑤⑦, 4,12,Ｄヤマニンカヴァリエ, 70,柴山雄, 0.5, 72,   2,   8, 1,  3.9, ⑥⑦, 4,10,Ｅケイジｰウィンザｰ, 79,中舘英, 0.9, 71,*  9,   1, 6,  8.6,③③③
 5, 3,Ｅタサジャラ, 49,勝浦正, 0.4, 55,* 10, -12, 8, 23.1, ①①, 5,14,Ｈタイソンバロｰズ, 72,勝浦正, 1.0, 69,*  4,   6, 8, 16.7,⑤②②, 5, 9,Ｌブルｰスタｰ, 63,中谷雄, 0.7, 70,  -1,   8,15,124.1, ⑪⑩, 5,13,Ｋヤマニンパソドブル, 73,伊藤工, 1.0, 73,   5,   6,15,166.7,⑪⑩⑩
 6, 9,Ｌスプリングカフェ, 41,松山弘, 0.5, 48,  -4,   0,11, 56.7, ⑩⑩, 6,10,Ａレットミｰノｰ, 80,菱田裕, 1.4, 68,*  3,   5, 3,  6.1,④③③, 6, 3,Ｈデイジｰバロｰズ, 66,古川吉, 0.7, 70,  -6,* 13, 8, 18.7, ⑬⑬, 6,14,Ｉレオキュｰト, 77,田中博, 1.0, 73,   4,   9,12, 61.6,⑬⑬⑮
 7,14,Ａホｰクインザブルｰ, 58,津村明, 0.9, 45,   2, -10, 1,  3.1, ⑨⑨, 7, 3,Ｊオズフェスト, 70,柴山雄, 1.4, 67,   2,   6, 7, 12.3,③⑦⑤, 7,14,Ｂブリｰジｰデイズ, 70,村田一, 0.7, 70,   3,   4, 4,  6.5, ⑧⑥, 7, 2,Ｈクロｰバｰリｰフ, 77,丸山元, 1.1, 72,   7,   2, 7, 18.5,④⑥⑨
 8,12,Ｍシゲルトビウオザ, 41,川須栄, 1.0, 45,   4, -14, 5, 13.3, ⑦⑦, 8, 7,Ｉグッドスピｰド, 71,中井裕, 1.6, 70,   1,   8, 4,  9.0,⑥⑪⑪, 8, 4,Ｎメジロガストン, 60,黛弘人, 0.8, 69,  -5,  10,13, 85.5, ⑫⑫, 8, 8,Ｌタマモルｰキｰ, 72,松山弘, 1.2, 72,   2,* 11,11, 59.9,⑭⑮⑬
 9, 1,Ｋバルザック, 42,高倉稜, 1.1, 42, -11,   0, 9, 32.4, ⑯⑭, 9, 2,Ｄヴェイロン, 73,松山弘, 1.7, 65,*  3,   2, 6, 12.0,⑭⑥⑧, 9,11,Ｉクラウンフィデリオ, 65,中舘英, 0.9, 68,* 10,  -5, 3,  6.4, ③③, 9,12,Ａケイト, 84,菱田裕, 1.3, 71,   7,   0, 1,  3.8,⑥⑤⑤
10,16,Ｎフェアリｰシチｰ, 40,藤懸貴, 1.1, 40, -10,  -1,14,179.0, ⑮⑯,10,13,Ｎジェットブリット, 63,吉田隼, 1.7, 67,   0,   9,10, 23.2,⑨⑭⑬,10, 8,Ｍユキノラムセス, 62,西田雄, 0.9, 68,* 10,  -5,11, 50.2, ②②,10, 4,Ｃシュガｰヒル, 80,吉田隼, 1.3, 68,   7,   0, 4,  6.8,⑤④④
11, 5,Ｄトｰセンデイゴ, 50,柴山雄, 1.2, 45,   6, -18,13,111.1, ⑤⑤,11, 4,Ｏシンボリルアｰブル, 62,中舘英, 2.2, 63,   1,   3,14,149.8,⑧⑩⑩,11,13,Ｊアズマスタｰフィｰ, 65,津村明, 1.0, 66,   2,   1, 6,  9.8, ⑦⑧,11, 1,Ｊカチュｰシャ, 74,津村明, 1.6, 69,   6,  -1, 2,  4.6,⑦⑦⑥
12, 7,Ｊダイメイホｰム, 43,西田雄, 1.3, 38,  -6,  -8,15,206.5, ⑪⑫,12, 1,Ｋドラゴンソニック, 70,黛弘人, 2.4, 64,   0,   7,12, 57.9,⑪⑮⑭,12, 5,Ｇカネトシカトリｰヌ, 66,松山弘, 1.2, 63,   5,  -4, 9, 21.3, ④⑤,12,11,Ｍアポロマｰベリック, 70,丹内祐, 1.7, 68,   6,  -1,14,108.9,⑩⑨⑫
13, 6,Ｃダイキチサブロウ, 51,古川吉, 1.5, 38,   3, -20, 3,  5.9, ⑧⑧,13, 8,Ｌエルドラゴン, 68,津村明, 2.9, 59,   2,  -5,11, 31.3,⑯⑨⑫,13, 2,Ｅシゲルドリアン, 69,大野拓, 1.2, 63, -11,* 12, 7, 12.1, ⑮⑭,13,15,Ｆダノンボルケｰノ, 78,柴山雄, 1.8, 67,   3,   4, 9, 32.1,⑮⑭⑭
14, 8,Ｆタイキシャｰリｰ, 49,大野拓, 2.2, 31,*  8, -34,10, 34.6, ②②,14, 6,Ｆエイコオレジェンド, 73,中谷雄, 3.0, 58,*  3,  -9,13, 58.7,⑦④④,14,15,Ｆピアノボレロ, 68,荻野琢, 1.5, 59, -13,   9,12, 85.1, ⑯⑯,14, 9,Ｏヴィｰナススマイル, 69,嘉藤貴, 2.3, 63,   6,  -7,10, 58.9,⑧⑧⑦
15,13,Ｐボストンビリｰヴ, 19,菱田裕, 2.3, 27,  -9, -18, 7, 20.3, ⑬⑮,15,15,Ｍワンダｰダｰク, 67,田中博, 4.0, 54,   0,  -9,16,445.9,②⑬⑮,15, 1,Ｏフェイクグロｰリｰ, 58,杉原誠, 1.6, 59,   0,  -5,14,111.9, ⑨⑪,15, 3,Ｎトウショウアトム, 69,中谷雄, 2.8, 62,* 10, -16,13, 97.1,①①①
,,,,,,,,,,,,16,11,Ｐメルシｰエイタイム, 57,横山和, 4.0, 56,  -2,  -3,15,178.7,⑮⑯⑯,16,10,Ｐスタニングミノル, 53,菱田裕, 2.5, 46,  -9,  -8,16,225.2, ⑭⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:73 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:0),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,
"単勝:1,640円 複勝:10=430円 04=170円 15=360円 枠連:1,770円",,,,,,,,,,,,"単勝:540円 複勝:12=230円 05=340円 09=300円 枠連:2,680円",,,,,,,,,,,,"単勝:2,820円 複勝:07=770円 16=260円 06=230円 枠連:7,280円",,,,,,,,,,,,"単勝:2,900円 複勝:07=720円 06=200円 05=230円 枠連:7,720円",,,,,,,,,,,
"馬連:2,800円 ワイド:04-10=900円 10-15=2,510円 04-15=790円",,,,,,,,,,,,"馬連:3,080円 ワイド:05-12=990円 09-12=1,430円 05-09=1,060円",,,,,,,,,,,,"馬連:8,760円 ワイド:07-16=2,780円 06-07=3,710円 06-16=1,310円",,,,,,,,,,,,"馬連:6,680円 ワイド:06-07=1,910円 05-07=2,630円 05-06=560円",,,,,,,,,,,
"馬単:6,540円 3連複:10,670円 3連単:86,980円",,,,,,,,,,,,"馬単:6,250円 3連複:15,380円 3連単:74,870円",,,,,,,,,,,,"馬単:26,400円 3連複:23,290円 3連単:226,790円",,,,,,,,,,,,"馬単:16,460円 3連複:10,560円 3連単:95,970円",,,,,,,,,,,
■ 3R  芝1800m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 6R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,,■ 9R  ダ1150m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,五色沼特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｅタガノバスタｰ, 53,松田大,, 59,*  6,  -9, 9, 38.1,①①①, 1, 9,Ｇトップフライアｰ, 68,横山和,, 76,*  7,* 10, 5, 11.5, ①①, 1, 2,Ｇドリｰムコメット, 69,中舘英,, 66,* 10,   0, 3,  6.0, ①①, 1,14,Ｄヤマニンプチガトｰ, 69,鮫島良,, 71,  -5,   9, 2,  4.5, ⑧⑦
 2, 6,Ｈミシシッピデルタ, 49,柴山雄, 0.2, 58,   3,  -4, 5, 19.5,⑤⑤④, 2,11,Ｂトｰセンナスクラ, 72,荻野琢, 0.3, 72,   2,* 13, 2,  3.9, ⑥③, 2, 1,Ｂディアイレイザｰ, 76,勝浦正, 0.0, 66,   0,*  9, 1,  2.4, ⑭⑬, 2, 3,Ｍサンライズポパイ, 62,川須栄, 0.2, 69,  -6,   8, 7, 19.2, ⑨⑪
 3, 4,Ａスギノハルバｰド, 66,大野拓, 0.2, 57,  -1,*  3, 4, 12.9,⑨⑩⑩, 3, 8,Ａアスコットシチｰ, 75,菱田裕, 0.5, 72,*  6,   7, 1,  3.4, ②②, 3,15,Ｃマサノボラｰレビア, 74,丸山元, 0.2, 64,   5,   2, 2,  5.2, ⑤⑤, 3, 6,Ｉパシオンルｰジュ, 66,津村明, 0.2, 69,* -1,   3, 6, 15.8, ③③
 4, 9,Ｇテイエムレンジャｰ, 51,高倉稜, 0.4, 54,*  6, -13, 3,  7.1,②②②, 4,12,Ｄゴｰルドディガｰ, 71,藤懸貴, 1.0, 65,   0,   8, 8, 16.5, ⑧⑦, 4, 8,Ｄモアザンストｰム, 73,杉原誠, 0.2, 64,   6,   1,12, 94.5, ③③, 4, 2,Ｏエクスクライム, 59,松田大, 0.2, 70,  -7,   9,14,113.2, ⑩⑧
 5, 3,Ｂフュｰチャステップ, 65,川須栄, 0.4, 56,   2,  -4, 2,  2.8,⑧⑦⑥, 5,14,Ｃシャトルアップ, 72,杉原誠, 1.3, 63,*  4,   2, 4,  7.5, ③④, 5, 7,Ａビッグヒｰロｰ, 76,柴山雄, 0.3, 63,   4,   2, 4,  6.3, ⑥④, 5, 9,Ｃニシノカチヅクシ, 71,柴山雄, 0.3, 67,  -5,   5, 5,  9.7, ⑦⑨
 6, 2,Ｉテワヒポウナム, 49,嘉藤貴, 0.4, 56,   2,  -4,11, 52.0,⑦⑥⑦, 6, 3,Ｉノボシャンパｰニュ, 66,原田和, 1.5, 61,  -2,   5,10, 47.8, ⑩⑧, 6,11,Ｆエアカｰネリアン, 72,松田大, 0.3, 63,   3,   3, 5, 13.9, ⑦⑦, 6,13,Ａダイワミストレス, 77,丸田恭, 0.4, 65,  -8,   6, 1,  2.8, ⑪⑩
 7,12,Ｋセラミックアｰト, 48,丹内祐, 0.5, 54,*  4, -12, 8, 31.0,③③③, 7, 5,Ｊキンショｰキラ, 63,中井裕, 1.6, 62,  -5,   6, 6, 12.1, ⑭⑬, 7,12,Ｊナリタキャッツアイ, 63,松山弘, 0.3, 63,   1,   4, 7, 17.7, ⑬⑭, 7, 1,Ｋスピアナｰト, 64,丸山元, 0.4, 69, -21,* 19,12, 47.4, ⑮⑮
16,16,Ｊマイネルオｰドビｰ, 48,中井裕, 0.5, 55,   0,  -3, 7, 29.1,④⑧⑨, 8, 1,Ｋアップタｰン, 62,山崎亮, 1.7, 59,  -8,   9,11, 56.9, ⑮⑮, 8, 3,Ｌオｰパルス, 60,高倉稜, 0.4, 62,   2,   3,15,157.5, ⑨⑧, 8, 7,Ｂラブグランデｰ, 73,西田雄, 0.4, 66,  -4,   3, 4,  7.5, ④⑤
 8,10,Ｆマイネルカミカゼ, 52,津村明, 0.6, 54,   0,  -4,10, 49.0,⑪⑨⑧, 9, 2,Ｅデイブレイク, 70,嶋田純, 1.7, 59,  -2,   4, 9, 18.6, ⑫⑪, 9, 5,Ｏアｰクペガサス, 54,中井裕, 0.6, 63,   1,   2,13, 97.8, ⑪⑩, 9,11,Ｊコマノガレオス, 65,松山弘, 0.6, 63, -12,   8, 9, 36.5, ⑬⑭
 9, 7,Ｍケイアイリｰラ, 43,嶋田純, 1.0, 50,  -4,  -2,13, 81.2,⑭⑫⑪,10, 6,Ｌキンシツｰストン, 58,田中健, 1.8, 59,   1,   0,13,120.0, ⑤⑥,10,10,Ｋカシノチョッパｰ, 63,大野拓, 0.6, 60,  -5,*  7,14, 99.4, ⑮⑮,10, 5,Ｆボストンサクラ, 68,中舘英, 0.6, 65,  -5,   2, 3,  5.8, ⑥④
10,13,Ｎコスモロックダンス, 43,伊藤工, 1.2, 49,  -1, -10,15,151.0,⑩⑪⑬,11, 7,Ｍカプリｰスレディｰ, 58,平野優, 2.0, 59,  -3,   2,16,328.4, ⑬⑭,11, 9,Ｉリュウシンヒｰロｰ, 65,嶋田純, 0.7, 60,   2,   1,11, 82.1, ⑫⑪,11,10,Ｌキクカバウンダｰ, 64,藤懸貴, 0.6, 64, -13,   9,15,193.3, ⑭⑬
11,15,Ｌトウショウギブリ, 44,黛弘人, 1.4, 47,  -6,  -6,14,112.4,⑫⑬⑫,12,16,Ｈアイアムネフライト, 68,黛弘人, 2.0, 56,   3,  -3, 3,  6.1, ④⑤,12,16,Ｈテイエムチャンス, 68,荻野琢, 1.1, 56,   3,  -4, 9, 41.2, ⑧⑨,12, 4,Ｅホウウン, 68,高倉稜, 0.7, 62, -12,   6,13, 49.2, ⑫⑫
12,11,Ｐコスモパレｰド, 33,中谷雄, 2.4, 37,  -7, -15,16,275.9,⑮⑭⑭,13,10,Ｐリバｰチケット, 35,伊藤工, 2.0, 57, -14,* 12,14,155.3, ⑯⑯,13,13,Ｎファンデルワｰルス, 58,上野翔, 1.1, 56,   2,  -3, 8, 32.3, ⑩⑫,13, 8,Ｎオウケンハナミズキ, 60,吉田隼, 1.2, 57,*  1, -11,10, 40.1, ②②
