12年 3月25日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 3月25日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝2000m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,常総ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,12,Ｄキｰエキスパｰト, 62,松岡正,, 66,* -7,* 16, 4,  7.8,④③③, 1, 8, ニシノラブキング,,中村将,,,,, 6, 15.8,④④③, 1, 4,Ｅオペラダンシング, 61,江田照,, 73,*  6,*  7, 8, 46.3,⑤②④, 1, 6,Ｅタムロスカイ, 82,佐藤哲,, 87,* -1,  19, 4,  6.0,②②②
 2,13,Ａフレンドフィｰバｰ, 68,柴田善, 0.0, 68,  -9,* 21, 1,  3.3,⑪⑩⑤, 2, 1, フェバリットアワｰ,,横山義,199.5,,,, 3,  5.0,②②①, 2, 9,Ｆスｰパｰムｰン, 61,杉原誠, 0.2, 71,   3,*  8, 4,  7.4,④⑤⑤, 2, 2,Ｆサトノシュレン, 81,川須栄, 0.2, 82,* -1,  15, 1,  3.1,①①①
 3, 6,Ｂオパｰルパワｰ, 65,木幡初, 0.3, 63,* -7,  13, 6, 10.1,②②②, 3,10, ブルｰデザフィｰオ,,大庭和,199.5,,,, 4,  6.0,⑦⑦⑧, 3, 7,Ｃマイネルスパｰブ, 71,丹内祐, 0.5, 69,*  6,  -2, 5, 16.0,②③②, 3, 9,Ｂレインボｰダリア, 85,後藤浩, 0.2, 84,  -2,  18, 2,  4.5,④③③
 4, 1,Ｆダンスオンザルｰフ, 58,津村明, 1.0, 57,* -6,   6, 5,  9.3,①①①, 4, 6, タイキデイブレイク,,江田勇,199.5,,,, 5, 10.0,⑤⑤④, 4,10,Ｇサトノレオパｰド, 59,北村宏, 0.6, 67,   4,  -1, 2,  5.3,③④③, 4, 8,Ｇマコトギャラクシｰ, 81,石橋脩, 0.2, 86,  -4,  22, 5,  7.7,⑤⑤⑤
 5, 5,Ｃホクレアポパイ, 63,三浦皇, 1.0, 62, -10,  15, 2,  3.4,⑬⑫⑨, 5, 5, ドラゴンハンタｰ,,五十嵐,200.2,,,, 1,  3.5,⑨⑧⑦, 5, 5,Ａソルレヴァンテ, 80,後藤浩, 0.8, 66,   3,   0, 1,  1.8,⑥⑥⑥, 5, 5,Ａカルドブレッサ, 89,田辺裕, 0.3, 87,  -5,* 24, 3,  5.8,⑦⑦⑦
 6, 7,Ｇダイワパｰチェス, 57,北村宏, 1.2, 56,  -8,   7, 3,  7.6,③④④, 6,13, オウケンウッド,,石神深,200.3,,,,10, 44.9,③③⑥, 6, 8,Ｉパワｰヒッタｰ, 45,丸山元, 1.0, 61,*  7, -12, 9, 63.6,①①①, 6, 4,Ｉエチゴイチエ, 71,松岡正, 0.3, 86,  -4,  19, 7, 13.5,③④④
 7,15,Ｌパッシフロｰラ, 50,田辺裕, 1.3, 57,  -9,  10, 8, 19.6,⑨⑨⑧, 7, 9, コブラボｰル,,金子光,200.9,,,, 2,  3.6,⑥⑥⑤, 7, 3,Ｂミッキｰナチュラル, 71,三浦皇, 1.3, 61,   1,  -4, 3,  6.1,⑦⑦⑦, 7, 7,Ｄニシノメイゲツ, 84,北村宏, 0.3, 87,  -5,  23, 8, 18.3,⑥⑥⑥
 8,14,Ｎコトブキハレスガタ, 42,川須栄, 1.5, 55,  -8,   5, 9, 43.4,⑤⑤⑦, 8, 3, アトミックハｰト,,池崎祐,201.3,,,,14,212.0,⑩⑩⑩, 8, 1,Ｈコパノワｰニング, 47,石橋脩, 1.4, 60,  -1,  -1,10,211.3,⑩⑩⑨, 8, 3,Ｈメｰヴェ, 80,三浦皇, 0.4, 88,  -7,* 26, 6, 13.4,⑧⑧⑧
 9, 9,Ｅアドリアｰネ, 60,丹内祐, 1.5, 57,  -9,   8,14,210.2,⑧⑧⑥, 9, 2, ソニックスパｰク,,高野和,202.6,,,,12,157.9,①①②, 9, 2,Ｄスｰパｰボルト, 62,田辺裕, 2.2, 50,   1, -18, 6, 18.4,⑨⑨⑧, 9, 1,Ｃエナｰジバイオ, 84,北村友, 0.6, 85,  -8,* 24, 9, 25.4,⑨⑨⑨
10, 3, ゼンノグライム,---,高倉稜, 1.9, 54, -11,   7,11, 82.9,⑫⑭⑬,10,12, ウエスタンウェイブ,,山本康,202.7,,,, 8, 25.3,⑧⑨⑨,10, 6,Ｊアルコシエロ, 39,小林淳, 2.5, 49,   2, -20, 7, 24.0,⑧⑧⑩,,,,,,,,,,,,
11, 2,Ｈディｰプアンドソン, 56,田中勝, 2.1, 49, -10,   5, 7, 14.7,⑩⑪⑭,11,11, セイユアドリｰム,,草野太,205.3,,,,13,181.4,⑪⑪⑪,,,,,,,,,,,,,,,,,,,,,,,,
12, 8,Ｉトｰセンガリレオ, 55,丸山元, 2.1, 54, -12,   7,10, 59.2,⑮⑮⑯,12, 7, シルクアリオン,,鈴木慶,212.5,,,,11, 94.7,⑫⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,
13, 4,Ｏリブストロング, 27,武士沢, 2.3, 54, -13,   9,15,302.1,⑭⑯⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,16,Ｋジャングルスタｰ, 50,石神深, 3.0, 44, -11,  -3,16,316.2,⑯⑬⑫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,10,Ｊスコｰル, 53,石橋脩, 3.7, 40,  -9, -12,12,104.8,⑥⑦⑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,11,Ｍマコトガルデｰニエ, 43,江田照, 4.4, 33,  -8, -19,13,151.1,⑦⑥⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:不良(指数:-4),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:重(指数:7),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:稍重(指数:7),,,,,,,,,,,
"単勝:780円 複勝:12=230円 13=140円 06=280円 枠連:1,150円",,,,,,,,,,,,"単勝:1,580円 複勝:08=360円 01=190円 10=200円 枠連:3,350円",,,,,,,,,,,,"単勝:4,630円 複勝:04=1,480円 09=340円 07=590円 枠連:8,270円",,,,,,,,,,,,単勝:600円 複勝:06=150円 02=140円 09=160円 枠連:970円,,,,,,,,,,,
"馬連:1,090円 ワイド:12-13=440円 06-12=1,070円 06-13=640円",,,,,,,,,,,,"馬連:3,220円 ワイド:01-08=1,190円 08-10=1,500円 01-10=760円",,,,,,,,,,,,"馬連:18,810円 ワイド:04-09=3,580円 04-07=5,350円 07-09=1,360円",,,,,,,,,,,,馬連:960円 ワイド:02-06=350円 06-09=440円 02-09=380円,,,,,,,,,,,
"馬単:2,700円 3連複:3,250円 3連単:20,260円",,,,,,,,,,,,"馬単:8,290円 3連複:8,530円 3連単:70,840円",,,,,,,,,,,,"馬単:55,190円 3連複:63,720円 3連単:622,020円",,,,,,,,,,,,"馬単:2,450円 3連複:1,470円 3連単:9,580円",,,,,,,,,,,
■ 2R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 5R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 8R  ダ1800m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-22,,,,,■11R  ダ1800m 4歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾏｰﾁｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
