12年 6月24日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 6月24日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■ 7R  ダ1000m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■10R  芝1200m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,長万部特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ａメルシｰラスカル, 64,小林徹,, 69,*  5,  -3, 5,  8.0,②②②, 1,15,Ｅウィケットキｰパｰ, 55,吉田隼,, 69,* -8,  10, 6, 20.1,⑯②②, 1,11,Ａマイディアソング, 78,秋山真,, 66,  -3,   9, 1,  1.4, ④④, 1,10,Ｅイトククリ, 66,大野拓,, 72,   1,   3, 4,  7.4, ⑤④
 2, 6,Ｄハヤブサフィｰバｰ, 60,吉田隼, 0.4, 61,*  6,  -9, 1,  3.0,①①①, 2, 4,Ｂレッドルイｰザ, 62,柴山雄, 0.0, 72, -11,* 15, 2,  3.1,⑤⑧⑥, 2, 5,Ｄディアマンボウ, 70,藤岡佑, 0.0, 67,  -4,  10, 3,  8.7, ⑤⑥, 2, 7,Ｄダンツミュｰタント, 67,藤田伸, 0.1, 71,   2,   2, 1,  2.5, ④③
 3,10,Ｈマイネルハｰトレｰ, 56,川須栄, 0.4, 64,  -1,*  4, 6, 13.2,⑫⑫⑨, 3,10,Ｆプリュムロｰズ, 55,丸山元, 0.1, 68,*-10,   9, 9, 36.8,④③④, 3,12,Ｅトップフライアｰ, 70,横山和, 0.2, 64,*  0,   5, 7, 27.7, ③②, 3, 9,Ｂタツストロング, 71,四位洋, 0.1, 71,   1,   2, 2,  5.0, ⑥⑤
 4, 4,Ｉレッドガルシア, 54,藤田伸, 0.4, 64,   2,* -1, 2,  4.9,⑧⑦⑤, 4, 5,Ｃゴｰルウェイ, 57,秋山真, 0.4, 68, -14,  14, 3,  6.3,⑨⑪⑦, 4, 8,Ｂイケトップクイｰン, 76,大野拓, 0.3, 63,*  0,   4, 2,  6.2, ②③, 4, 1,Ｇタイヨウパフュｰム, 65,秋山真, 0.1, 73,   1,   4, 5,  8.5, ⑦⑦
 5, 3,Ｇエフジェイミラクル, 56,川島信, 1.1, 58,   1,  -4, 9, 34.0,⑪⑨⑥, 5,12,Ａストラスペイ, 64,三浦皇, 0.5, 63,*-10,   4, 1,  2.3,⑥④③, 5, 9,Ｃシンボリエクレｰル, 75,川島信, 0.4, 62,  -4,   6, 5, 17.0, ⑥⑤, 5, 5,Ｊサニｰヘイロｰ, 62,三浦皇, 0.1, 71,  -5,*  8, 6, 10.7, ⑪⑨
 6,12,Ｆベニノツルギ, 59,丸田恭, 1.4, 55,   4, -12, 7, 15.0,⑨④④, 6, 8, コｰディリア,---,小林徹, 0.5, 68, -15,* 15, 4, 15.2,⑦⑫⑭, 6, 4,Ｆケイエスキングオｰ, 65,勝浦正, 0.5, 62,  -8,   9, 4, 12.1, ⑦⑦, 6, 6,Ｈオビｰディエント, 63,川島信, 0.2, 71,  -5,*  7,11,109.7, ⑩⑩
 7,11,Ｂヒミノオオワシ, 63,松田大, 1.6, 53,*  5, -16, 4,  6.5,③③③, 7,13,Ｇスカイトラベラｰ, 54,川須栄, 0.5, 72, -15,* 20, 7, 22.0,⑮⑮⑬, 7, 7,Ｉリュウシンヒｰロｰ, 63,木幡初, 0.7, 59, -20,* 14, 8, 51.4, ⑨⑨, 7, 3,Ａジョウテンオリｰヴ, 76,津村明, 0.6, 63,  -3,  -1, 3,  6.9, ⑨⑧
 8, 5,Ｋヴェルメリオ, 47,三浦皇, 2.2, 51,   1, -14, 8, 23.5,⑦⑧⑧, 8,14,Ｈハナゾノ, 53,丸田恭, 0.9, 59, -12,   5, 5, 19.7,⑩⑩⑨, 8,10,Ｊサンタンジェロ, 59,三浦皇, 0.9, 56, -15,   9,11,137.4, ⑧⑧, 8, 2,Ｉサクラアンジェロ, 63,吉田隼, 0.6, 64,   3,  -6, 8, 21.8, ②⑥
 9, 1,Ｃシアンナ, 61,柴山雄, 2.8, 45,   2, -23, 3,  5.4,④⑤⑦, 9, 7,Ｉピエモンテ, 52,藤岡佑, 1.1, 56,*-10,  -4,10, 39.5,⑭⑤⑤, 9, 2,Ｋアイアンテｰル, 53,藤田伸, 1.0, 58,*  4,  -5, 6, 25.6, ①①, 9,11,Ｋオオミカミ, 62,藤岡佑, 0.7, 63,*  6, -11, 7, 18.4, ①①
10, 8,Ｅニシノアイリス, 59,津村明, 2.8, 47,   0, -17,11, 91.6,⑩⑪⑫,10,16,Ｄケイツｰクロｰト, 55,黛弘人, 1.1, 54,* -8,  -6, 8, 35.4,⑧①①,10, 1,Ｇコイスキャｰレ, 65,吉田隼, 1.4, 49, -24,  10, 9, 96.3, ⑪⑩,10, 8,Ｃシナスタジア, 70,丸山元, 1.0, 59,   3, -11, 9, 28.9, ③②
11, 9,Ｌフリザンテ, 41,的場勇, 3.3, 48,   0, -23,12,204.8,⑥⑩⑪,11, 6,Ｍアｰトオブジェリカ, 45,川島信, 1.1, 63, -16,  10,13,118.4,⑫⑬⑫,11, 3,Ｌバウンダリｰワン, 49,丸田恭, 2.3, 41, -24,   2,10,127.5, ⑫⑪,11, 4,Ｆネオエピック, 65,川須栄, 2.4, 43,  -2, -23,10, 72.1, ⑧⑪
12, 2,Ｊトｰセンナポレオン, 51,横山和, 5.8, 29,   2, -47,10, 57.3,⑤⑥⑩,12, 2,Ｋアドマイヤラック, 50,松田大, 1.3, 55, -12,   0,12,101.1,③⑨⑩,12, 6,Ｈセトノジャｰニｰ, 63,柴山雄, 2.5, 38, -21,  -2,12,141.0, ⑩⑫,,,,,,,,,,,,
,,,,,,,,,,,,13,11,Ｌチャンピオンバｰジ, 50,津村明, 2.4, 41, -15, -10,14,191.0,⑬⑭⑮,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,14, 3,Ｎエｰシンルクシオン, 44,村田一, 2.7, 34, -11, -24,11, 99.3,①⑥⑧,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 9,Ｊオリエンタルポリｰ, 50,丹内祐, 3.1, 31, -11, -29,16,335.3,②⑦⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16, 1,Ｏラロキュｰン, 29,勝浦正, 5.0, 17, -26, -25,15,329.8,⑪⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,
単勝:800円 複勝:07=210円 06=130円 10=420円 枠連:840円,,,,,,,,,,,,"単勝:2,010円 複勝:15=420円 04=160円 10=570円 枠連:1,700円",,,,,,,,,,,,単勝:140円 複勝:11=110円 05=220円 12=430円 枠連:530円,,,,,,,,,,,,単勝:740円 複勝:10=220円 07=120円 09=160円 枠連:670円,,,,,,,,,,,
"馬連:780円 ワイド:06-07=370円 07-10=1,350円 06-10=940円",,,,,,,,,,,,"馬連:3,360円 ワイド:04-15=1,000円 10-15=6,120円 04-10=1,740円",,,,,,,,,,,,"馬連:540円 ワイド:05-11=300円 11-12=490円 05-12=2,020円",,,,,,,,,,,,馬連:930円 ワイド:07-10=360円 09-10=450円 07-09=250円,,,,,,,,,,,
"馬単:2,210円 3連複:3,810円 3連単:22,410円",,,,,,,,,,,,"馬単:8,040円 3連複:24,520円 3連単:124,790円",,,,,,,,,,,,"馬単:670円 3連複:2,380円 3連単:5,780円",,,,,,,,,,,,"馬単:2,420円 3連複:1,240円 3連単:10,360円",,,,,,,,,,,
■ 2R  芝1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 5R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■11R  ダ1700m 3歳上ｵｰﾌﾟﾝ(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,大沼ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂバｰトラムガｰデン, 68,津村明,, 69,*  7,*  3, 1,  2.4, ①①, 1, 7, ロゴタイプ,---,村田一,, 42, -34,   6, 1,  1.9, ⑤④, 1, 4,Ｂカレンジェニオ, 79,大野拓,, 74,*  8,*  6, 1,  2.9,②③②, 1, 8,Ｈスマｰトタイタン, 90,四位洋,, 90,   9,* 19, 1,  2.6,⑤④①
 2, 8,Ｄディアイレイザｰ, 58,三浦皇, 0.7, 62,*  3,  -2, 2,  4.2, ②②, 2, 8, グラマラスグロウ,---,木幡初, 0.0, 42,*-31,   3, 8, 84.9, ①①, 2, 7,Ａゴｰルデンジャガｰ, 82,松田大, 0.0, 75,* 10,   3, 2,  3.3,①①①, 2, 6,Ｆグランドシチｰ, 90,津村明, 0.3, 85,   9,* 18, 5,  8.4,⑦⑥④
 3,15,Ｊユｰルフェスト, 49,秋山真, 0.7, 61,  -3,*  3, 7, 17.8, ⑦⑧, 3, 3, ハヤブサペコチャン,---,吉田隼, 0.1, 42, -37,   7, 6, 14.6, ⑥⑥, 3, 5,Ｈファンキｰタウン, 71,黛弘人, 0.3, 72,   5,*  8, 9, 42.2,⑩⑨⑨, 3, 4,Ａキクノアポロ, 94,吉田隼, 0.6, 83,   8,  17, 6,  9.7,⑥⑧⑦
 4, 1,Ａウインドグラス, 68,丸田恭, 0.9, 58,  -1,  -1, 3,  5.2, ④④, 4, 1, エクスパｰシヴ,---,川須栄, 0.1, 44, -42,* 12, 7, 35.4, ⑧⑧, 4, 6,Ｃスズカルｰセント, 75,上村洋, 0.3, 76,   6,*  6, 4,  9.4,⑦⑥⑤, 4, 5,Ｊフリソ, 87,上村洋, 0.8, 84,   7,  16,10, 55.4,⑩⑨⑧
 5,11,Ｅコスモリトス, 57,伊藤工, 1.0, 58,*  1,  -4, 5, 14.9, ③③, 5, 5, バッドボｰイ,---,黛弘人, 0.1, 42, -38,   8, 4,  7.6, ⑦⑦, 5, 9,Ｇハタノゼフィロス, 72,柴山雄, 0.5, 73,   5,*  6, 6, 19.6,⑤⑧⑦, 5,11,Ｇダイシンオレンジ, 90,丸山元, 0.8, 83,* 10,  11, 7, 16.2,③③②
 6,12,Ｇイグザクトリｰユｰ, 53,川須栄, 1.2, 55,  -8,*  2, 6, 16.6, ⑫⑪, 6, 2, マイネルランスタン,---,大野拓, 0.2, 42, -35,   5, 2,  5.1, ④⑤, 6,12,Ｊミスタｰルイス, 69,勝浦正, 0.8, 70,*  9,  -2,10, 61.4,⑧②③, 6,12,Ｄリバティバランス, 92,藤岡佑, 0.9, 83,   8,  14, 4,  7.9,⑧⑦⑤
 7, 3,Ｌノｰドラメｰル, 46,菱田裕, 1.2, 55,  -1,  -4,16,451.1, ⑤⑤, 7, 6, ソウキュウ,---,三浦皇, 0.2, 41,*-33,   2, 3,  5.8, ③③, 7,13,Ｄタケルハヤテ, 73,吉田隼, 1.3, 67,   7,  -3, 3,  4.9,④⑦④, 7, 7,Ｃプリンセスペスカ, 92,丸田恭, 0.9, 81,   6,  17,11, 59.9,⑨⑩⑩
 8, 4,Ｎラウレア, 44,松田大, 1.4, 52,  -5,  -3,14,131.0, ⑨⑦, 8, 4, マイネルハイネス,---,丹内祐, 0.4, 37,*-33,  -1, 5,  8.2, ②②, 8, 3,Ｅノッティングボｰイ, 73,的場勇, 1.7, 70,   4,  -1,12,103.0,⑫⑪⑪, 8,10,Ｋパワｰストラグル, 86,川須栄, 1.2, 80,   6,  15, 8, 29.0,⑪⑪⑪
 9, 6,Ｃハｰトヴァイン, 60,大野拓, 1.4, 53,  -5,  -3, 4, 11.7, ⑩⑩,,,,,,,,,,,,, 9, 2,Ｉデルマインドラ, 71,竹之下, 2.0, 63,   1,   0, 8, 32.6,⑪⑫⑫, 9, 2,Ｍキングストリｰト, 82,村田一, 1.3, 81,   6,  15,12, 95.7,⑫⑫⑫
10, 7,Ｈアドマイヤマグマ, 52,村田一, 1.6, 49, -10,   0,13,128.2, ⑭⑬,,,,,,,,,,,,,10,11,Ｋジャマイカラｰ, 67,菱田裕, 2.3, 61,   1,  -1,13,144.5,⑬⑬⑬,10, 1,Ｉエｰシンモアオバｰ, 90,藤田伸, 1.5, 78,   9,   8, 2,  4.3,④⑤⑥
11, 5,Ｏイッセイダイヤ, 40,吉田隼, 1.7, 48, -13,   0,11, 64.2, ⑮⑯,,,,,,,,,,,,,11,10,Ｆアズマユニヴァｰス, 73,藤岡佑, 2.8, 58,   7, -17, 5,  9.6,⑥⑤⑥,11, 9,Ｅインペリアルマｰチ, 91,松田大, 2.1, 71,* 10,   0, 3,  7.5,②②③
12, 9,Ｐガッテンラヴ, 39,小林徹, 1.7, 48,  -9,  -3,10, 53.9, ⑬⑫,,,,,,,,,,,,,12, 8,Ｌメイショウアルザス, 62,秋山真, 3.0, 55,   7, -19, 7, 25.7,③④⑧,12, 3,Ｌトｰホウオルビス, 86,柴山雄, 4.6, 54,* 10, -22, 9, 48.0,①①⑨
13,14,Ｉマイネマキアｰジュ, 51,丹内祐, 1.8, 48,   0, -13, 9, 27.0, ⑥⑥,,,,,,,,,,,,,13, 1,Ｍウィナｰズマックス, 61,丸山元, 3.1, 56,   3, -13,11, 91.6,⑨⑩⑩,,,,,,,,,,,,
14,10,Ｋシｰキングベガ, 47,木幡初, 1.8, 46, -16,*  2,15,387.7, ⑯⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,13,Ｍヤマニンエレニシア, 46,柴山雄, 2.0, 45,  -6,  -9,12, 99.8, ⑪⑭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,Ｆコンティヌアトｰレ, 56,藤岡佑, 2.3, 41,  -3, -17, 8, 25.5, ⑧⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:55 ﾚｰｽﾍﾟｰｽ指数:-22 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:稍重(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:稍重(指数:-5),,,,,,,,,,,
単勝:240円 複勝:02=120円 08=180円 15=470円 枠連:430円,,,,,,,,,,,,"単勝:190円 複勝:07=140円 08=1,530円 03=330円 枠連:0円",,,,,,,,,,,,単勝:290円 複勝:04=140円 07=170円 05=580円 枠連:390円,,,,,,,,,,,,"単勝:260円 複勝:08=140円 06=230円 04=220円 枠連:1,060円",,,,,,,,,,,
"馬連:580円 ワイド:02-08=260円 02-15=930円 08-15=1,580円",,,,,,,,,,,,"馬連:6,650円 ワイド:07-08=2,230円 03-07=590円 03-08=3,920円",,,,,,,,,,,,"馬連:430円 ワイド:04-07=240円 04-05=1,200円 05-07=2,390円",,,,,,,,,,,,"馬連:1,000円 ワイド:06-08=530円 04-08=560円 04-06=790円",,,,,,,,,,,
"馬単:950円 3連複:4,070円 3連単:12,340円",,,,,,,,,,,,"馬単:9,070円 3連複:17,720円 3連単:90,150円",,,,,,,,,,,,"馬単:980円 3連複:5,010円 3連単:12,680円",,,,,,,,,,,,"馬単:1,820円 3連複:2,290円 3連単:9,130円",,,,,,,,,,,
■ 3R  ダ1700m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:12,,,,,■ 6R  ダ1700m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 9R  芝2600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■12R  芝2000m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,洞爺湖特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｉプリモスズカ, 55,吉田隼,, 60,*  2,  -3, 7, 23.0,③②②, 1, 6,Ｃハッピｰグラス, 71,吉田隼,, 72,   7,*  3, 1,  2.9,④③②, 1, 1,Ｃマｰジｰビｰト, 73,大野拓,, 79,* -2,  16, 5, 11.3,③③②, 1,11,Ａリヴェレンテ, 85,三浦皇,, 76,  11,  -3, 1,  2.4,⑤⑤④
 2,12,Ａサナシオン, 67,藤田伸, 0.0, 63,*  2,  -2, 1,  1.5,⑥③③, 2, 2,Ａシンワウォッカ, 75,菱田裕, 0.1, 72,   6,*  3, 4,  6.3,⑦⑤⑤, 2, 2,Ｅアドマイヤネアルコ, 72,川須栄, 0.0, 76,* -1,  12, 2,  4.0,①①①, 2, 4,Ｆツヨイキモチ, 72,丸田恭, 0.2, 72,   8,   0, 6, 23.9,⑦⑦⑦
 3, 3,Ｃケイエスファントム, 59,藤岡佑, 0.4, 60,   0,  -2, 2,  6.7,⑩⑪⑨, 3,12,Ｅスタｰライラック, 70,藤田伸, 0.5, 70,*  9,  -4, 6, 11.2,①①①, 3, 3,Ａカムフィｰ, 75,吉田隼, 0.0, 80,  -3,* 19, 1,  2.0,⑧⑥⑥, 3, 3,Ｄオマワリサン, 78,川須栄, 0.2, 71,* 15, -14, 2,  3.1,⑥②②
 4, 1,Ｄマウントゼンノエ, 59,村田一, 0.4, 62,  -1,*  2,11,233.4,⑬⑫⑪, 4, 1,Ｈホワイトアルバム, 68,小林徹, 0.6, 72,   6,  -1, 7, 17.5,⑩⑥⑥, 4, 4,Ｄガッテンキャンパス, 73,木幡初, 0.2, 79,  -3,* 19, 7, 33.6,⑨⑨⑧, 4, 7,Ｈサンデｰジョウ, 70,秋山真, 0.3, 71,  12, -10, 9, 40.1,③④③
 5, 2,Ｅシャイニングピサ, 57,松田大, 0.5, 58,*  2,  -5, 4, 12.6,④④④, 5,11,Ｄピンクデｰジｰ, 71,川島信, 0.8, 68,   3,*  3, 3,  5.9,⑪⑬⑩, 5, 8,Ｂクリノメダリスト, 73,柴山雄, 0.2, 79,  -3,  17, 3,  4.3,⑥⑤⑤, 5, 5,Ｌシンボリエンパイア, 63,四位洋, 0.3, 70,* 14, -17, 4,  9.5,①①①
 6,11,Ｊロックシンガｰ, 54,津村明, 0.8, 55,*  2,  -8, 6, 21.8,⑨⑥⑤, 6, 9,Ｂクリアザウェイ, 73,丸山元, 1.2, 65,*  8, -10, 2,  5.3,②②③, 6, 6,Ｉマルカゴクウ, 64,黛弘人, 0.4, 73,* -2,  11, 6, 30.3,④④④, 6, 9,Ｊデュリュクス, 69,柴山雄, 0.3, 76,   4,* 11, 7, 26.0,⑫⑪⑪
 7, 8,Ｇコスモレイラ, 56,大野拓, 0.9, 53,   1,  -8, 5, 16.5,⑤⑧⑩, 7, 3,Ｊカメリアビジュ, 65,大野拓, 1.7, 59,   5,  -8, 9, 52.7,⑫⑦⑦, 7, 7,Ｆフロｰルジェナ, 71,横山和, 0.7, 73,  -3,  13, 9,160.6,⑦⑧⑦, 7, 6,Ｉカリスマミッキｰ, 70,吉田隼, 0.5, 69,  13, -15, 8, 28.3,②③⑤
 8, 6,Ｋメイショウオトコギ, 52,菱田裕, 1.0, 54,*  3, -12,12,287.6,①①①, 8, 7,Ｌネオザスティング, 60,秋山真, 1.8, 61,   6,  -9,11, 88.6,⑤⑧⑧, 8, 9,Ｇアテンボｰイ, 70,三浦皇, 0.8, 68,* -2,   3, 4, 10.9,②②③, 8,10,Ｇマッキｰバッハ, 72,荻野琢, 0.5, 71,   5,   3, 5, 17.5,⑩⑩⑩
