12年 3月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 3月24日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 4R  芝2000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,利根川特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ａオオタニジムチョウ, 63,横山典,, 65,  -3,*  6, 1,  1.6, ⑤⑤, 1, 1,Ｅサクラオｰドシエル, 59,武豊  ,, 66,*  0,  -4, 3,  7.2,①①①, 1, 7,Ｃコパノカｰン, 75,石橋脩,, 71,*  0,  15, 1,  2.3,①①①, 1,10,Ｆヒラボクマジック, 80,横山典,, 82,   4,* 19, 1,  2.0,⑪⑪⑪
 2,14,Ｃベルモントフェスタ, 58,北村宏, 0.3, 62,*  2,  -2, 4,  8.3, ①①, 2,10,Ｂカハラビスティｰ, 64,田辺裕, 0.4, 62,* -1,  -5, 1,  2.8,⑤⑤④, 2, 2,Ｂシルクパルサｰ, 77,杉原誠, 0.0, 72,  -2,* 20, 5,  8.6,⑤⑥⑥, 2,14,Ｂディアビリｰヴ, 82,内田博, 0.1, 82,*  8,  12, 3,  6.6,②②③
 3, 2,Ｇムジャウハラｰト, 52,杉原誠, 0.6, 59,  -4,   1, 7, 33.8, ⑥⑥, 3, 6,Ｇスリリングレディ, 52,横山典, 0.5, 63,  -5,*  2, 6, 19.5,⑥⑦⑤, 3,15,Ｌドゥｰアップ, 61,北村宏, 0.1, 71,* -1,* 17, 3,  8.5,⑨⑤④, 3, 3,Ｋコスモナダル, 76,柴田大, 0.3, 81,   6,  14,11,158.4,⑦⑦⑥
 4,16,Ｂクレバｰアポロ, 61,田辺裕, 0.8, 58,* -1,  -3, 2,  6.2, ③③, 4, 9,Ａロｰズノｰブル, 76,内田博, 0.6, 62,*  1, -10, 2,  2.8,②②②, 4, 9,Ｋコルノグランデ, 65,三浦皇, 0.1, 71,* -1,* 17, 2,  5.8,②②②, 4,13,Ｊヴァルディヴィア, 77,柴田善, 0.4, 80,*  7,  11, 8, 25.2,⑥⑤⑤
 5, 1,Ｆズｰムイン, 55,丸山元, 1.0, 57,  -8,   1, 3,  6.5, ⑩⑧, 5,11, アナンジュパス,---,福永祐, 0.8, 64, -11,* 11, 4, 12.3,⑯⑰⑰, 5, 6,Ｇラビットファレル, 69,原田和, 0.8, 66,* -1,  11,13,106.6,③③⑤, 5, 8,Ｈロｰンウルフ, 78,木幡初, 0.5, 81,   4,* 16,13,248.9,⑫⑩⑩
 6, 9,Ｈボナンザ, 50,三浦皇, 1.1, 56,  -2,  -5, 6, 30.0, ④④, 6, 2,Ｄルミナスレッド, 61,柴田大, 0.9, 63,  -8,*  3,12,110.2,⑱⑬⑨, 6, 8,Ｆツクバキング, 71,福永祐, 1.0, 66,* -1,  10, 4,  8.5,④④③, 6, 9,Ａジャンナ, 83,後藤浩, 0.7, 77,   5,  11, 2,  5.7,⑨⑨⑨
 7, 3, セントシルバｰツウ,---,高嶋活, 1.4, 52, -12,   1,14,246.6, ⑬⑫, 7,16, ミスユニバｰス,---,三浦皇, 1.5, 56,  -8,  -4, 8, 21.5,⑰⑯⑭, 7,11,Ａメイショウドレイク, 77,小島太, 1.0, 65,  -3,  13, 8, 21.3,⑧⑨⑨, 7,11,Ｇタケショウカヅチ, 79,松岡正, 0.9, 75,*  8,   4, 7, 23.8,①①①
 8, 6,Ｄエピクリオス, 56,小林淳, 1.5, 51,  -9,  -3, 9, 74.7, ⑪⑪, 8, 4,Ｆイブニングスカイ, 57,石橋脩, 1.6, 52,  -2, -20, 5, 12.4,④④③, 8,12,Ｈコスモカンタｰビレ, 69,松岡正, 1.4, 62,  -4,  10, 9, 22.0,⑮⑪⑧, 8,15,Ｎジｰガｰトップ, 69,武士沢, 0.9, 79,   3,  14,12,163.3,⑬⑬⑫
