12年 7月15日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 7月15日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 7R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■10R  ダ1700m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,渡島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 8,Ｂブリリアントアスク, 50,川須栄,, 48,  -8,  -1, 2,  3.4, ④④, 1, 1,Ａダノンキャスケｰド, 74,浜中俊,, 67,  -4,*  6, 1,  2.5,⑥⑩④, 1, 6,Ｋアスタｰヒュｰモア, 53,三浦皇,, 67,*  2,*  6, 4,  6.1, ②②, 1, 9,Ｃスタｰバリオン, 78,浜中俊,, 85,* 11,* 10, 3, 10.9,②②②
 2, 6,Ｈコスモグランツ, 33,大野拓, 0.0, 48,  -7,  -3,10, 50.5, ②②, 2, 8,Ｌプリンチペッサ, 52,吉田隼, 0.4, 63,  -2,  -1, 8, 36.6,⑤⑦⑨, 2, 3,Ｈオオミカミ, 61,浜中俊, 0.2, 65,  -1,*  5, 3,  5.1, ⑤⑤, 2, 5,Ａオｰシャンフリｰト, 91,藤田伸, 0.5, 82,* 11,   5, 1,  1.2,①①①
 3, 3,Ｇマイネルハイネス, 36,丹内祐, 0.1, 47, -16,*  5, 9, 42.6, ⑧⑧, 3, 6,Ｂラブイズブｰシェ, 65,三浦皇, 0.4, 63,  -3,  -2, 2,  3.3,⑦⑧⑩, 3,12,Ｃオンワｰドセジｰル, 68,木幡初, 0.3, 65,   1,   4, 5,  8.3, ④④, 3, 1,Ｉイｰグルカザン, 76,川須栄, 1.2, 76,  10,   2, 2, 10.8,③③③
 4,11,Ａルゴス, 56,古川吉, 0.2, 46,  -6,  -5, 1,  2.0, ③③, 4,11,Ｆパトリオット, 59,川島信, 0.4, 63,*  0,  -7, 6, 15.4,②③③, 4, 4,Ａミシックトウショウ, 72,黛弘人, 0.3, 64,*  4,   2, 2,  3.9, ①①, 4, 7,Ｊナポレオンバロｰズ, 74,丸田恭, 1.6, 72,   7,   4, 4, 15.2,⑩⑧⑦
 5, 7,Ｄネオヴィヴィアン, 45,横山典, 0.3, 45, -18,*  6, 4, 13.6, ⑨⑨, 5, 9,Ｎアドマイヤマグマ, 49,丸田恭, 0.4, 60,*  0,  -7,15,175.6,①②②, 5, 2,Ｂテンペスタ, 72,柴山雄, 0.4, 61,  -5,*  6, 1,  2.9, ⑦⑦, 4, 3,Ｌニホンピロララバイ, 73,吉田隼, 1.6, 72,   7,   4,10,107.5,⑨⑦⑥
 6, 5,Ｉセイウンチカラ, 32,三浦皇, 0.4, 43,* -4, -10, 3,  6.7, ①①, 6, 2, サングヒｰロｰ,---,池添謙, 0.4, 63,  -6,*  4, 3,  8.5,⑨⑭⑮, 6, 5,Ｄモルフェソングエル, 67,横山和, 0.5, 61,  -2,   4, 7, 21.3, ⑥⑥, 6, 4,Ｍナムラロアｰ, 72,藤岡佑, 2.0, 73,   6,   3,12,153.1,⑬⑪⑩
 7, 1,Ｆフロレント, 39,藤田伸, 0.6, 40, -10,  -6, 7, 25.2, ⑥⑤, 7,15,Ｄコｰディリア, 65,小林徹, 0.5, 60,  -3,  -4, 5, 11.3,⑧⑥⑦, 7,11,Ｇデステニｰアロｰ, 62,宮崎北, 0.9, 58,  -9,*  7,11,114.8, ⑪⑨, 7, 2,Ｄビッグジャンパｰ, 78,大野拓, 2.1, 70,   9,  -2, 6, 29.3,⑥⑤⑤
 8, 2,Ｅヒカルフェアリｰ, 42,勝浦正, 0.7, 40, -22,   4, 5, 15.7, ⑩⑩, 8,13,Ｊルミナスレッド, 54,宮崎北, 0.5, 59,*  0, -12,10, 38.7,⑭①①, 8, 1,Ｉエクメｰネ, 60,大野拓, 1.0, 56,   1,  -3, 6, 19.6, ③③, 8,13,Ｅグッドカレラ, 78,古川吉, 2.2, 69,   6,   0, 8, 42.5,⑧⑩⑨
 9, 4,Ｃコスモブルｰム, 45,吉田隼, 1.0, 34, -10, -12, 6, 24.5, ⑦⑦, 9,12,Ｃスカイトラベラｰ, 65,藤岡佑, 0.7, 64,  -5,*  2, 7, 35.2,⑫⑬⑧, 9, 7,Ｊシｰライフ, 54,川島信, 1.2, 54,  -8,   1, 9, 53.0, ⑩⑧, 9, 6,Ｇゴｰアップドラゴン, 77,松田大, 2.4, 67,  10,  -9,11,127.4,⑤④④
10, 9,Ｊカシノスペル, 31,横山和, 1.1, 33,  -9, -14,11,203.7, ⑤⑥,10,16,Ｈシュラ, 59,川須栄, 0.9, 56,  -2, -13, 4,  8.7,④④⑥,10,10,Ｅブルｰミングメイン, 65,菅原隆, 1.8, 48,  -5,  -6,10, 88.0, ⑧⑩,10,11,Ｂボリュｰムゾｰン, 80,上村洋, 2.8, 65,   5,  -3, 9, 63.2,⑫⑫⑫
11,10,Ｋトｰセンベイビｰ, 20,津村明, 2.8, 11, -20, -24, 8, 32.4, ⑪⑪,11, 4,Ｇコスモスペッキオ, 59,伊藤工, 0.9, 57,  -2, -12,11, 50.1,③⑤⑤,11, 8,Ｆダイキチチョウナン, 64,丸田恭, 2.3, 40, -15,  -4, 8, 25.6, ⑫⑫,11,10,Ｈフルヒロボｰイ, 76,伊藤工, 3.0, 63,   8, -10, 5, 19.3,④⑥⑧
,,,,,,,,,,,,12, 5,Ｅオｰスミムｰン, 60,村田一, 1.0, 56,  -6,  -3,14,139.3,⑯⑮⑫,12, 9,Ｌモルフェフォレスト, 51,伊藤工, 2.3, 43,  -7,  -9,12,270.2, ⑨⑪,12, 8,Ｋアキノモｰグル, 73,三浦皇, 3.3, 61,   7, -11, 7, 37.0,⑦⑨⑪
,,,,,,,,,,,,13, 7,Ｍカｰペウィアム, 50,黛弘人, 1.3, 53,  -4, -11,13, 93.7,⑩⑪⑬,,,,,,,,,,,,,13,12,Ｆアイノグロｰ, 77,柴山雄, 4.8, 50,   4, -20,13,219.7,⑪⑬⑬
,,,,,,,,,,,,14,14,Ｉタマモスキップ, 58,勝浦正, 1.6, 50,  -4, -16, 9, 36.8,⑬⑫⑭,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15, 3,Ｏメイショウレジャン, 41,松田大, 2.1, 47, -10, -10,16,278.9,⑮⑯⑯,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,16,10,Ｋビｰビｰマイセン, 54,上村洋, 2.7, 39,  -3, -34,12, 63.6,⑪⑨⑪,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:80 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:-2),,,,,,,,,,,
"単勝:340円 複勝:08=170円 06=1,330円 03=930円 枠連:1,470円",,,,,,,,,,,,"単勝:250円 複勝:01=130円 08=340円 06=140円 枠連:4,240円",,,,,,,,,,,,"単勝:610円 複勝:06=290円 03=220円 12=180円 枠連:1,760円",,,,,,,,,,,,"単勝:1,090円 複勝:09=190円 05=110円 01=180円 枠連:430円",,,,,,,,,,,
"馬連:8,220円 ワイド:06-08=1,980円 03-08=1,330円 03-06=5,450円",,,,,,,,,,,,"馬連:8,170円 ワイド:01-08=1,720円 01-06=160円 06-08=2,770円",,,,,,,,,,,,"馬連:2,030円 ワイド:03-06=880円 06-12=550円 03-12=750円",,,,,,,,,,,,馬連:530円 ワイド:05-09=270円 01-09=730円 01-05=220円,,,,,,,,,,,
"馬単:12,690円 3連複:47,050円 3連単:170,240円",,,,,,,,,,,,"馬単:10,990円 3連複:6,080円 3連単:41,600円",,,,,,,,,,,,"馬単:4,240円 3連複:3,910円 3連単:20,820円",,,,,,,,,,,,"馬単:2,260円 3連複:1,090円 3連単:11,280円",,,,,,,,,,,
■ 2R  ダ1000m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,,■ 5R  芝1800m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■11R  芝2000m 3歳上ｵｰﾌﾟﾝ(国) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,農林水産省賞典 函館記念 ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 7,Ｃドキドキガｰル, 60,勝浦正,, 66,*  6,* -1, 1,  2.1, ②②, 1, 7, ロｰブティサｰジュ,---,秋山真,, 52, -21,*  5, 2,  4.6,⑧⑧⑧, 1,10,Ａゴｰルデンジャガｰ, 80,松田大,, 73,*  5,  14, 1,  2.6,①①①, 1, 3,Ｃトランスワｰプ, 87,大野拓,, 88,  12,* 11, 4,  7.2,⑩⑦⑧
 2,11,Ｄトミケンスプリング, 59,木幡初, 0.4, 61,   5,  -4, 7, 17.7, ③③, 2, 8, アドマイヤゼファｰ,---,吉田隼, 0.2, 46, -18,  -4, 1,  2.5,④④④, 2, 8,Ｌガレノス, 66,秋山真, 0.0, 73,*  3,* 16, 6, 25.3,②②②, 2, 8,Ｋイケトップガン, 81,丸田恭, 0.2, 84,  12,*  9, 8, 27.0,⑬⑫⑨
 3,12,Ｂハクユウリリｰ, 62,吉田隼, 0.8, 59,*  8,  -9, 2,  4.4, ①①, 3, 1, ディオネｰ,---,丸田恭, 0.4, 43, -17,  -5, 5,  9.5,③③②, 3, 7,Ｈデルマインドラ, 70,竹之下, 0.3, 71,   3,  14,12,109.7,④③③, 3, 4,Ｈミッキｰパンプキン, 83,池添謙, 0.2, 84,* 16,   0, 7, 15.1,③②②
 4, 4,Ｅウォｰタｰムｰジカ, 59,大野拓, 1.1, 51,  -1,  -5, 6, 13.2, ⑥⑤, 4, 6, アポロカｰネル,---,津村明, 0.5, 41, -19,  -6, 8, 48.0,⑥⑤⑥, 4,12,Ｆキングオブフェイス, 74,藤岡佑, 0.5, 72,   3,  13, 9, 43.7,⑥④④, 4, 7,Ｄトウカイパラダイス, 87,柴山雄, 0.3, 83,  12,   5, 1,  2.8,⑧⑩⑦
 5, 3,Ｈヴィルトゥオｰサ, 53,四位洋, 1.3, 47, -16,*  2, 3,  8.0, ⑪⑩, 5, 2, チャｰチル,---,田面木, 0.5, 40,*-17, -12, 6, 10.5,①①①, 5,11,Ｂヴォｰグトルネｰド, 80,三浦皇, 0.6, 71,  -1,* 18, 3,  5.1,⑬⑨⑨, 5, 5,Ｅマヤノライジン, 86,松田大, 0.5, 83,  10,*  8,10, 41.9,⑫⑮⑪
 6, 9,Ｋアｰトオブパナシェ, 52,川島信, 1.3, 49,  -1,  -8, 8, 54.4, ⑦⑦, 6,10, ゴッドフロアｰ,---,三浦皇, 0.6, 41, -20,  -8, 3,  4.8,⑦⑥⑤, 6, 2,Ｄキタサンシンガｰ, 74,小林慎, 0.6, 70,   1,* 16, 5, 10.6,⑪⑧⑧, 6, 1,Ａマイネルスタｰリｰ, 91,川須栄, 0.5, 82,  13,   1, 3,  7.0,⑭⑥⑤
