12年 2月26日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 2月26日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 4R  ダ1800m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 7R  芝1800m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■10R  ダ1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ﾌﾞﾗｯﾄﾞｽﾄｰﾝｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ａコスモディクタット, 59,柴田大,, 59,  -1,  -2, 4,  7.1,④④⑤, 1,10,Ｈテイエムデジタル, 64,小林淳,, 71,  -2,  13,11, 72.6,⑦⑥⑤, 1, 5,Ａヘレナモルフォ, 69,後藤浩,, 69,* -1,   0, 4,  7.6,①①①, 1, 3,Ｃニシオドリｰム, 87,高橋亮,, 83,   8,  11, 1,  2.7, ④④
 2,13,Ｉサクラオｰドシエル, 42,武豊  , 0.0, 58,  -5,*  5, 1,  2.9,⑨⑧⑥, 2, 5,Ｂドラゴンフォルテ, 71,福永祐, 0.0, 71,  -2,* 15, 3,  4.8,⑩⑪⑫, 2, 2,Ｉウイングドウィｰル, 62,田中勝, 0.2, 69,  -5,   5, 6, 12.9,⑤⑥⑥, 2,13,Ｏカフェマｰシャル, 79,後藤浩, 0.0, 83,*  9,  10,11, 36.6, ③③
 3, 1,Ｃトランスレイション, 57,横山典, 0.4, 57,  -8,*  9, 2,  3.0,⑫⑪⑩, 3, 6,Ｋグッドマイスタｰ, 64,岩田康, 0.0, 70,  -2,* 15, 4,  7.9,⑨⑩⑨, 3, 7,Ｇミヤコマンハッタン, 64,松岡正, 0.3, 69,* -2,  -2, 3,  4.9,②②②, 3,16,Ａダンシングマオ, 89,北村宏, 0.1, 82,   4,* 14, 2,  6.1, ⑧⑧
 4,16,Ｆセツゲツフウカ, 50,吉田隼, 0.6, 53,*  1, -10, 6, 19.8,②②②, 4, 9,Ｌアルファウイング, 62,柴山雄, 0.2, 66,*  1,   7,13,156.8,①①①, 4,10,Ｂブリッジクライム, 68,柴田善, 0.3, 70,  -5,   6, 1,  3.1,⑥⑦⑦, 4, 6,Ｈノボレインボｰ, 83,江田照, 0.4, 78,   6,   9,15,115.2, ⑥⑤
 5, 4,Ｂアンゲルスノｰヴス, 58,田中博, 0.6, 55,  -6,   1, 3,  6.7,⑩⑨⑧, 5,11,Ｅリキサンイレブン, 69,三浦皇, 0.3, 69,  -3,  13, 8, 28.9,⑫⑬⑩, 5,11,Ｄパストフォリア, 66,横山典, 0.4, 70,  -7,* 10, 2,  4.1,⑪⑪⑪, 5,15,Ｎシセイオウジ, 81,柴山雄, 0.4, 79,   2,* 13, 9, 28.6, ⑫⑨
 6, 5,Ｇコｰルミｰ, 48,丸田恭, 0.7, 52,  -2,  -6, 5,  9.4,⑤⑤③, 6,14,Ａアメリカンダイナｰ, 76,松岡正, 0.3, 69,  -1,  11, 1,  2.8,⑪⑦⑦, 6,13,Ｊフジドリｰム, 59,丹内祐, 0.4, 72,  -6,*  7,11, 82.2,⑧⑧⑧, 6, 2,Ｊコスモケンジ, 82,柴田大, 0.5, 78,  -1,* 14, 8, 19.1, ⑬⑭
 7, 9,Ｐシｰクレットリボン, -1,後藤浩, 1.0, 50,*  0, -15, 9, 50.5,①①①, 7,12,Ｄサンデｰコア, 69,田中勝, 0.3, 67,  -2,  13, 5, 11.9,⑬⑫⑧, 7,12,Ｅサンキュｰアスク, 65,内田博, 0.5, 66,  -4,   0, 5,  8.0,⑦⑤⑤, 7, 9,Ｅエｰシンリｰドオｰ, 85,岩田康, 0.7, 76,   4,   8, 7, 15.5, ⑦⑦
 8,15,Ｄブレイブレディ, 52,田辺裕, 1.8, 45,* -1, -20, 7, 22.1,③③④, 8, 4,Ｇユｰロビｰト, 64,吉田隼, 0.5, 65,  -2,   9,12, 78.5,⑤⑤④, 8, 3,Ｃウインフロレゾン, 67,柴田大, 0.6, 70,  -6,   4, 7, 28.8,⑨⑨⑩, 8, 5,Ｍウララカ, 82,松岡正, 0.8, 76,  -3,* 14,10, 31.2, ⑯⑯
 9,14,Ｈホクセツロｰズ, 47,杉原誠, 2.3, 44,  -7, -12,16,267.4,⑧⑩⑨, 9, 3,Ｃスズカチャンプ, 71,武豊  , 0.6, 65,  -2,   9, 6, 21.0,⑧⑨⑪, 9, 8,Ｋアルディｰトプリエ, 57,三浦皇, 0.7, 62,* -2,  -6, 9, 35.4,④④④, 9, 8,Ｂデイトユアドリｰム, 87,田辺裕, 0.9, 75,   2,   8, 3,  6.3, ⑪⑪
10, 8,Ｅプリモアモｰレ, 51,今野忠, 2.9, 42, -11,  -8, 8, 39.7,⑮⑬⑬,10, 8,Ｉワイルドロジャｰ, 64,田辺裕, 0.6, 67,  -3,  12,10, 43.1,⑭⑭⑬,10, 6,Ｍタマモチャチャチャ, 51,嶋田純, 0.8, 61,* -2,  -7,13,143.8,③③③,10,10,Ｌカフェレジェンド, 82,津村明, 1.1, 73,   0,   8,14, 82.7, ⑭⑬
11, 2,Ｌキママレディｰ, 37,木幡初, 3.2, 37,  -5, -23,12,115.9,⑦⑦⑦,11, 1,Ｍシンクヴェトリル, 62,蛯名正, 0.7, 64,* -1,   5, 9, 39.6,③③③,11, 1,Ｌチェレンコフ, 51,今野忠, 1.0, 64,  -9,   4,12,109.1,⑩⑫⑬,11,12,Ｆガンドッグ, 85,蛯名正, 1.2, 73,* 10,  -1, 5,  9.3, ②②
