12年 3月11日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 3月11日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■ 4R  芝2970m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  ダ1800m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,甲南ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,10,Ｈデンコウデア, 45,川島信,, 60,  -7,*  8, 9, 32.7, ⑥④, 1, 5, クリノテンペスタ,,植野貴,,,,, 5, 15.3,③①①, 1, 6,Ａディアヴァンドｰム, 81,藤田伸,, 76,  -2,* 15, 1,  1.4,⑤⑤④, 1,14,Ｆオｰスミイレブン, 88,四位洋,, 99,* 13,* 23, 2,  3.7,①①①
 2,11,Ａメイショウオハツ, 64,幸英明, 0.0, 61,  -6,*  6, 2,  3.9, ③③, 2, 6, シゲルタック,,中村将,201.6,,,, 3,  4.0,①②②, 2, 1,Ｄライブリシｰラ, 71,小坂忠, 0.2, 71,*  1,   8, 4, 14.7,①①①, 2,12,Ｋエｰシンバリントン, 83,川田将, 1.3, 89,* 11,  15,12, 49.1,④④④
 3,13,Ｄパトリオット, 56,石橋脩, 0.6, 56,  -9,   4, 1,  3.7, ⑧⑥, 3, 1, ピンクジャスミン,,田村太,203.2,,,, 4, 13.0,⑤⑤⑤, 3, 8,Ｃナポレオンバロｰズ, 74,岩田康, 0.5, 70,  -2,  11, 2,  4.3,④④⑤, 3, 1,Ｇミッキｰバラｰド, 87,北村友, 1.7, 85,* 11,  11, 4,  9.2,③③③
 4,12,Ｂウォｰタｰカリブ, 59,武幸四, 0.7, 56,  -7,   2, 4,  6.4, ⑤⑤, 4, 4, シャロｰム,,高田潤,206.1,,,, 1,  2.7,⑦⑦⑥, 4, 4,Ｂベストフェット, 75,四位洋, 0.8, 70,  -3,  10, 3, 10.1,⑥⑥⑥, 4, 4,Ｌジョｰメテオ, 82,和田竜, 1.9, 84,* 11,   9,10, 43.1,②②②
 5, 3,Ｍフェイストウショウ, 37,池添謙, 1.7, 46,  -9,  -5, 3,  5.5, ⑦⑧, 5, 2, スズノブレイヴ,,林満明,206.2,,,, 6, 15.7,②③③, 5, 2,Ｅボストンリョウマ, 69,和田竜, 0.8, 68,  -1,   7, 5, 15.2,③③③, 4, 6,Ｂラタｰシュ, 89,浜中俊, 1.9, 86,  10,  12, 6, 19.1,⑦⑦⑥
 6, 5,Ｃハクユウリリｰ, 58,北村友, 1.8, 46,*  7, -20, 6, 13.0, ①①, 6, 8, ハクユウサンサン,,森一馬,206.4,,,, 7, 22.6,④④④, 6, 3,Ｇシゲルセキニンシャ, 62,国分恭, 0.9, 66,*  0,   4, 8, 81.5,②②②, 6,16,Ｄラルｰチェ, 89,池添謙, 2.1, 84,  10,  10,14, 83.4,⑥⑥⑦
 7,16,Ｌクｰルキャメロン, 39,国分恭, 2.0, 44,  -2, -13,10,110.8, ②②, 7, 3, テイエムカミカゼ,,白浜雄,209.6,,,, 2,  2.7,⑧⑧⑧, 7, 7,Ｈエヴァンブルｰ, 48,幸英明, 2.1, 62,  -5,   4, 6, 44.4,⑧⑧⑧, 7, 3,Ｃアグネスミヌエット, 89,国分恭, 2.2, 85,   7,  16, 7, 27.9,⑬⑬⑭
 8, 1,Ｊアドマイヤラック, 42,川田将, 2.0, 43, -10,  -7, 5,  7.6, ⑨⑨, 8, 7, オシャレキング,,今村康,210.5,,,, 8, 64.2,⑥⑥⑦, 8, 5,Ｆアウグｰリオ, 67,中井裕, 2.2, 58,  -3,  -2, 7, 48.8,⑦⑦⑦, 8, 9,Ｐトウショウクラウン, 73,柴田大, 2.3, 84,   6,  16,13, 58.0,⑮⑭⑬
 9, 2,Ｋケイムアフタｰミｰ, 42,小林徹, 2.9, 38, -13,  -9,15,362.1, ⑫⑫,,,,,,,,,,,,,,,,,,,,,,,,, 9,10,Ｊエアウルフ, 86,武豊  , 2.3, 83,   9,  12, 1,  2.9,⑫⑫⑩
10,14,Ｉフトゥｰルム, 44,秋山真, 3.0, 35, -12, -14,14,200.4, ⑩⑩,,,,,,,,,,,,,,,,,,,,,,,,,10, 7,Ａバトｰドｰル, 91,岩田康, 2.4, 81,   7,  12, 3,  4.4,⑪⑪⑪
11, 9,Ｇクイｰンバゴ, 45,和田竜, 3.0, 34, -13, -13,13,182.9, ⑪⑪,,,,,,,,,,,,,,,,,,,,,,,,,11,11,Ｈカネトシコウショウ, 87,幸英明, 2.7, 80,  10,   4, 8, 29.9,⑤⑤⑤
12, 8,Ｏラロキュｰン, 25,渡辺薫, 3.4, 32, -15, -15,11,130.1, ⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,12, 8,Ｅスズカホｰプ, 88,安藤勝, 2.8, 81,   4,  16, 9, 33.7,⑯⑯⑯
13, 7,Ｐスペシャルリリｰ, 17,柴田大, 3.4, 31,  -6, -23,12,179.3, ④⑦,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Ｉミダｰスタッチ, 87,小牧太, 2.8, 80,   7,   8, 5, 18.3,⑩⑩⑫
14,15,Ｎジョブラボ, 36,四位洋, 5.4, 15, -19, -28, 8, 20.0, ⑭⑭,,,,,,,,,,,,,,,,,,,,,,,,,14, 5,Ｏオｰシャンカレント, 81,ピンナ, 3.5, 80,   9,   0,11, 49.0,⑧⑧⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,Ｎハｰドシｰキング, 82,小林徹, 3.7, 74,   5,   6,16,536.5,⑭⑮⑮
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 2,Ｍアッシュｰル, 82,渡辺薫, 3.8, 74,   9,  -2,15,117.5,⑨⑨⑨
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:60 ﾚｰｽﾍﾟｰｽ指数:-7 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:重(指数:1),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+6 馬場:稍重(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:85 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:稍重(指数:1),,,,,,,,,,,
"単勝:3,270円 複勝:10=600円 11=150円 13=160円 枠連:3,530円",,,,,,,,,,,,"単勝:1,530円 複勝:05=200円 06=180円 01=370円 枠連:0円",,,,,,,,,,,,単勝:140円 複勝:06=110円 01=230円 08=130円 枠連:0円,,,,,,,,,,,,"単勝:370円 複勝:14=180円 12=1,040円 01=270円 枠連:2,020円",,,,,,,,,,,
"馬連:4,800円 ワイド:10-11=1,470円 10-13=1,870円 11-13=330円",,,,,,,,,,,,"馬連:2,540円 ワイド:05-06=880円 01-05=1,610円 01-06=990円",,,,,,,,,,,,馬連:820円 ワイド:01-06=280円 06-08=130円 01-08=450円,,,,,,,,,,,,"馬連:9,560円 ワイド:12-14=2,570円 01-14=710円 01-12=3,980円",,,,,,,,,,,
"馬単:11,680円 3連複:5,800円 3連単:60,300円",,,,,,,,,,,,"馬単:6,480円 3連複:8,430円 3連単:66,200円",,,,,,,,,,,,"馬単:1,020円 3連複:510円 3連単:2,530円",,,,,,,,,,,,"馬単:13,030円 3連複:23,740円 3連単:127,980円",,,,,,,,,,,
