12年 1月 9日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 1月 9日 中山,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■ 4R  芝2880m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝1200m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ｻﾝﾗｲｽﾞｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,14,Ｅドリｰムリｰグ, 57,三浦皇,, 57,   6,  -5, 4,  8.9, ④④, 1,11, ミラクルオブレナ,,高野和,,,,, 1,  2.0,①①①, 1,12,Ｊクレバｰデステニｰ, 61,田辺裕,, 68,   3,   3, 4, 11.5, ⑫⑩, 1, 6,Ｂダノンフェアリｰ, 83,ルメｰ,, 83,*  8,  11, 2,  3.3, ②②
 2,15,Ａフェアリｰガｰデン, 63,柴田善, 0.0, 60,*  7,  -5, 1,  2.3, ②②, 2, 9, マイネルパルティア,,柴田大,194.8,,,, 2,  3.9,②②②, 2, 3,Ａハタノアブソルｰト, 73,ルメｰ, 0.1, 66,   1,   3, 2,  4.1, ⑩⑪, 2, 1,Ｄキングレオポルド, 79,福永祐, 0.1, 82,   1,  16, 1,  2.7, ⑥⑤
 3,10,Ｃヴァンヌｰヴォｰ, 61,ルメｰ, 0.1, 55,   3,  -3, 2,  3.8, ⑥⑤, 3, 3, ヴィｰヴァシャトル,,大江原,195.9,,,, 4,  7.3,⑤④③, 3,15,Ｏウィナｰズマックス, 48,西田雄, 0.3, 66,   6,  -3,14,142.7, ⑦⑥, 3,10,Ｈミスクリアモン, 78,吉田豊, 0.1, 81,*  9,   8, 6, 15.5, ①①
 4,16,Ｄクレバｰアポロ, 57,田辺裕, 0.2, 56,*  7,  -7, 3,  4.2, ③③, 4, 4, サイクロンフォｰス,,山本康,196.6,,,, 7, 45.6,③③④, 4, 7,Ｈプリサイスファイン, 61,丹内祐, 0.4, 66,   7,  -5, 3,  9.6, ⑤④, 4, 5,Ｅシルクウェッジ, 79,三浦皇, 0.1, 82,   4,  13, 7, 16.5, ③③
 5, 4,Ｆムｰンベックカフェ, 52,武豊  , 0.3, 51,  -3,*  1, 5, 11.0, ⑪⑩, 5, 1, ケミカルチェンジ,,穂苅寿,196.7,,,, 5, 15.3,⑦⑥⑤, 5, 2,Ｌサンセルマン, 57,丸山元, 0.4, 63,  -4,*  6,16,347.6, ⑭⑬, 5,12,Ｋデリキットピｰス, 73,北村宏, 0.3, 82,  -5,* 20, 8, 17.8, ⑪⑪
 6, 7,Ｏヒトメボレ, 22,横山和, 0.7, 47,  -3,* -2,11,241.2, ⑩⑦, 6, 6, ボタニカルアｰト,,横山義,197.5,,,, 3,  6.1,⑥⑦⑦, 6, 4,Ｂロｰドナイト, 72,中舘英, 0.5, 65,   7,  -6, 8, 30.1, ④③, 6, 4,Ｉダノンブライアン, 76,蛯名正, 0.5, 77,   3,   9,10, 37.6, ⑤⑥
 7, 6,Ｈヒカリレｰザｰ, 43,村田一, 1.0, 47,  -4,  -2,16,426.7, ⑫⑫, 7, 5, スイｰトゲイナｰ,,平沢健,197.8,,,,13,213.0,④⑤⑥, 7, 5,Ｄグラスメジャｰ, 67,柴田善, 0.7, 66,* 10, -10, 1,  2.0, ①①, 7, 9,Ｃインプレスウィナｰ, 81,田中勝, 0.5, 77,   0,  12, 4, 11.4, ⑧⑧
 8,13,Ｎデルマアマテラス, 26,伊藤直, 1.2, 42,  -7,  -3,14,329.4, ⑮⑭, 8,13, ドクトルスズカ,,石神深,200.5,,,,11,148.4,⑪⑧⑧, 8, 6,Ｇジョｰマダガスカル, 63,石橋脩, 0.7, 60,  -1,  -1, 6, 17.7, ⑬⑫, 8,11,Ａサリエル, 83,丸山元, 0.6, 77,  -9,* 20,11, 40.2, ⑭⑮
 9, 9,Ｂヤワタサイレンス, 61,丸山元, 1.2, 48,*  8, -17, 8, 56.4, ①①, 9, 8, リバルドホｰプ,,金子光,201.2,,,, 9, 56.4,⑫⑪⑪, 9,13,Ｉナムラシンシン, 61,勝浦正, 0.8, 59,  -3,   2, 7, 23.3, ⑮⑮, 9,16,Ｆアイアムマリリン, 79,横山典, 0.6, 75,  -3,  13, 5, 13.1, ⑩⑩
10,11, シュタｰケン,---,菅原隆, 1.2, 45,   3, -11,10,230.0, ⑦⑧,10,12, メジロフランクリン,,大庭和,201.7,,,, 6, 21.9,⑧⑨⑩,10,14,Ｆノボピュアリティ, 64,嶋田純, 1.1, 58,   2,  -7,11, 72.0, ⑪⑭,10, 8,Ｇアラマサロｰズ, 79,勝浦正, 0.6, 75,   1,   9, 9, 19.1, ⑦⑦
11, 5,Ｉオテンバレディ, 40,小野寺, 2.1, 34, -10,  -8,15,335.9, ⑯⑮,11, 7, グラッドフォンテン,,蓑島靖,202.2,,,,10, 92.5,⑩⑩⑨,11,11, コウギョウクロス,---,武豊  , 1.1, 55, -15,*  9,13, 87.0, ⑯⑯,11,14,Ｊプリンセスメモリｰ, 75,柴田善, 0.7, 76,*  6,   5, 3, 10.5, ④④
12, 8,Ｇトウショウテイスト, 46,江田照, 2.2, 37,   5, -23, 9, 59.1, ⑤⑥,12,10, ディｰエスラムｰル,,五十嵐,203.8,,,, 8, 50.4,⑬⑫⑫,12, 8,Ｅナムラビｰム, 67,田中勝, 1.4, 55,   4, -11, 9, 32.1, ⑨⑨,12, 7,Ｐゲットフルマｰクス, 63,西田雄, 0.8, 76, -12,* 20,15,312.7, ⑮⑭
