12年11月17日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年11月17日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1700m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 4R  芝1200m 2 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-7,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,伊達特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｄブルｰバレット, 47,中舘英,, 57,* -6,*  9, 1,  3.4,①①①, 1,16,Ｆテｰオｰトマホｰク, 50,津村明,, 54,* -4,  -3, 1,  5.0, ①①, 1, 9,Ｅダｰクブレイズ, 73,松田大,, 74,  12,*  0, 3,  6.4,⑥④②, 1, 9,Ｄコスモバタフライ, 75,丹内祐,, 80,   6,  17, 3,  7.0,②③②
 2,10,Ｃヴェリｰヌ, 51,柴山雄, 0.3, 56,* -6,*  8, 9, 25.6,③②②, 2, 5,Ｏヴァレンティｰネ, 19,西田雄, 0.3, 50, -12,*  1, 7, 15.8, ⑨⑦, 2,12,Ｂカネトシリｰプイン, 74,藤懸貴, 0.1, 74,* 15,  -5, 2,  5.7,②②①, 2, 8,Ａステルミナｰト, 77,津村明, 0.0, 77,* 10,   9, 9, 17.1,①①①
 3,14,Ａテンジンキヨモリ, 56,松山弘, 1.3, 49,* -6,  -1, 3,  4.4,②③③, 3,15,Ｂカシノワルツ, 51,二本柳, 0.3, 50,  -6,  -4,10, 21.5, ④⑥, 3,14,Ｇセトノハリケｰン, 72,古川吉, 0.2, 75,  10,*  2, 7, 10.7,⑪⑧⑧, 3,13,Ｂインプレザリオ, 76,村田一, 0.2, 79,   3,* 21, 1,  3.9,⑩⑨⑧
 4, 2,Ｌシャトｰザｰル, 32,丸山元, 1.6, 48,  -9,   2, 6, 19.5,⑤⑦⑥, 4, 2,Ｊプリンシアルｰナ, 39,嶋田純, 0.4, 49,  -7,  -4, 9, 16.1, ⑤④, 4,10,Ｄシュラ, 74,菱田裕, 0.3, 75,  11,   0, 1,  3.4,⑧⑦⑤, 4, 2,Ｉアシュヴィン, 71,松山弘, 0.3, 77,   2,* 21, 6, 12.9,⑨⑩⑨
 5,15,Ｋサイレンスバｰド, 38,木幡初, 1.7, 46,* -7,  -4, 8, 25.4,④④④, 5, 6,Ｈジャパンイモン, 46,黛弘人, 0.5, 48,* -5,  -8, 6, 11.9, ③③, 5,13,Ｃサンライズドバイ, 74,荻野琢, 0.9, 70,   6,*  4, 9, 22.3,⑭⑮⑫, 5,12,Ｃシャンボｰルフィズ, 76,松田大, 0.5, 76,   4,  16, 4,  7.2,⑧⑧⑦
 6, 8,Ｅチェリッシュハｰト, 46,藤懸貴, 2.1, 43,  -8,  -4,11, 78.9,⑥⑥⑦, 6, 9,Ｍファイアポイント, 31,杉原誠, 0.5, 48, -14,*  1,12, 37.7, ⑩⑩, 6,11,Ｋシルバｰレイショウ, 66,大野拓, 1.0, 68,  11,  -7, 4,  7.8,⑨⑤③, 6, 1,Ｊガンセ, 68,大野拓, 0.6, 75,   0,* 21,11, 22.3,⑭⑬⑫
 7, 5,Ｇミスズブライアンズ, 43,高倉稜, 2.2, 44,  -9,  -3, 4,  6.6,⑪⑧⑧, 7, 4,Ａヒアルロンサン, 56,嘉藤貴, 0.5, 48,  -7,  -5, 2,  5.4, ⑥⑤, 7, 6,Ｈダイビングキャッチ, 69,黛弘人, 2.0, 62,   8,  -8,10, 38.4,⑮⑬⑩, 7, 5,Ｌナリタスカイ, 66,高倉稜, 0.7, 75,   2,  17, 5,  9.2,⑪⑫⑩
 8, 4,Ｂツクバヒタチオｰ, 55,大野拓, 2.3, 42,* -7,  -9, 2,  4.1,⑨⑤⑤, 8, 8,Ｃスタｰボウ, 51,大野拓, 0.5, 47, -13,*  0,11, 24.0, ⑪⑫, 8, 1,Ｊダｰリブ, 68,嘉藤貴, 2.4, 60,   7, -10,14,109.9,⑬⑭⑬, 8,10,Ｅトウカイクオｰレ, 75,丸山元, 0.8, 70,*  8,   3, 7, 13.5,③②③
 9, 1,Ｉマイネルテゾｰロ, 40,丹内祐, 2.5, 42, -10,  -4,12, 79.8,⑧⑨⑨, 9, 7,Ｄシゲルペガススザ, 50,古川吉, 0.6, 46,  -9,  -5, 4,  6.1, ⑦⑧, 9, 7,Ｉテｰオｰケンシン, 69,丹内祐, 2.5, 60,  12, -19,11, 68.0,⑦⑥⑦, 9, 4,Ｏサイレントクロップ, 51,杉原誠, 0.9, 72,   5,   8,14, 75.9,⑦⑦⑤
10, 7,Ｎシャルパンテ, 31,菱田裕, 2.5, 43, -11,  -2, 7, 23.9,⑩⑪⑪,10,14,Ｉコスモスタｰタｰ, 40,丹内祐, 0.8, 45, -19,*  3, 8, 15.9, ⑮⑭,10,15,Ｆエｰシンルミナス, 73,中舘英, 2.6, 57,* 13, -23, 6,  8.7,③③⑥,10,14,Ｆレッドフォルツァ, 74,柴山雄, 0.9, 70,   5,   7, 2,  5.6,⑥⑤⑥
11, 3, ワイドワンダｰ,---,鮫島良, 2.5, 45, -14,   1,13,129.5,⑭⑮⑬,11,10,Ｅワンパンチ, 50,西村太, 1.0, 42, -15,  -3, 3,  6.0, ⑫⑪,11, 8,Ｏフォレストリｰダｰ, 56,木幡初, 2.8, 57,   7, -15,13, 82.4,⑫⑫⑭,11, 7,Ｋピタゴラスコンマ, 68,中舘英, 1.4, 69,  -2,  15, 8, 16.4,⑮⑮⑭
12,12,Ｊブラザｰウインド, 39,杉原誠, 2.7, 40, -10,  -6, 5,  9.3,⑦⑩⑩,12,12,Ｐナムラウンメイ, -5,松田大, 1.0, 41, -17,  -3,15,152.2, ⑬⑮,12, 2,Ａコスモイフリｰト, 75,津村明, 3.0, 57,   9, -19, 5,  8.2,⑩⑪⑨,12, 3,Ｍツインテｰル, 64,鮫島良, 1.6, 69,  -3,  18,10, 19.4,⑯⑯⑯
13,11,Ｈセイウンコダシ, 41,村田一, 3.1, 38, -12,  -6,15,186.2,⑬⑭⑮,13,13,Ｎブライトモｰメント, 25,宮崎北, 1.1, 40,  -9, -11,14,109.8, ⑧⑨,13, 5,Ｌエクスプレミオン, 63,杉原誠, 3.5, 53,  10, -24, 8, 20.1,⑤⑨⑪,13,11,Ｇドリｰムモモタロウ, 73,二本柳, 1.7, 62,   2,   2,12, 39.7,⑫⑪⑪
14, 6,Ｆザジャズダンス, 44,田中博, 3.6, 35, -12, -10,14,160.4,⑫⑬⑭,14, 1,Ｌカンタベリｰサクラ, 33,平野優, 1.3, 36, -18,  -5,16,205.8, ⑭⑬,14, 4,Ｎクｰルテツマル, 60,山崎亮, 4.1, 48,* 14, -37,12, 79.5,①①④,14,16,Ｈヒダカアルテミス, 72,木幡初, 2.0, 57,   6, -13,13, 65.3,④④④
15,13,Ｍサクラトップカフェ, 32,津村明, 4.1, 33, -11, -16,10, 53.4,⑮⑫⑫,15,11,Ｇダイメイバンダム, 46,高倉稜, 1.3, 38, -21,  -2,13, 81.1, ⑯⑯,15, 3,Ｍハロｰタマ, 60,原田和, 6.6, 35,   8, -48,15,270.5,④⑩⑮,15,15,Ｐヴァンガｰド, 51,古川吉, 2.2, 58,  -1,   2,15,110.1,⑬⑭⑮
,,,,,,,,,,,,16, 3,Ｋエイコオムｰン, 36,木幡初, 1.6, 34,* -4, -22, 5,  8.0, ②②,,,,,,,,,,,,,16, 6,Ｎマイネルレイン, 56,伊藤工, 8.5,-14,   5, -98,16,188.2,⑤⑥⑬
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+7 ﾚｰｽｱｶﾞﾘ指数:-11 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+8 馬場:良(指数:1),,,,,,,,,,,
