12年11月18日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年11月18日 福島,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1150m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■ 4R  芝1200m 2 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,,■ 7R  芝2600m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  芝1200m 2 歳ｵｰﾌﾟﾝ(混) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:-6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,福島2歳ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｅラピスブラオ, 53,田中勝,, 57,   3,  -4, 2,  6.3, ④④, 1, 3,Ａアジャストメント, 55,松山弘,, 48,  -7,  -7, 1,  1.8, ⑥④, 1,14,Ｃグレｰトマｰシャル, 77,古川吉,, 88,  -2,* 28, 4,  7.5,⑮⑬⑦, 1,13,Ｐディアセルヴィス, 40,勝浦正,, 62,  -7,*  6,16,172.7, ⑮⑫
 2, 2,Ａマルトクスパｰト, 69,西田雄, 0.2, 54,  -1,* -4, 1,  1.6, ⑥⑥, 2, 5,Ｏメイショウソウイン, 27,川須栄, 0.1, 46, -11,* -5, 2,  6.6, ⑩⑧, 2,11,Ａバンダムラディウス, 79,中舘英, 0.3, 86,  -2,* 24, 2,  4.6,⑭⑫⑬, 2,10,Ｃバｰニングハｰト, 63,津村明, 0.1, 64,   2,  -4, 8, 14.7, ⑥⑥
 3,12,Ｇオリエンタルエジル, 49,杉原誠, 0.3, 51,  -3,* -3, 4, 11.6, ⑩⑩, 3,12,Ｃソウキュウ, 51,津村明, 0.3, 43, -12,* -6, 4, 10.5, ⑫⑩, 3, 3,Ｂカムフィｰ, 77,大野拓, 0.4, 80,   0,  17, 1,  4.4,⑥⑦⑧, 3, 7,Ａシｰブリｰズライフ, 64,西田雄, 0.1, 66,   5,  -7, 5,  8.2, ⑤⑤
 4, 1,Ｂストップザジョｰク, 55,大野拓, 0.3, 52,  -3,* -3, 7, 20.4, ⑨⑨, 4,10,Ｋパッシｰトジビッボ, 37,田中勝, 0.4, 46,* -2, -17, 9, 24.9, ①①, 4,16,Ｋフレｰジャパン, 72,丸山元, 0.4, 82,  -1,  21, 5,  8.7,⑨⑩⑪, 4,16,Ｊアウトシャイン, 56,鮫島良, 0.1, 62,  -3,   1, 3,  6.7, ⑪⑨
 5, 9,Ｈリッシンロケット, 47,藤岡佑, 0.6, 53,*  4, -11, 8, 39.7, ③③, 5, 8,Ｇレディｰピンク, 46,横山和, 0.6, 42,* -3, -19,13, 65.4, ②②, 5,15,Ｆエイダイポイント, 74,田中博, 0.6, 81,  -1,  19,11, 28.1,⑫⑪⑩, 5, 4,Ｅエイユｰモモチャン, 61,佐藤哲, 0.3, 58,  -9,*  3, 2,  6.3, ⑯⑮
 6,10,Ｆネクタルブルｰ, 51,津村明, 0.7, 51,   2, -11, 3,  7.8, ⑤⑤, 6,11,Ｍアグランディｰル, 33,西村太, 0.7, 38, -16,  -7, 7, 20.6, ⑭⑬, 6, 4,Ｈランブイエ, 73,松山弘, 0.7, 73,   0,   9, 6, 10.9,③④②, 6,12,Ｉホオポノポノ, 58,古川吉, 0.3, 59,  -7,*  2, 6,  9.4, ⑭⑪
 7,11,Ｊマリｰズミイ, 42,嘉藤貴, 0.8, 49,  -1,  -9,10, 68.1, ⑧⑧, 7, 9,Ｎシャンパンルｰジュ, 33,杉原誠, 0.7, 38, -16,  -7,11, 55.2, ⑬⑪, 7, 2,Ｄサンデｰスイセイ, 75,田中勝, 0.7, 81,  -2,  21, 9, 22.0,⑬⑮⑭, 7,11,Ｇワンダフルジュエル, 59,大野拓, 0.6, 56,   0,  -8,12, 30.1, ⑩⑧
 8, 6,Ｋブルｰフェイズ, 42,横山和, 1.4, 42,  -6, -10,12,185.7, ⑫⑪, 8, 2,Ｅマジシャンズレッド, 47,勝浦正, 0.8, 39,  -6, -19, 3, 10.4, ③③, 8, 5,Ｅヴェラシティ, 74,川須栄, 0.8, 74,   0,   9,10, 23.5,⑩⑥⑥, 8, 8,Ｂレディｰ, 63,松山弘, 1.1, 51,   1, -16, 7,  9.7, ⑨⑦
