12年 1月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 1月29日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝3170m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ1900m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■10R  芝2400m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,
 9, 2,Ｊテアトゥロ, 32,渡辺薫, 6.4, 19,  -3, -37, 8,208.5, ⑥⑧, 9, 1, エｰシンマイトップ,,西谷誠,214.5,,,, 4,  8.7,⑧⑧⑧, 9, 1,Ｃイｰグル, 75,ルメｰ, 5.4, 35,* -3, -35, 2,  2.9,①①④, 9,10,Ｆブルｰスタｰキング, 81,川島信, 0.7, 81,   9,   4, 9, 40.3,⑧⑨⑧
,,,,,,,,,,,,10, 7, シｰアクロス,,黒岩悠,224.3,,,,10,236.0,⑩⑩⑩,,,,,,,,,,,,,10, 3,Ｋギムレットアイ, 75,酒井学, 1.3, 74,   8,  -4,11,223.1,⑦⑧⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11, 7,Ｊテイエムクレナイ, 78,古川吉, 1.9, 69,  14, -32, 7, 21.5,①②②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:2),,,,,,,,,,,,,,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-11 ﾚｰｽｱｶﾞﾘ指数:+9 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:83 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:2),,,,,,,,,,,
"単勝:130円 複勝:08=100円 03=120円 07=1,100円 枠連:270円",,,,,,,,,,,,"単勝:190円 複勝:06=110円 10=340円 02=140円 枠連:1,350円",,,,,,,,,,,,単勝:220円 複勝:03=110円 04=150円 07=280円 枠連:440円,,,,,,,,,,,,"単勝:990円 複勝:01=340円 08=630円 11=400円 枠連:1,960円",,,,,,,,,,,
"馬連:230円 ワイド:03-08=140円 07-08=1,010円 03-07=1,710円",,,,,,,,,,,,"馬連:2,880円 ワイド:06-10=840円 02-06=210円 02-10=1,150円",,,,,,,,,,,,馬連:410円 ワイド:03-04=180円 03-07=460円 04-07=680円,,,,,,,,,,,,"馬連:7,560円 ワイド:01-08=2,440円 01-11=1,060円 08-11=2,020円",,,,,,,,,,,
"馬単:290円 3連複:3,310円 3連単:7,120円",,,,,,,,,,,,"馬単:3,960円 3連複:3,390円 3連単:19,500円",,,,,,,,,,,,"馬単:700円 3連複:1,440円 3連単:4,400円",,,,,,,,,,,,"馬単:15,700円 3連複:19,110円 3連単:138,990円",,,,,,,,,,,
■ 2R  ダ1800m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■ 5R  芝2000m 3 歳新馬(混) 馬齢,,,,,,,,,,,,■ 8R  ダ1200m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝1600m 4歳上ｵｰﾌﾟﾝ(牝) 別定,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,京都牝馬ｽﾃｰｸｽ ＧⅢ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 1,Ｈスズカチャンプ, 54,武豊  ,, 68,   1,*  3, 3,  4.9,⑤⑦④, 1,10, ロｰドアクレイム,---,川田将,, 47,*-29,   5, 3,  5.0,④③③, 1, 4,Ａミッドタウンレディ, 77,藤岡佑,, 79,*  3,* 11, 2,  3.2, ②②, 1, 3,Ｂドナウブルｰ, 90,デムｰ,, 94,  16,*  8, 2,  4.4, ⑥④
 2, 7,Ｅミッキｰエｰル, 58,池添謙, 0.1, 68,  -1,*  7, 6, 14.1,⑨⑧⑧, 2, 8, エアルプロン,---,池添謙, 0.0, 48, -31,   8, 4,  6.9,⑥⑤⑤, 2,13,Ｉマコトロｰゼンボｰ, 67,デムｰ, 0.1, 78,   2,* 11, 6, 16.9, ④③, 2, 4,Ｃショウリュウムｰン, 90,小牧太, 0.2, 91,  15,*  6, 1,  3.8, ⑩⑨
 3,11,Ｂグレｰトチャｰルズ, 60,秋山真, 0.8, 61,*  4,  -9, 1,  2.2,⑬②①, 3,11, ゼログラヴィティｰ,---,安藤勝, 0.0, 50, -32,* 11, 5, 10.7,⑨⑦⑦, 3,12,Ｂスマｰトアｰサイト, 75,武豊  , 0.7, 73,  -3,* 11, 1,  3.1, ⑫⑪, 3,11,Ｄアスカトップレディ, 89,酒井学, 0.2, 91,  15,*  6, 3,  7.3, ⑧⑧
 4,12,Ｄシルクルガｰル, 59,長谷川, 1.0, 61,   2,  -7, 9, 64.2,④④③, 4, 4, レッドキングダム,---,四位洋, 0.1, 47, -31,   6, 6, 15.3,⑦⑥⑥, 4,11,Ｋテンエイエスプリ, 63,藤田伸, 0.7, 74,  -3,  10, 5, 12.1, ⑩⑧, 4,10,Ａビッグスマイル, 92,国分恭, 0.3, 90,  13,*  8, 5,  7.9, ⑭⑮
 5, 8,Ａタマモライオン, 61,和田竜, 1.0, 62,   2,  -5, 2,  4.1,⑧⑤⑥, 5, 1, ファシネｰトダイア,---,佐藤哲, 0.2, 52, -33,* 12, 7, 36.4,⑧⑨⑨, 5, 1,Ｄメイショウゴモン, 71,池添謙, 0.9, 71,  -3,   9, 7, 18.7, ⑪⑫, 5, 6,Ｅクィｰンズバｰン, 89,藤岡佑, 0.4, 91,* 19,  -2,10, 22.9, ①①
 6, 6,Ｋナムラジャｰナル, 51,古川吉, 2.4, 50,   2, -19,13,416.9,②③⑤, 6, 9, サンライズロイヤル,---,秋山真, 0.4, 39,*-30,  -2, 9, 86.4,③②②, 6, 8,Ｃエｰシンホｰマｰ, 74,和田竜, 1.1, 69,*  5,   0, 3,  4.6, ①①, 6, 8,Ｋレディアルバロｰザ, 83,武豊  , 0.7, 85,  14,  -1, 7, 14.1, ⑦⑪
 7, 2,Ｊサンライズシックス, 52,国分恭, 2.5, 51,  -5,  -7,12,221.2,⑦⑬⑪, 7, 7, ダノンドリｰム,---,ルメｰ, 0.4, 43, -30,   2, 1,  2.3,②④④, 7,10,Ｇクリスタルヒル, 68,古川吉, 1.2, 68,  -6,   9, 9, 42.4, ⑭⑬, 7, 5,Ｆコスモネモシン, 89,丹内祐, 0.8, 84,  16,  -5, 4,  7.7, ③②
 8, 9,Ｇパｰルダンシング, 56,川田将, 2.8, 50,  -3, -13, 8, 44.1,⑪⑩⑨, 8, 2, ルシｰダカフェ,---,藤田伸, 0.5, 38,*-29,  -3, 8, 53.2,①①①, 8, 2,Ｈイメｰジレイナ, 68,花田大, 1.5, 66,  -5,   6,11, 81.1, ⑬⑭, 8,15,Ｍメルヴェイユドｰル, 80,秋山真, 0.9, 85,  11,   5,12, 97.3, ⑯⑯
 9, 3,Ｃコスモリボン, 60,丹内祐, 3.0, 48,*  5, -29, 5, 14.0,①①②, 9, 3, サクラヴィクトリｰ,---,藤岡佑, 0.9, 41, -32,  -1, 2,  4.1,⑤⑧⑧, 9, 9,Ｊノアノア, 66,川田将, 1.6, 65,  -1,   0, 4, 10.0, ⑦⑥, 9,14,Ｇエｰシンリタｰンズ, 88,川田将, 0.9, 83,  16,  -7, 6, 11.2, ⑤⑤
10,10,Ｉチョウインパクト, 53,熊沢重, 3.4, 48,  -3, -17,11,192.6,⑩⑪⑩,10, 6, ナムラヒｰロｰ,---,古川吉, 6.9,-30, -44, -60,10,157.4,⑩⑩⑩,10, 6,Ｆワイルドジョイ, 69,佐藤哲, 1.8, 63,   2,  -3,12,113.8, ⑤④,10, 1,Ｌレジェトウショウ, 81,熊沢重, 0.9, 83,  12,   1,15,215.2, ⑬⑭
11, 5,Ｍアラタマユニバｰス, 44,酒井学, 3.5, 45,   2, -26,10, 66.7,③⑥⑦,,,,,,,,,,,,,11, 5,Ｅデイブレイク, 70,丹内祐, 1.8, 63,  -2,   0, 8, 28.5, ⑨⑩,11, 2,Ｎエリンコｰト, 77,ルメｰ, 1.3, 79,  15,  -8,11, 35.6, ⑪⑩
12, 4,Ｌウォｰレンバロｰズ, 48,藤岡佑, 3.7, 46,  -3, -19, 7, 18.2,⑫⑫⑬,,,,,,,,,,,,,12, 7,Ｌヒアズルッキング, 61,酒井学, 1.8, 63,  -1,  -1,10, 52.8, ⑧⑦,12,13,Ｉサワヤカラスカル, 83,長谷川, 1.4, 77,  13,  -8,16,295.0, ⑫⑫
13,13,Ｆヒデノリｰド, 57,四位洋, 5.0, 38,  -2, -33, 4, 10.9,⑥⑨⑫,,,,,,,,,,,,,13,14,Ｍサカジロタイヨｰ, 60,国分恭, 2.6, 57,*  4, -11,14,290.9, ③⑤,13,16,Ｈスプリングサンダｰ, 83,四位洋, 1.4, 78,  12,  -6, 9, 19.1, ⑮⑬
,,,,,,,,,,,,,,,,,,,,,,,,14, 3,Ｎカシノハクリュウ, 57,渡辺薫, 2.6, 56,  -1,  -9,13,224.5, ⑥⑨,14,12,Ｊダンスファンタジア, 83,池添謙, 1.9, 72,  16, -20, 8, 16.0, ⑨⑦
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15, 7,Ｏスイｰトマトルｰフ, 76,川島信, 2.0, 72,* 17, -24,13,133.9, ②③
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｐライステラス, 71,和田竜, 3.6, 54,  16, -46,14,199.2, ④⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:56 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-5 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:87 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-7 馬場:良(指数:2),,,,,,,,,,,
"単勝:490円 複勝:01=200円 07=300円 11=110円 枠連:3,660円",,,,,,,,,,,,単勝:500円 複勝:10=150円 08=210円 11=240円 枠連:850円,,,,,,,,,,,,"単勝:320円 複勝:04=130円 13=400円 12=150円 枠連:2,020円",,,,,,,,,,,,"単勝:440円 複勝:03=190円 04=150円 11=200円 枠連:1,060円",,,,,,,,,,,
"馬連:3,510円 ワイド:01-07=980円 01-11=290円 07-11=530円",,,,,,,,,,,,"馬連:1,340円 ワイド:08-10=480円 10-11=590円 08-11=770円",,,,,,,,,,,,"馬連:2,170円 ワイド:04-13=930円 04-12=210円 12-13=1,000円",,,,,,,,,,,,"馬連:1,070円 ワイド:03-04=420円 03-11=750円 04-11=390円",,,,,,,,,,,
"馬単:5,910円 3連複:2,530円 3連単:23,250円",,,,,,,,,,,,"馬単:2,500円 3連複:3,260円 3連単:15,670円",,,,,,,,,,,,"馬単:3,710円 3連複:2,360円 3連単:14,310円",,,,,,,,,,,,"馬単:2,010円 3連複:2,270円 3連単:10,930円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 6R  ダ1200m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 9R  芝1800m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■12R  ダ1400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,春日特別,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 2,Ｂヴァンヌｰヴォｰ, 59,ルメｰ,, 62,   0,* -1, 1,  3.1, ⑩⑧, 1,13,Ｂマウンテンファスト, 77,酒井学,, 79,  11,*  5, 1,  3.0, ④③, 1, 6,Ａメイショウウズシオ, 81,飯田祐,, 84,*  7,   9, 3, 10.4, ①①, 1,13,Ｇエｰシンハダル, 77,ルメｰ,, 83,   3,* 17, 5,  8.5, ⑩⑨
 2, 5,Ｅトウショウハマｰ, 53,酒井学, 1.1, 55,*  8, -21, 4,  9.3, ①①, 2,10,Ｈドリｰムコンサｰト, 69,川田将, 0.1, 80,* 13,   1, 5, 13.4, ②②, 2, 1,Ｇナリタプラチナ, 78,和田竜, 0.3, 82,*  5,   8, 7, 21.2, ④③, 2, 9,Ｅスガノメダリスト, 79,四位洋, 0.3, 82,   1,* 17, 7, 17.4, ⑭⑬
 3,15,Ｌクロスミッション, 45,安藤勝, 1.3, 51,   0, -11, 3,  3.9, ⑪⑦, 3,15,Ｅワイドバッハ, 71,藤岡佑, 0.2, 77,   7,*  7, 2,  3.4, ⑧⑤, 3,10,Ｂレッドセインツ, 81,ルメｰ, 0.4, 81,*  7,   5, 1,  1.8, ②②, 3, 5,Ｄスピルオｰバｰ, 81,秋山真, 0.4, 80,   7,   8, 3,  6.9, ④⑤
 4, 3,Ｉミスハレクラニ, 49,小牧太, 1.6, 49,  -5,* -8, 6, 19.7, ⑭⑭, 4, 8,Ｇシンワウォッカ, 70,川島信, 1.0, 66,   1,*  5, 9, 36.9, ⑬⑫, 4, 3,Ｃカルドブレッサ, 80,川田将, 0.5, 82,   0,* 16, 2,  4.4, ⑫⑫, 4,16,Ｂダイヤモンドムｰン, 82,武豊  , 0.7, 77,   7,   5, 1,  2.1, ⑤②
 5,11,Ｈシルクスノｰマン, 49,秋山真, 1.7, 48,  -2, -12,10, 62.9, ⑫⑩, 5, 2,Ｊオリｰブ, 61,デムｰ, 1.1, 68,   7,  -1,10, 59.6, ⑦⑧, 5, 2,Ｉドリｰムクラフト, 77,佐藤哲, 0.8, 79,   3,   8, 4, 11.0, ⑨⑧, 5,12,Ａステラリｰド, 82,川田将, 0.8, 77,   8,   5, 6,  9.1, ⑥④
 6, 6,Ｃシェｰンガルテン, 54,国分恭, 2.0, 48,*  9, -28,11,114.9, ②②, 6, 1,Ｃメイショウゲンブ, 76,秋山真, 1.1, 67,   4,   1, 3,  5.0, ⑨⑨, 6,15,Ｄヤマニンシャスｰル, 79,小牧太, 0.8, 79,   0,* 13,11, 93.2, ⑬⑭, 6,11,Ｌクリスタルドア, 74,古川吉, 1.1, 75,   0,  12, 9, 86.7, ⑯⑯
 7,10,Ｊメッセｰジ, 48,熊沢重, 2.1, 47,   0, -19,13,183.4, ⑨⑫, 7,14,Ｉカシノインカロｰズ, 67,渡辺薫, 1.5, 65,   4,  -2,12, 78.5, ⑩⑩, 7,11,Ｅベンジャミン, 79,熊沢重, 0.8, 76,   4,   3, 8, 34.6, ⑦⑤, 7, 8,Ｆシェｰカｰ, 79,佐藤哲, 1.1, 74,   3,   8, 8, 49.9, ⑬⑫
 8,14,Ｆメイショウムロト, 51,武豊  , 2.2, 46,   3, -23, 5, 13.6, ⑥⑥, 8, 7,Ｆマルカファイン, 71,古川吉, 1.8, 62,  10, -11, 8, 32.2, ③④, 8, 4,Ｊテキｰラ, 76,国分恭, 0.8, 77,   1,   9,12,123.1, ⑩⑩, 8, 1,Ｃアマノレインジャｰ, 81,国分恭, 1.1, 73,* 10,  -1, 4,  8.0, ①①
 9,13,Ｋタマモコンサｰト, 46,池添謙, 2.2, 44,  -3, -15,12,171.1, ⑬⑬, 9, 4,Ｄエバｰロｰズ, 73,国分恭, 1.9, 57,  -3,   1, 7, 24.4, ⑮⑮, 9, 8,Ｈサウンドバスタｰ, 78,池添謙, 0.9, 76,   4,   3, 5, 12.7, ⑥⑦, 9,15,Ｍディアアゲイン, 70,渡辺薫, 1.2, 75,   6,   4,15,342.1, ⑨⑥
10, 7,Ａサプライズ, 61,四位洋, 2.8, 42,   3, -28, 2,  3.5, ⑦④,10, 9,Ｋタイセイクインス, 61,佐藤哲, 2.0, 59,   8, -10,14,165.1, ⑤⑥,10,14,Ｋアフォリズム, 76,デムｰ, 1.0, 73,*  6,  -2,10, 47.4, ③④,10, 4,Ｋピュアマリｰン, 74,芹沢純, 1.3, 74,   1,   8,12,254.2, ⑮⑭
11,16,Ｎブラウンライジング, 43,川田将, 3.2, 38,   4, -33, 7, 22.9, ⑤⑤,11, 6,Ｎハマノヴィグラス, 55,小牧太, 2.0, 57,  -1,  -2,13, 85.3, ⑭⑭,11,12,Ｌアドマイヤサイモン, 75,四位洋, 1.1, 73,   3,   2, 9, 43.3, ⑧⑨,11,10,Ｊテイエムフルパワｰ, 74,丹内祐, 1.6, 72,   3,   4,11,238.5, ⑪⑪
12, 8,Ｇエリモマッロｰネ, 50,佐藤哲, 3.3, 37,   3, -33, 8, 29.7, ④⑨,12,11, スパイア,---,丹内祐, 2.3, 54,  -5,  -1,15,239.2, ⑯⑯,12, 5,Ｍスズカスパｰク, 74,渡辺薫, 1.2, 74,  -1,   9,14,469.5, ⑭⑬,12, 2,Ｈグリッタｰエルフ, 77,酒井学, 2.0, 66,   6,  -5,13,276.8, ⑦⑦
13, 9,Ｏメイショウウイナｰ, 36,渡辺薫, 3.6, 35,   2, -34,14,205.5, ⑧⑪,13, 3,Ｍブｰフｰウｰ, 56,花田大, 2.3, 55,   2,  -8,16,354.4, ⑫⑬,13,13,Ｆアッシュｰル, 78,秋山真, 1.2, 73,   1,   3,13,169.1, ⑪⑪,13, 6,Ｉラディアｰレ, 75,和田竜, 2.2, 66,*  8,  -9, 2,  6.0, ②③
14, 1,Ｄシゲルキョホウ, 53,和田竜, 3.7, 35,*  7, -41, 9, 30.4, ③③,14, 5,Ａジャズドラム, 78,池添謙, 2.4, 59,* 13, -19, 4,  7.2, ①①,14, 7,Ｏキクカラヴリイ, 68,酒井学, 1.5, 71,  -3,   8,15,498.2, ⑮⑮,14, 3,Ｎショウナンカッサイ, 70,デムｰ, 2.5, 64,   6,  -7,10, 87.5, ⑧⑧
,,,,,,,,,,,,15,12,Ｌスタｰゲイジング, 57,和田竜, 2.8, 52,   4, -14,11, 64.6, ⑪⑪,15, 9,Ｎアドバンスヘイロｰ, 74,武豊  , 1.6, 67,*  5, -10, 6, 17.0, ⑤⑥,15, 7,Ｏピイエフドルチェ, 63,花田大, 3.4, 56,   3, -12,16,591.1, ⑫⑮
,,,,,,,,,,,,16,16,Ｏドナメデュｰサ, 54,四位洋, 3.3, 49,   6, -21, 6, 22.6, ⑥⑦,,,,,,,,,,,,,16,14,Ｐクラウンリバｰ, 52,熊沢重, 5.0, 44,   7, -32,14,284.5, ③⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-16 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-5 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:2),,,,,,,,,,,
"単勝:310円 複勝:02=130円 05=200円 15=180円 枠連:1,050円",,,,,,,,,,,,"単勝:300円 複勝:13=130円 10=310円 15=160円 枠連:1,790円",,,,,,,,,,,,"単勝:1,040円 複勝:06=270円 01=390円 10=110円 枠連:7,150円",,,,,,,,,,,,"単勝:850円 複勝:13=260円 09=350円 05=250円 枠連:4,620円",,,,,,,,,,,
"馬連:1,390円 ワイド:02-05=560円 02-15=360円 05-15=730円",,,,,,,,,,,,"馬連:1,740円 ワイド:10-13=600円 13-15=260円 10-15=850円",,,,,,,,,,,,"馬連:7,700円 ワイド:01-06=2,010円 06-10=450円 01-10=660円",,,,,,,,,,,,"馬連:4,840円 ワイド:09-13=1,370円 05-13=830円 05-09=1,190円",,,,,,,,,,,
"馬単:2,240円 3連複:2,210円 3連単:11,920円",,,,,,,,,,,,"馬単:2,860円 3連複:2,150円 3連単:13,310円",,,,,,,,,,,,"馬単:15,190円 3連複:4,390円 3連単:47,990円",,,,,,,,,,,,"馬単:9,270円 3連複:8,580円 3連単:58,760円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
