12年 6月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 6月 9日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1600m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝1800m 3 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■ 7R  ダ1600m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■10R  芝1600m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:10,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江の島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 3,Ｅシンボリプロント, 63,江田照,, 59,  -3,*  1, 8, 33.0, ③④, 1,14,Ｉキョウエイマイン, 53,柴田善,, 72,  -8,  20,11, 59.5,⑦⑥⑦, 1,10,Ｂラフアウェイ, 74,安藤勝,, 67,*  5,  10, 3,  6.8, ①①, 1, 2,Ｂルルｰシュ, 84,横山典,, 82,*  1,*  8, 1,  1.8, ①①
 2, 8,Ｄコスモメルハバ, 63,柴田大, 0.2, 59,  -5,*  1, 5,  9.8, ⑫⑨, 2,11,Ｇチャペルプリンセス, 60,田辺裕, 0.0, 74,  -9,* 23, 3,  6.9,⑩⑨⑩, 2,11,Ｄサクラトップクイン, 73,横山典, 0.0, 68,*  5,  12, 1,  1.9, ④②, 2, 1,Ｅアルキメデス, 80,松岡正, 0.2, 83,  -1,*  8, 2,  5.3, ③④
 3, 6,Ｂキネオスパｰク, 66,田辺裕, 0.5, 57,  -5,  -2, 1,  3.7, ⑧⑧, 3,13,Ａストラスペイ, 66,横山典, 0.1, 67,* -6,  13, 2,  4.1,⑤②②, 3,14,Ｅプントバンコ, 73,北村友, 0.2, 70,   3,* 13, 5, 11.5, ⑥④, 3, 6,Ａアドマイヤセプタｰ, 86,蛯名正, 1.0, 70,*  1,  -5, 3,  6.6, ②②
 4,12,Ｆツクババンドｰオｰ, 60,武士沢, 0.7, 57,  -5,  -4, 4,  7.3, ⑤⑤, 4, 7,Ｃリングネブラ, 61,石橋脩, 0.2, 73, -10,* 21, 1,  2.6,⑨⑧⑨, 4, 9,Ｈトレジャｰチェスト, 66,北村宏, 0.6, 64,*  3,   8, 6, 24.2, ③③, 4, 5,Ｃメｰヴェ, 84,北村宏, 1.0, 73,  -3,   1, 5, 11.8, ⑧⑦
 5,15,Ｃベルガリオン, 66,内田博, 0.8, 54,* -3,  -7, 2,  4.1, ④③, 5, 6, シェｰンレｰヴェ,---,内田博, 0.5, 68, -11,  19, 6, 11.0,⑬⑫⑪, 5, 3,Ｃオメガフレグランス, 73,蛯名正, 0.7, 67,  -2,* 15, 2,  5.6, ⑬⑫, 5, 3,Ｇゴｰハンティング, 78,石橋脩, 1.3, 69,  -2,  -5, 6, 14.7, ⑤⑤
 6, 7,Ｐウエスタンフォルテ, 38,杉原誠, 0.9, 56,  -8,*  0,10, 56.4, ⑬⑭, 6, 9,Ｅマイネカメリア, 61,蛯名正, 0.6, 63,* -6,   8, 5, 10.6,⑥③③, 6, 8,Ｋマイネロｰレライ, 64,柴田大, 0.9, 62,   2,   8,11, 84.9, ⑤⑥, 6, 4,Ｄエバｰシャイニング, 83,柴田善, 1.3, 66,  -1,  -8, 9, 73.1, ⑦③
 7,13,Ｇヨシｰルストｰム, 58,松岡正, 1.2, 52,  -7,  -5, 9, 34.5, ⑮⑫, 7, 4,Ｆヤマニンオルタシア, 60,柴田大, 0.7, 64,  -8,   9, 4,  9.3,④⑤⑥, 7, 4,Ａリアライズキボンヌ, 77,内田博, 1.0, 63,  -2,* 13, 4,  7.3, ⑫⑭, 7, 8,Ｆカグニザント, 79,内田博, 1.5, 66,  -3,  -6, 4,  9.3, ⑥⑧
 8, 5,Ａアブサンラバｰ, 66,北村宏, 1.4, 49,  -7,  -7, 3,  4.2, ⑪⑩, 8,16,Ｈカｰテンレイザｰ, 58,吉田豊, 0.9, 67, -16,* 25, 7, 19.4,⑰⑰⑰, 8,13,Ｊコウヨウメビウス, 64,原田和, 1.2, 62,   0,   9,13,317.8, ⑪⑩, 8, 9,Ｉオペラダンシング, 73,江田照, 1.5, 65,  -3,  -5, 8, 28.2, ⑨⑨
