12年 1月28日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 1月28日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  芝1400m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■10R  ダ1900m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,雅ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,11,Ｄアンビｰタブル, 58,岩田康,, 66,*  5,  -4, 1,  2.2, ③③, 1, 3, ロｰレルレヴァｰタ,,小坂忠,,,,, 2,  4.1,②①①, 1,13,Ａサンライズマヌｰ, 77,福永祐,, 75,   1,*  6, 1,  1.6, ⑥⑥, 1,13,Ｃデスペラｰド, 90,武豊  ,, 92,  11,* 19, 1,  2.4,⑯⑪⑩
 2, 1,Ｈハｰドコンティ, 54,和田竜, 0.0, 65,   3,* -3, 6, 26.0, ④④, 2, 9, シャロｰム,,高田潤,194.9,,,, 1,  1.9,⑤④③, 2, 9,Ｋマイネルユリウス, 54,和田竜, 0.4, 72,   3,  -1, 7, 28.0, ⑤④, 2, 6,Ｄナリタシルクロｰド, 87,国分恭, 0.2, 86,* 15,   8, 6, 22.6,①①①
 3, 2,Ｂドリｰムチャｰジ, 63,池添謙, 0.0, 65,   0,*  2, 2,  2.9, ⑥⑥, 3, 2, セイエイ,,田村太,195.6,,,,10, 75.8,④⑥⑤, 3,14,Ｃタイセイシュバリエ, 71,浜中俊, 0.5, 71,   0,   3, 4,  8.2, ⑨⑨, 3,10,Ｂマストハブ, 92,四位洋, 0.3, 90,  12,* 13, 5,  7.4,⑬⑦⑦
 4,12,Ａキタサンウンリュｰ, 63,武幸四, 0.2, 65,*  6,  -8, 4,  8.3, ①①, 4,10, トウシンボルト,,中村将,195.8,,,, 5, 16.3,⑩⑧⑥, 4, 7,Ｈキリシマトリオ, 59,幸英明, 0.5, 70,   3,  -3, 9, 63.2, ④③, 4,11,Ｈサンライズモｰル, 85,ルメｰ, 0.5, 87,* 13,   9, 2,  5.2,②②②
 5, 7,Ｃサクラルモンド, 59,浜中俊, 0.5, 62,*  4,  -9, 3,  6.6, ②②, 5, 8, キクノセンヒメ,,今村康,196.3,,,,12,114.1,⑥⑤⑦, 5, 8,Ｇニシノスタイル, 60,池添謙, 0.7, 68,*  6,  -9, 8, 28.1, ②②, 5, 8,Ｆコルポディヴェント, 86,田辺裕, 0.5, 86,  12,  11, 3,  6.0,⑤⑤④
 6, 8,Ｆサチノタカチホ, 55,小林徹, 1.1, 52,  -4,  -6,11,104.6, ⑦⑨, 6,12, オンワｰドデュｰク,,熊沢重,196.3,,,, 3,  5.5,③③④, 6, 5,Ｂケイアイユニコｰン, 73,岩田康, 0.8, 66,   0,  -1, 3,  7.5, ⑦⑦, 6, 1,Ｇラタｰシュ, 86,浜中俊, 0.5, 90,  10,* 17, 9, 53.0,⑭⑯⑯
 7, 5,Ｅアブクマペレ, 57,小牧太, 1.4, 52,   1, -13, 5, 23.6, ⑤⑤, 7, 7, グランドチャペル,,北沢伸,196.4,,,, 4, 12.3,⑨⑦⑧, 7,12,Ｊシゲルスダチ, 58,酒井学, 1.0, 67,   1,  -3,10, 71.3, ⑧⑧, 7, 9,Ｍカスガ, 81,池添謙, 1.0, 84,  12,   9,12, 77.2,⑩⑨⑪
 8, 6,Ｇロゼツヨシ, 54,田辺裕, 1.6, 50,  -5,  -8, 9, 58.7, ⑪⑩, 8, 6, メイショウイッキ,,林満明,197.2,,,, 6, 24.5,⑪⑨⑨, 8,11, ノゾミカイソク,---,岡部誠, 1.2, 62,  -8,*  4,13,279.1, ⑬⑫, 8,15,Ｌプレファシオ, 81,藤岡康, 1.4, 83,  12,   4, 8, 29.1,⑧⑧⑨
