12年 6月30日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 6月30日 函館,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1200m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ1700m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,,■10R  芝2000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,
ｸﾗｽ上位平均:57 ﾚｰｽﾍﾟｰｽ指数:-15 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:74 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-1),,,,,,,,,,,
単勝:110円 複勝:04=100円 02=220円 枠連:0円,,,,,,,,,,,,単勝:350円 複勝:08=130円 09=110円 03=170円 枠連:300円,,,,,,,,,,,,"単勝:1,340円 複勝:09=300円 08=110円 10=410円 枠連:740円",,,,,,,,,,,,"単勝:400円 複勝:11=150円 01=440円 03=200円 枠連:3,500円",,,,,,,,,,,
"馬連:370円 ワイド:02-04=170円 03-04=960円 02-03=1,790円",,,,,,,,,,,,馬連:260円 ワイド:08-09=150円 03-08=440円 03-09=330円,,,,,,,,,,,,"馬連:750円 ワイド:08-09=370円 09-10=3,850円 08-10=530円",,,,,,,,,,,,"馬連:3,690円 ワイド:01-11=990円 03-11=480円 01-03=1,590円",,,,,,,,,,,
"馬単:440円 3連複:3,180円 3連単:6,550円",,,,,,,,,,,,"馬単:740円 3連複:690円 3連単:3,480円",,,,,,,,,,,,"馬単:2,500円 3連複:4,340円 3連単:30,100円",,,,,,,,,,,,"馬単:4,610円 3連複:5,500円 3連単:33,730円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,,■ 5R  ダ1000m 2 歳新馬 馬齢,,,,,,,,,,,,■ 8R  ダ1000m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-4,,,,,■11R  芝1200m 3歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:-2,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,TVh杯,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 5,Ａデルマエビス, 62,吉田隼,, 69,*  2,*  8, 3,  7.9,④②②, 1, 3, レディｰ,---,岩田康,, 50,*-13,  -1, 1,  1.8, ①①, 1, 3,Ａキャプテンサクラ, 81,荻野琢,, 76,* 12,*  6, 1,  1.8, ①①, 1,12,Ａフォｰエバｰマｰク, 82,村田一,, 80,*  8,   5, 1,  2.4, ②②
 2, 9,Ｂミッキｰバルｰン, 62,岩田康, 0.3, 69,   1,*  7, 2,  6.2,⑦⑤③, 2, 8, ハンサムザムライ,---,荻野琢, 0.1, 50, -19,*  1, 3,  5.7, ⑤⑤, 2, 2,Ｂコｰリンハッピｰ, 71,宮崎北, 0.7, 67,   7,   4, 4, 11.4, ③③, 2, 2,Ｋダイメイザクラ, 72,三浦皇, 0.1, 81,   6,   7, 5,  9.8, ④③
 3, 2,Ｃサンライズクラウド, 61,藤田伸, 0.6, 67,*  3,   1, 1,  1.5,①①①, 3, 7, アルボナンザ,---,四位洋, 0.4, 46, -16,  -3, 2,  3.5, ③③, 3,11,Ｅドリｰムコメット, 68,丸山元, 1.2, 64,*  9,  -3, 2,  3.4, ②②, 3,13,Ｈメモリアルイヤｰ, 74,吉田隼, 0.3, 78,*  9,   0, 3,  9.2, ①①
 4, 4,Ｋラブトゥオｰル, 48,丸山元, 1.0, 65,   0,   3,10,102.3,⑧⑧⑧, 4, 4, キャニオンチャｰム,---,三浦皇, 0.7, 42, -21,  -3, 4, 10.1, ④④, 4,12,Ｃニシノコハク, 69,岩田康, 1.3, 60,  -1,   3, 3,  7.3, ⑤⑤, 4,11,Ｄタバルナ, 78,岩田康, 0.3, 77,  -3,* 12, 4,  9.3, ⑩⑨
 5, 8,Ｆメイショウヤギュウ, 56,古川吉, 1.3, 63,   0,   2, 6, 24.0,⑩⑨⑥, 5, 6, ファンタジｰデイ,---,藤田伸, 1.2, 38, -15, -12, 5, 13.0, ②②, 5, 1,Ｈジョｰプラチネラ, 61,丸田恭, 1.5, 57,  -3,   3, 7, 47.1, ⑥⑥, 5, 5,Ｆマッキｰコバルト, 76,秋山真, 0.4, 77,*  7,   2, 6, 11.4, ③④
 6, 3,Ｄメルティｰキス, 59,三浦皇, 1.8, 59,  -2,   0, 7, 31.0,⑫⑩⑩, 6, 5, ユウシン,---,黛弘人, 2.8, 19, -33, -14, 7, 64.6, ⑥⑥, 6,10,Ｄセイウンシェンロン, 69,勝浦正, 1.6, 57,  -4,   2, 5, 16.8, ⑧⑧, 6, 6,Ｇミオリチャン, 76,丸田恭, 0.4, 76,   2,   7, 9, 21.4, ⑧⑤
 7, 1,Ｊオンジェム, 49,宮崎北, 1.9, 57,   0,  -4,12,170.9,⑥⑦④, 7, 1, フュｰリアイズ,---,伊藤工, 7.7,-37, -66, -38, 6, 57.5, ⑦⑦, 7, 7,Ｋレスタｰビｰト, 53,菱田裕, 1.7, 57,   2,  -2,11,106.3, ④④, 7,10,Ｂアラマサロｰズ, 80,勝浦正, 0.7, 72,  -1,   5, 8, 16.7, ⑪⑪
 8,11,Ｇマスタｰミニスタｰ, 55,小林徹, 2.8, 57,  -2,  -8, 8, 44.3,⑪⑪⑪,,,,,,,,,,,,, 8, 5,Ｇナムラシンシン, 64,三浦皇, 1.9, 53, -15,*  7, 6, 22.6, ⑫⑫, 8, 4,Ｍフレデフォｰト, 68,大野拓, 0.8, 72,   4,  -1,10, 38.4, ⑥⑦
 9,13,Ｉアメイズリｰ, 50,菱田裕, 3.0, 49,*  2, -18,13,171.7,②③⑤,,,,,,,,,,,,, 9, 8,Ｊシｰライフ, 57,川島信, 2.1, 50, -12,   3,10, 89.9, ⑪⑩, 9, 1,Ｊレイクエルフ, 72,津村明, 0.8, 70,   1,   2,12,176.6, ⑦⑧
10, 7,Ｅキタノハヤブサ, 57,勝浦正, 3.1, 48,   1, -17, 5, 16.7,⑤⑥⑨,,,,,,,,,,,,,10, 6,Ｉアシュア, 61,的場勇, 2.2, 53,  -4,  -4, 9, 76.1, ⑦⑦,10, 7,Ｃビスカヤ, 79,藤田伸, 0.8, 71,   2,   2, 2,  4.8, ⑨⑩
11, 6,Ｈドリｰムパイソン, 50,柴山雄, 3.6, 45,*  2, -22, 9, 88.7,③④⑦,,,,,,,,,,,,,11, 4,Ｆダイキチチョウナン, 65,柴山雄, 2.6, 45,  -9,  -3, 8, 69.3, ⑨⑨,11, 9,Ｅアグネスヨジゲン, 76,上村洋, 1.0, 68, -12,* 12,13,220.1, ⑬⑬
12,10,Ｌグロｰバルフラッグ, 45,藤岡佑, 4.5, 41,  -3, -21,11,140.2,⑬⑫⑫,,,,,,,,,,,,,12, 9,Ｌモルフェフォレスト, 52,菅原隆, 2.8, 44, -10,  -4,12,571.4, ⑩⑪,12, 8,Ｌレッドヴァンクｰル, 71,四位洋, 1.2, 66,  -8,   5,11, 46.5, ⑫⑫
13,12,Ｍデビルシニスタ, 41,川須栄, 4.6, 40,  -4, -21, 4, 12.8,⑨⑬⑬,,,,,,,,,,,,,,,,,,,,,,,,,13, 3,Ｉロビンフット, 72,柴山雄, 1.6, 60,   5, -13, 7, 15.7, ⑤⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:59 ﾚｰｽﾍﾟｰｽ指数:-16 ﾚｰｽｱｶﾞﾘ指数:-1 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-3 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:84 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,
"単勝:790円 複勝:05=160円 09=160円 02=110円 枠連:1,440円",,,,,,,,,,,,単勝:180円 複勝:03=110円 08=130円 07=110円 枠連:0円,,,,,,,,,,,,単勝:180円 複勝:03=110円 02=180円 11=140円 枠連:780円,,,,,,,,,,,,"単勝:240円 複勝:12=140円 02=260円 13=340円 枠連:1,000円",,,,,,,,,,,
"馬連:1,910円 ワイド:05-09=500円 02-05=270円 02-09=170円",,,,,,,,,,,,馬連:470円 ワイド:03-08=190円 03-07=150円 07-08=250円,,,,,,,,,,,,馬連:660円 ワイド:02-03=240円 03-11=180円 02-11=480円,,,,,,,,,,,,"馬連:1,170円 ワイド:02-12=520円 12-13=640円 02-13=1,750円",,,,,,,,,,,
"馬単:3,660円 3連複:800円 3連単:10,920円",,,,,,,,,,,,"馬単:610円 3連複:350円 3連単:1,340円",,,,,,,,,,,,"馬単:880円 3連複:850円 3連単:2,850円",,,,,,,,,,,,"馬単:1,730円 3連複:3,980円 3連単:14,870円",,,,,,,,,,,
■ 3R  ダ1000m 3 歳未勝利(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:3,,,,,■ 6R  芝1200m 2 歳新馬(混) 馬齢,,,,,,,,,,,,■ 9R  ダ2400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■12R  芝1800m 3歳上1000万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,,,,,,,,,,,,,ﾒｲｸﾃﾞﾋﾞｭｰ函館,,,,,,,,,,,,,,,,,,,,,,,,かもめ島特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 4,Ｂシャインブレイザｰ, 64,三浦皇,, 66,*  7,*  0, 1,  2.2, ②②, 1, 6, ロｰガンサファイア,---,藤岡佑,, 58, -24,* 11, 1,  2.1, ④④, 1, 9,Ｄオネストエイブ, 72,津村明,, 75,*  1,* 15, 4,  8.0,⑨①①, 1,11,Ｉサンキュｰアスク, 73,岩田康,, 78,  12,   2, 1,  3.1,⑥⑥⑤
 2, 6,Ｅアポロパックマン, 56,吉田隼, 0.0, 63,   4,*  2, 4,  6.9, ③④, 2, 7, プレイズエタｰナル,---,大野拓, 0.1, 57, -25,* 11, 4,  6.3, ⑤⑤, 2, 4,Ｂバンダムミラｰジュ, 75,三浦皇, 0.8, 71,*  0,  11, 2,  4.3,⑥⑤④, 2, 2,Ｂクラックシｰド, 78,藤田伸, 0.2, 78,  11,   3, 2,  3.7,⑧⑧⑨
 3, 8,Ａクルｰジンミジｰ, 68,大野拓, 0.0, 64,   5,*  1, 2,  4.3, ④③, 3, 5, ブリリアントアスク,---,岩田康, 0.4, 52, -23,   6, 3,  5.7, ③③, 3, 2,Ｆダヴィンチバロｰズ, 72,古川吉, 1.3, 70,  -1,* 12, 3,  4.7,⑫⑪⑦, 3,12,Ｄハイタッチクイｰン, 75,丸山元, 0.2, 76,* 13,  -4,10, 35.7,②②①
 4,10,Ｄワイルドアイザック, 59,的場勇, 0.5, 60,   1,  -1, 3,  4.9, ⑥⑤, 4, 4, マジカルビアンカ,---,藤田伸, 0.4, 52, -21,   3, 5, 10.6, ②②, 4, 7,Ｉフィルハｰマジック, 70,岩田康, 1.4, 68,   0,   9, 5,  8.6,⑤⑧⑥, 4, 9,Ａクリスティロマンス, 83,津村明, 0.3, 74,  12,  -2, 5, 10.2,⑤⑤④
 5, 7,Ｆウエスタンスマイル, 55,岩田康, 0.6, 56,  -1,  -1, 6, 19.0, ⑤⑥, 5, 3, マイネルゴスホｰク,---,三浦皇, 0.7, 49, -28,   5, 2,  3.3, ⑥⑥, 5,10,Ａゲットハッピｰ, 76,吉田隼, 1.6, 64,*  1,   3, 1,  3.4,③②②, 5,10,Ｃシｰキングフェイム, 77,川須栄, 0.3, 77,   9,*  4, 4,  9.4,⑪⑪⑪
 6, 2,Ｈマコトアルカディア, 52,丸山元, 0.7, 62,*  8,  -6, 7, 55.9, ①①, 6, 8, ジェイケイハｰト,---,丸山元, 0.9, 44,*-17,  -7, 7, 53.0, ①①, 6, 3,Ｅノッティングボｰイ, 72,的場勇, 1.6, 70,  -2,  11,12,183.7,⑩⑫⑧, 6, 8,Ｊウインクリアビュｰ, 71,三浦皇, 0.5, 75,  10,  -2, 3,  5.3,⑨⑨⑦
 7, 1,Ｃボナンザ, 61,川須栄, 1.4, 48,  -2,  -7, 5,  9.1, ⑦⑦, 7, 2, ロマネクイｰン,---,伊藤工, 2.6, 24, -35, -11, 6, 38.4, ⑦⑦, 7, 1,Ｃウインシュヴァルツ, 74,荻野琢, 1.6, 68,  -1,   8, 6, 12.9,⑦⑥⑤, 7, 3,Ｅマイネノｰブレス, 74,大野拓, 0.7, 73,   9,  -2, 7, 20.1,⑩⑩⑫
 8, 5,Ｉサウレクィｰン, 47,横山和, 1.5, 44, -10,  -4,12,351.5, ⑩⑨,,,,,,,,,,,,, 8,12,Ｋキングクリチャン, 61,丸山元, 1.7, 65,*  1,   2, 9, 29.7,④③③, 8, 4,Ｌメジロジェニファｰ, 67,四位洋, 0.8, 72,   5,*  5,11, 44.8,⑬⑬⑬
 9, 3,Ｋシアワセノカネ, 44,川島信, 1.7, 44,  -5,  -8, 9,150.1, ⑨⑧,,,,,,,,,,,,, 9, 8,Ｈファンタズミック, 71,柴山雄, 1.7, 67,  -1,   9, 7, 13.7,⑪⑩⑩, 9, 7,Ｆケｰプタウンシチｰ, 74,丸田恭, 0.9, 67,  12, -12, 9, 33.9,④④⑥
10, 9,Ｇヤマノクリスタル, 53,菱田裕, 2.0, 39, -15,  -4,11,315.1, ⑫⑫,,,,,,,,,,,,,10, 5,Ｇアラビアンザサン, 72,丹内祐, 2.5, 62,  -1,   2,10, 54.1,⑧⑨⑪,10, 6,Ｋツヨイキモチ, 70,池添謙, 1.2, 66,   8,  -7, 6, 14.1,⑫⑫⑧
11,11,Ｊウミホタル, 45,木幡初, 2.2, 39,  -7, -10,10,212.4, ⑪⑪,,,,,,,,,,,,,11,11,Ｊウォｰタｰデュｰク, 70,大野拓, 3.6, 54,   0,  -9, 8, 19.2,②⑦⑫,11,13,Ｇサンデｰジョウ, 74,秋山真, 1.2, 66,* 13, -17, 8, 21.0,③③③
12,12,Ｌベルモントドラゴン, 40,宮崎北, 2.2, 38,  -4, -14, 8,133.1, ⑧⑩,,,,,,,,,,,,,12, 6,Ｌマテンロウカフェ, 53,四位洋, 4.3, 51,*  0, -18,11, 78.0,①④⑨,12, 5,Ｍメイショウサバト, 65,吉田隼, 1.9, 59,  10, -23,13,100.1,⑦⑦⑩
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13, 1,Ｈワンダｰスキｰ, 73,上村洋, 2.4, 52,* 14, -37,12, 78.8,①①②
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-13 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:-3),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-6 馬場:良(指数:-1),,,,,,,,,,,
単勝:220円 複勝:04=110円 06=170円 08=140円 枠連:630円,,,,,,,,,,,,単勝:210円 複勝:06=110円 07=160円 05=160円 枠連:0円,,,,,,,,,,,,単勝:800円 複勝:09=270円 04=170円 02=180円 枠連:570円,,,,,,,,,,,,単勝:310円 複勝:11=150円 02=170円 12=780円 枠連:500円,,,,,,,,,,,
馬連:720円 ワイド:04-06=280円 04-08=240円 06-08=450円,,,,,,,,,,,,馬連:650円 ワイド:06-07=260円 05-06=260円 05-07=380円,,,,,,,,,,,,"馬連:2,460円 ワイド:04-09=790円 02-09=860円 02-04=450円",,,,,,,,,,,,"馬連:590円 ワイド:02-11=270円 11-12=2,180円 02-12=2,230円",,,,,,,,,,,
"馬単:1,120円 3連複:1,010円 3連単:4,660円",,,,,,,,,,,,"馬単:930円 3連複:850円 3連単:3,220円",,,,,,,,,,,,"馬単:5,660円 3連複:3,950円 3連単:27,220円",,,,,,,,,,,,"馬単:1,010円 3連複:7,710円 3連単:25,850円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,,,※結果･払戻は必ず主催者発表のものと照合･確認して下さい｡,,,,,,,,,,,,,,,,,,,,,,
