12年 5月19日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 5月19日 東京,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1300m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 4R  芝3100m 4歳上ｵｰﾌﾟﾝ(混) 別定,,,,,,,,,,,,■ 7R  ダ2100m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■10R  ダ2100m 4歳上1600万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,丹沢ｽﾃｰｸｽ,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 6,Ａフランチャイズ, 68,田辺裕,, 66,   2,*  0, 2,  3.7, ③③, 1,12, プライドイズハｰト,,山本康,,,,, 9, 42.6,①①①, 1, 7,Ｄチャンピオンブルｰ, 73,吉原寛,, 76,   2,* 13, 2,  4.7,⑧⑨⑧, 1, 8,Ａドレミファドン, 89,内田博,, 87,  14,* 14, 1,  2.5,⑭⑫⑪
 2, 3,Ｂヘアｰオブザドッグ, 65,内田博, 0.2, 63,  -3,*  4, 1,  2.1, ⑨⑧, 2, 6, ミラクルオブレナ,,高野和,207.0,,,, 2,  3.8,⑦⑨⑥, 2, 4,Ｃオリオンザアルファ, 73,田辺裕, 0.2, 75,   2,* 12,11, 70.2,⑬⑩⑪, 2, 6,Ｊコンノｰト, 84,戸崎圭, 0.1, 87,* 16,*  8, 3,  6.6,⑧⑥⑤
 3, 4,Ｄドリｰムオｰシャン, 56,江田照, 1.0, 59,*  7, -14, 6, 21.9, ①①, 3, 2, コスモソユｰズ,,平沢健,207.0,,,, 3,  3.9,⑧③④, 3,11,Ｇアラビアンザサン, 72,北村宏, 0.4, 71,*  4,   5,13, 79.1,①①①, 3, 3,Ｋサイモントルナｰレ, 83,柴田善, 0.1, 88,* 18,   5,12, 91.4,②②②
 4,14,Ｃコスモイズモ, 62,三浦皇, 1.2, 55,  -3,  -5, 4, 10.5, ⑦⑦, 4, 3, トウシンボルト,,中村将,207.2,,,, 4,  8.0,⑤⑥⑧, 4, 2,Ａリキサンヒｰロｰ, 78,江田照, 0.6, 70,*  3,   6, 3,  6.9,⑤⑤③, 4,10,Ｉハジメレンジャｰ, 84,三浦皇, 0.7, 84,  14,*  9, 8, 25.3,⑬⑪⑬
 5,10,Ｊトットｰト, 49,北村宏, 1.5, 51,  -9,*  0,12,108.5, ⑪⑫, 5, 7, トウショウデザイア,,白浜雄,207.3,,,, 1,  3.2,②④⑦, 5, 8,Ｈアカシロｰレル, 71,田中勝, 1.0, 70,   2,   7,10, 54.0,⑩⑬⑬, 5, 1,Ｌニシノヴァンクｰル, 83,田辺裕, 0.7, 82,* 16,   1, 6, 10.2,④④③
 6,13,Ｇホクセツウィン, 53,吉原寛, 1.6, 55,*  7, -19, 3,  5.0, ②②, 6,13, リザｰブカｰド,,穂苅寿,207.5,,,, 5, 13.8,⑥⑤③, 6,16,Ｌテルバイク, 68,蛯名正, 1.0, 70,*  3,   3, 4,  8.3,⑭⑦⑦, 6,12,Ｄミダｰスタッチ, 86,北村宏, 0.8, 81,* 16,   0,10, 71.6,③③④
 7, 8,Ｋチャンピオンバｰジ, 48,吉田豊, 1.6, 50,  -7,  -3, 7, 38.7, ⑩⑩, 7, 4, アラタマポケット,,林満明,207.5,,,, 8, 33.4,⑫⑦⑤, 7,10,Ｉフィルハｰマジック, 69,戸崎圭, 1.1, 68,*  3,   1, 6,  9.6,⑫⑥⑤, 7,15,Ｅコスタパルメｰラ, 84,吉田豊, 1.0, 81,  15,   5, 7, 13.4,⑫⑭⑫
 8, 1,Ｅエンシェントデイズ, 53,大庭和, 1.8, 51,  -3, -10,10, 68.6, ⑥⑥, 8, 8, メジロサンノウ,,大江原,208.0,,,,11, 54.2,⑨⑩⑩, 8, 1,Ｐセッテステラ, 57,武士沢, 1.2, 69,   1,   5,16,318.6,⑪⑭⑭, 8, 5,Ｃストロングバサラ, 86,蛯名正, 1.3, 80,* 16,  -2, 2,  6.5,⑩⑧⑥
