12年 2月 5日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 2月 5日 小倉,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-3,,,,,■ 4R  芝2000m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 7R  ダ1000m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,,■10R  芝2000m 3 歳500万(混) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 9, 9,Ｌオｰブライツ, 37,高倉稜, 0.6, 42,  -6,  -7, 7, 24.0, ⑨⑩, 9,14,Ｅガンガンユコウゼ, 59,大野拓, 0.9, 61, -13,   6, 6, 40.2,⑬⑫⑩, 9, 7,Ｋアラマサマンボウ, 58,江田照, 1.2, 52,  -3,  -2,10, 84.4, ⑧⑧, 9, 9,Ｉミスコクラ, 47,松田大, 2.7, 46, -14,  -7, 9,180.1,⑧⑨⑨
10,11,Ｆクレバｰブレｰド, 52,丸田恭, 0.7, 41,  -6,  -7, 6, 19.0, ⑩⑧,10,13,Ａメイショウコロンボ, 73,武幸四, 1.2, 50,* -7, -11, 3,  9.3,④④④,10, 9,Ｉマウシャｰレ, 61,酒井学, 1.3, 53,   5,  -7, 7, 27.1, ④④,,,,,,,,,,,,
11, 4,Ｍカプリッチレット, 10,上村洋, 1.0, 37, -17,* -4, 8, 42.4, ⑬⑬,11, 3,Ｌサｰドシアタｰ, 49,松田大, 1.3, 54, -11,  -1,12, 99.8,⑫⑪⑫,11,11,Ｌアナタノネガイ, 57,伊藤工, 1.4, 50,  -4,  -3,11, 92.4, ⑨⑩,,,,,,,,,,,,
12, 3, リバｰチケット,---,菅原隆, 1.2, 36, -15,  -6,13,105.1, ⑫⑫,12, 9,Ｋヒシダニエル, 51,西村太, 1.4, 55, -13,   2,14,389.1,⑮⑭⑮,12,12,Ｊウィズインカチドキ, 60,菅原隆, 1.6, 48,  -3,  -6,12,202.3, ⑩⑪,,,,,,,,,,,,
13,14,Ｉスタｰインザライト, 43,西田雄, 1.7, 31,  -9, -14,14,207.2, ⑪⑪,13,10,Ｊアプリコｰゼ, 52,酒井学, 1.4, 50, -10,  -7,10, 57.6,⑧⑨⑧,,,,,,,,,,,,,,,,,,,,,,,,
14,12,Ｋオｰスミムｰン, 38,吉田隼, 1.9, 30, -19, -10,10, 53.5, ⑭⑭,14,12,Ｎサンタｰナズリボン, 41,宮崎北, 1.7, 46,  -9, -14,15,461.7,⑤⑥⑥,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,15,16,Ｐメイショウタマモ, 39,藤懸貴, 3.3, 30, -10, -33,13,384.1,⑥⑦⑬,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+3 ﾚｰｽｱｶﾞﾘ指数:-9 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:-6 ﾚｰｽｱｶﾞﾘ指数:+5 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-2 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-9 ﾚｰｽｱｶﾞﾘ指数:+12 馬場:良(指数:1),,,,,,,,,,,
"単勝:930円 複勝:08=380円 01=1,450円 13=1,430円 枠連:6,660円",,,,,,,,,,,,"単勝:150円 複勝:01=110円 02=490円 06=680円 枠連:1,960円",,,,,,,,,,,,単勝:320円 複勝:03=160円 06=210円 05=270円 枠連:880円,,,,,,,,,,,,単勝:190円 複勝:01=110円 02=150円 03=130円 枠連:560円,,,,,,,,,,,
"馬連:15,490円 ワイド:01-08=2,680円 08-13=3,310円 01-13=7,280円",,,,,,,,,,,,"馬連:1,940円 ワイド:01-02=710円 01-06=810円 02-06=7,320円",,,,,,,,,,,,"馬連:1,240円 ワイド:03-06=420円 03-05=750円 05-06=970円",,,,,,,,,,,,馬連:570円 ワイド:01-02=240円 01-03=170円 02-03=270円,,,,,,,,,,,
"馬単:26,360円 3連複:167,190円 3連単:591,030円",,,,,,,,,,,,"馬単:2,660円 3連複:14,660円 3連単:38,520円",,,,,,,,,,,,"馬単:2,260円 3連複:3,630円 3連単:15,450円",,,,,,,,,,,,"馬単:850円 3連複:570円 3連単:2,220円",,,,,,,,,,,
■ 2R  ダ1700m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:11,,,,,■ 5R  ダ1000m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■ 8R  芝1200m 4歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:4,,,,,■11R  芝2600m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,皿倉山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,13,Ｄスズカウラノス, 60,高倉稜,, 68,   0,*  6, 6, 19.9,⑧⑧⑦, 1, 2,Ｂフラッパｰミク, 71,杉原誠,, 68,* 13,   0, 3,  5.0, ①①, 1, 3,Ａアンフィルｰジュ, 74,藤岡康,, 70,   4,  -1, 1,  2.9, ③③, 1, 5,Ｃエｰシンミラｰジュ, 79,丸田恭,, 86,   9,* 25, 1,  2.3,⑧⑨⑧
 2, 9,Ａナムラコンカｰ, 69,松田大, 0.2, 64,*  2,   0, 1,  1.8,④③③, 2, 3,Ｅクリスリリｰ, 67,藤懸貴, 0.2, 61,  -9,* 12,10, 63.7, ⑫⑫, 2, 8,Ｂスギノブロッサム, 71,松山弘, 0.0, 71,  -3,*  6, 2,  3.9, ⑪⑪, 2, 7,Ｈスｰサングレｰト, 73,松山弘, 0.4, 77,* 13,   7, 6, 15.9,①①①
 3, 2,Ｅトップバゴスタｰ, 59,松山弘, 0.6, 61,*  3,  -4, 2,  5.3,②②②, 3, 8,Ｌデステニｰアロｰ, 59,宮崎北, 0.2, 66,  -2,*  9,13,156.5, ⑪⑪, 3, 9,Ｇエトピリカ, 68,吉田隼, 0.2, 68,   3,  -2, 7, 19.7, ⑦⑧, 3, 4,Ｂロｰレルクラシック, 81,吉田隼, 0.4, 81,  10,  15, 3,  4.8,⑤⑥⑥
 4,14,Ｆジャガｰファング, 58,酒井学, 1.1, 57,   0,  -4,11, 58.1,⑤⑥⑥, 4,10,Ｆドナリサ, 67,大野拓, 0.3, 63,   0,   5, 4,  8.8, ⑩⑨, 4, 4,Ｋアｰスツリｰ, 65,高倉稜, 0.3, 67,  -8,*  7,13, 54.1, ⑫⑫, 4, 8,Ｅアドマイヤネアルコ, 76,川須栄, 0.5, 79,* 12,  10, 4,  7.0,②②②
 5, 5,Ｃサダムオベｰション, 61,水口優, 1.1, 58,   1,  -6, 7, 21.3,③④④, 5,13,Ｊホクザンアロマ, 64,丸田恭, 0.3, 64,   8,   0,11, 72.5, ④④, 5, 1,Ｅマシラ, 68,杉原誠, 0.4, 65,   1,  -3, 9, 32.8, ⑥⑦, 5, 3,Ａエクセルサス, 82,中舘英, 0.5, 80,  10,  14, 2,  3.6,⑦⑦⑦
 6,10,Ｋレジェンドスズラン, 52,丸田恭, 1.2, 57,  -4,*  1,13,131.3,⑭⑬⑪, 6, 7,Ｋグランドシャｰプ, 63,吉田隼, 0.5, 64,   7,   1, 8, 25.7, ⑤⑤, 6, 2,Ｏフィッツナウ, 53,宮崎北, 0.4, 65,  -2,  -1,15,136.5, ⑨⑨, 6, 2,Ｇトレジャｰハント, 74,松田大, 0.8, 76,  10,   8, 7, 40.0,③④④
 7, 4,Ｊタマモショパン, 54,古川吉, 1.3, 55,  -3,  -2, 5, 13.7,⑩⑩⑩, 7,12,Ｉラビットファレル, 64,江田照, 0.5, 62,   6,   0, 7, 22.4, ⑥⑥, 7, 5,Ｈソムニア, 67,藤懸貴, 0.5, 64, -18,* 14,10, 35.5, ⑮⑭, 7, 1,Ｆマサノエクスプレス, 74,高倉稜, 1.2, 73,  11,   3, 8, 45.5,④③③
 8,12,Ｏリｰノレオン, 41,村田一, 1.5, 56,  -3,  -3,14,202.4,⑫⑪⑨, 8, 4,Ｃワイキキブリｰズ, 70,高倉稜, 0.5, 62,   2,   2, 2,  3.2, ⑨⑦, 8,10,Ｊサンキストビｰチ, 65,水口優, 0.6, 63,  -2,  -3, 5,  9.8, ⑩⑩, 8, 9,Ｉミウラリチャｰド, 66,黛弘人, 1.4, 72,   9,   5,10,196.0,⑩⑧⑨
 9,11,Ｇモンテビアンコ, 58,菅原隆, 1.6, 54,   1, -10, 4, 11.5,⑥⑤⑤, 9, 9,Ｈミラクルベリｰ, 65,松田大, 0.6, 62,   3,   1, 9, 30.4, ⑦⑧, 9,16,Ｆロｰザペルラ, 68,酒井学, 0.7, 62,*  7, -12, 6, 17.2, ②②, 9,10,Ｄアルジェンタム, 76,酒井学, 1.6, 68,* 12,  -4, 5, 14.0,⑥⑤⑤
10,15,Ｌロトスカイハイ, 51,西田雄, 2.4, 49,  -3,  -9,15,263.5,⑬⑭⑫,10,11,Ｍメイクデュｰス, 57,藤岡康, 0.6, 61,  -6,   7,12, 75.6, ⑬⑬,10,11,Ｃキルシュバウム, 71,丸田恭, 0.9, 59, -15,*  6, 3,  7.3, ⑭⑬,10, 6,Ｊメイショウクレモナ, 64,村田一, 2.2, 65,   8,  -1, 9, 99.8,⑨⑩⑩
11, 6,Ｍディアザイン, 49,上村洋, 2.6, 47,   0, -16,10, 45.0,⑦⑦⑧,11, 6,Ａサクラデスティニｰ, 72,川須栄, 0.6, 62,* 10,  -4, 1,  3.0, ③③,11,13,Ｉマルセイユシチｰ, 67,中舘英, 1.1, 57,   4, -15, 4,  8.1, ⑤⑤,,,,,,,,,,,,
12, 3,Ｈアマクサハイヤ, 56,杉原誠, 3.0, 46,  -8,  -6,12, 99.1,⑮⑮⑮,12, 1,Ｇニホンピロエリナ, 66,酒井学, 0.7, 60,   2,   1, 6, 15.3, ⑧⑩,12, 6,Ｄヤマニンファンシｰ, 68,伊藤工, 1.2, 55,   4, -16,11, 46.0, ④④,,,,,,,,,,,,
13, 1,Ｉビップシャイン, 55,藤岡康, 3.1, 46,*  3, -25, 9, 40.5,①①①,13, 5,Ｄプリンセスネｰジュ, 69,松山弘, 0.7, 61,* 11,  -6, 5, 13.6, ②②,13,14,Ｍシゲルチョウカン, 61,柴山雄, 1.4, 52,   2, -17,12, 51.8, ⑧⑥,,,,,,,,,,,,
14, 8,Ｎハナズフルムｰン, 44,川須栄, 3.5, 42,  -3, -20, 8, 40.1,⑪⑫⑬,,,,,,,,,,,,,14, 7,Ｌセキサンキセキ, 61,川須栄, 1.7, 49, -12,  -7, 8, 22.6, ⑬⑯,,,,,,,,,,,,
15, 7,Ｂヒカリサｰベル, 61,中舘英, 4.3, 36,   0, -31, 3,  6.9,⑨⑨⑭,,,,,,,,,,,,,15,12,Ｐベッロバンビｰナ, 41,松田大, 1.8, 47, -19,  -1,16,182.5, ⑯⑮,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,15,Ｎトミケンアマｰト, 54,大野拓, 2.3, 43,*  9, -33,14,132.6, ①①,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-0 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:69 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:良(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:71 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-2 馬場:良(指数:1),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:+4 馬場:良(指数:1),,,,,,,,,,,
"単勝:1,990円 複勝:13=300円 09=110円 02=150円 枠連:1,330円",,,,,,,,,,,,"単勝:500円 複勝:02=220円 03=1,390円 08=2,390円 枠連:9,210円",,,,,,,,,,,,単勝:290円 複勝:03=160円 08=160円 09=410円 枠連:560円,,,,,,,,,,,,単勝:230円 複勝:05=130円 07=320円 04=160円 枠連:630円,,,,,,,,,,,
"馬連:1,500円 ワイド:09-13=500円 02-13=880円 02-09=230円",,,,,,,,,,,,"馬連:11,520円 ワイド:02-03=3,440円 02-08=6,240円 03-08=16,490円",,,,,,,,,,,,"馬連:700円 ワイド:03-08=310円 03-09=990円 08-09=1,210円",,,,,,,,,,,,"馬連:1,920円 ワイド:05-07=630円 04-05=230円 04-07=790円",,,,,,,,,,,
"馬単:5,060円 3連複:2,240円 3連単:23,240円",,,,,,,,,,,,"馬単:17,680円 3連複:177,160円 3連単:593,230円",,,,,,,,,,,,"馬単:1,150円 3連複:3,380円 3連単:11,150円",,,,,,,,,,,,"馬単:2,670円 3連複:2,430円 3連単:12,840円",,,,,,,,,,,
■ 3R  芝1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 6R  ダ1700m 4歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 9R  ダ1700m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■12R  芝1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:7,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,脊振山特別,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1, 9,Ｆマコトナワラタナ, 56,丸田恭,, 66,*  4,  -6, 5,  8.7, ③③, 1, 7,Ｉケイジｰウィンザｰ, 69,岩部純,, 77,* 11,   3, 3,  5.4,①①①, 1, 9,Ｂセトノハリケｰン, 74,古川吉,, 74,   2,* 14, 8, 21.7,⑩⑦③, 1, 1,Ｃサイドアタック, 75,松山弘,, 78,   1,* 14, 5, 10.7,③③②
 2, 3,Ａクラウンエンビｰ, 61,酒井学, 0.0, 64,   0,* -2, 2,  6.0, ⑦⑧, 2, 6,Ａエイトプリンス, 76,杉原誠, 0.9, 73,   4,*  9, 1,  4.4,⑭⑫⑩, 2, 7,Ｆジャニアリシックス, 71,酒井学, 0.2, 76,   0,* 16, 1,  2.5,⑭⑩⑥, 2, 6,Ｄティボリペガサス, 74,高倉稜, 0.0, 79,*  2,  13, 4,  8.4,②②③
 3,14,Ｂディアイレイザｰ, 60,中舘英, 0.1, 63,   0,  -3, 7, 11.1, ⑧⑨, 3,12,Ｂシャイニｰベスト, 76,大野拓, 1.0, 71,   6,   5, 6, 10.2,⑥⑦⑥, 3,13,Ｉコスモゴｰルデン, 67,大野拓, 0.9, 68,   2,   6, 6, 14.7,②④④, 3, 7,Ｊマヤノクレド, 66,松田大, 0.3, 72,*  6,  -1,10, 54.6,①①①
 4, 1,Ｄエｰティｰオヤブン, 58,水口優, 0.2, 64,*  6, -11, 3,  7.2, ①①, 4,13,Ｃハタノゼフィロス, 75,柴山雄, 1.0, 69,   8,   0, 2,  5.0,③③②, 4,10,Ｇキングブラｰボ, 70,黛弘人, 0.9, 69,   1,   8, 5, 13.2,③⑧⑦, 4, 2,Ｇインプレッシヴデイ, 71,中舘英, 0.4, 78,  -5,* 21, 8, 26.6,⑬⑫⑫
 5,10,Ｉスリｰサンハｰツ, 55,上村洋, 0.3, 59,  -4,* -2, 6, 10.6, ⑫⑦, 5,11,Ｅコアヨカ, 74,江田照, 1.1, 70,   2,*  8, 7, 15.3,⑬⑮⑬, 5, 3,Ａエｰシンテュポｰン, 76,川須栄, 1.1, 67,*  3,   3, 2,  3.3,⑨③②, 5, 4,Ａインディｰグラブ, 81,二本柳, 0.7, 73,  -2,  12, 2,  4.9,⑩⑨⑨
 6, 7,Ｌチュウワダンサｰ, 48,高倉稜, 0.5, 55,  -7,* -2,13, 64.7, ⑮⑫, 6, 4,Ｈトップチェッカｰ, 70,川須栄, 1.3, 71,   6,   4, 5,  7.9,⑪⑩⑧, 6,12,Ｅアラビアンザサン, 71,松田大, 1.1, 67,*  3,   2, 4, 10.4,①①①, 6, 3,Ｋダッシュソング, 66,酒井学, 0.9, 70,   0,   6,15,149.1,⑥⑥⑥
 7, 8,Ｃサクラグロリアス, 58,川須栄, 0.5, 55,  -7,* -2, 1,  3.9, ⑯⑯, 7, 3,Ｆホｰマンルッツ, 73,藤懸貴, 1.4, 64,   8,  -3, 9, 24.3,⑮④④, 7,15,Ｄリアルフリｰダム, 72,伊藤工, 1.2, 67,   1,   5, 3,  7.7,⑦⑥⑩, 7,10,Ｎニシノメルモ, 62,杉原誠, 1.0, 67,   1,   2,13,103.6,④⑤④
 8, 5,Ｈハｰトオブミニｰ, 55,武幸四, 0.5, 55,  -8,* -1,11, 44.4, ⑭⑮, 8,15,Ｄプリティｰマッハ, 75,黛弘人, 1.5, 68,   5,   2, 4,  6.1,⑨⑨⑨, 8,14,Ｈケイアイアレス, 69,村田一, 1.6, 66,  -1,   6,13,106.2,⑮⑬⑪, 8, 9,Ｂアドマイヤコリン, 76,吉田隼, 1.2, 68,  -4,   9, 1,  2.6,⑫⑬⑬
 9,15,Ｍカシノアゲｰト, 46,二本柳, 0.6, 55,  -3,  -7,15,192.2, ⑨⑬, 9, 5,Ｍクリスタリン, 60,伊藤工, 1.5, 68,   3,*  6,14,127.5,⑫⑭⑭, 9, 1,Ｎヴィｰナススマイル, 59,西田雄, 1.6, 65,  -3,   8,12,102.9,⑧⑭⑫, 9,11,Ｆタイタン, 73,藤岡康, 1.4, 64,  -2,   2, 3,  7.0,⑪⑩⑩
 9,12,Ｇマイネルドラガン, 55,大野拓, 0.6, 59,   3, -12, 9, 15.9, ⑤⑥,10, 2,Ｋナカヨキコト, 66,横山和, 1.6, 68,   4,   3,15,155.4,⑩⑬⑫,10, 5,Ｏマｰチインパクト, 59,柴山雄, 1.7, 64,  -3,   8,11, 95.3,⑬⑮⑭,10,13,Ｅジュヴェビアン, 73,上村洋, 1.5, 63,  -2,   0, 6, 10.9,⑨⑪⑪
11,11,Ｋワンダｰプレンダ, 49,西村太, 0.6, 57,   2, -12,12, 46.3, ④⑤,11, 9,Ｇサダムトウコン, 72,村田一, 1.8, 66,   7,  -4, 8, 15.4,④⑤⑤,11,16,Ｋレッフェルン, 63,杉原誠, 1.9, 61,   2,  -3, 9, 42.0,⑤⑤⑤,11,12,Ｈギリギリヒｰロｰ, 68,大野拓, 1.7, 67,  -8,  12, 7, 14.0,⑮⑮⑭
12, 2,Ｅトｰセンムンク, 57,吉田隼, 0.7, 58,*  7, -17, 8, 12.2, ②②,12, 8,Ｊクレバｰベスト, 67,高倉稜, 2.0, 65,   8,  -8,10, 36.3,②②③,12,11,Ｍアップタｰン, 61,横山和, 2.2, 60,   1,  -3,16,208.0,④⑨⑨,12,15,Ｌブルｰスビスティｰ, 64,柴山雄, 1.8, 58,   1, -11,11, 63.1,⑤④⑤
13,13,Ｊシュｰサクオｰ, 53,松田大, 0.9, 50,  -6,  -8, 4,  7.3, ⑬⑭,13, 1,Ｌユメノカケハシ, 62,上村洋, 2.6, 60,   4,  -7,12, 77.6,⑧⑪⑪,13, 6,Ｃケイバズキ, 72,吉田隼, 2.4, 60,  -3,   3,10, 59.8,⑯⑯⑮,13,14,Ｉハイレイヤｰ, 67,丸田恭, 1.8, 59,   0,  -7, 9, 27.2,⑧⑧⑧
14,16,Ｎドラゴンエッグ, 46,村田一, 0.9, 50,  -3, -11,10, 27.0, ⑩⑩,14,10,Ｎゴシック, 56,中舘英, 3.5, 54,   6, -17,11, 46.0,⑦⑥⑦,14, 4,Ｌミリオンデンジャｰ, 63,丸田恭, 3.1, 53,  -1,  -7,14,128.0,⑫⑫⑬,14, 5,Ｍライブインベガス, 64,古川吉, 1.8, 63,  -7,   6,12, 76.8,⑭⑭⑮
15, 6,Ｏオンワｰドアマンド, 42,松山弘, 1.2, 47,  -4, -13,14, 99.5, ⑪⑪,15,14,Ｏクリムゾンシップ, 51,嘉藤貴, 5.5, 41,   5, -33,13, 95.9,⑤⑧⑮,15, 2,Ｐリｰガルファルコン, 41,宮崎北, 3.6, 51,  -1, -11,15,144.0,⑥⑪⑯,15, 8,Ｏファｰストタッチ, 60,横山和, 1.9, 59,   0,  -8,14,126.2,⑦⑦⑦
16, 4,Ｐアップルアヤ, -4,宮崎北, 1.3, 48,   0, -18,16,208.2, ⑥④,,,,,,,,,,,,,16, 8,Ｊメイショウボヌス, 66,武幸四, 3.6, 52,*  3, -20, 7, 21.2,⑪②⑧,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
