12年 9月16日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 9月16日 阪神,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  芝1400m 2 歳未勝利(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■ 4R  芝2970m 3歳上未勝利 定量,,,,,,,,,,,,■ 7R  芝1200m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:9,,,,,■10R  ダ1400m 3歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:2,,,,
 3, 5,Ｄヒシサイクロン, 65,小坂忠, 0.6, 66,*  1,   4, 3,  6.2,⑤⑤④, 3, 3, ディレットリｰチェ,---,岩田康, 0.3, 57,*-33,  20, 4, 12.8, ②③, 3, 2,Ａタガノエンブレム, 59,幸英明, 0.7, 63,   0,  -8, 1,  2.2, ④④, 3, 8,Ｄラスヴェンチュラス, 81,川田将, 0.3, 91,  -5,* 25, 3, 11.6, ⑦⑦
 4, 8,Ｃオｰスミホイップ, 66,酒井学, 0.6, 68,   0,   6, 5,  9.1,⑦⑧⑤, 4, 9, ヴァｰティカルサン,---,浜中俊, 0.4, 53,*-32,  14, 5, 13.7, ①①, 4, 1,Ｂフジノストロング, 57,和田竜, 1.3, 56,   0, -17, 3,  3.8, ②③, 4, 3,Ｆキャトルフィｰユ, 73,福永祐, 0.4, 85,  -4,  18, 5, 20.8, ②③
 5, 3,Ｈリトルリスキｰ, 55,藤田伸, 0.7, 69,  -1,*  8, 9, 56.3,⑨⑨⑧, 5, 8, アドマイヤキンカク,---,福永祐, 0.4, 56,*-33,  18, 1,  2.4, ⑤④, 5, 4,Ｆキンショｰタイム, 13,長谷川, 2.8, 40,  -1, -36, 6, 63.6, ⑥⑥, 5, 4,Ｈトｰセンベニザクラ, 73,武豊  , 0.4, 89,  -6,* 26, 4, 18.0, ⑨⑨
 6,16,Ｍシゲルカシス, 51,福永祐, 1.3, 60,*  2,  -4, 4,  7.3,②②①, 6, 2, ブラドック,---,鮫島良, 0.6, 58, -36,  21, 9, 95.4, ⑥⑥, 6, 6,Ｅユキカゼ, 50,松山弘, 3.0, 37,*  3, -46, 5, 19.7, ①①, 6, 5,Ｊサンマルクイｰン, 66,幸英明, 0.8, 79,* -1,   8, 7, 35.0, ①①
 7, 2,Ｅサンライズポポロ, 61,岡部誠, 1.7, 58,   0,  -3,13,107.7,③④⑦, 7, 5, リュベロン,---,川田将, 0.7, 55, -36,  18, 7, 33.4, ⑦⑦,,,,,,,,,,,,, 7,11,Ｉニコｰルバロｰズ, 71,秋山真, 0.8, 81,  -5,  15, 9,103.1, ⑧⑥
 8, 6,Ｇドウニカナルデショ, 59,岩田康, 1.8, 58,  -2,  -1, 2,  4.1,⑯⑬⑥, 8, 4, ウインデスティニｰ,---,高倉稜, 0.8, 57, -37,  21, 8, 90.7, ⑧⑧,,,,,,,,,,,,, 8, 9,Ｇサトノジョリｰ, 73,ピンナ, 1.5, 70,  -4,   2, 8, 45.4, ④④
 9, 4,Ｆサウンドブレｰヴ, 60,浜中俊, 2.4, 56,  -4,  -1, 8, 17.0,⑫⑭⑭, 9, 1, カナディアンリｰフ,---,小牧太, 2.6, 32, -40,  -1, 6, 25.1, ⑩⑨,,,,,,,,,,,,, 9, 2,Ｃスピｰクソフトリｰ, 82,武幸四, 1.9, 66,  -7,   2, 6, 31.0, ⑥⑧
10,10,Ｊヴェルメリオ, 54,和田竜, 3.4, 49,  -4,  -9,11, 67.7,⑮⑮⑫,10, 6, シゲルウミヘビザ,---,国分恭, 3.3, 26, -43,  -4,10,193.4, ⑨⑩,,,,,,,,,,,,,10, 1,Ｋスズカウインダｰ, 44,岡部誠, 3.4, 50,  -9, -12,10,166.7, ⑩⑩
11, 9,Ｋネオシアリｰズ, 53,佐藤哲, 3.5, 48,  -3, -12,12, 79.7,⑩⑩⑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,14,Ｏオｰスミシングル, 45,森一馬, 3.9, 45,  -3, -15,16,569.1,⑬⑫⑬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,12,Ｎスリｰキングス, 49,松田大, 4.5, 40,  -7, -14,15,192.7,⑪⑪⑯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,11,Ｐオｰルゴｰウェル, 38,藤懸貴, 4.9, 37,  -1, -28,14,168.4,④⑥⑪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15, 7,Ｌエイユｰラズリｰ, 53,松山弘, 9.9, -1,   0, -74,10, 61.8,①①⑨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 1,Ｂリボッラジャッラ, 66,川田将,12.5,-16,  -6, -84, 6,  9.3,⑭⑯⑮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:54 ﾚｰｽﾍﾟｰｽ指数:-19 ﾚｰｽｱｶﾞﾘ指数:+19 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:66 ﾚｰｽﾍﾟｰｽ指数:-1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-2),,,,,,,,,,,,ｸﾗｽ上位平均:79 ﾚｰｽﾍﾟｰｽ指数:-8 ﾚｰｽｱｶﾞﾘ指数:+10 馬場:良(指数:-2),,,,,,,,,,,
"単勝:1,570円 複勝:15=280円 13=140円 05=170円 枠連:790円",,,,,,,,,,,,単勝:320円 複勝:07=140円 10=170円 03=220円 枠連:230円,,,,,,,,,,,,単勝:340円 複勝:05=200円 03=280円 枠連:0円,,,,,,,,,,,,単勝:150円 複勝:06=110円 07=110円 08=190円 枠連:170円,,,,,,,,,,,
"馬連:3,040円 ワイド:13-15=670円 05-15=1,100円 05-13=390円",,,,,,,,,,,,馬連:680円 ワイド:07-10=290円 03-07=490円 03-10=690円,,,,,,,,,,,,"馬連:1,050円 ワイド:03-05=260円 02-05=150円 02-03=190円",,,,,,,,,,,,馬連:170円 ワイド:06-07=120円 06-08=270円 07-08=340円,,,,,,,,,,,
"馬単:7,050円 3連複:4,690円 3連単:33,870円",,,,,,,,,,,,"馬単:1,300円 3連複:2,040円 3連単:7,570円",,,,,,,,,,,,"馬単:1,580円 3連複:500円 3連単:3,580円",,,,,,,,,,,,馬単:230円 3連複:420円 3連単:800円,,,,,,,,,,,
■ 3R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:-1,,,,,■ 6R  ダ1800m 3歳上500万(牝) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,,■ 9R  ダ1800m 3歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,,■12R  ダ1400m 3歳上500万 定量,,,,,,,出走馬ﾚﾍﾞﾙ:5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,16, メイショウツレヅレ,---,菱田裕,, 68, -11,* 14,11, 77.3, ⑩⑦, 1,10,Ｃショウナンマオ, 72,浜中俊,, 71,*  9,   2, 2,  4.0,①①①, 1, 6,Ｃサイキョウイシヤマ, 77,菱田裕,, 85,* 11,* 16, 1,  3.2,④③①, 1,11,Ｋサカジロゴｰルド, 62,岡部誠,, 68,  -5,  10, 4, 10.2, ⑩⑩
 2, 6,Ｅエイユｰラピス, 62,国分恭, 0.3, 65, -11,* 11, 3,  6.1, ⑦⑨, 2,12,Ａピンウィｰル, 80,福永祐, 0.1, 73,   4,* 12, 1,  1.7,⑬⑬⑬, 2, 3,Ｆロｰレルレジェンド, 73,内田博, 0.5, 82,   9,* 15, 2,  3.9,③④②, 2, 8,Ｅデアリングプライド, 68,岩田康, 0.2, 66,* -1,   3, 3,  7.3, ②②
 3, 5,Ｋフォｰルメドウ, 48,国分優, 0.5, 64, -14,* 12, 8, 33.9, ⑫⑫, 3, 3,Ｈサンビスタ, 66,川田将, 0.1, 71,   8,   5, 3, 10.2,⑦⑥④, 3,10,Ｋベストオブケン, 70,岡部誠, 1.0, 79,* 11,  10,13, 49.7,⑥⑤③, 3,14,Ｃエリモサプライズ, 70,松田大, 0.3, 65,  -6,   9, 9, 57.0, ⑪⑪
 4,14,Ｇサチノタカチホ, 59,野元昭, 0.6, 62, -11,   7, 6, 20.4, ⑧⑥, 4,11,Ｉサンマルリジイ, 66,中井裕, 0.3, 69,   8,   2, 9, 59.5,③③③, 4, 5,Ｈアルディエス, 72,川田将, 1.4, 77,   9,  10, 3,  5.1,⑤⑦⑩, 4, 5,Ｇリズミックビｰト, 66,鮫島良, 0.3, 68, -12,* 15,13, 88.1, ⑯⑮
 5,15,Ａウエスタンムサシ, 71,高倉稜, 0.8, 60,* -7,   2, 2,  3.2, ②②, 5, 6,Ｂアルデュイナ, 73,松山弘, 0.7, 66,   5,   4, 5, 13.1,⑫⑪⑪, 5,13,Ａマｰベラスバロン, 79,渡辺薫, 1.7, 77,   9,   6, 4, 10.0,⑫⑧⑥, 5,12,Ｏゴｰルドディガｰ, 56,幸英明, 0.4, 65,  -3,   4, 8, 56.7, ⑦⑦
 6, 8,Ｏバンブトンカツ, 25,幸英明, 0.9, 59, -12,   7, 5, 19.7, ⑨⑩, 6, 9,Ｆツィンクルブｰケ, 67,藤岡佑, 0.9, 67,   6,   1,10, 98.8,⑪⑩⑦, 6,15,Ｄシャイニｰダンディ, 75,国分恭, 1.9, 74,   9,   6, 7, 16.8,⑩⑩⑦, 6, 3,Ｎスタｰウォｰズ, 56,四位洋, 0.5, 66,  -8,   9,12, 84.2, ⑫⑫
 7,10,Ｂオｰブライツ, 69,和田竜, 1.0, 59, -10,   3, 1,  2.5, ⑥④, 7, 2,Ｄコｰラルグリッタ, 70,池添謙, 1.0, 65,   6,   0, 7, 23.2,⑥⑧⑨, 7, 9,Ｇキングウェリナ, 73,和田竜, 2.0, 73,   8,   5,12, 42.7,⑧⑪⑪, 7, 4,Ａゴリラ, 76,浜中俊, 0.6, 63,  -2,   1, 1,  1.7, ⑤⑤
 8, 1,Ｃアドマイヤシャドウ, 63,小牧太, 1.3, 56, -10,   0, 4,  7.3, ③⑤, 8, 7,Ｌゴッドフロｰラ, 61,幸英明, 1.6, 59,*  8, -10, 8, 58.6,②②②, 8, 1,Ｉサンライズドバイ, 71,酒井学, 2.2, 72,   6,   7,11, 41.3,⑪⑬⑫, 8, 1,Ｄジャスティシア, 70,藤懸貴, 0.6, 61,* -1,  -1, 2,  6.9, ①①
 9, 3,Ｈステップワイズ, 57,川田将, 1.4, 55,* -9,  -1, 7, 28.5, ⑤③, 9, 1,Ｇデコレイト, 67,岡部誠, 1.6, 61,   5,  -3,11,120.8,⑨⑫⑩, 9, 8,Ｅヤマニンフリスキｰ, 73,水口優, 2.6, 69,   5,   5,14,115.8,⑮⑭⑬, 9,13,Ｈエリモレインボｰ, 66,太宰啓, 0.6, 64,*  0,   0,14, 95.1, ③③
10,11,Ｄサクラアクティブ, 63,藤懸貴, 1.5, 53, -13,   2, 9, 42.6, ⑪⑪,10,13,Ｅプリティホワイト, 68,武豊  , 1.7, 60,   8,  -8, 4, 12.0,⑤④⑤,10,16,Ｊマイネルドメニカ, 71,中井裕, 3.0, 64,* 10,  -8, 6, 15.5,⑦⑥⑤,10, 7,Ｍエアカｰネリアン, 57,川田将, 0.7, 62,  -2,   1,11, 66.2, ⑥⑥
11, 2,Ｊナリタマクリス, 52,川須栄, 1.8, 53, -10,  -3,13,188.8, ④⑧,11, 8,Ｊメジロマリシテン, 65,菱田裕, 2.5, 54,   7, -15,12,136.1,⑩⑦⑥,11,14,Ｌドリｰムプログラム, 69,松山弘, 3.2, 65,   2,   6, 9, 31.8,⑭⑮⑮,11, 2,Ｐヤマカツティガｰ,-20,小牧太, 0.8, 63,  -9,   9,10, 58.5, ⑭⑭
12, 7,Ｆアｰトオブパナシェ, 59,水口優, 1.9, 50, -16,   1,12,137.5, ⑭⑬,12, 4,Ｍクレバｰスカイ, 47,藤懸貴, 3.3, 48,   5, -18,13,329.4,⑧⑨⑫,12, 7,Ｏカネトシテンアップ, 64,太宰啓, 4.5, 57,   6, -12,15,156.4,⑨⑫⑭,12,16,Ｌトｰブプリンセス, 59,菱田裕, 1.0, 59,* -2,  -3,15,181.4, ④④
13, 4,Ｎツカサハピネス, 38,長谷川, 2.1, 51, -18,   1,14,303.5, ⑮⑮,13, 5,Ｋビュｰティサン, 61,太宰啓, 3.6, 48,   7, -24, 6, 21.6,④⑤⑧,13,11,Ｍタイセイモンスタｰ, 66,ピンナ, 5.0, 57,   8, -22, 5, 14.9,⑬⑨⑧,13,10,Ｂアイアンラチェット, 70,上村洋, 1.1, 59,  -4,   0, 6, 15.8, ⑨⑨
14,12,Ｌツルマルサンチャン, 46,岩田康, 2.1, 49,* -7,  -9,10, 42.8, ①①,,,,,,,,,,,,,14, 2,Ｐオソレイユ, 59,川須栄, 5.0, 52,* 11, -27,10, 33.9,①①④,14, 6,Ｊマウシャｰレ, 62,水口優, 1.2, 59,  -9,   4,16,356.8, ⑬⑬
15,13,Ｍアイファｰアミｰガ, 41,岡部誠, 4.1, 32, -16, -17,15,483.7, ⑬⑭,,,,,,,,,,,,,15, 4,Ｎワルトユニヴァｰス, 64,田辺裕, 7.0, 41,* 11, -42, 8, 19.6,②②⑨,15,15,Ｆトウショウハマｰ, 68,酒井学, 1.3, 57,  -4,  -3, 5, 15.3, ⑧⑧
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16, 9,Ｉアドマイヤクｰガｰ, 62,田辺裕, 1.6, 56, -11,   4, 7, 28.2, ⑮⑯
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:-12 ﾚｰｽｱｶﾞﾘ指数:+7 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:70 ﾚｰｽﾍﾟｰｽ指数:+1 ﾚｰｽｱｶﾞﾘ指数:-3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:+3 馬場:良(指数:-1),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-10 ﾚｰｽｱｶﾞﾘ指数:+1 馬場:良(指数:-1),,,,,,,,,,,
"単勝:7,730円 複勝:16=1,790円 06=200円 05=980円 枠連:980円",,,,,,,,,,,,単勝:400円 複勝:10=140円 12=110円 03=200円 枠連:300円,,,,,,,,,,,,単勝:320円 複勝:06=150円 03=170円 10=850円 枠連:410円,,,,,,,,,,,,"単勝:1,020円 複勝:11=260円 08=290円 14=1,030円 枠連:2,090円",,,,,,,,,,,
"馬連:25,390円 ワイド:06-16=5,220円 05-16=26,760円 05-06=1,650円",,,,,,,,,,,,馬連:350円 ワイド:10-12=170円 03-10=590円 03-12=300円,,,,,,,,,,,,"馬連:700円 ワイド:03-06=360円 06-10=2,210円 03-10=2,330円",,,,,,,,,,,,"馬連:3,470円 ワイド:08-11=1,050円 11-14=3,870円 08-14=3,960円",,,,,,,,,,,
"馬単:82,320円 3連複:178,520円 3連単:749,620円",,,,,,,,,,,,"馬単:860円 3連複:1,090円 3連単:6,390円",,,,,,,,,,,,"馬単:1,510円 3連複:8,910円 3連単:34,670円",,,,,,,,,,,,"馬単:7,660円 3連複:34,540円 3連単:190,630円",,,,,,,,,,,
,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,,,※同着があったレｰスの払戻情報はスペｰスの関係上､同着分を省略しています｡,,,,,,,,,,,,,,,,,,,,,,
