12年 1月22日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,,12年 1月22日 京都,,,,,,,※馬名の前の英字はインジケｰタ総合評価｡例えばAは評価1位の馬であったことを示す｡,,,,,,,,,,,,,,,,
■ 1R  ダ1200m 3 歳未勝利 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,,■ 4R  芝2910m 4歳上未勝利(混) 定量,,,,,,,,,,,,■ 7R  ダ1800m 4歳上500万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:8,,,,,■10R  芝1200m 4歳上1600万(混) ﾊﾝﾃﾞ,,,,,,,出走馬ﾚﾍﾞﾙ:1,,,,
 7,10,Ｋケイエスファントム, 46,藤岡佑, 1.1, 58,   3,  -7,12, 86.8,⑩⑨⑤, 7, 6,Ｄトｰコｰレガｰロ, 60,安藤勝, 0.7, 57,  -2,*-13, 1,  2.4, ⑬⑫, 6, 9,Ｆニシノゲイナｰ, 72,小牧太, 0.7, 69,  -3,   8, 7, 13.8, ⑮⑯, 7, 8,Ｂトウショウフリｰク, 96,池添謙, 1.0, 88,* 18,   6, 3, 14.0,①①①
 8,13,Ｅフェロｰズ, 59,小牧太, 1.2, 56,*  6, -13, 6, 13.5,②②②, 8, 4,Ｈシゲルパッション, 52,北村友, 0.9, 53,   7, -30, 6, 19.2, ⑥⑤, 8, 1,Ｎマコトロｰゼンボｰ, 62,藤岡佑, 0.9, 67,  -2,   5,13, 74.9, ⑭⑭, 8, 6,Ｆアドマイヤロイヤル, 92,安藤勝, 1.1, 85,  15,   9, 2,  8.9,⑤⑤④
 9,14,Ｈアシュヴィン, 55,武豊  , 1.3, 56,   4, -10, 1,  3.7,⑦⑤⑥, 9, 9,Ｋケイウンニシキ, 52,藤岡佑, 1.5, 50,  -5,*-18,15,256.6, ⑮⑮, 9, 5,Ｉアドバンスペリｰ, 68,田辺裕, 0.9, 67,  -1,   4,11, 68.4, ⑫⑩, 9,14,Ｌキクノアポロ, 89,小牧太, 1.3, 87,  15,   8,13,138.6,⑦⑥⑤
10, 5,Ｊマイネルブラｰムス, 51,和田竜, 2.3, 49,   3, -18,13, 89.6,⑥⑥⑦,10,14,Ｉヒシアルコル, 52,小坂忠, 2.1, 41,   7, -49,11, 56.0, ⑤⑦,10,12,Ｐコスモワッチミｰ, 57,津村明, 0.9, 65,*  5,  -4,16,400.0, ②②,10,10,Ｅタガノロックオン, 92,田辺裕, 1.7, 84,  14,   6, 4, 16.3,⑥⑦⑨
11, 8,Ｉニュｰロジカル, 54,酒井学, 3.0, 44,   2, -20,11, 78.4,⑪⑫⑫,11,11,Ｍビレッジオブベスト, 50,田辺裕, 2.3, 39,   0, -40,12, 63.8, ⑫⑩,11,13,Ｌテラノコブラ, 65,藤田伸, 0.9, 67,*  4,  -3, 9, 37.4, ③④,11, 4,Ｎプリンセスペスカ, 88,和田竜, 1.8, 85,  12,  10,14,306.2,⑭⑯⑯
12,12,Ｇメトロファルコン, 57,藤懸貴, 3.0, 41,   2, -23, 8, 16.1,⑧⑧⑩,12, 2,Ｊビュｰビｰナス, 52,四位洋, 2.5, 37,  -8, -27,13,112.7, ⑯⑯,12, 4,Ｇホｰクウォリアｰ, 71,川田将, 1.0, 64,*  5,  -6, 6, 13.6, ①①,12,13,Ｉレｰザｰバレット, 90,武豊  , 1.9, 84,  13,   8, 9, 44.7,⑫⑫⑫
13, 9,Ｍタイセイテイオウ, 27,田辺裕, 3.4, 42,   1, -23,10, 78.3,⑫⑭⑬,13,16,Ｃレイズワｰク, 60,佐藤哲, 2.8, 36,* 11, -65, 4,  7.9, ④④,13, 7,Ｋアｰスワンキセキ, 66,浜中俊, 1.2, 64,   3,  -4, 4,  8.2, ④③,13,16,Ｍピイラニハイウェイ, 88,秋山真, 2.3, 81,  15,   2,15,405.2,⑪⑩⑪
14,11,Ｌアｰドバｰク, 31,平野優, 6.8, 26,   3, -56,14,453.4,⑤⑦⑭,14,12,Ｏセルリアンラビット, 45,小林徹, 2.8, 35,  -1, -43,16,336.2, ⑭⑭,14, 8,Ｈメイショウヴァルナ, 69,武豊  , 1.2, 64,   2,  -3,10, 39.2, ⑤⑤,14,11,Ｋグランドシチｰ, 89,津村明, 2.4, 79,  13,   3, 8, 34.8,⑯⑭⑭
,,,,,,,,,,,,15,10,Ｐウインドグラス,  0,酒井学, 2.9, 34,   3, -53,14,130.2, ⑦⑪,15,14,Ｏネオヴェリｰベリｰ, 58,高倉稜, 1.4, 63,   1,  -4,14,143.1, ⑦⑪,15, 5,Ｊクリｰン, 90,国分恭, 2.6, 77,  13,   1,16,501.4,⑮⑬⑮
,,,,,,,,,,,,16,15,Ｆハッピｰユｰゲント, 57,秋山真, 4.7,  5,   0, -73,10, 54.3, ⑪⑬,16, 2,Ｄエｰブポセイドｰン, 72,後藤浩, 2.2, 55,   0, -10, 5, 12.5, ⑩⑧,16, 7,Ｐタカオノボル, 81,浜中俊, 2.9, 78,  17,  -8,11, 82.1,③④⑥
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ｸﾗｽ上位平均:62 ﾚｰｽﾍﾟｰｽ指数:+4 ﾚｰｽｱｶﾞﾘ指数:-4 馬場:不良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:63 ﾚｰｽﾍﾟｰｽ指数:+5 ﾚｰｽｱｶﾞﾘ指数:-16 馬場:重(指数:2),,,,,,,,,,,,ｸﾗｽ上位平均:72 ﾚｰｽﾍﾟｰｽ指数:-4 ﾚｰｽｱｶﾞﾘ指数:+2 馬場:不良(指数:-5),,,,,,,,,,,,ｸﾗｽ上位平均:91 ﾚｰｽﾍﾟｰｽ指数:+2 ﾚｰｽｱｶﾞﾘ指数:-0 馬場:不良(指数:-5),,,,,,,,,,,
"単勝:1,990円 複勝:04=480円 06=310円 03=190円 枠連:1,730円",,,,,,,,,,,,"単勝:930円 複勝:01=280円 13=190円 05=710円 枠連:1,770円",,,,,,,,,,,,単勝:440円 複勝:03=170円 11=130円 10=400円 枠連:490円,,,,,,,,,,,,"単勝:5,640円 複勝:12=650円 15=110円 09=480円 枠連:1,110円",,,,,,,,,,,
"馬連:5,950円 ワイド:04-06=1,290円 03-04=1,310円 03-06=810円",,,,,,,,,,,,"馬連:1,920円 ワイド:01-13=770円 01-05=3,210円 05-13=2,270円",,,,,,,,,,,,"馬連:650円 ワイド:03-11=320円 03-10=1,160円 10-11=1,000円",,,,,,,,,,,,"馬連:2,150円 ワイド:12-15=770円 09-12=6,830円 09-15=740円",,,,,,,,,,,
"馬単:14,350円 3連複:11,010円 3連単:102,490円",,,,,,,,,,,,"馬単:4,100円 3連複:15,110円 3連単:78,950円",,,,,,,,,,,,"馬単:1,300円 3連複:3,170円 3連単:14,810円",,,,,,,,,,,,"馬単:11,110円 3連複:11,950円 3連単:151,570円",,,,,,,,,,,
■ 3R  ダ1400m 3 歳新馬(牝) 馬齢,,,,,,,,,,,,■ 6R  ダ1400m 3 歳500万(牝) 馬齢,,,,,,,出走馬ﾚﾍﾞﾙ:6,,,,,■ 9R  芝2400m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:-8,,,,,■12R  ダ1200m 4歳上1000万(混) 定量,,,,,,,出走馬ﾚﾍﾞﾙ:0,,,,
,ﾒｲｸﾃﾞﾋﾞｭｰ京都,,,,,,,,,,,,,,,,,,,,,,,,睦月賞,,,,,,,,,,,,,,,,,,,,,,
着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取,着,番,馬名,総合指数,騎手,着差,今回指数,ペｰス,上がり,人気,単勝,位置取
 1,15, エディン,---,小牧太,, 61,*-11,*  8, 2,  5.1, ②②, 1,13,Ｅマシュマロ, 67,川田将,, 70,*  2,   3, 1,  2.9, ③④, 1, 3,Ｆヴァンダライズ, 77,岩田康,, 78,  18,*-20, 5, 10.3,⑧⑦⑦, 1, 5,Ａマルカバッケン, 82,武豊  ,, 81,   9,*  9, 2,  4.0, ⑩⑧
 2,10, エｰシンルミナス,---,和田竜, 0.6, 58, -22,* 17, 1,  3.7, ⑬⑫, 2,16,Ｂサクセスセレｰネ, 70,後藤浩, 0.2, 69,*  3,   0, 5, 10.2, ②②, 2, 4,Ｂエクセルサス, 83,浜中俊, 0.0, 79,* 20, -26, 1,  2.7,⑥④③, 2,13,Ｇズンダモチ, 79,藤岡佑, 0.2, 80,  10,   5, 5, 13.0, ⑤⑥
 3, 1, フレンチトｰスト,---,藤懸貴, 1.0, 50, -14,   3, 6, 14.3, ⑥⑥, 3, 4,Ｄブロッケン, 67,和田竜, 0.3, 67,*  2,   1, 7, 16.3, ⑤③, 3, 7,Ｇトウショウデザイア, 72,川島信, 0.1, 80,  19, -24, 7, 38.8,②③⑤, 3,10,Ｅシルクデイブレイク, 80,川島信, 0.3, 77,   8,   6, 6, 20.1, ⑨⑨
 4,11, キｰパップ,---,藤岡佑, 1.0, 52,*-12,   1, 5, 10.2, ④④, 4,10,Ｃエスジｰブルｰム, 68,北村友, 0.3, 67,  -1,   4, 9, 19.3, ⑥⑥, 4, 2,Ａトウカイパラダイス, 84,酒井学, 0.2, 77,  19, -26, 2,  3.2,④⑥⑥, 4, 7,Ｂテイクエイム, 82,後藤浩, 0.4, 79,  11,   4, 1,  3.5, ⑥⑤
 5, 3, サカジロキクチャン,---,高倉稜, 1.2, 52,*-12,  -1, 3,  5.3, ③③, 5,12,Ｈリアライズキボンヌ, 63,藤田伸, 0.4, 68,  -1,*  5,11, 29.3, ⑨⑩, 5, 1,Ｃトラストワン, 81,藤岡佑, 0.4, 78,  17, -25, 6, 12.3,⑦⑧⑧, 5,14,Ｈコパノカチｰノ, 78,池添謙, 0.4, 77,   9,   4, 7, 27.3, ⑧⑦
 6, 7, タイキソレイユ,---,北村友, 1.3, 51, -19,*  7, 4,  5.7, ⑪⑪, 6,11,Ｍラブリｰアリュｰル, 56,浜中俊, 0.5, 67,  -4,*  7, 6, 11.7, ⑬⑫, 6, 8,Ｅゴットラウディｰ, 77,北村友, 0.8, 73,* 20, -37, 3,  4.6,⑤⑤④, 6, 1,Ｄホクトキングダム, 81,高倉稜, 0.8, 73,   6,   5, 4,  6.2, ⑬⑪
 7, 6, ウォｰタｰムｰジカ,---,武幸四, 1.6, 49,*-10,  -7, 9, 30.0, ①①, 7, 9,Ｆリュクスメジャｰ, 66,秋山真, 0.8, 63,  -3,   2, 4,  9.8, ⑪⑨, 7, 9,Ｈトレジャｰハント, 67,池添謙, 1.5, 70,* 20, -49, 8, 46.8,③②②, 7,16,Ｎオｰミレイライン, 73,畑端省, 0.9, 72,   6,   3,10, 41.6, ⑫⑩
 8,16, クイｰンエマ,---,熊沢重, 1.7, 47, -16,  -1,16,124.9, ⑨⑦, 8, 8,Ａジョウノソナタ, 74,岩田康, 0.8, 63,  -3,   2, 3,  6.0, ⑩⑪, 8, 5,Ｄテイエムシバスキｰ, 77,和田竜, 1.5, 71,* 22, -53, 4,  8.9,①①①, 8, 9,Ｆクランチタイム, 80,北村友, 1.1, 72,* 13,  -5, 3,  4.1, ②②
 9, 4, マスタｰプラネッツ,---,田辺裕, 2.2, 43, -13,  -9,11, 38.3, ⑤⑤, 9,14,Ｋシゲルアケビ, 60,酒井学, 0.8, 63,  -1,  -1,16,242.7, ⑦⑦, 9, 6,Ｉオカゲサマデ, 65,高倉稜, 3.8, 61,  16, -67, 9,165.0,⑨⑨⑨, 9, 4,Ｏシゲルシュサ, 69,国分恭, 1.1, 69,   3,   5,16,264.0, ⑭⑭
10,14, ツカサハピネス,---,川島信, 2.4, 40, -15,  -8, 8, 21.5, ⑦⑧,10, 2,Ｏステラノヴァ, 55,国分恭, 1.1, 61,  -6,*  4,15,207.7, ⑭⑭,,,,,,,,,,,,,10,11,Ｐアグネスポライト, 67,小牧太, 1.1, 68,  -2,*  9,15,225.5, ⑯⑯
11,12, ヤマニンエミュ,---,平野優, 3.0, 38, -24,  -2,14, 78.4, ⑮⑭,11, 3,Ｉオリｰブ, 62,小牧太, 1.7, 57,  -1,  -8,12, 66.8, ⑧⑧,,,,,,,,,,,,,11, 6,Ｉピンクペガサス, 77,酒井学, 1.2, 69,   7,   0, 8, 29.0, ⑪⑫
12, 9, スリｰキャピトル,---,国分恭, 3.0, 36, -23,  -4, 7, 15.7, ⑫⑮,12,15,Ｌキセキノハナ, 59,飯田祐, 2.0, 55,  -8,  -2,14,116.4, ⑮⑮,,,,,,,,,,,,,12, 3,Ｌシャイニイチカ, 74,津村明, 1.3, 68,   2,   5,13,117.1, ⑮⑮
13, 2, デルマアメノウズメ,---,竹之下, 3.2, 36, -25,  -3,10, 32.0, ⑭⑬,13, 7,Ｎクｰルユリア, 55,武豊  , 2.5, 49,*  4, -21, 8, 17.4, ①①,,,,,,,,,,,,,13,12,Ｋケｰジｰヨシツネ, 75,熊沢重, 1.6, 69,* 12,  -9,12, 67.3, ③③
14,13, タマモドレスアップ,---,長谷川, 4.2, 27, -15, -23,15, 94.2, ⑩⑨,14, 6,Ｊヴェルテュ, 60,田辺裕, 2.9, 46,   1, -21,10, 22.2, ④⑤,,,,,,,,,,,,,14,15,Ｊマヤフィオｰレ, 76,小林徹, 1.7, 66,   9,  -6,14,175.2, ⑦⑬
15, 8, グランエクシット,---,秋山真, 6.2, 13, -15, -40,12, 48.7, ⑧⑩,15, 5,Ｐタマモチャチャチャ, 51,平野優, 3.2, 45,  -3, -18,13, 87.0, ⑫⑬,,,,,,,,,,,,,15, 2,Ｍゼットサンサン, 74,平野優, 2.1, 63,  11, -13,11, 44.9, ④④
16, 5, スリｰセシｰル,---,中村将, 8.8, -8, -39, -32,13, 68.4, ⑯⑯,16, 1,Ｇスイｰトジュエリｰ, 65,四位洋, 3.2, 45, -11,  -9, 2,  5.8, ⑯⑯,,,,,,,,,,,,,16, 8,Ｃイッツアチャンス, 81,藤懸貴, 2.2, 61,* 14, -16, 9, 29.9, ①①
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
